timestamped_line
[11:06:47] ▶ Starting baseline phase for 2.5 seconds...
[11:06:47] t (s) | A | B | C | D
[11:06:47] 0.050 | 32542 | 38068 | 86 | 20899
[11:06:47] 0.100 | 26678 | 32140 | 90 | 20883
[11:06:47] 0.150 | 33817 | 30906 | 95 | 20878
[11:06:47] 0.200 | 29008 | 27950 | 86 | 20888
[11:06:47] 0.250 | 27834 | 29606 | 83 | 20885
[11:06:47] 0.300 | 26430 | 33588 | 106 | 20881
[11:06:47] 0.350 | 30619 | 32898 | 85 | 20888
[11:06:47] 0.400 | 30469 | 36074 | 80 | 20886
[11:06:47] 0.450 | 36013 | 31294 | 80 | 20890
[11:06:47] 0.500 | 26686 | 31310 | 93 | 20862
[11:06:47] 0.550 | 29722 | 34340 | 83 | 20874
[11:06:47] 0.600 | 28595 | 29906 | 89 | 20879
[11:06:47] 0.650 | 28230 | 31153 | 73 | 20891
[11:06:47] 0.700 | 29592 | 30127 | 82 | 20903
[11:06:47] 0.750 | 32266 | 29643 | 78 | 20901
[11:06:47] 0.800 | 28442 | 32994 | 76 | 20893
[11:06:47] 0.850 | 29968 | 28917 | 68 | 20887
[11:06:47] 0.900 | 28080 | 34425 | 82 | 20883
[11:06:47] 0.950 | 31860 | 28690 | 86 | 20892
[11:06:48] 1.000 | 28791 | 30181 | 76 | 20882
[11:06:48] 1.050 | 29962 | 33762 | 86 | 20900
[11:06:48] 1.100 | 32645 | 31824 | 82 | 20894
[11:06:48] 1.150 | 32097 | 33723 | 63 | 20898
[11:06:48] 1.200 | 33089 | 27243 | 68 | 20901
[11:06:48] 1.250 | 32808 | 27760 | 110 | 20885
[11:06:48] 1.300 | 29567 | 30318 | 87 | 20903
[11:06:48] 1.350 | 34228 | 36051 | 103 | 20871
[11:06:48] 1.400 | 35402 | 35707 | 82 | 20884
[11:06:48] 1.450 | 32939 | 35348 | 72 | 20888
[11:06:48] 1.500 | 31337 | 29927 | 80 | 20886
[11:06:48] 1.550 | 28786 | 39176 | 78 | 20903
[11:06:48] 1.600 | 30866 | 34963 | 73 | 20908
[11:06:48] 1.650 | 31091 | 34198 | 82 | 20904
[11:06:48] 1.700 | 34489 | 38461 | 83 | 20908
[11:06:48] 1.750 | 28665 | 33156 | 89 | 20897
[11:06:48] 1.800 | 33350 | 31119 | 92 | 20906
[11:06:48] 1.850 | 30658 | 32578 | 72 | 20895
[11:06:48] 1.900 | 31827 | 32134 | 80 | 20906
[11:06:48] 1.950 | 34248 | 31478 | 75 | 20895
[11:06:49] 2.000 | 29447 | 30218 | 89 | 20878
[11:06:49] 2.050 | 28668 | 29241 | 77 | 20885
[11:06:49] 2.100 | 29203 | 33942 | 93 | 20873
[11:06:49] 2.150 | 31614 | 30100 | 84 | 20881
[11:06:49] 2.200 | 35356 | 30062 | 100 | 20893
[11:06:49] 2.250 | 30973 | 28917 | 66 | 20906
[11:06:49] 2.300 | 34563 | 36046 | 85 | 20883
[11:06:49] 2.350 | 31842 | 34821 | 84 | 20877
[11:06:49] 2.400 | 29481 | 32570 | 80 | 20889
[11:06:49] 2.450 | 31470 | 29794 | 62 | 20887
[11:06:49] 2.500 | 30269 | 30347 | 91 | 20906
[11:06:49] ✅ Baseline complete. Starting main recording for 10 seconds...
[11:06:49] 2.550 | 35389 | 35680 | 75 | 20892
[11:06:49] 0.050 | 30972 | 34093 | 83 | 20888
[11:06:49] 0.100 | 29309 | 34032 | 65 | 20880
[11:06:49] 0.150 | 28862 | 36480 | 69 | 20895
[11:06:49] 0.200 | 25154 | 25044 | 75 | 20902
[11:06:49] 0.250 | 31525 | 36709 | 87 | 20898
[11:06:49] 0.300 | 30614 | 32440 | 90 | 20869
[11:06:49] 0.350 | 31195 | 32297 | 66 | 20857
[11:06:49] 0.400 | 31731 | 35792 | 76 | 20869
[11:06:50] 0.450 | 30845 | 32755 | 86 | 20852
[11:06:50] 0.500 | 28882 | 32044 | 78 | 20864
[11:06:50] 0.550 | 31299 | 36507 | 75 | 20867
[11:06:50] 0.600 | 33924 | 32320 | 70 | 20825
[11:06:50] 0.650 | 32213 | 29536 | 85 | 20879
[11:06:50] 0.700 | 31132 | 33299 | 57 | 20840
[11:06:50] 0.750 | 30760 | 32466 | 80 | 20842
[11:06:50] 0.800 | 27094 | 28101 | 80 | 20834
[11:06:50] 0.850 | 31809 | 32184 | 83 | 20857
[11:06:50] 0.900 | 24987 | 30626 | 71 | 20861
[11:06:50] 0.950 | 33938 | 29363 | 66 | 20809
[11:06:50] 1.000 | 32067 | 29874 | 76 | 20845
[11:06:50] 1.050 | 29758 | 29509 | 76 | 20692
[11:06:50] 1.100 | 31491 | 32349 | 83 | 20877
[11:06:50] 1.150 | 34576 | 31451 | 76 | 20685
[11:06:50] 1.200 | 35064 | 33401 | 85 | 20720
[11:06:50] 1.250 | 31860 | 33457 | 99 | 20700
[11:06:50] 1.300 | 32217 | 29341 | 87 | 20689
[11:06:50] 1.350 | 30011 | 37742 | 71 | 20700
[11:06:50] 1.400 | 30509 | 29344 | 83 | 20884
[11:06:51] 1.450 | 30461 | 30118 | 63 | 20706
[11:06:51] 1.500 | 29785 | 32310 | 69 | 21029
[11:06:51] 1.550 | 29767 | 32928 | 76 | 20962
[11:06:51] 1.600 | 35164 | 34287 | 83 | 21040
[11:06:51] 1.650 | 27588 | 31330 | 57 | 21063
[11:06:51] 1.700 | 30641 | 33141 | 76 | 21169
[11:06:51] 1.750 | 29207 | 30759 | 80 | 20932
[11:06:51] 1.800 | 31853 | 34848 | 106 | 20952
[11:06:51] 1.850 | 34692 | 29104 | 70 | 20961
[11:06:51] 1.900 | 30816 | 34843 | 84 | 20940
[11:06:51] 1.950 | 30741 | 34420 | 83 | 21369
[11:06:51] 2.000 | 33642 | 33877 | 89 | 21365
[11:06:51] 2.050 | 31527 | 30930 | 77 | 21375
[11:06:51] 2.100 | 30095 | 28474 | 74 | 21395
[11:06:51] 2.150 | 30241 | 36074 | 99 | 21441
[11:06:51] 2.200 | 30047 | 30287 | 121 | 21383
[11:06:51] 2.250 | 35535 | 31283 | 80 | 21365
[11:06:51] 2.300 | 32834 | 32022 | 90 | 21405
[11:06:51] 2.350 | 33645 | 31640 | 89 | 21449
[11:06:51] 2.400 | 32449 | 29810 | 84 | 21457
[11:06:52] 2.450 | 32568 | 37095 | 80 | 21491
[11:06:52] 2.500 | 29166 | 35525 | 77 | 21503
[11:06:52] 2.550 | 34000 | 34514 | 70 | 21525
[11:06:52] 2.600 | 34178 | 32799 | 81 | 21526
[11:06:52] 2.650 | 34356 | 35904 | 71 | 21536
[11:06:52] 2.700 | 28313 | 32819 | 88 | 21538
[11:06:52] 2.750 | 27351 | 32437 | 90 | 21541
[11:06:52] 2.800 | 23933 | 30802 | 78 | 21540
[11:06:52] 2.850 | 36742 | 30491 | 60 | 21534
[11:06:52] 2.900 | 30662 | 37704 | 65 | 21543
[11:06:52] 2.950 | 34568 | 31372 | 74 | 21537
[11:06:52] 3.000 | 33707 | 31530 | 66 | 21539
[11:06:52] 3.050 | 26615 | 32732 | 92 | 21544
[11:06:52] 3.100 | 28471 | 33022 | 84 | 21537
[11:06:52] 3.150 | 27152 | 33879 | 74 | 21548
[11:06:52] 3.200 | 30783 | 35449 | 98 | 21534
[11:06:52] 3.250 | 31632 | 35342 | 65 | 21543
[11:06:52] 3.300 | 35485 | 31069 | 77 | 21542
[11:06:52] 3.350 | 29775 | 33596 | 79 | 21537
[11:06:52] 3.400 | 27515 | 30591 | 72 | 21544
[11:06:53] 3.450 | 24813 | 30620 | 77 | 21543
[11:06:53] 3.500 | 31807 | 30911 | 74 | 21539
[11:06:53] 3.550 | 36614 | 33186 | 93 | 21535
[11:06:53] 3.600 | 33756 | 32992 | 70 | 21535
[11:06:53] 3.650 | 31567 | 28929 | 73 | 21557
[11:06:53] 3.700 | 35047 | 31845 | 91 | 21545
[11:06:53] 3.750 | 30711 | 32968 | 92 | 21552
[11:06:53] 3.800 | 27563 | 33743 | 71 | 21554
[11:06:53] 3.850 | 37238 | 33483 | 89 | 21551
[11:06:53] 3.900 | 27538 | 29784 | 69 | 21548
[11:06:53] 3.950 | 29690 | 30690 | 84 | 21545
[11:06:53] 4.000 | 30388 | 33039 | 93 | 21554
[11:06:53] 4.050 | 31124 | 32335 | 85 | 21550
[11:06:53] 4.100 | 28030 | 32514 | 82 | 21538
[11:06:53] 4.150 | 29921 | 30350 | 69 | 21554
[11:06:53] 4.200 | 34609 | 32661 | 73 | 21562
[11:06:53] 4.250 | 33336 | 32107 | 75 | 21550
[11:06:53] 4.300 | 28275 | 34416 | 79 | 21549
[11:06:53] 4.350 | 32626 | 35078 | 80 | 21550
[11:06:53] 4.400 | 27817 | 28448 | 72 | 21558
[11:06:54] 4.450 | 33502 | 37654 | 95 | 21560
[11:06:54] 4.500 | 29485 | 33659 | 73 | 21575
[11:06:54] 4.550 | 35580 | 35490 | 92 | 21577
[11:06:54] 4.600 | 31366 | 38605 | 69 | 21584
[11:06:54] 4.650 | 27260 | 30340 | 79 | 21580
[11:06:54] 4.700 | 30518 | 35083 | 73 | 21573
[11:06:54] 4.750 | 33315 | 32952 | 81 | 21578
[11:06:54] 4.800 | 31678 | 31721 | 103 | 21579
[11:06:54] 4.850 | 31572 | 24624 | 79 | 21568
[11:06:54] 4.900 | 32635 | 33380 | 73 | 21561
