timestamped_line
[16:30:10] ▶ Starting baseline phase for 2.5 seconds...
[16:30:10] t (s) | A | B | C | D
[16:30:10] 0.050 | 31443 | 34940 | 56 | 36580
[16:30:10] 0.100 | 31353 | 35660 | 56 | 36597
[16:30:10] 0.150 | 37405 | 31576 | 62 | 36591
[16:30:10] 0.200 | 34707 | 28229 | 59 | 36580
[16:30:10] 0.250 | 32378 | 35425 | 70 | 36604
[16:30:10] 0.300 | 32074 | 31379 | 66 | 36609
[16:30:10] 0.350 | 36035 | 29239 | 51 | 36603
[16:30:10] 0.400 | 29577 | 30356 | 53 | 36596
[16:30:10] 0.450 | 29227 | 30470 | 51 | 36589
[16:30:10] 0.500 | 37190 | 31215 | 74 | 36606
[16:30:10] 0.550 | 34851 | 35104 | 55 | 36599
[16:30:11] 0.600 | 33563 | 31249 | 56 | 36608
[16:30:11] 0.650 | 31128 | 32231 | 63 | 36632
[16:30:11] 0.700 | 26949 | 29148 | 54 | 36613
[16:30:11] 0.750 | 34260 | 28689 | 54 | 36619
[16:30:11] 0.800 | 34721 | 32885 | 46 | 36617
[16:30:11] 0.850 | 31578 | 32171 | 48 | 36636
[16:30:11] 0.900 | 29780 | 33628 | 66 | 36646
[16:30:11] 0.950 | 33324 | 30369 | 62 | 36644
[16:30:11] 1.000 | 33848 | 33052 | 73 | 36647
[16:30:11] 1.050 | 36517 | 31552 | 71 | 36664
[16:30:11] 1.100 | 36015 | 31144 | 53 | 36644
[16:30:11] 1.150 | 31061 | 30395 | 54 | 36637
[16:30:11] 1.200 | 33745 | 33231 | 62 | 36647
[16:30:11] 1.250 | 30873 | 33409 | 52 | 36655
[16:30:11] 1.300 | 29473 | 32687 | 48 | 36641
[16:30:11] 1.350 | 30324 | 30102 | 47 | 36655
[16:30:11] 1.400 | 34375 | 34885 | 54 | 36647
[16:30:11] 1.450 | 36783 | 36005 | 61 | 36641
[16:30:11] 1.500 | 38455 | 36846 | 62 | 36627
[16:30:11] 1.550 | 33195 | 35414 | 76 | 36623
[16:30:12] 1.600 | 30454 | 32907 | 63 | 36633
[16:30:12] 1.650 | 27945 | 33120 | 66 | 36633
[16:30:12] 1.700 | 30262 | 32021 | 78 | 36643
[16:30:12] 1.750 | 32176 | 34492 | 65 | 36636
[16:30:12] 1.800 | 33786 | 29947 | 55 | 36649
[16:30:12] 1.850 | 34346 | 28424 | 57 | 36659
[16:30:12] 1.900 | 31883 | 32478 | 57 | 36667
[16:30:12] 1.950 | 33086 | 35648 | 64 | 36659
[16:30:12] 2.000 | 26502 | 30601 | 64 | 36644
[16:30:12] 2.050 | 31567 | 32246 | 63 | 36669
[16:30:12] 2.100 | 31574 | 30748 | 57 | 36659
[16:30:12] 2.150 | 30527 | 30471 | 53 | 36656
[16:30:12] 2.200 | 30944 | 37959 | 59 | 36651
[16:30:12] 2.250 | 32708 | 32265 | 53 | 36653
[16:30:12] 2.300 | 30433 | 33679 | 53 | 36678
[16:30:12] 2.350 | 33336 | 32844 | 59 | 36695
[16:30:12] 2.400 | 33287 | 31039 | 53 | 36689
[16:30:12] 2.450 | 37203 | 31068 | 51 | 36681
[16:30:12] 2.500 | 35302 | 33997 | 64 | 36685
[16:30:12] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:30:12] 2.550 | 35017 | 33002 | 69 | 36652
[16:30:13] 0.050 | 33822 | 30317 | 50 | 36658
[16:30:13] 0.100 | 33499 | 29751 | 67 | 36666
[16:30:13] 0.150 | 37364 | 33275 | 61 | 36675
[16:30:13] 0.200 | 28590 | 37064 | 57 | 36679
[16:30:13] 0.250 | 33391 | 30890 | 75 | 36675
[16:30:13] 0.300 | 31970 | 29304 | 44 | 36701
[16:30:13] 0.350 | 34713 | 33848 | 70 | 36706
[16:30:13] 0.400 | 30100 | 34633 | 58 | 36704
[16:30:13] 0.450 | 33381 | 31862 | 52 | 36730
[16:30:13] 0.500 | 34491 | 32172 | 46 | 36734
[16:30:13] 0.550 | 29814 | 30992 | 66 | 36751
[16:30:13] 0.600 | 34593 | 32809 | 65 | 36764
[16:30:13] 0.650 | 33696 | 36247 | 67 | 36756
[16:30:13] 0.700 | 34676 | 31602 | 78 | 36758
[16:30:13] 0.750 | 37983 | 33526 | 65 | 36755
[16:30:13] 0.800 | 33241 | 32787 | 70 | 36758
[16:30:13] 0.850 | 34179 | 34650 | 61 | 36736
[16:30:13] 0.900 | 34549 | 28835 | 56 | 36735
[16:30:13] 0.950 | 32574 | 29653 | 51 | 36742
[16:30:13] 1.000 | 35999 | 32947 | 66 | 36740
[16:30:14] 1.050 | 30022 | 33049 | 71 | 36739
[16:30:14] 1.100 | 33631 | 34792 | 64 | 36745
[16:30:14] 1.150 | 30164 | 26705 | 56 | 36754
[16:30:14] 1.200 | 36890 | 30716 | 58 | 36749
[16:30:14] 1.250 | 35792 | 31387 | 69 | 36757
[16:30:14] 1.300 | 35027 | 28335 | 68 | 36764
[16:30:14] 1.350 | 31324 | 29988 | 64 | 36780
[16:30:14] 1.400 | 35275 | 30781 | 67 | 36798
[16:30:14] 1.450 | 32788 | 30146 | 56 | 36797
[16:30:14] 1.500 | 32605 | 34781 | 75 | 36783
[16:30:14] 1.550 | 29350 | 31107 | 63 | 36804
[16:30:14] 1.600 | 34158 | 35057 | 65 | 36788
[16:30:14] 1.650 | 35156 | 36419 | 67 | 36780
[16:30:14] 1.700 | 29721 | 34472 | 72 | 36796
[16:30:14] 1.750 | 32446 | 36506 | 66 | 36780
[16:30:14] 1.800 | 30839 | 30684 | 59 | 36785
[16:30:14] 1.850 | 32617 | 30746 | 64 | 36776
[16:30:14] 1.900 | 33664 | 35297 | 74 | 36765
[16:30:14] 1.950 | 30785 | 36423 | 60 | 36789
[16:30:14] 2.000 | 30759 | 30603 | 65 | 36771
[16:30:15] 2.050 | 34822 | 34521 | 77 | 36774
[16:30:15] 2.100 | 38410 | 35519 | 67 | 36784
[16:30:15] 2.150 | 30750 | 24051 | 54 | 36766
[16:30:15] 2.200 | 29250 | 33084 | 48 | 36786
[16:30:15] 2.250 | 35105 | 35981 | 64 | 36786
[16:30:15] 2.300 | 33838 | 34536 | 49 | 36801
[16:30:15] 2.350 | 30019 | 31197 | 54 | 36818
[16:30:15] 2.400 | 32899 | 33919 | 64 | 36812
[16:30:15] 2.450 | 34320 | 31667 | 51 | 36780
