Time(s),Force(N),DeltaF(N),FSR1,FSR2,FSR3
28.80,38.848,-3.032,1023,1023,355
28.91,37.837,-1.011,1023,1023,355
29.03,36.826,-1.011,1022,1023,355
29.14,34.805,-2.021,1022,1023,355
29.25,33.794,-1.011,1023,1023,355
29.36,32.783,-1.011,1023,1023,355
29.48,30.762,-2.021,1023,1023,356
29.59,29.751,-1.011,1023,1023,356
29.70,28.740,-1.011,1023,1023,356
29.81,27.729,-1.011,1023,1023,357
29.93,26.719,-1.011,1023,1023,357
30.04,25.708,-1.011,1023,1023,359
30.26,24.697,-1.011,1023,1023,364
30.37,23.687,-1.011,1022,1023,374
30.48,24.697,1.011,1023,1023,401
30.59,23.687,-1.011,1023,1023,437
30.71,24.697,1.011,1023,1023,465
30.82,22.676,-2.021,1023,1023,540
31.13,20.654,-2.021,1023,1023,559
31.25,21.665,1.011,1022,1023,563
31.56,20.654,-1.011,1023,1023,577
31.67,19.644,-1.011,1023,1023,582
31.79,20.654,1.011,1022,1023,587
32.30,19.644,-1.011,1023,1023,608
32.42,20.654,1.011,1023,1023,618
32.73,19.644,-1.011,1023,1022,634
33.05,20.654,1.011,1022,1022,648
33.36,19.644,-1.011,1022,1023,662
33.78,18.633,-1.011,1023,1023,672
33.89,20.654,2.021,1023,1022,671
34.31,21.665,1.011,1022,1023,585
34.42,20.654,-1.011,1022,1023,581
34.53,22.676,2.021,1023,1023,573
34.74,23.687,1.011,1023,1023,486
34.85,25.708,2.021,1023,1023,418
34.97,26.719,1.011,1023,1023,366
35.08,27.729,1.011,1023,1023,360
35.29,29.751,2.021,1023,1023,352
35.40,30.762,1.011,1023,1023,352
35.52,31.772,1.011,1023,1023,351
35.63,32.783,1.011,1023,1023,351
35.74,33.794,1.011,1023,1022,351
35.85,34.805,1.011,1023,1023,351
35.96,33.794,-1.011,1023,1022,350
36.08,34.805,1.011,1023,1023,350
36.29,35.815,1.011,1022,1023,350
36.40,36.826,1.011,1023,1023,350
36.51,37.837,1.011,1023,1023,350
37.23,38.848,1.011,1023,1022,349
37.44,37.837,-1.011,1023,1023,349
37.66,38.848,1.011,1023,1023,349
37.77,39.858,1.011,1023,1023,349
37.88,38.848,-1.011,1023,1023,348
38.00,39.858,1.011,1023,1023,349
38.31,38.848,-1.011,1023,1023,349
38.42,39.858,1.011,1023,1023,349
38.74,38.848,-1.011,1023,1023,349
38.85,39.858,1.011,1023,1023,349
38.96,38.848,-1.011,1023,1022,349
39.18,39.858,1.011,1023,1023,348
39.29,40.869,1.011,1023,1023,349
39.40,39.858,-1.011,1023,1023,349
39.51,40.869,1.011,1022,1023,349
39.62,39.858,-1.011,1023,1023,348
39.74,40.869,1.011,1022,1022,348
39.85,41.880,1.011,1023,1023,348
39.96,40.869,-1.011,1023,1023,348
40.17,41.880,1.011,1023,1023,348
40.29,42.891,1.011,1022,1023,348
40.40,41.880,-1.011,1022,1023,348
40.51,42.891,1.011,1023,1023,348
40.62,41.880,-1.011,1023,1023,348
40.74,42.891,1.011,1023,1023,348
40.85,41.880,-1.011,1023,1023,348
41.06,42.891,1.011,1023,1023,348
41.28,41.880,-1.011,1022,1023,349
41.49,42.891,1.011,1023,1023,349
41.80,43.901,1.011,1023,1023,349
41.92,42.891,-1.011,1023,1023,349
42.13,43.901,1.011,1023,1023,349
42.54,42.891,-1.011,1023,1023,349
42.66,43.901,1.011,1023,1023,348
42.77,42.891,-1.011,1023,1023,349
43.08,43.901,1.011,1022,1023,349
43.20,39.858,-4.043,1023,1023,349
43.31,32.783,-7.075,1022,1023,349
43.42,28.740,-4.043,1023,1023,350
43.54,26.719,-2.021,1023,1023,354
43.65,24.697,-2.021,1022,1023,395
43.86,23.687,-1.011,1023,1023,528
43.97,22.676,-1.011,1022,1023,540
44.29,21.665,-1.011,1023,1023,554
44.51,20.654,-1.011,1023,1023,578
44.92,19.644,-1.011,1023,1023,623
45.03,20.654,1.011,1023,1023,640
45.15,19.644,-1.011,1022,1023,675
45.26,20.654,1.011,1022,1023,695
45.78,19.644,-1.011,1022,1023,725
46.09,20.654,1.011,1022,1023,736
46.91,19.644,-1.011,1023,1022,826
47.13,20.654,1.011,1022,1023,825
47.74,21.665,1.011,1023,1023,786
48.06,23.687,2.021,1023,1023,559
48.27,24.697,1.011,1023,1023,537
48.38,25.708,1.011,1022,1023,449
48.60,27.729,2.021,1022,1023,350
48.71,28.740,1.011,1023,1022,347
48.82,30.762,2.021,1023,1023,348
48.93,32.783,2.021,1023,1023,347
49.04,33.794,1.011,1022,1023,346
49.26,35.815,2.021,1023,1023,346
49.37,36.826,1.011,1022,1022,345
49.48,38.848,2.021,1023,1023,345
49.59,37.837,-1.011,1023,1023,345
49.70,38.848,1.011,1022,1023,345
49.92,39.858,1.011,1023,1023,344
50.13,40.869,1.011,1023,1023,344
50.34,41.880,1.011,1023,1023,344
50.46,40.869,-1.011,1023,1023,344
50.87,41.880,1.011,1023,1023,343
50.98,40.869,-1.011,1023,1023,343
51.30,41.880,1.011,1023,1023,343
51.61,40.869,-1.011,1023,1023,343
51.73,41.880,1.011,1023,1023,342
52.04,42.891,1.011,1023,1023,342
52.15,41.880,-1.011,1022,1023,342
52.26,42.891,1.011,1023,1022,342
52.38,41.880,-1.011,1023,1022,342
52.79,40.869,-1.011,1022,1022,342
52.91,41.880,1.011,1023,1022,342
53.22,43.901,2.021,1023,1023,342
53.33,42.891,-1.011,1023,1023,342
53.45,40.869,-2.021,1023,1023,342
53.56,34.805,-6.064,1023,1023,342
53.67,30.762,-4.043,1022,1023,343
53.78,28.740,-2.021,1023,1023,344
53.90,25.708,-3.032,1023,1023,363
54.01,23.687,-2.021,1023,1023,542
54.12,21.665,-2.021,1023,1023,557
54.34,22.676,1.011,1023,1023,566
54.45,20.654,-2.021,1022,1023,599
54.56,19.644,-1.011,1023,1023,677
54.98,18.633,-1.011,1023,1023,879
55.19,19.644,1.011,1022,1023,885
55.30,20.654,1.011,1023,1023,887
55.42,18.633,-2.021,1023,1023,889
55.53,19.644,1.011,1023,1022,890
56.15,20.654,1.011,1022,1023,893
56.26,19.644,-1.011,1022,1023,893
56.57,20.654,1.011,1023,1022,895
56.69,18.633,-2.021,1023,1023,896
56.80,19.644,1.011,1022,1023,896
56.91,20.654,1.011,1023,1022,896
57.02,19.644,-1.011,1023,1023,897
57.34,18.633,-1.011,1023,1023,898
57.45,19.644,1.011,1023,1023,899
57.56,20.654,1.011,1022,1022,899
57.67,19.644,-1.011,1022,1023,900
57.79,20.654,1.011,1022,1022,900
57.90,19.644,-1.011,1022,1023,901
58.01,18.633,-1.011,1023,1022,902
58.13,20.654,2.021,1022,1023,902
58.34,18.633,-2.021,1022,1023,903
58.45,20.654,2.021,1023,1023,903
58.56,19.644,-1.011,1023,1023,903
59.08,18.633,-1.011,1023,1023,905
59.19,19.644,1.011,1023,1023,905
59.71,18.633,-1.011,1023,1023,907
59.82,20.654,2.021,1022,1023,907
59.93,19.644,-1.011,1023,1023,907
60.35,18.633,-1.011,1023,1023,908
60.46,19.644,1.011,1022,1023,908
60.68,18.633,-1.011,1023,1023,908
60.79,19.644,1.011,1022,1023,908
60.90,20.654,1.011,1023,1022,908
61.01,19.644,-1.011,1022,1023,908
61.23,20.654,1.011,1023,1023,909
