timestamped_line
[16:08:34] ▶ Starting baseline phase for 2.5 seconds...
[16:08:34] t (s) | A | B | C | D
[16:08:34] 0.050 | 37764 | 40646 | 9 | 30318
[16:08:34] 0.100 | 35579 | 41539 | 7 | 30228
[16:08:34] 0.150 | 33644 | 37581 | 11 | 30223
[16:08:35] 0.200 | 34354 | 35546 | 9 | 30229
[16:08:35] 0.250 | 37016 | 31454 | 8 | 30242
[16:08:35] 0.300 | 34141 | 37572 | 9 | 30262
[16:08:35] 0.350 | 37436 | 44135 | 7 | 30291
[16:08:35] 0.400 | 34366 | 33776 | 9 | 30265
[16:08:35] 0.450 | 36423 | 35052 | 6 | 30264
[16:08:35] 0.500 | 34817 | 33316 | 11 | 30274
[16:08:35] 0.550 | 34917 | 33784 | 7 | 30274
[16:08:35] 0.600 | 36331 | 32444 | 13 | 30249
[16:08:35] 0.650 | 38981 | 33535 | 12 | 30288
[16:08:35] 0.700 | 33206 | 33363 | 7 | 30264
[16:08:35] 0.750 | 34821 | 35659 | 10 | 30271
[16:08:35] 0.800 | 37325 | 34796 | 12 | 30292
[16:08:35] 0.850 | 37607 | 39178 | 7 | 30282
[16:08:35] 0.900 | 34505 | 37208 | 5 | 30275
[16:08:35] 0.950 | 31434 | 35573 | 6 | 30309
[16:08:35] 1.000 | 34854 | 36728 | 12 | 30331
[16:08:35] 1.050 | 34798 | 43649 | 11 | 30336
[16:08:35] 1.100 | 37379 | 36503 | 8 | 30316
[16:08:36] 1.150 | 38502 | 37152 | 8 | 30357
[16:08:36] 1.200 | 33122 | 38001 | 10 | 30324
[16:08:36] 1.250 | 39817 | 36280 | 7 | 30308
[16:08:36] 1.300 | 34043 | 37140 | 14 | 30337
[16:08:36] 1.350 | 40639 | 36788 | 8 | 30331
[16:08:36] 1.400 | 38557 | 39034 | 10 | 30329
[16:08:36] 1.450 | 37477 | 36318 | 14 | 30333
[16:08:36] 1.500 | 32596 | 36650 | 6 | 30343
[16:08:36] 1.550 | 34598 | 36871 | 4 | 30333
[16:08:36] 1.600 | 34188 | 38160 | 13 | 30309
[16:08:36] 1.650 | 32932 | 33543 | 13 | 30329
[16:08:36] 1.700 | 39299 | 33490 | 10 | 30315
[16:08:36] 1.750 | 34223 | 39558 | 10 | 30304
[16:08:36] 1.800 | 35747 | 31668 | 8 | 30296
[16:08:36] 1.850 | 42003 | 37992 | 16 | 30264
[16:08:36] 1.900 | 36707 | 41921 | 11 | 30253
[16:08:36] 1.950 | 39638 | 38630 | 10 | 30257
[16:08:36] 2.000 | 35582 | 35824 | 10 | 30239
[16:08:36] 2.050 | 36976 | 34014 | 6 | 30260
[16:08:36] 2.100 | 37150 | 34229 | 8 | 30274
[16:08:37] 2.150 | 35956 | 33795 | 9 | 30253
[16:08:37] 2.200 | 35855 | 38343 | 10 | 30253
[16:08:37] 2.250 | 36264 | 32597 | 10 | 30240
[16:08:37] 2.300 | 35684 | 35466 | 14 | 30245
[16:08:37] 2.350 | 36353 | 37318 | 8 | 30378
[16:08:37] 2.400 | 34965 | 33158 | 10 | 30344
[16:08:37] 2.450 | 40308 | 35991 | 11 | 30360
[16:08:37] 2.500 | 36819 | 40034 | 6 | 30356
[16:08:37] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:08:37] 2.550 | 34890 | 35082 | 8 | 30350
[16:08:37] 0.050 | 33666 | 35665 | 12 | 30341
[16:08:37] 0.100 | 32751 | 33307 | 9 | 30375
[16:08:37] 0.150 | 35486 | 32541 | 9 | 30399
[16:08:37] 0.200 | 34528 | 35144 | 8 | 30413
[16:08:37] 0.250 | 31593 | 36012 | 14 | 30417
[16:08:37] 0.300 | 34029 | 31898 | 7 | 30391
[16:08:37] 0.350 | 35801 | 34674 | 10 | 30433
[16:08:37] 0.400 | 37955 | 37760 | 9 | 30503
[16:08:37] 0.450 | 35188 | 40148 | 11 | 30444
[16:08:37] 0.500 | 31422 | 34508 | 7 | 30481
[16:08:37] 0.550 | 33882 | 33153 | 10 | 30520
[16:08:38] 0.600 | 33335 | 33280 | 11 | 30494
[16:08:38] 0.650 | 37742 | 39362 | 12 | 30463
[16:08:38] 0.700 | 34631 | 33742 | 10 | 30454
[16:08:38] 0.750 | 33429 | 33901 | 12 | 30460
