timestamped_line
[14:55:07] ▶ Starting baseline phase for 2.5 seconds...
[14:55:07] t (s) | A | B | C | D
[14:55:07] 0.050 | 37867 | 42369 | 36 | 19717
[14:55:07] 0.100 | 33008 | 33594 | 35 | 19731
[14:55:07] 0.150 | 31639 | 39769 | 38 | 19702
[14:55:07] 0.200 | 38424 | 39310 | 36 | 19707
[14:55:07] 0.250 | 33104 | 38233 | 36 | 19709
[14:55:07] 0.300 | 33165 | 39607 | 30 | 19702
[14:55:07] 0.350 | 35606 | 42249 | 39 | 19708
[14:55:07] 0.400 | 32556 | 40636 | 44 | 19685
[14:55:07] 0.450 | 36073 | 36518 | 38 | 19703
[14:55:07] 0.500 | 35822 | 40989 | 43 | 19713
[14:55:07] 0.550 | 40044 | 37592 | 38 | 19689
[14:55:08] 0.600 | 37745 | 36773 | 43 | 19711
[14:55:08] 0.650 | 37084 | 37514 | 40 | 19708
[14:55:08] 0.700 | 34805 | 38255 | 38 | 19712
[14:55:08] 0.750 | 36137 | 39445 | 40 | 19706
[14:55:08] 0.800 | 35931 | 37499 | 38 | 19700
[14:55:08] 0.850 | 37182 | 40551 | 40 | 19725
[14:55:08] 0.900 | 38548 | 36423 | 33 | 19694
[14:55:08] 0.950 | 33517 | 36745 | 47 | 19719
[14:55:08] 1.000 | 33130 | 35019 | 38 | 19709
[14:55:08] 1.050 | 32930 | 36123 | 39 | 19738
[14:55:08] 1.100 | 37600 | 36450 | 40 | 19741
[14:55:08] 1.150 | 35245 | 38723 | 40 | 19697
[14:55:08] 1.200 | 35780 | 39872 | 43 | 19734
[14:55:08] 1.250 | 34410 | 33142 | 35 | 19728
[14:55:08] 1.300 | 39279 | 36003 | 41 | 19758
[14:55:08] 1.350 | 36690 | 33919 | 37 | 19746
[14:55:08] 1.400 | 36029 | 42231 | 42 | 19721
[14:55:08] 1.450 | 35527 | 39234 | 38 | 19734
[14:55:08] 1.500 | 32815 | 39056 | 40 | 19752
[14:55:08] 1.550 | 33889 | 40197 | 41 | 19759
[14:55:09] 1.600 | 32413 | 36591 | 45 | 19783
[14:55:09] 1.650 | 38443 | 44493 | 38 | 19750
[14:55:09] 1.700 | 37287 | 38276 | 47 | 19781
[14:55:09] 1.750 | 40579 | 38248 | 48 | 19736
[14:55:09] 1.800 | 36491 | 37011 | 40 | 19767
[14:55:09] 1.850 | 34892 | 40098 | 40 | 19759
[14:55:09] 1.900 | 37273 | 36964 | 39 | 19747
[14:55:09] 1.950 | 36008 | 34544 | 34 | 19790
[14:55:09] 2.000 | 35125 | 36665 | 36 | 19783
[14:55:09] 2.050 | 39464 | 39006 | 36 | 19762
[14:55:09] 2.100 | 37559 | 34084 | 35 | 19766
[14:55:09] 2.150 | 32607 | 32566 | 36 | 19771
[14:55:09] 2.200 | 39231 | 40297 | 35 | 19778
[14:55:09] 2.250 | 33396 | 38232 | 47 | 19806
[14:55:09] 2.300 | 33824 | 35986 | 36 | 19826
[14:55:09] 2.350 | 33443 | 37799 | 39 | 19788
[14:55:09] 2.400 | 33948 | 35033 | 39 | 19830
[14:55:09] 2.450 | 36020 | 34478 | 37 | 19772
[14:55:09] 2.500 | 35740 | 36439 | 42 | 19811
[14:55:09] ✅ Baseline complete. Starting main recording for 10 seconds...
[14:55:09] 2.550 | 31414 | 36128 | 30 | 19797
[14:55:10] 0.050 | 34771 | 41186 | 32 | 19808
[14:55:10] 0.100 | 39316 | 43138 | 39 | 19789
[14:55:10] 0.150 | 34235 | 41703 | 36 | 19772
[14:55:10] 0.200 | 37789 | 37957 | 37 | 19810
[14:55:10] 0.250 | 35025 | 35384 | 37 | 19781
[14:55:10] 0.300 | 34879 | 36712 | 38 | 19789
[14:55:10] 0.350 | 34397 | 39772 | 42 | 19797
[14:55:10] 0.400 | 31109 | 38727 | 33 | 19752
[14:55:10] 0.450 | 33140 | 33322 | 36 | 19788
[14:55:10] 0.500 | 37738 | 40735 | 45 | 19792
[14:55:10] 0.550 | 39354 | 44022 | 48 | 19798
[14:55:10] 0.600 | 39135 | 38299 | 37 | 19791
[14:55:10] 0.650 | 34711 | 42346 | 36 | 19763
[14:55:10] 0.700 | 35739 | 37382 | 44 | 19822
[14:55:10] 0.750 | 35932 | 34941 | 32 | 19801
[14:55:10] 0.800 | 36243 | 36460 | 48 | 19803
[14:55:10] 0.850 | 39412 | 32829 | 31 | 19793
[14:55:10] 0.900 | 36051 | 33124 | 50 | 19821
[14:55:10] 0.950 | 39220 | 36696 | 44 | 19794
[14:55:10] 1.000 | 37874 | 39277 | 41 | 19823
[14:55:11] 1.050 | 35548 | 34692 | 39 | 19809
[14:55:11] 1.100 | 34829 | 35791 | 40 | 19787
[14:55:11] 1.150 | 36681 | 40071 | 33 | 19822
[14:55:11] 1.200 | 35557 | 33104 | 41 | 19813
[14:55:11] 1.250 | 37851 | 37873 | 35 | 19808
[14:55:11] 1.300 | 35134 | 36592 | 38 | 19859
[14:55:11] 1.350 | 33221 | 32525 | 41 | 19813
[14:55:11] 1.400 | 35373 | 36565 | 40 | 19817
[14:55:11] 1.450 | 37550 | 39697 | 43 | 19823
[14:55:11] 1.500 | 34346 | 42214 | 41 | 19844
[14:55:11] 1.550 | 32894 | 37013 | 38 | 19812
[14:55:11] 1.600 | 35365 | 40050 | 36 | 19825
[14:55:11] 1.650 | 35701 | 40263 | 35 | 19834
[14:55:11] 1.700 | 37262 | 40618 | 38 | 19822
[14:55:11] 1.750 | 39128 | 36418 | 36 | 19804
[14:55:11] 1.800 | 34755 | 39303 | 37 | 19846
[14:55:11] 1.850 | 28954 | 36991 | 47 | 19829
[14:55:11] 1.900 | 40180 | 40362 | 44 | 19832
[14:55:11] 1.950 | 35049 | 42830 | 33 | 19824
[14:55:11] 2.000 | 35111 | 37321 | 42 | 19796
[14:55:12] 2.050 | 36051 | 39284 | 32 | 19849
[14:55:12] 2.100 | 36382 | 38407 | 39 | 19836
[14:55:12] 2.150 | 36365 | 40971 | 35 | 19814
[14:55:12] 2.200 | 34450 | 37455 | 42 | 19865
[14:55:12] 2.250 | 34223 | 44459 | 41 | 19825
[14:55:12] 2.300 | 37023 | 42882 | 43 | 19832
[14:55:12] 2.350 | 37971 | 40726 | 42 | 19839
[14:55:12] 2.400 | 34151 | 39457 | 35 | 19872
[14:55:12] 2.450 | 35040 | 38009 | 35 | 19850
[14:55:12] 2.500 | 36083 | 34738 | 38 | 19849
[14:55:12] 2.550 | 36402 | 37090 | 44 | 19846
[14:55:12] 2.600 | 37904 | 36848 | 43 | 19855
[14:55:12] 2.650 | 37889 | 36707 | 40 | 19894
[14:55:12] 2.700 | 39113 | 35700 | 42 | 19862
[14:55:12] 2.750 | 37895 | 37364 | 40 | 19893
[14:55:12] 2.800 | 37563 | 37355 | 33 | 19887
[14:55:12] 2.850 | 34506 | 39056 | 36 | 19877
[14:55:12] 2.900 | 38976 | 38137 | 39 | 19882
[14:55:12] 2.950 | 35670 | 37384 | 35 | 19891
[14:55:12] 3.000 | 36064 | 34116 | 33 | 19868
[14:55:13] 3.050 | 35878 | 34036 | 45 | 19882
[14:55:13] 3.100 | 34412 | 40640 | 33 | 19882
[14:55:13] 3.150 | 32478 | 39178 | 38 | 19854
[14:55:13] 3.200 | 39293 | 40002 | 40 | 19898
[14:55:13] 3.250 | 37565 | 38019 | 39 | 19859
[14:55:13] 3.300 | 36487 | 35708 | 40 | 19869
[14:55:13] 3.350 | 34947 | 41079 | 32 | 19865
[14:55:13] 3.400 | 37357 | 39625 | 38 | 19873
[14:55:13] 3.450 | 33644 | 41611 | 40 | 19849
[14:55:13] 3.500 | 36718 | 37143 | 45 | 19880
[14:55:13] 3.550 | 29580 | 34882 | 44 | 19921
[14:55:13] 3.600 | 37969 | 40233 | 49 | 19882
[14:55:13] 3.650 | 38880 | 44777 | 50 | 19889
[14:55:13] 3.700 | 33435 | 38489 | 42 | 19909
[14:55:13] 3.750 | 35267 | 41595 | 41 | 19864
[14:55:13] 3.800 | 43936 | 43635 | 36 | 19912
[14:55:13] 3.850 | 33848 | 38793 | 27 | 19896
[14:55:13] 3.900 | 36571 | 35337 | 34 | 19903
[14:55:13] 3.950 | 37735 | 35139 | 39 | 19891
[14:55:13] 4.000 | 37672 | 35024 | 33 | 19901
[14:55:14] 4.050 | 33853 | 34820 | 43 | 19876
[14:55:14] 4.100 | 34372 | 42182 | 45 | 19876
[14:55:14] 4.150 | 36503 | 39363 | 36 | 19937
[14:55:14] 4.200 | 34508 | 38816 | 35 | 19894
[14:55:14] 4.250 | 38896 | 38038 | 32 | 19894
[14:55:14] 4.300 | 38146 | 40158 | 38 | 19928
[14:55:14] 4.350 | 31297 | 36039 | 45 | 19894
[14:55:14] 4.400 | 35667 | 36377 | 43 | 19922
[14:55:14] 4.450 | 36894 | 39637 | 47 | 19959
[14:55:14] 4.500 | 41807 | 36513 | 37 | 19915
[14:55:14] 4.550 | 38437 | 35272 | 35 | 19920
[14:55:14] 4.600 | 38109 | 34481 | 39 | 19901
[14:55:14] 4.650 | 36073 | 41719 | 47 | 19976
[14:55:14] 4.700 | 37243 | 39869 | 37 | 19944
[14:55:14] 4.750 | 36621 | 36404 | 38 | 19947
[14:55:14] 4.800 | 33929 | 40392 | 38 | 19929
[14:55:14] 4.850 | 37073 | 40101 | 40 | 19952
[14:55:14] 4.900 | 39974 | 40352 | 41 | 19936
[14:55:14] 4.950 | 35346 | 38919 | 48 | 19951
[14:55:14] 5.000 | 33678 | 36380 | 37 | 19955
[14:55:15] 5.050 | 34696 | 39615 | 33 | 19924
[14:55:15] 5.100 | 37093 | 34676 | 35 | 19938
[14:55:15] 5.150 | 38948 | 39054 | 42 | 19941
[14:55:15] 5.200 | 34313 | 38394 | 37 | 19917
[14:55:15] 5.250 | 34419 | 39782 | 47 | 19926
[14:55:15] 5.300 | 36652 | 41665 | 41 | 19957
[14:55:15] 5.350 | 41194 | 41106 | 38 | 19924
[14:55:15] 5.400 | 36869 | 44854 | 38 | 19964
[14:55:15] 5.450 | 38511 | 41000 | 32 | 19984
[14:55:15] 5.500 | 38699 | 38950 | 32 | 19948
[14:55:15] 5.550 | 36131 | 34841 | 42 | 19966
[14:55:15] 5.600 | 33579 | 36033 | 32 | 19943
[14:55:15] 5.650 | 35829 | 40033 | 34 | 19984
[14:55:15] 5.700 | 36472 | 38046 | 36 | 19964
[14:55:15] 5.750 | 40075 | 38318 | 39 | 19981
[14:55:15] 5.800 | 38536 | 35107 | 41 | 20002
[14:55:15] 5.850 | 32924 | 35823 | 36 | 20009
[14:55:15] 5.900 | 39095 | 39809 | 44 | 20004
[14:55:15] 5.950 | 34121 | 36442 | 34 | 20016
[14:55:15] 6.000 | 33410 | 37448 | 37 | 20020
[14:55:16] 6.050 | 37729 | 38731 | 43 | 19991
[14:55:16] 6.100 | 39347 | 39798 | 38 | 20008
[14:55:16] 6.150 | 34558 | 41909 | 34 | 20014
[14:55:16] 6.200 | 36596 | 37171 | 33 | 19986
[14:55:16] 6.250 | 39344 | 34457 | 41 | 19973
[14:55:16] 6.300 | 41750 | 37567 | 35 | 20011
