timestamped_line
[16:33:00] ▶ Starting baseline phase for 2.5 seconds...
[16:33:00] t (s) | A | B | C | D
[16:33:00] 0.050 | 35280 | 39787 | 9 | 31617
[16:33:00] 0.100 | 32972 | 34007 | 11 | 31601
[16:33:00] 0.150 | 39724 | 36929 | 12 | 31596
[16:33:00] 0.200 | 34298 | 34222 | 11 | 31630
[16:33:00] 0.250 | 35303 | 35240 | 14 | 31599
[16:33:00] 0.300 | 36402 | 37198 | 5 | 31585
[16:33:00] 0.350 | 37261 | 38104 | 10 | 31584
[16:33:01] 0.400 | 38538 | 38744 | 12 | 31593
[16:33:01] 0.450 | 36645 | 37881 | 11 | 31613
[16:33:01] 0.500 | 36993 | 34460 | 10 | 31612
[16:33:01] 0.550 | 34226 | 34197 | 14 | 31607
[16:33:01] 0.600 | 35026 | 41730 | 7 | 31606
[16:33:01] 0.650 | 37454 | 37147 | 9 | 31590
[16:33:01] 0.700 | 36425 | 35320 | 10 | 31609
[16:33:01] 0.750 | 34255 | 35770 | 11 | 31606
[16:33:01] 0.800 | 36670 | 36002 | 9 | 31615
[16:33:01] 0.850 | 35571 | 35655 | 11 | 31623
[16:33:01] 0.900 | 34060 | 33570 | 9 | 31607
[16:33:01] 0.950 | 33632 | 37754 | 13 | 31611
[16:33:01] 1.000 | 37896 | 38277 | 11 | 31623
[16:33:01] 1.050 | 38411 | 36570 | 13 | 31629
[16:33:01] 1.100 | 33859 | 39192 | 9 | 31624
[16:33:01] 1.150 | 38138 | 35739 | 11 | 31612
[16:33:01] 1.200 | 36806 | 35676 | 11 | 31626
[16:33:01] 1.250 | 34022 | 35591 | 9 | 31614
[16:33:01] 1.300 | 38152 | 33089 | 8 | 31622
[16:33:01] 1.350 | 35894 | 35870 | 12 | 31649
[16:33:02] 1.400 | 36225 | 38538 | 9 | 31644
[16:33:02] 1.450 | 37235 | 36205 | 12 | 31622
[16:33:02] 1.500 | 34986 | 35953 | 3 | 31597
[16:33:02] 1.550 | 34828 | 34890 | 15 | 31605
[16:33:02] 1.600 | 34221 | 37225 | 10 | 31620
[16:33:02] 1.650 | 29162 | 34339 | 8 | 31636
[16:33:02] 1.700 | 30944 | 34612 | 10 | 31599
[16:33:02] 1.750 | 34409 | 31509 | 8 | 31649
[16:33:02] 1.800 | 33718 | 35575 | 13 | 31634
[16:33:02] 1.850 | 34099 | 40811 | 15 | 31632
[16:33:02] 1.900 | 36281 | 37356 | 10 | 31636
[16:33:02] 1.950 | 33287 | 35907 | 6 | 31426
[16:33:02] 2.000 | 32126 | 31219 | 7 | 31429
[16:33:02] 2.050 | 34967 | 40328 | 7 | 31393
[16:33:02] 2.100 | 36451 | 34523 | 13 | 31407
[16:33:02] 2.150 | 36993 | 36721 | 11 | 31418
[16:33:02] 2.200 | 34357 | 36367 | 10 | 31389
[16:33:02] 2.250 | 36444 | 33853 | 10 | 31403
[16:33:02] 2.300 | 35500 | 36847 | 11 | 31406
[16:33:02] 2.350 | 34752 | 37473 | 12 | 31407
[16:33:03] 2.400 | 33263 | 36620 | 7 | 31418
[16:33:03] 2.450 | 36698 | 37373 | 8 | 31411
[16:33:03] 2.500 | 36708 | 39233 | 9 | 31416
[16:33:03] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:33:03] 2.550 | 34975 | 34171 | 13 | 31419
[16:33:03] 0.050 | 33742 | 35053 | 11 | 31398
[16:33:03] 0.100 | 34078 | 37572 | 10 | 31413
[16:33:03] 0.150 | 34349 | 33691 | 10 | 31400
[16:33:03] 0.200 | 35753 | 33268 | 8 | 31391
[16:33:03] 0.250 | 36078 | 39660 | 13 | 31383
[16:33:03] 0.300 | 32472 | 34346 | 17 | 31383
[16:33:03] 0.350 | 37785 | 37005 | 12 | 31384
[16:33:03] 0.400 | 35680 | 36269 | 12 | 31417
[16:33:03] 0.450 | 37149 | 39962 | 9 | 31376
[16:33:03] 0.500 | 33455 | 34805 | 5 | 31382
[16:33:03] 0.550 | 40438 | 39574 | 9 | 31375
[16:33:03] 0.600 | 33772 | 34143 | 11 | 31356
[16:33:03] 0.650 | 32806 | 33439 | 10 | 31366
[16:33:03] 0.700 | 35079 | 38947 | 11 | 31360
[16:33:03] 0.750 | 34109 | 41521 | 10 | 31368
[16:33:03] 0.800 | 37219 | 34133 | 9 | 31354
[16:33:04] 0.850 | 34529 | 35202 | 10 | 31360
[16:33:04] 0.900 | 32503 | 35430 | 6 | 31358
