timestamped_line
[18:05:19] ▶ Starting baseline phase for 2.5 seconds...
[18:05:19] t (s) | A | B | C | D
[18:05:19] 0.050 | 38448 | 39952 | 6 | 36500
[18:05:19] 0.100 | 36906 | 40034 | 11 | 36487
[18:05:19] 0.150 | 34400 | 35893 | 9 | 36475
[18:05:19] 0.200 | 34272 | 34955 | 14 | 36492
[18:05:19] 0.250 | 41001 | 37006 | 8 | 36479
[18:05:19] 0.300 | 39416 | 38634 | 12 | 36470
[18:05:19] 0.350 | 32369 | 37477 | 9 | 36496
[18:05:19] 0.400 | 35281 | 38760 | 9 | 36510
[18:05:19] 0.450 | 37077 | 33741 | 9 | 36494
[18:05:19] 0.500 | 36279 | 40791 | 8 | 36489
[18:05:19] 0.550 | 36383 | 34876 | 9 | 36501
[18:05:19] 0.600 | 33268 | 37351 | 8 | 36524
[18:05:19] 0.650 | 38280 | 38792 | 6 | 36514
[18:05:19] 0.700 | 39430 | 39481 | 8 | 36529
[18:05:19] 0.750 | 31504 | 37219 | 7 | 36535
[18:05:20] 0.800 | 36857 | 36203 | 10 | 36518
[18:05:20] 0.850 | 34651 | 34553 | 11 | 36509
[18:05:20] 0.900 | 33997 | 35662 | 7 | 36519
[18:05:20] 0.950 | 31845 | 34944 | 10 | 36512
[18:05:20] 1.000 | 34771 | 36549 | 14 | 36502
[18:05:20] 1.050 | 34954 | 35515 | 8 | 36504
[18:05:20] 1.100 | 37020 | 35816 | 7 | 36500
[18:05:20] 1.150 | 35858 | 37615 | 9 | 36494
[18:05:20] 1.200 | 32858 | 41361 | 13 | 36523
[18:05:20] 1.250 | 36502 | 33394 | 11 | 36540
[18:05:20] 1.300 | 34593 | 36569 | 9 | 36541
[18:05:20] 1.350 | 36384 | 36490 | 6 | 36530
[18:05:20] 1.400 | 35175 | 33975 | 13 | 36537
[18:05:20] 1.450 | 33761 | 39859 | 11 | 36523
[18:05:20] 1.500 | 36974 | 38083 | 15 | 36509
[18:05:20] 1.550 | 35520 | 35710 | 11 | 36519
[18:05:20] 1.600 | 38845 | 33474 | 9 | 36519
[18:05:20] 1.650 | 40452 | 42789 | 8 | 36540
[18:05:20] 1.700 | 39073 | 37204 | 11 | 36546
[18:05:20] 1.750 | 32486 | 37652 | 7 | 36540
[18:05:21] 1.800 | 36185 | 38438 | 10 | 36545
[18:05:21] 1.850 | 36463 | 36317 | 13 | 36556
[18:05:21] 1.900 | 38565 | 36269 | 15 | 36556
[18:05:21] 1.950 | 32484 | 37933 | 11 | 36553
[18:05:21] 2.000 | 32211 | 37500 | 9 | 36541
[18:05:21] 2.050 | 34619 | 37888 | 9 | 36529
[18:05:21] 2.100 | 36612 | 33166 | 5 | 36527
[18:05:21] 2.150 | 33854 | 40993 | 7 | 36547
[18:05:21] 2.200 | 35123 | 34504 | 8 | 36533
[18:05:21] 2.250 | 38802 | 35315 | 9 | 36537
[18:05:21] 2.300 | 40303 | 41334 | 16 | 36557
[18:05:21] 2.350 | 36375 | 34884 | 12 | 36559
[18:05:21] 2.400 | 34218 | 36313 | 8 | 36563
[18:05:21] 2.450 | 36568 | 40094 | 7 | 36581
[18:05:21] 2.500 | 34714 | 36392 | 3 | 36581
[18:05:21] ✅ Baseline complete. Starting main recording for 10 seconds...
[18:05:21] 2.550 | 33416 | 41822 | 8 | 36580
[18:05:21] 0.050 | 37152 | 32209 | 9 | 36584
[18:05:21] 0.100 | 35509 | 34654 | 3 | 36561
[18:05:21] 0.150 | 34497 | 37406 | 9 | 36567
[18:05:21] 0.200 | 32618 | 45235 | 13 | 36577
[18:05:22] 0.250 | 34112 | 42377 | 7 | 36568
[18:05:22] 0.300 | 38077 | 36865 | 9 | 36555
[18:05:22] 0.350 | 34398 | 38791 | 11 | 36561
[18:05:22] 0.400 | 36162 | 37872 | 7 | 36556
[18:05:22] 0.450 | 42125 | 41344 | 10 | 36568
[18:05:22] 0.500 | 38232 | 37770 | 7 | 36573
[18:05:22] 0.550 | 35908 | 32351 | 9 | 36561
[18:05:22] 0.600 | 36258 | 34034 | 13 | 36536
[18:05:22] 0.650 | 34551 | 38033 | 9 | 36512
[18:05:22] 0.700 | 34398 | 35614 | 8 | 36527
[18:05:22] 0.750 | 37660 | 37276 | 10 | 36509
[18:05:22] 0.800 | 34227 | 37741 | 8 | 36489
[18:05:22] 0.850 | 38193 | 35712 | 5 | 36481
[18:05:22] 0.900 | 38820 | 35682 | 9 | 36473
[18:05:22] 0.950 | 38169 | 38002 | 7 | 36483
[18:05:22] 1.000 | 37734 | 34434 | 9 | 36493
[18:05:22] 1.050 | 34108 | 42628 | 13 | 36503
[18:05:22] 1.100 | 36413 | 33524 | 9 | 36561
[18:05:22] 1.150 | 40798 | 38300 | 11 | 36544
[18:05:22] 1.200 | 39823 | 36998 | 8 | 36554
[18:05:23] 1.250 | 36880 | 34489 | 11 | 36554
[18:05:23] 1.300 | 34255 | 39897 | 8 | 36529
[18:05:23] 1.350 | 36188 | 34454 | 6 | 36537
[18:05:23] 1.400 | 41592 | 35305 | 10 | 36537
[18:05:23] 1.450 | 36262 | 35783 | 8 | 36522
[18:05:23] 1.500 | 34934 | 33411 | 10 | 36535
[18:05:23] 1.550 | 33762 | 36352 | 5 | 36527
[18:05:23] 1.600 | 34316 | 33539 | 8 | 36554
[18:05:23] 1.650 | 35438 | 35410 | 9 | 36545
[18:05:23] 1.700 | 31514 | 33486 | 7 | 36531
[18:05:23] 1.750 | 37153 | 31322 | 5 | 36527
[18:05:23] 1.800 | 37729 | 31659 | 9 | 36524
[18:05:23] 1.850 | 40727 | 33849 | 11 | 36510
[18:05:23] 1.900 | 37053 | 38381 | 9 | 36530
[18:05:23] 1.950 | 33657 | 34085 | 9 | 36518
[18:05:23] 2.000 | 41498 | 40098 | 9 | 36524
[18:05:23] 2.050 | 38597 | 30908 | 10 | 36517
[18:05:23] 2.100 | 39630 | 37155 | 10 | 36530
[18:05:23] 2.150 | 38213 | 38391 | 6 | 36517
[18:05:23] 2.200 | 36128 | 37651 | 11 | 36478
[18:05:24] 2.250 | 37738 | 40262 | 9 | 36450
[18:05:24] 2.300 | 37247 | 36309 | 11 | 36452
[18:05:24] 2.350 | 39722 | 33772 | 5 | 36479
[18:05:24] 2.400 | 30929 | 35725 | 13 | 36454
[18:05:24] 2.450 | 34240 | 39097 | 12 | 36455
[18:05:24] 2.500 | 38219 | 37030 | 6 | 36447
[18:05:24] 2.550 | 35441 | 36622 | 10 | 36447
[18:05:24] 2.600 | 39082 | 32953 | 6 | 36419
[18:05:24] 2.650 | 35158 | 37966 | 8 | 36439
[18:05:24] 2.700 | 36758 | 38364 | 10 | 36442
[18:05:24] 2.750 | 38284 | 36750 | 12 | 36457
[18:05:24] 2.800 | 35950 | 38805 | 7 | 36459
[18:05:24] 2.850 | 34729 | 37567 | 14 | 36452
[18:05:24] 2.900 | 38828 | 36622 | 8 | 36449
[18:05:24] 2.950 | 35473 | 34712 | 9 | 36440
[18:05:24] 3.000 | 37611 | 38162 | 6 | 36442
[18:05:24] 3.050 | 36484 | 36168 | 8 | 36445
[18:05:24] 3.100 | 39615 | 35812 | 16 | 36430
[18:05:24] 3.150 | 35915 | 32856 | 7 | 36441
[18:05:24] 3.200 | 36733 | 34269 | 11 | 36438
[18:05:25] 3.250 | 36273 | 36091 | 9 | 36421
[18:05:25] 3.300 | 34959 | 34772 | 9 | 36429
[18:05:25] 3.350 | 33604 | 38122 | 10 | 36438
[18:05:25] 3.400 | 36559 | 39437 | 6 | 36436
[18:05:25] 3.450 | 41162 | 33381 | 9 | 36427
[18:05:25] 3.500 | 40017 | 35136 | 5 | 36424
