timestamped_line
[16:31:52] ▶ Starting baseline phase for 2.5 seconds...
[16:31:52] t (s) | A | B | C | D
[16:31:52] 0.050 | 34080 | 40138 | 10 | 28408
[16:31:52] 0.100 | 34214 | 33050 | 10 | 28395
[16:31:52] 0.150 | 32597 | 37161 | 9 | 28418
[16:31:52] 0.200 | 35698 | 39699 | 12 | 28382
[16:31:52] 0.250 | 34119 | 35058 | 11 | 28421
[16:31:52] 0.300 | 31077 | 36849 | 10 | 28406
[16:31:52] 0.350 | 32784 | 32812 | 6 | 28447
[16:31:53] 0.400 | 36017 | 39348 | 11 | 28424
[16:31:53] 0.450 | 31607 | 43392 | 10 | 28376
[16:31:53] 0.500 | 33399 | 35418 | 7 | 28337
[16:31:53] 0.550 | 32619 | 37779 | 11 | 28339
[16:31:53] 0.600 | 34023 | 37786 | 10 | 28355
[16:31:53] 0.650 | 35271 | 32449 | 5 | 28349
[16:31:53] 0.700 | 32514 | 36642 | 11 | 28342
[16:31:53] 0.750 | 36538 | 34658 | 11 | 28327
[16:31:53] 0.800 | 40977 | 35205 | 8 | 28294
[16:31:53] 0.850 | 37758 | 39453 | 9 | 28268
[16:31:53] 0.900 | 33737 | 35164 | 11 | 28265
[16:31:53] 0.950 | 34934 | 33860 | 5 | 28299
[16:31:53] 1.000 | 34979 | 34841 | 8 | 28255
[16:31:53] 1.050 | 34590 | 35044 | 10 | 28233
[16:31:53] 1.100 | 36437 | 36243 | 10 | 28204
[16:31:53] 1.150 | 34750 | 34220 | 10 | 28218
[16:31:53] 1.200 | 32131 | 37652 | 9 | 28189
[16:31:53] 1.250 | 32562 | 34837 | 7 | 28173
[16:31:53] 1.300 | 35732 | 38324 | 7 | 28137
[16:31:53] 1.350 | 33968 | 36113 | 8 | 28120
[16:31:54] 1.400 | 35382 | 35223 | 6 | 28087
[16:31:54] 1.450 | 33141 | 38527 | 7 | 28108
[16:31:54] 1.500 | 39295 | 36385 | 8 | 28034
[16:31:54] 1.550 | 34560 | 35009 | 10 | 28018
[16:31:54] 1.600 | 33665 | 39618 | 8 | 27981
[16:31:54] 1.650 | 36904 | 33253 | 8 | 27995
[16:31:54] 1.700 | 40367 | 40656 | 8 | 27932
[16:31:54] 1.750 | 36329 | 36849 | 8 | 27991
[16:31:54] 1.800 | 36162 | 33384 | 9 | 27945
[16:31:54] 1.850 | 33519 | 36804 | 8 | 27962
[16:31:54] 1.900 | 36612 | 36948 | 9 | 27946
[16:31:54] 1.950 | 33623 | 35901 | 11 | 27868
[16:31:54] 2.000 | 31265 | 34287 | 7 | 27855
[16:31:54] 2.050 | 31874 | 37624 | 6 | 27863
[16:31:54] 2.100 | 31809 | 39027 | 6 | 27862
[16:31:54] 2.150 | 33822 | 32527 | 10 | 27884
[16:31:54] 2.200 | 33715 | 32436 | 12 | 27918
[16:31:54] 2.250 | 32126 | 34594 | 15 | 27942
[16:31:54] 2.300 | 33389 | 34486 | 13 | 27968
[16:31:54] 2.350 | 32331 | 34594 | 12 | 28017
[16:31:55] 2.400 | 33654 | 35498 | 13 | 28031
[16:31:55] 2.450 | 37761 | 34915 | 9 | 28072
[16:31:55] 2.500 | 34256 | 34795 | 10 | 28128
[16:31:55] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:31:55] 2.550 | 38117 | 35541 | 10 | 28167
[16:31:55] 0.050 | 33233 | 34931 | 6 | 28225
[16:31:55] 0.100 | 35227 | 34635 | 10 | 28184
[16:31:55] 0.150 | 36837 | 40103 | 8 | 28114
[16:31:55] 0.200 | 36512 | 40519 | 12 | 28171
[16:31:55] 0.250 | 40395 | 33838 | 9 | 28186
[16:31:55] 0.300 | 35114 | 35044 | 9 | 28174
[16:31:55] 0.350 | 32758 | 34932 | 8 | 28214
[16:31:55] 0.400 | 39322 | 39644 | 8 | 28241
[16:31:55] 0.450 | 34564 | 33641 | 7 | 28287
[16:31:55] 0.500 | 32535 | 38353 | 8 | 28296
[16:31:55] 0.550 | 33848 | 36373 | 12 | 28332
[16:31:55] 0.600 | 35798 | 35429 | 11 | 28370
[16:31:55] 0.650 | 38835 | 37498 | 6 | 28325
[16:31:55] 0.700 | 32064 | 33300 | 8 | 28379
[16:31:55] 0.750 | 32479 | 37472 | 8 | 28364
[16:31:55] 0.800 | 35815 | 36435 | 7 | 28339
[16:31:56] 0.850 | 34388 | 34875 | 13 | 28339
[16:31:56] 0.900 | 32645 | 37588 | 5 | 28306
[16:31:56] 0.950 | 31270 | 35385 | 9 | 28330
[16:31:56] 1.000 | 35192 | 37940 | 10 | 28315
[16:31:56] 1.050 | 37986 | 37925 | 9 | 28321
[16:31:56] 1.100 | 32546 | 34919 | 8 | 28322
[16:31:56] 1.150 | 37658 | 39809 | 13 | 28320
[16:31:56] 1.200 | 34991 | 34351 | 10 | 28333
[16:31:56] 1.250 | 36673 | 39485 | 8 | 28351
[16:31:56] 1.300 | 35193 | 36422 | 6 | 28322
[16:31:56] 1.350 | 34563 | 39707 | 6 | 28309
[16:31:56] 1.400 | 34490 | 34703 | 11 | 28320
[16:31:56] 1.450 | 34257 | 33919 | 10 | 28341
[16:31:56] 1.500 | 34358 | 38503 | 10 | 28330
[16:31:56] 1.550 | 30292 | 38821 | 14 | 28305
[16:31:56] 1.600 | 30037 | 37412 | 11 | 28311
[16:31:56] 1.650 | 34437 | 40490 | 8 | 28328
[16:31:56] 1.700 | 31977 | 37535 | 3 | 28362
[16:31:56] 1.750 | 32505 | 34494 | 8 | 28378
[16:31:56] 1.800 | 36714 | 36804 | 9 | 28370
[16:31:57] 1.850 | 37878 | 36410 | 8 | 28377
[16:31:57] 1.900 | 38426 | 39275 | 13 | 28314
