timestamped_line
"[15:34:09] Ready. Type 's' to start logging, 'e' to stop."
[15:34:09] Sensor Info:
[15:34:09] Sensor ID: 50
[15:34:09] Sensor Name: FORCE PLATE 850
[15:34:09] Units: N
[15:34:09] ▶️ START LOGGING
"[15:34:09] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[15:34:09] 4.25, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[15:34:09] 4.36, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:34:10] 4.77, Force(N): 19.644, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:34:10] 4.89, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:34:10] 5.40, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:34:11] 6.43, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[15:34:11] 6.64, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[15:34:12] 6.75, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:34:12] 6.86, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[15:34:12] 7.08, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:34:12] 7.19, Force(N): 18.633, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:34:12] 7.30, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:34:12] 7.42, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:34:12] 7.53, Force(N): 20.654, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 988"
"[15:34:12] 7.64, Force(N): 22.676, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 944"
"[15:34:13] 7.75, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 871"
"[15:34:13] 7.86, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 844"
"[15:34:13] 7.97, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 844"
"[15:34:13] 8.08, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 833"
"[15:34:13] 8.19, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 804"
"[15:34:13] 8.31, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 803"
"[15:34:14] 8.72, Force(N): 28.740, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 810"
"[15:34:14] 9.03, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 808"
"[15:34:14] 9.35, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 807"
"[15:34:14] 9.46, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 807"
"[15:34:15] 9.67, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 812"
"[15:34:15] 9.78, Force(N): 26.719, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 838"
"[15:34:15] 9.89, Force(N): 28.740, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 843"
"[15:34:15] 10.41, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 870"
"[15:34:15] 10.62, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 841"
"[15:34:16] 10.84, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 841"
"[15:34:16] 10.95, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 834"
