Time(s),Force(N),DeltaF(N),FSR1,FSR2,FSR3
18.45,30.762,1.011,1021,1021,701
18.56,31.772,1.011,1021,1022,691
18.68,30.762,-1.011,1022,1023,688
18.89,31.772,1.011,1021,1022,676
19.00,32.783,1.011,1021,1022,677
19.11,31.772,-1.011,1022,1022,675
19.53,32.783,1.011,1022,1022,673
19.64,31.772,-1.011,1021,1022,670
19.86,33.794,2.021,1021,1021,664
20.07,32.783,-1.011,1022,1021,661
20.28,33.794,1.011,1021,1022,656
20.40,34.805,1.011,1021,1022,657
20.51,33.794,-1.011,1021,1022,657
20.62,35.815,2.021,1022,1022,652
20.73,33.794,-2.021,1021,1022,650
21.05,34.805,1.011,1021,1022,634
21.36,33.794,-1.011,1021,1022,632
21.48,34.805,1.011,1022,1022,632
21.59,33.794,-1.011,1022,1022,632
21.80,34.805,1.011,1022,1022,634
22.12,35.815,1.011,1021,1022,630
22.23,34.805,-1.011,1022,1022,630
22.75,35.815,1.011,1022,1023,629
22.96,33.794,-2.021,1023,1023,628
23.07,35.815,2.021,1021,1021,628
23.28,34.805,-1.011,1021,1022,628
23.40,35.815,1.011,1022,1023,625
23.51,34.805,-1.011,1021,1022,624
23.62,36.826,2.021,1022,1022,624
23.73,35.815,-1.011,1022,1023,623
24.05,36.826,1.011,1022,1022,618
24.16,34.805,-2.021,1022,1022,619
24.27,36.826,2.021,1022,1021,619
24.38,35.815,-1.011,1022,1021,618
24.90,36.826,1.011,1021,1022,615
25.42,35.815,-1.011,1021,1022,613
25.53,36.826,1.011,1022,1021,611
25.95,37.837,1.011,1021,1022,607
26.16,36.826,-1.011,1023,1022,599
26.27,37.837,1.011,1021,1022,593
26.49,36.826,-1.011,1022,1022,593
26.60,37.837,1.011,1022,1022,590
27.02,38.848,1.011,1021,1022,587
27.13,37.837,-1.011,1022,1022,589
27.44,38.848,1.011,1022,1022,585
27.66,37.837,-1.011,1022,1022,580
27.77,38.848,1.011,1021,1022,581
28.08,39.858,1.011,1021,1021,579
28.19,38.848,-1.011,1022,1023,580
28.92,39.858,1.011,1022,1022,574
29.03,38.848,-1.011,1022,1021,577
29.24,39.858,1.011,1022,1022,575
29.55,40.869,1.011,1022,1022,570
29.77,39.858,-1.011,1022,1022,569
29.88,38.848,-1.011,1021,1022,568
30.00,39.858,1.011,1022,1022,569
30.21,40.869,1.011,1021,1022,566
30.32,39.858,-1.011,1022,1021,566
30.43,41.880,2.021,1022,1022,562
30.64,40.869,-1.011,1022,1022,554
30.76,41.880,1.011,1022,1021,549
30.97,40.869,-1.011,1023,1022,553
31.08,38.848,-2.021,1021,1021,568
31.20,35.815,-3.032,1021,1022,599
31.31,34.805,-1.011,1021,1023,613
31.62,32.783,-2.021,1022,1022,646
31.74,33.794,1.011,1022,1022,646
31.85,32.783,-1.011,1022,1022,655
31.96,33.794,1.011,1021,1022,640
32.07,32.783,-1.011,1022,1023,631
32.19,33.794,1.011,1022,1023,630
32.30,32.783,-1.011,1022,1022,634
32.41,33.794,1.011,1021,1022,647
32.52,32.783,-1.011,1022,1021,648
32.74,33.794,1.011,1021,1022,657
32.85,32.783,-1.011,1022,1022,666
33.17,31.772,-1.011,1022,1022,679
33.28,30.762,-1.011,1022,1021,697
33.39,31.772,1.011,1021,1021,699
33.60,30.762,-1.011,1022,1022,699
33.82,31.772,1.011,1022,1022,710
33.93,30.762,-1.011,1021,1022,720
34.04,29.751,-1.011,1022,1022,723
34.26,28.740,-1.011,1021,1022,741
34.57,29.751,1.011,1023,1021,740
34.79,28.740,-1.011,1022,1022,740
35.10,27.729,-1.011,1021,1023,748
35.42,28.740,1.011,1021,1022,746
35.73,27.729,-1.011,1022,1023,747
35.84,28.740,1.011,1021,1021,751
35.96,29.751,1.011,1021,1022,758
36.07,27.729,-2.021,1021,1023,763
36.18,26.719,-1.011,1021,1022,764
36.29,27.729,1.011,1023,1021,763
36.61,26.719,-1.011,1022,1021,779
36.72,25.708,-1.011,1022,1021,794
36.83,26.719,1.011,1022,1022,795
37.05,24.697,-2.021,1022,1022,799
37.16,25.708,1.011,1022,1022,801
37.47,24.697,-1.011,1022,1022,805
37.79,25.708,1.011,1022,1022,813
37.90,24.697,-1.011,1022,1022,816
38.01,25.708,1.011,1021,1022,818
38.13,23.687,-2.021,1021,1021,821
38.24,24.697,1.011,1022,1021,823
38.55,23.687,-1.011,1022,1021,836
38.67,24.697,1.011,1021,1023,840
38.88,23.687,-1.011,1022,1023,851
39.29,22.676,-1.011,1022,1022,865
39.41,23.687,1.011,1022,1022,878
39.52,22.676,-1.011,1022,1022,894
39.63,23.687,1.011,1022,1023,894
39.74,22.676,-1.011,1021,1023,898
40.06,21.665,-1.011,1022,1022,917
40.17,22.676,1.011,1022,1022,918
40.28,21.665,-1.011,1022,1021,917
40.40,22.676,1.011,1021,1021,914
40.51,21.665,-1.011,1021,1021,912
40.82,20.654,-1.011,1021,1022,924
40.94,21.665,1.011,1022,1022,919
41.45,20.654,-1.011,1022,1023,931
41.67,19.644,-1.011,1022,1022,939
41.78,20.654,1.011,1022,1022,945
42.10,19.644,-1.011,1022,1022,944
42.41,18.633,-1.011,1022,1021,958
42.63,19.644,1.011,1022,1023,945
42.74,18.633,-1.011,1023,1021,954
43.25,17.622,-1.011,1021,1022,948
43.37,18.633,1.011,1022,1022,949
43.68,19.644,1.011,1022,1023,944
44.00,17.622,-2.021,1022,1022,944
44.21,18.633,1.011,1021,1022,943
44.52,17.622,-1.011,1023,1022,951
44.74,18.633,1.011,1022,1022,949
44.95,17.622,-1.011,1021,1022,954
45.27,16.611,-1.011,1021,1021,961
45.38,17.622,1.011,1022,1023,968
45.90,16.611,-1.011,1022,1022,974
46.01,17.622,1.011,1021,1021,993
46.12,16.611,-1.011,1022,1022,1000
46.34,17.622,1.011,1022,1022,1022
46.45,15.601,-2.021,1022,1022,1022
46.56,16.611,1.011,1022,1021,1022
46.68,17.622,1.011,1022,1023,1022
46.89,16.611,-1.011,1022,1021,1021
47.00,15.601,-1.011,1022,1023,1021
47.22,16.611,1.011,1021,1021,1022
47.33,15.601,-1.011,1021,1022,1021
47.65,16.611,1.011,1021,1023,1021
47.86,15.601,-1.011,1021,1022,1022
48.18,14.590,-1.011,1022,1022,1021
48.29,16.611,2.021,1022,1021,1021
48.51,14.590,-2.021,1022,1023,1022
48.62,15.601,1.011,1022,1022,1022
48.94,16.611,1.011,1022,1022,1023
49.05,17.622,1.011,1021,1022,1022
49.16,15.601,-2.021,1023,1023,1022
49.28,16.611,1.011,1021,1022,1022
49.39,15.601,-1.011,1022,1022,1022
49.50,16.611,1.011,1021,1022,1023
49.72,15.601,-1.011,1021,1022,1023
49.83,16.611,1.011,1022,1021,1022
50.04,15.601,-1.011,1022,1023,1022
50.16,16.611,1.011,1022,1022,1022
50.37,15.601,-1.011,1022,1022,1022
50.59,16.611,1.011,1021,1023,1022
51.00,15.601,-1.011,1022,1022,1023
51.12,16.611,1.011,1022,1022,1021
51.23,15.601,-1.011,1021,1023,1023
51.35,16.611,1.011,1022,1022,1022
51.46,15.601,-1.011,1022,1023,1021
52.18,16.611,1.011,1022,1021,1021
52.29,17.622,1.011,1022,1022,1022
52.40,16.611,-1.011,1022,1021,1022
52.52,17.622,1.011,1022,1021,1022
52.83,18.633,1.011,1022,1022,1021
53.05,19.644,1.011,1022,1021,1022
53.16,18.633,-1.011,1021,1022,920
53.27,19.644,1.011,1021,1021,910
53.49,20.654,1.011,1021,1022,897
53.70,21.665,1.011,1022,1022,894
54.01,22.676,1.011,1022,1021,824
54.13,21.665,-1.011,1022,1022,828
54.24,23.687,2.021,1022,1023,823
54.45,22.676,-1.011,1022,1022,804
54.56,23.687,1.011,1022,1023,803
54.78,24.697,1.011,1021,1022,786
54.89,23.687,-1.011,1021,1022,783
55.00,24.697,1.011,1022,1022,774
55.22,23.687,-1.011,1022,1022,773
55.33,24.697,1.011,1022,1023,767
55.44,25.708,1.011,1021,1022,763
55.55,24.697,-1.011,1022,1022,761
55.67,26.719,2.021,1022,1022,756
56.18,27.729,1.011,1022,1021,728
56.40,29.751,2.021,1022,1022,721
56.61,28.740,-1.011,1021,1021,716
56.92,27.729,-1.011,1021,1022,734
57.04,28.740,1.011,1021,1022,737
57.15,25.708,-3.032,1021,1022,758
57.26,24.697,-1.011,1021,1022,791
57.37,23.687,-1.011,1022,1021,803
57.79,22.676,-1.011,1022,1023,803
57.90,24.697,2.021,1022,1021,795
58.02,25.708,1.011,1021,1023,787
58.23,24.697,-1.011,1022,1022,778
58.34,25.708,1.011,1022,1021,758
58.45,26.719,1.011,1022,1023,751
58.56,27.729,1.011,1021,1022,740
58.68,28.740,1.011,1021,1022,720
58.89,29.751,1.011,1022,1021,692
59.00,31.772,2.021,1022,1023,674
59.11,30.762,-1.011,1022,1023,667
59.33,26.719,-4.043,1022,1022,742
59.44,24.697,-2.021,1022,1022,787
59.55,23.687,-1.011,1022,1022,831
59.67,20.654,-3.032,1021,1023,923
59.78,18.633,-2.021,1022,1022,951
59.89,17.622,-1.011,1021,1022,948
60.01,16.611,-1.011,1021,1022,1023
60.22,15.601,-1.011,1021,1022,1022
60.33,16.611,1.011,1022,1022,1023
