Time(s),Force(N),DeltaF(N),FSR1,FSR2,FSR3
21.28,32.783,1.011,1022,1023,511
21.39,31.772,-1.011,1023,1023,512
21.51,32.783,1.011,1022,1023,504
22.13,33.794,1.011,1022,1022,491
22.24,32.783,-1.011,1022,1022,489
22.65,33.794,1.011,1022,1023,488
22.77,31.772,-2.021,1022,1023,489
22.88,33.794,2.021,1022,1023,487
22.99,32.783,-1.011,1022,1023,484
23.71,33.794,1.011,1022,1021,484
23.82,32.783,-1.011,1022,1022,483
23.94,33.794,1.011,1021,1021,483
24.05,32.783,-1.011,1022,1022,481
24.26,34.805,2.021,1021,1022,481
24.37,33.794,-1.011,1022,1022,479
24.49,34.805,1.011,1023,1022,480
24.60,33.794,-1.011,1022,1023,480
24.91,34.805,1.011,1022,1023,476
25.23,33.794,-1.011,1022,1023,468
25.34,34.805,1.011,1022,1023,464
25.45,35.815,1.011,1022,1023,469
25.56,34.805,-1.011,1022,1022,470
25.68,33.794,-1.011,1023,1023,463
25.89,34.805,1.011,1022,1023,469
26.51,33.794,-1.011,1022,1023,455
26.62,34.805,1.011,1022,1023,455
26.83,35.815,1.011,1022,1022,457
26.95,34.805,-1.011,1022,1022,457
27.36,35.815,1.011,1021,1023,459
27.88,34.805,-1.011,1022,1022,453
28.09,35.815,1.011,1023,1022,452
28.31,36.826,1.011,1022,1023,450
28.42,34.805,-2.021,1022,1022,453
28.63,35.815,1.011,1022,1022,455
28.85,33.794,-2.021,1022,1023,452
28.96,35.815,2.021,1022,1023,444
29.17,36.826,1.011,1023,1023,440
29.28,35.815,-1.011,1023,1023,442
29.50,36.826,1.011,1022,1022,444
29.71,37.837,1.011,1023,1022,441
29.92,36.826,-1.011,1023,1023,435
30.04,37.837,1.011,1023,1023,431
30.45,36.826,-1.011,1023,1023,425
30.67,37.837,1.011,1022,1022,424
30.78,36.826,-1.011,1023,1023,424
30.89,37.837,1.011,1022,1023,424
31.00,36.826,-1.011,1023,1023,423
31.22,37.837,1.011,1022,1023,421
31.33,36.826,-1.011,1022,1022,422
31.85,38.848,2.021,1023,1022,406
31.96,37.837,-1.011,1023,1023,409
32.07,38.848,1.011,1023,1022,414
32.59,37.837,-1.011,1022,1022,411
32.70,38.848,1.011,1022,1023,412
33.12,39.858,1.011,1023,1023,410
33.23,38.848,-1.011,1023,1022,409
33.34,39.858,1.011,1023,1023,411
33.45,40.869,1.011,1023,1022,408
33.67,39.858,-1.011,1022,1022,413
34.59,38.848,-1.011,1023,1023,410
34.70,39.858,1.011,1022,1022,410
34.81,38.848,-1.011,1023,1023,411
34.93,36.826,-2.021,1023,1023,418
35.04,34.805,-2.021,1022,1022,444
35.15,32.783,-2.021,1022,1023,457
35.27,33.794,1.011,1023,1023,459
35.58,32.783,-1.011,1023,1023,443
35.69,31.772,-1.011,1023,1023,459
36.01,29.751,-2.021,1023,1023,501
36.32,28.740,-1.011,1022,1023,537
36.54,29.751,1.011,1023,1023,557
36.65,28.740,-1.011,1023,1023,574
36.76,27.729,-1.011,1023,1023,607
36.88,26.719,-1.011,1023,1023,602
36.99,27.729,1.011,1022,1023,598
37.10,28.740,1.011,1022,1023,585
37.21,27.729,-1.011,1022,1023,586
37.33,28.740,1.011,1022,1023,594
37.44,27.729,-1.011,1022,1022,620
37.65,26.719,-1.011,1023,1023,628
37.76,27.729,1.011,1023,1023,632
37.88,25.708,-2.021,1023,1023,637
37.99,26.719,1.011,1022,1023,637
38.20,25.708,-1.011,1023,1023,649
38.42,26.719,1.011,1022,1022,657
38.53,25.708,-1.011,1023,1022,670
38.64,26.719,1.011,1022,1023,676
38.75,25.708,-1.011,1023,1023,676
39.07,24.697,-1.011,1022,1023,724
39.18,25.708,1.011,1022,1023,723
39.29,24.697,-1.011,1023,1023,725
39.40,25.708,1.011,1023,1023,725
39.52,24.697,-1.011,1022,1023,724
39.63,23.687,-1.011,1022,1022,725
39.74,24.697,1.011,1022,1022,725
39.86,25.708,1.011,1022,1023,727
39.97,24.697,-1.011,1022,1023,732
40.08,23.687,-1.011,1023,1023,736
40.19,24.697,1.011,1022,1023,735
40.41,23.687,-1.011,1023,1022,735
41.23,22.676,-1.011,1023,1023,852
41.34,23.687,1.011,1022,1023,871
41.45,22.676,-1.011,1023,1022,873
41.56,23.687,1.011,1023,1022,872
41.68,22.676,-1.011,1023,1023,877
42.29,21.665,-1.011,1023,1022,896
42.41,22.676,1.011,1023,1022,899
42.62,21.665,-1.011,1022,1023,899
42.84,20.654,-1.011,1023,1022,982
42.95,22.676,2.021,1023,1023,982
43.06,21.665,-1.011,1022,1022,983
43.38,20.654,-1.011,1023,1023,982
43.49,21.665,1.011,1023,1023,983
43.60,20.654,-1.011,1022,1022,983
43.71,19.644,-1.011,1023,1022,982
43.83,21.665,2.021,1023,1023,982
43.94,19.644,-2.021,1022,1023,984
44.05,20.654,1.011,1023,1022,984
44.26,19.644,-1.011,1022,1023,985
44.38,20.654,1.011,1022,1023,984
44.89,21.665,1.011,1023,1023,984
45.01,19.644,-2.021,1023,1023,984
45.12,20.654,1.011,1022,1022,984
45.33,19.644,-1.011,1022,1023,984
45.54,20.654,1.011,1023,1022,983
45.86,19.644,-1.011,1022,1023,983
46.07,18.633,-1.011,1022,1023,984
46.19,19.644,1.011,1023,1023,1005
46.40,20.654,1.011,1022,1023,998
46.51,19.644,-1.011,1023,1023,1012
47.34,18.633,-1.011,1022,1023,1022
47.45,20.654,2.021,1022,1023,1022
47.56,18.633,-2.021,1022,1023,1022
47.68,19.644,1.011,1022,1023,1022
47.79,20.654,1.011,1023,1022,1022
47.90,19.644,-1.011,1023,1023,1022
48.02,18.633,-1.011,1023,1023,1023
48.43,19.644,1.011,1023,1023,1022
48.65,18.633,-1.011,1023,1023,1022
48.96,19.644,1.011,1023,1023,1022
49.08,18.633,-1.011,1023,1023,1023
49.70,17.622,-1.011,1022,1022,1022
50.01,18.633,1.011,1023,1022,1023
50.23,19.644,1.011,1022,1023,1022
50.34,18.633,-1.011,1022,1022,1022
50.55,17.622,-1.011,1023,1023,1022
50.67,19.644,2.021,1023,1022,1023
50.78,20.654,1.011,1022,1022,1022
50.89,18.633,-2.021,1023,1023,1022
51.11,19.644,1.011,1022,1023,1022
51.22,20.654,1.011,1022,1022,1022
51.34,21.665,1.011,1023,1023,1022
51.75,23.687,2.021,1023,1023,1022
52.17,22.676,-1.011,1023,1023,1023
52.38,23.687,1.011,1023,1023,1021
52.50,22.676,-1.011,1023,1023,1021
52.61,23.687,1.011,1022,1022,1023
52.83,24.697,1.011,1023,1022,917
53.14,25.708,1.011,1023,1022,853
53.45,24.697,-1.011,1023,1022,873
53.57,23.687,-1.011,1022,1023,878
53.68,22.676,-1.011,1022,1023,969
53.99,21.665,-1.011,1023,1023,1022
54.11,20.654,-1.011,1023,1023,1023
54.32,19.644,-1.011,1022,1023,1023
54.54,18.633,-1.011,1023,1022,1022
54.96,17.622,-1.011,1023,1023,1023
55.27,18.633,1.011,1022,1023,1022
55.49,17.622,-1.011,1023,1022,1022
55.60,18.633,1.011,1022,1023,1022
55.81,17.622,-1.011,1021,1023,1022
55.93,18.633,1.011,1023,1023,1022
56.04,17.622,-1.011,1023,1023,1022
56.15,18.633,1.011,1022,1023,1023
56.27,17.622,-1.011,1023,1022,1023
56.59,18.633,1.011,1023,1022,1022
56.80,19.644,1.011,1022,1022,1023
56.91,18.633,-1.011,1022,1023,1022
57.03,17.622,-1.011,1022,1023,1023
57.14,18.633,1.011,1023,1023,1023
57.25,19.644,1.011,1022,1023,1022
57.47,18.633,-1.011,1023,1023,1022
57.99,17.622,-1.011,1023,1023,1022
58.10,18.633,1.011,1023,1022,1023
58.21,17.622,-1.011,1023,1022,1023
58.43,18.633,1.011,1022,1023,1023
58.74,17.622,-1.011,1022,1023,1023
58.86,18.633,1.011,1023,1023,1022
59.17,17.622,-1.011,1023,1022,1023
59.59,19.644,2.021,1022,1022,1023
59.70,17.622,-2.021,1022,1023,1023
59.81,18.633,1.011,1023,1023,1023
59.93,17.622,-1.011,1023,1023,1023
60.04,18.633,1.011,1021,1022,1022
