timestamped_line
"[14:53:16] Ready. Type 's' to start logging, 'e' to stop."
[14:53:16] Sensor Info:
[14:53:16] Sensor ID: 50
[14:53:16] Sensor Name: FORCE PLATE 850
[14:53:16] Units: N
[14:53:16] ▶️ START LOGGING
"[14:53:16] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[14:53:17] 4.15, Force(N): 43.901, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:53:17] 4.42, Force(N): 42.891, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:53:17] 4.54, Force(N): 44.912, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:53:17] 4.65, Force(N): 42.891, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:53:17] 4.86, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[14:53:17] 4.97, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:53:17] 5.19, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:53:18] 5.30, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:53:18] 5.61, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:53:18] 5.73, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[14:53:18] 5.84, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:53:19] 6.26, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:53:19] 6.37, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:53:19] 6.58, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:53:19] 6.80, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:53:19] 6.91, Force(N): 41.880, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
