Time(s),Force(N),DeltaF(N),FSR1,FSR2,FSR3
4.45,30.762,-1.011,1023,1023,1023
4.76,31.772,1.011,1023,1023,1023
4.98,29.751,-2.021,1023,1023,1023
5.09,30.762,1.011,1023,1023,1023
5.20,31.772,1.011,1023,1023,1023
5.41,30.762,-1.011,1023,1023,1023
5.53,31.772,1.011,1023,1022,1022
5.94,30.762,-1.011,1023,1022,1023
6.86,31.772,1.011,1023,1023,1022
6.98,30.762,-1.011,1023,1023,1023
7.09,31.772,1.011,1023,1023,1023
7.20,29.751,-2.021,1022,1023,1023
7.31,30.762,1.011,1022,1023,1023
7.43,31.772,1.011,1023,1023,1022
7.54,30.762,-1.011,1023,1023,1023
7.65,31.772,1.011,1023,1023,1023
7.76,30.762,-1.011,1022,1023,1023
8.58,31.772,1.011,1023,1023,1023
8.69,30.762,-1.011,1023,1023,1023
8.91,31.772,1.011,1023,1023,1023
9.12,30.762,-1.011,1022,1023,1023
9.24,31.772,1.011,1023,1023,1023
9.35,29.751,-2.021,1023,1023,1023
9.46,31.772,2.021,1023,1023,1023
9.57,30.762,-1.011,1023,1023,1023
9.69,31.772,1.011,1022,1023,1023
9.80,30.762,-1.011,1023,1023,1023
10.21,31.772,1.011,1022,1023,1023
10.53,30.762,-1.011,1022,1023,1023
10.64,31.772,1.011,1023,1022,1023
10.76,30.762,-1.011,1023,1023,1023
10.87,31.772,1.011,1023,1023,1023
11.08,30.762,-1.011,1023,1023,1023
11.81,29.751,-1.011,1023,1023,1023
11.92,31.772,2.021,1023,1023,1023
12.03,30.762,-1.011,1023,1023,1023
12.15,31.772,1.011,1023,1023,1023
12.26,30.762,-1.011,1023,1023,1023
12.37,31.772,1.011,1022,1023,1023
12.48,29.751,-2.021,1023,1023,1023
12.60,31.772,2.021,1023,1023,1023
12.71,30.762,-1.011,1022,1023,1023
13.23,31.772,1.011,1023,1023,1023
13.34,30.762,-1.011,1023,1023,1023
