timestamped_line
[17:46:15] ▶ Starting baseline phase for 2.5 seconds...
[17:46:15] t (s) | A | B | C | D
[17:46:15] 0.050 | 34908 | 39397 | 10 | 29210
[17:46:15] 0.100 | 35290 | 35097 | 9 | 29182
[17:46:15] 0.150 | 32187 | 39732 | 12 | 29168
[17:46:15] 0.200 | 37009 | 37131 | 10 | 29034
[17:46:15] 0.250 | 35524 | 38213 | 10 | 29011
[17:46:15] 0.300 | 35596 | 37521 | 14 | 28985
[17:46:15] 0.350 | 32695 | 33858 | 7 | 29026
[17:46:16] 0.400 | 35804 | 34078 | 11 | 29008
[17:46:16] 0.450 | 31346 | 33756 | 9 | 29036
[17:46:16] 0.500 | 34607 | 33712 | 13 | 29106
[17:46:16] 0.550 | 35478 | 29749 | 15 | 29209
[17:46:16] 0.600 | 37707 | 39182 | 18 | 29242
[17:46:16] 0.650 | 36552 | 36628 | 12 | 29239
[17:46:16] 0.700 | 35479 | 41536 | 14 | 29240
[17:46:16] 0.750 | 36631 | 38925 | 13 | 29287
[17:46:16] 0.800 | 32071 | 36683 | 9 | 29301
[17:46:16] 0.850 | 36114 | 34053 | 11 | 29267
[17:46:16] 0.900 | 35062 | 38646 | 11 | 29241
[17:46:16] 0.950 | 38546 | 34420 | 14 | 29266
[17:46:16] 1.000 | 33370 | 39773 | 18 | 29239
[17:46:16] 1.050 | 34562 | 38013 | 19 | 29195
[17:46:16] 1.100 | 32805 | 36965 | 10 | 29287
[17:46:16] 1.150 | 36337 | 35610 | 12 | 29325
[17:46:16] 1.200 | 37320 | 35729 | 16 | 29325
[17:46:16] 1.250 | 34517 | 34985 | 10 | 29362
[17:46:16] 1.300 | 33546 | 35486 | 18 | 29371
[17:46:16] 1.350 | 35334 | 36844 | 12 | 29350
[17:46:17] 1.400 | 32214 | 37393 | 16 | 29272
[17:46:17] 1.450 | 32660 | 34129 | 7 | 29244
[17:46:17] 1.500 | 38823 | 34761 | 16 | 29232
[17:46:17] 1.550 | 36504 | 35516 | 16 | 29227
[17:46:17] 1.600 | 33700 | 37140 | 13 | 29294
[17:46:17] 1.650 | 34600 | 37721 | 12 | 29289
[17:46:17] 1.700 | 42160 | 35427 | 10 | 29352
[17:46:17] 1.750 | 37741 | 39068 | 8 | 29390
[17:46:17] 1.800 | 33146 | 36481 | 13 | 29414
[17:46:17] 1.850 | 34517 | 34122 | 11 | 29415
[17:46:17] 1.900 | 35004 | 32305 | 16 | 29434
[17:46:17] 1.950 | 32295 | 35213 | 8 | 29402
[17:46:17] 2.000 | 37562 | 36560 | 15 | 29445
[17:46:17] 2.050 | 33396 | 40013 | 17 | 29394
[17:46:17] 2.100 | 34543 | 37871 | 9 | 29446
[17:46:17] 2.150 | 35774 | 35586 | 10 | 29339
[17:46:17] 2.200 | 32178 | 35596 | 9 | 29261
[17:46:17] 2.250 | 31939 | 39446 | 13 | 29350
[17:46:17] 2.300 | 32755 | 38161 | 18 | 29277
[17:46:17] 2.350 | 34909 | 39685 | 16 | 29203
[17:46:18] 2.400 | 41447 | 38257 | 18 | 29207
[17:46:18] 2.450 | 36168 | 38423 | 11 | 29248
[17:46:18] 2.500 | 35692 | 33744 | 14 | 29215
[17:46:18] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:46:18] 2.550 | 36668 | 36924 | 17 | 29186
[17:46:18] 0.050 | 34874 | 39867 | 15 | 29209
[17:46:18] 0.100 | 37461 | 37482 | 20 | 29194
[17:46:18] 0.150 | 39124 | 37398 | 19 | 29146
[17:46:18] 0.200 | 33778 | 36130 | 20 | 29156
[17:46:18] 0.250 | 37214 | 39249 | 14 | 29193
[17:46:18] 0.300 | 36794 | 39168 | 15 | 29219
[17:46:18] 0.350 | 35540 | 34255 | 18 | 29226
[17:46:18] 0.400 | 32832 | 31473 | 14 | 29240
[17:46:18] 0.450 | 33082 | 32583 | 15 | 29262
[17:46:18] 0.500 | 33202 | 35813 | 16 | 29274
[17:46:18] 0.550 | 37352 | 35569 | 19 | 29280
[17:46:18] 0.600 | 35560 | 36158 | 12 | 29298
[17:46:18] 0.650 | 34109 | 32566 | 18 | 29282
[17:46:18] 0.700 | 35452 | 36295 | 19 | 29278
[17:46:18] 0.750 | 38000 | 36997 | 14 | 29282
[17:46:18] 0.800 | 40792 | 35460 | 13 | 29256
[17:46:19] 0.850 | 32930 | 32047 | 11 | 29243
[17:46:19] 0.900 | 36872 | 35109 | 8 | 29332
[17:46:19] 0.950 | 36777 | 39248 | 12 | 29353
[17:46:19] 1.000 | 36819 | 38867 | 7 | 29269
[17:46:19] 1.050 | 33618 | 32805 | 5 | 29258
[17:46:19] 1.100 | 38288 | 33468 | 8 | 29257
[17:46:19] 1.150 | 32365 | 34697 | 9 | 29257
[17:46:19] 1.200 | 33530 | 34226 | 7 | 29229
[17:46:19] 1.250 | 35124 | 37264 | 9 | 29258
[17:46:19] 1.300 | 36004 | 39638 | 6 | 29392
[17:46:19] 1.350 | 33604 | 32079 | 7 | 29425
[17:46:19] 1.400 | 32840 | 34105 | 3 | 29442
[17:46:19] 1.450 | 36126 | 32835 | 7 | 29463
[17:46:19] 1.500 | 34692 | 38095 | 9 | 29445
[17:46:19] 1.550 | 37116 | 40403 | 9 | 29411
[17:46:19] 1.600 | 32642 | 37447 | 10 | 29421
[17:46:19] 1.650 | 34841 | 38463 | 7 | 29438
[17:46:19] 1.700 | 33097 | 36504 | 5 | 29379
[17:46:19] 1.750 | 35967 | 43305 | 3 | 29377
[17:46:19] 1.800 | 35149 | 36947 | 6 | 29340
