timestamped_line
[16:31:55] ▶ Starting baseline phase for 2.5 seconds...
[16:31:55] t (s) | A | B | C | D
[16:31:55] 0.050 | 34402 | 35066 | 55 | 29264
[16:31:55] 0.100 | 33514 | 29010 | 64 | 29266
[16:31:55] 0.150 | 29990 | 34277 | 64 | 29254
[16:31:55] 0.200 | 28761 | 29377 | 40 | 29270
[16:31:55] 0.250 | 33195 | 26861 | 74 | 29265
[16:31:55] 0.300 | 34098 | 33019 | 54 | 29274
[16:31:55] 0.350 | 39130 | 36504 | 60 | 29288
[16:31:55] 0.400 | 29839 | 32074 | 72 | 29270
[16:31:55] 0.450 | 32743 | 29389 | 66 | 29278
[16:31:55] 0.500 | 31695 | 28482 | 55 | 29296
[16:31:55] 0.550 | 28493 | 33240 | 60 | 29275
[16:31:55] 0.600 | 29617 | 33620 | 65 | 29278
[16:31:55] 0.650 | 31876 | 35356 | 55 | 29278
[16:31:55] 0.700 | 32068 | 33088 | 68 | 29281
[16:31:56] 0.750 | 29939 | 27762 | 44 | 29276
[16:31:56] 0.800 | 28872 | 32419 | 49 | 29277
[16:31:56] 0.850 | 34454 | 32277 | 56 | 29293
[16:31:56] 0.900 | 39694 | 32382 | 63 | 29302
[16:31:56] 0.950 | 34145 | 35111 | 62 | 29313
[16:31:56] 1.000 | 32369 | 30162 | 63 | 29301
[16:31:56] 1.050 | 28469 | 30608 | 57 | 29289
[16:31:56] 1.100 | 37001 | 28286 | 56 | 29299
[16:31:56] 1.150 | 34311 | 30098 | 64 | 29298
[16:31:56] 1.200 | 32405 | 31403 | 65 | 29296
[16:31:56] 1.250 | 31921 | 32669 | 59 | 29284
[16:31:56] 1.300 | 37461 | 30035 | 59 | 29297
[16:31:56] 1.350 | 38668 | 36208 | 66 | 29294
[16:31:56] 1.400 | 31275 | 35132 | 62 | 29300
[16:31:56] 1.450 | 33316 | 31746 | 51 | 29300
[16:31:56] 1.500 | 32750 | 33978 | 55 | 29309
[16:31:56] 1.550 | 31514 | 32130 | 61 | 29289
[16:31:56] 1.600 | 31652 | 32621 | 58 | 29291
[16:31:56] 1.650 | 34330 | 33300 | 55 | 29294
[16:31:56] 1.700 | 33948 | 31163 | 71 | 29286
[16:31:57] 1.750 | 30696 | 33754 | 67 | 29284
[16:31:57] 1.800 | 35200 | 32851 | 49 | 29257
[16:31:57] 1.850 | 34506 | 36742 | 64 | 29258
[16:31:57] 1.900 | 35301 | 32255 | 42 | 29260
[16:31:57] 1.950 | 34074 | 28259 | 65 | 29257
[16:31:57] 2.000 | 37011 | 30618 | 40 | 29250
[16:31:57] 2.050 | 34013 | 35056 | 65 | 29271
[16:31:57] 2.100 | 30498 | 33191 | 65 | 29252
[16:31:57] 2.150 | 34447 | 33608 | 52 | 29270
[16:31:57] 2.200 | 31665 | 31151 | 64 | 29276
[16:31:57] 2.250 | 32310 | 31472 | 64 | 29281
[16:31:57] 2.300 | 31492 | 32370 | 68 | 29268
[16:31:57] 2.350 | 34626 | 29173 | 62 | 29263
[16:31:57] 2.400 | 36567 | 34170 | 57 | 29270
[16:31:57] 2.450 | 32369 | 32077 | 65 | 29268
[16:31:57] 2.500 | 33227 | 27722 | 81 | 29277
[16:31:57] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:31:57] 2.550 | 28544 | 31714 | 58 | 29291
[16:31:57] 0.050 | 29691 | 28017 | 47 | 29278
[16:31:57] 0.100 | 27012 | 29754 | 60 | 29265
[16:31:57] 0.150 | 32593 | 29554 | 60 | 29276
[16:31:58] 0.200 | 33791 | 33163 | 58 | 29277
[16:31:58] 0.250 | 31769 | 33743 | 69 | 29274
[16:31:58] 0.300 | 36943 | 37564 | 73 | 29290
[16:31:58] 0.350 | 32553 | 32104 | 54 | 29292
[16:31:58] 0.400 | 31727 | 34692 | 60 | 29291
[16:31:58] 0.450 | 34601 | 34129 | 54 | 29291
[16:31:58] 0.500 | 34478 | 35526 | 47 | 29292
[16:31:58] 0.550 | 30887 | 33157 | 57 | 29292
[16:31:58] 0.600 | 29869 | 31215 | 55 | 29275
[16:31:58] 0.650 | 26483 | 29914 | 60 | 29279
[16:31:58] 0.700 | 31531 | 30751 | 67 | 29260
[16:31:58] 0.750 | 29431 | 34287 | 71 | 29260
[16:31:58] 0.800 | 33961 | 31801 | 45 | 29275
[16:31:58] 0.850 | 29711 | 33736 | 48 | 29286
[16:31:58] 0.900 | 32778 | 31564 | 56 | 29296
[16:31:58] 0.950 | 33057 | 35480 | 50 | 29303
[16:31:58] 1.000 | 33000 | 34222 | 56 | 29291
[16:31:58] 1.050 | 29423 | 32537 | 60 | 29301
[16:31:58] 1.100 | 32153 | 26427 | 59 | 29304
[16:31:58] 1.150 | 31039 | 33798 | 51 | 29289
[16:31:59] 1.200 | 31271 | 34852 | 66 | 29308
[16:31:59] 1.250 | 33889 | 35986 | 65 | 29282
[16:31:59] 1.300 | 32313 | 31425 | 62 | 29293
[16:31:59] 1.350 | 36557 | 35118 | 59 | 29298
[16:31:59] 1.400 | 32669 | 32356 | 66 | 29281
[16:31:59] 1.450 | 29348 | 32190 | 58 | 29269
[16:31:59] 1.500 | 29194 | 31665 | 61 | 29265
[16:31:59] 1.550 | 36973 | 32505 | 57 | 29286
[16:31:59] 1.600 | 32869 | 27280 | 52 | 29273
[16:31:59] 1.650 | 28947 | 34519 | 68 | 29270
[16:31:59] 1.700 | 34762 | 32271 | 55 | 29273
[16:31:59] 1.750 | 29613 | 29825 | 58 | 29287
[16:31:59] 1.800 | 31426 | 36191 | 62 | 29273
[16:31:59] 1.850 | 36501 | 30118 | 45 | 29271
[16:31:59] 1.900 | 30587 | 35185 | 56 | 29289
[16:31:59] 1.950 | 34445 | 29338 | 67 | 29279
[16:31:59] 2.000 | 35280 | 33496 | 64 | 29287
[16:31:59] 2.050 | 28316 | 31404 | 54 | 29291
[16:31:59] 2.100 | 33511 | 29189 | 66 | 29287
[16:31:59] 2.150 | 31676 | 33729 | 66 | 29319
[16:32:00] 2.200 | 33193 | 35588 | 79 | 29321
[16:32:00] 2.250 | 32174 | 33028 | 66 | 29312
[16:32:00] 2.300 | 30589 | 29357 | 54 | 29317
[16:32:00] 2.350 | 32874 | 32459 | 61 | 29324
[16:32:00] 2.400 | 31535 | 31428 | 58 | 29353
[16:32:00] 2.450 | 33639 | 33373 | 62 | 29369
[16:32:00] 2.500 | 27472 | 33488 | 50 | 29376
[16:32:00] 2.550 | 30355 | 33102 | 66 | 29374
[16:32:00] 2.600 | 33776 | 35133 | 53 | 29365
[16:32:00] 2.650 | 32702 | 30138 | 62 | 29356
[16:32:00] 2.700 | 32520 | 31494 | 50 | 29355
[16:32:00] 2.750 | 32665 | 37669 | 66 | 29366
[16:32:00] 2.800 | 34259 | 35329 | 54 | 29375
[16:32:00] 2.850 | 31064 | 31589 | 69 | 29402
[16:32:00] 2.900 | 34515 | 35948 | 64 | 29426
