timestamped_line
[17:45:46] ▶ Starting baseline phase for 2.5 seconds...
[17:45:46] t (s) | A | B | C | D
[17:45:46] 0.050 | 36866 | 37961 | 14 | 19607
[17:45:46] 0.100 | 30412 | 35537 | 12 | 19594
[17:45:46] 0.150 | 31785 | 36325 | 9 | 19578
[17:45:46] 0.200 | 34175 | 33271 | 16 | 19577
[17:45:46] 0.250 | 32377 | 36115 | 10 | 19577
[17:45:46] 0.300 | 34332 | 32243 | 18 | 19574
[17:45:47] 0.350 | 32779 | 34166 | 11 | 19578
[17:45:47] 0.400 | 28957 | 33862 | 10 | 19572
[17:45:47] 0.450 | 34891 | 36252 | 15 | 19577
[17:45:47] 0.500 | 34460 | 36026 | 11 | 19563
[17:45:47] 0.550 | 41207 | 34150 | 13 | 19542
[17:45:47] 0.600 | 36281 | 38206 | 7 | 19544
[17:45:47] 0.650 | 31920 | 34507 | 9 | 19538
[17:45:47] 0.700 | 37522 | 32645 | 7 | 19529
[17:45:47] 0.750 | 38759 | 34835 | 14 | 19493
[17:45:47] 0.800 | 37091 | 36115 | 11 | 19509
[17:45:47] 0.850 | 34981 | 36524 | 15 | 19500
[17:45:47] 0.900 | 33935 | 38352 | 12 | 19492
[17:45:47] 0.950 | 30795 | 33812 | 13 | 19466
[17:45:47] 1.000 | 30796 | 29024 | 10 | 19461
[17:45:47] 1.050 | 35384 | 36780 | 8 | 19477
[17:45:47] 1.100 | 35916 | 39309 | 9 | 19463
[17:45:47] 1.150 | 35849 | 37885 | 11 | 19453
[17:45:47] 1.200 | 36191 | 40310 | 16 | 19437
[17:45:47] 1.250 | 35529 | 36262 | 10 | 19429
[17:45:47] 1.300 | 33735 | 36492 | 12 | 19433
[17:45:48] 1.350 | 38767 | 34736 | 13 | 19411
[17:45:48] 1.400 | 39558 | 34820 | 8 | 19418
[17:45:48] 1.450 | 37574 | 36774 | 15 | 19409
[17:45:48] 1.500 | 35663 | 33199 | 9 | 19392
[17:45:48] 1.550 | 33505 | 30901 | 11 | 19392
[17:45:48] 1.600 | 31132 | 35331 | 10 | 19376
[17:45:48] 1.650 | 36107 | 35577 | 11 | 19365
[17:45:48] 1.700 | 36049 | 37528 | 8 | 19365
[17:45:48] 1.750 | 33030 | 35452 | 8 | 19353
[17:45:48] 1.800 | 33617 | 33753 | 9 | 19335
[17:45:48] 1.850 | 35218 | 33038 | 6 | 19315
[17:45:48] 1.900 | 32776 | 36469 | 17 | 19285
[17:45:48] 1.950 | 35795 | 35271 | 12 | 19276
[17:45:48] 2.000 | 33571 | 35434 | 11 | 19268
[17:45:48] 2.050 | 32498 | 33190 | 11 | 19261
[17:45:48] 2.100 | 31761 | 38382 | 12 | 19271
[17:45:48] 2.150 | 31211 | 34792 | 10 | 19261
[17:45:48] 2.200 | 32671 | 32123 | 9 | 19258
[17:45:48] 2.250 | 31656 | 34716 | 11 | 19255
[17:45:48] 2.300 | 34856 | 34607 | 6 | 19230
[17:45:49] 2.350 | 32985 | 37491 | 10 | 19226
[17:45:49] 2.400 | 34997 | 33566 | 9 | 19196
[17:45:49] 2.450 | 34223 | 41889 | 10 | 19199
[17:45:49] 2.500 | 32736 | 33870 | 9 | 19187
[17:45:49] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:45:49] 2.550 | 33853 | 35743 | 10 | 19187
[17:45:49] 0.050 | 35168 | 33903 | 9 | 19175
[17:45:49] 0.100 | 34263 | 34226 | 10 | 19160
[17:45:49] 0.150 | 32528 | 34095 | 13 | 19167
[17:45:49] 0.200 | 31821 | 36737 | 9 | 19170
[17:45:49] 0.250 | 33980 | 34794 | 5 | 19167
[17:45:49] 0.300 | 34093 | 34145 | 5 | 19177
[17:45:49] 0.350 | 36444 | 34547 | 6 | 19175
[17:45:49] 0.400 | 33920 | 35050 | 10 | 19178
[17:45:49] 0.450 | 35422 | 36456 | 9 | 19171
[17:45:49] 0.500 | 28999 | 35550 | 11 | 19163
[17:45:49] 0.550 | 33676 | 35910 | 7 | 19186
[17:45:49] 0.600 | 37123 | 36455 | 11 | 19180
[17:45:49] 0.650 | 31075 | 38565 | 7 | 19161
[17:45:49] 0.700 | 35491 | 36912 | 8 | 19163
[17:45:49] 0.750 | 33759 | 34961 | 7 | 19168
[17:45:50] 0.800 | 34680 | 37018 | 10 | 19165
[17:45:50] 0.850 | 36055 | 33893 | 10 | 19187
[17:45:50] 0.900 | 31305 | 36560 | 13 | 19176
[17:45:50] 0.950 | 33686 | 34523 | 10 | 19175
[17:45:50] 1.000 | 35137 | 36024 | 7 | 19190
[17:45:50] 1.050 | 33620 | 32318 | 10 | 19202
[17:45:50] 1.100 | 31380 | 34716 | 10 | 19204
[17:45:50] 1.150 | 30770 | 33272 | 11 | 19212
[17:45:50] 1.200 | 33430 | 35800 | 13 | 19239
[17:45:50] 1.250 | 32711 | 34616 | 13 | 19242
[17:45:50] 1.300 | 33622 | 34009 | 7 | 19260
[17:45:50] 1.350 | 35475 | 41373 | 11 | 19247
[17:45:50] 1.400 | 32289 | 39260 | 10 | 19256
[17:45:50] 1.450 | 35290 | 34372 | 11 | 19235
[17:45:50] 1.500 | 34075 | 34422 | 13 | 19235
[17:45:50] 1.550 | 33561 | 34223 | 12 | 19246
[17:45:50] 1.600 | 34709 | 34435 | 10 | 19236
[17:45:50] 1.650 | 30719 | 33143 | 6 | 19247
[17:45:50] 1.700 | 39325 | 32991 | 12 | 19244
[17:45:50] 1.750 | 35956 | 36400 | 15 | 19267
[17:45:51] 1.800 | 35700 | 33777 | 11 | 19250
[17:45:51] 1.850 | 34275 | 40061 | 14 | 19244
[17:45:51] 1.900 | 30291 | 36521 | 17 | 19265
[17:45:51] 1.950 | 31356 | 37971 | 8 | 19264
[17:45:51] 2.000 | 31073 | 36634 | 13 | 19260
[17:45:51] 2.050 | 34342 | 35154 | 8 | 19258
[17:45:51] 2.100 | 32782 | 36726 | 13 | 19282
[17:45:51] 2.150 | 33400 | 38136 | 17 | 19275
[17:45:51] 2.200 | 37682 | 33500 | 12 | 19288
[17:45:51] 2.250 | 31706 | 33933 | 16 | 19303
[17:45:51] 2.300 | 32641 | 33086 | 13 | 19293
[17:45:51] 2.350 | 33630 | 36868 | 16 | 19301
[17:45:51] 2.400 | 33020 | 36994 | 14 | 19278
[17:45:51] 2.450 | 35968 | 35259 | 13 | 19301
[17:45:51] 2.500 | 33489 | 33505 | 7 | 19317
[17:45:51] 2.550 | 37533 | 31694 | 9 | 19334
[17:45:51] 2.600 | 32661 | 32741 | 15 | 19319
[17:45:51] 2.650 | 36149 | 35750 | 10 | 19321
[17:45:51] 2.700 | 31584 | 36021 | 13 | 19317
[17:45:51] 2.750 | 34257 | 33205 | 16 | 19330
[17:45:52] 2.800 | 32450 | 33412 | 10 | 19330
[17:45:52] 2.850 | 33457 | 31780 | 10 | 19330
[17:45:52] 2.900 | 31033 | 33334 | 9 | 19337
[17:45:52] 2.950 | 33853 | 36966 | 5 | 19343
[17:45:52] 3.000 | 37953 | 41567 | 12 | 19339
[17:45:52] 3.050 | 36456 | 37575 | 9 | 19364
[17:45:52] 3.100 | 36983 | 38662 | 12 | 19343
[17:45:52] 3.150 | 34990 | 40977 | 10 | 19352
[17:45:52] 3.200 | 33283 | 41822 | 14 | 19354
[17:45:52] 3.250 | 36665 | 37561 | 9 | 19349
[17:45:52] 3.300 | 34659 | 37553 | 8 | 19332
[17:45:52] 3.350 | 33992 | 38496 | 6 | 19325
[17:45:52] 3.400 | 30263 | 41009 | 17 | 19325
[17:45:52] 3.450 | 38144 | 36503 | 8 | 19341
[17:45:52] 3.500 | 37165 | 36972 | 9 | 19341
[17:45:52] 3.550 | 37340 | 32085 | 8 | 19324
[17:45:52] 3.600 | 37426 | 35172 | 9 | 19342
[17:45:52] 3.650 | 40417 | 38336 | 10 | 19334
[17:45:52] 3.700 | 34319 | 35494 | 10 | 19339
[17:45:52] 3.750 | 34160 | 36632 | 7 | 19328
[17:45:53] 3.800 | 34042 | 35123 | 10 | 19344
[17:45:53] 3.850 | 30696 | 36060 | 11 | 19336
[17:45:53] 3.900 | 33744 | 38163 | 11 | 19324
[17:45:53] 3.950 | 33225 | 35046 | 12 | 19311
[17:45:53] 4.000 | 37460 | 33747 | 10 | 19287
[17:45:53] 4.050 | 38720 | 32560 | 7 | 19290
[17:45:53] 4.100 | 32138 | 33867 | 14 | 19281
[17:45:53] 4.150 | 34213 | 32767 | 13 | 19277
[17:45:53] 4.200 | 33256 | 37958 | 14 | 19274
[17:45:53] 4.250 | 33761 | 33363 | 6 | 19278
[17:45:53] 4.300 | 33854 | 35394 | 12 | 19270
[17:45:53] 4.350 | 35131 | 33274 | 8 | 19270
[17:45:53] 4.400 | 32612 | 36453 | 14 | 19265
[17:45:53] 4.450 | 33419 | 34709 | 9 | 19288
[17:45:53] 4.500 | 32383 | 34018 | 12 | 19269
[17:45:53] 4.550 | 35272 | 37532 | 9 | 19278
[17:45:53] 4.600 | 36352 | 34703 | 7 | 19288
[17:45:53] 4.650 | 33595 | 31068 | 15 | 19302
[17:45:53] 4.700 | 33883 | 33697 | 7 | 19270
[17:45:53] 4.750 | 33904 | 31061 | 14 | 19297
[17:45:54] 4.800 | 37268 | 33075 | 13 | 19292
[17:45:54] 4.850 | 31589 | 37193 | 11 | 19281
[17:45:54] 4.900 | 37672 | 35803 | 15 | 19297
[17:45:54] 4.950 | 36305 | 33558 | 8 | 19290
[17:45:54] 5.000 | 32108 | 34667 | 5 | 19301
[17:45:54] 5.050 | 31011 | 37372 | 8 | 19317
[17:45:54] 5.100 | 34177 | 44266 | 10 | 19301
[17:45:54] 5.150 | 33994 | 40041 | 12 | 19314
[17:45:54] 5.200 | 33509 | 32930 | 17 | 19319
[17:45:54] 5.250 | 32258 | 39056 | 12 | 19311
[17:45:54] 5.300 | 33239 | 37325 | 11 | 19340
[17:45:54] 5.350 | 33766 | 35268 | 14 | 19326
[17:45:54] 5.400 | 34262 | 32066 | 13 | 19309
[17:45:54] 5.450 | 33164 | 36039 | 9 | 19304
[17:45:54] 5.500 | 34715 | 34141 | 6 | 19296
[17:45:54] 5.550 | 35347 | 31024 | 8 | 19302
[17:45:54] 5.600 | 34856 | 36869 | 14 | 19306
[17:45:54] 5.650 | 37800 | 35122 | 11 | 19307
[17:45:54] 5.700 | 40873 | 38864 | 11 | 19314
