timestamped_line
[16:05:27] ▶ Starting baseline phase for 2.5 seconds...
[16:05:27] t (s) | A | B | C | D
[16:05:27] 0.050 | 33549 | 32756 | 53 | 30676
[16:05:27] 0.100 | 35317 | 32311 | 55 | 30717
[16:05:27] 0.150 | 31952 | 32840 | 57 | 30711
[16:05:27] 0.200 | 31276 | 32689 | 61 | 30699
[16:05:28] 0.250 | 33066 | 30551 | 66 | 30685
[16:05:28] 0.300 | 30661 | 40018 | 65 | 30717
[16:05:28] 0.350 | 31626 | 32533 | 68 | 30717
[16:05:28] 0.400 | 30088 | 30541 | 67 | 30711
[16:05:28] 0.450 | 31537 | 35322 | 53 | 30726
[16:05:28] 0.500 | 35536 | 38565 | 60 | 30721
[16:05:28] 0.550 | 32972 | 37368 | 58 | 30723
[16:05:28] 0.600 | 33035 | 36089 | 61 | 30728
[16:05:28] 0.650 | 34420 | 36435 | 56 | 30701
[16:05:28] 0.700 | 34775 | 33983 | 54 | 30708
[16:05:28] 0.750 | 33816 | 36236 | 50 | 30731
[16:05:28] 0.800 | 31870 | 34590 | 59 | 30719
[16:05:28] 0.850 | 30296 | 32694 | 66 | 30721
[16:05:28] 0.900 | 26645 | 34277 | 49 | 30723
[16:05:28] 0.950 | 30484 | 31880 | 44 | 30725
[16:05:28] 1.000 | 32595 | 31486 | 54 | 30718
[16:05:28] 1.050 | 29435 | 37059 | 65 | 30719
[16:05:28] 1.100 | 33714 | 30766 | 54 | 30715
[16:05:28] 1.150 | 32463 | 31235 | 61 | 30710
[16:05:28] 1.200 | 31423 | 30967 | 59 | 30716
[16:05:29] 1.250 | 33798 | 33655 | 62 | 30716
[16:05:29] 1.300 | 34918 | 33341 | 59 | 30690
[16:05:29] 1.350 | 34248 | 32033 | 65 | 30731
[16:05:29] 1.400 | 34368 | 29895 | 55 | 30720
[16:05:29] 1.450 | 30444 | 26793 | 63 | 30708
[16:05:29] 1.500 | 31573 | 33200 | 61 | 30662
[16:05:29] 1.550 | 33529 | 32821 | 62 | 30682
[16:05:29] 1.600 | 26570 | 35402 | 60 | 30670
[16:05:29] 1.650 | 34910 | 34672 | 56 | 30650
