timestamped_line
[18:49:36] ▶ Starting baseline phase for 2.5 seconds...
[18:49:36] t (s) | A | B | C | D
[18:49:37] 0.051 | 68 | 29573 | 29386 | 23443
[18:49:37] 0.101 | 91 | 29576 | 29359 | 23394
[18:49:37] 0.151 | 80 | 29569 | 29370 | 23381
[18:49:37] 0.201 | 61 | 29596 | 29361 | 23403
[18:49:37] 0.251 | 68 | 29566 | 29363 | 23341
[18:49:37] 0.301 | 77 | 29584 | 29346 | 23428
[18:49:37] 0.351 | 87 | 29592 | 29320 | 23312
[18:49:37] 0.401 | 91 | 29568 | 29320 | 23352
[18:49:37] 0.451 | 77 | 29584 | 29332 | 23352
[18:49:37] 0.501 | 79 | 29578 | 29314 | 23351
[18:49:37] 0.551 | 83 | 29584 | 29321 | 23335
[18:49:37] 0.601 | 88 | 29597 | 29302 | 23356
[18:49:37] 0.651 | 103 | 29569 | 29293 | 23321
[18:49:37] 0.701 | 80 | 29572 | 29318 | 23336
[18:49:37] 0.751 | 73 | 29577 | 29321 | 23357
[18:49:37] 0.801 | 94 | 29573 | 29280 | 23335
[18:49:37] 0.851 | 72 | 29574 | 29300 | 23368
[18:49:37] 0.901 | 83 | 29583 | 29306 | 23329
[18:49:37] 0.951 | 83 | 29576 | 29311 | 23338
[18:49:37] 1.001 | 77 | 29576 | 29300 | 23316
[18:49:38] 1.051 | 79 | 29580 | 29302 | 23348
[18:49:38] 1.101 | 76 | 29572 | 29295 | 23309
[18:49:38] 1.151 | 87 | 29571 | 29318 | 23287
[18:49:38] 1.201 | 85 | 29559 | 29311 | 23287
[18:49:38] 1.251 | 87 | 29562 | 29302 | 23325
[18:49:38] 1.301 | 70 | 29585 | 29317 | 23303
[18:49:38] 1.351 | 68 | 29575 | 29293 | 23299
[18:49:38] 1.401 | 96 | 29575 | 29305 | 23282
[18:49:38] 1.451 | 68 | 29574 | 29323 | 23313
[18:49:38] 1.501 | 95 | 29572 | 29312 | 23341
[18:49:38] 1.551 | 74 | 29572 | 29309 | 23369
[18:49:38] 1.601 | 75 | 29582 | 29331 | 23347
[18:49:38] 1.651 | 78 | 29580 | 29348 | 23330
[18:49:38] 1.701 | 93 | 29565 | 29329 | 23347
[18:49:38] 1.751 | 65 | 29580 | 29331 | 23339
[18:49:38] 1.801 | 67 | 29583 | 29340 | 23339
[18:49:38] 1.851 | 71 | 29564 | 29315 | 23344
[18:49:38] 1.901 | 72 | 29562 | 29335 | 23342
[18:49:38] 1.951 | 91 | 29565 | 29348 | 23336
[18:49:38] 2.001 | 70 | 29568 | 29317 | 23376
[18:49:39] 2.051 | 79 | 29566 | 29301 | 23353
[18:49:39] 2.101 | 79 | 29559 | 29327 | 23329
[18:49:39] 2.151 | 68 | 29565 | 29329 | 23373
[18:49:39] 2.201 | 71 | 29568 | 29315 | 23343
[18:49:39] 2.251 | 76 | 29558 | 29302 | 23374
[18:49:39] 2.301 | 77 | 29567 | 29308 | 23385
[18:49:39] 2.351 | 61 | 29564 | 29304 | 23372
[18:49:39] 2.401 | 71 | 29561 | 29309 | 23352
[18:49:39] 2.451 | 79 | 29562 | 29314 | 23371
[18:49:39] ✅ Baseline complete. Starting main recording for 10 seconds...
[18:49:39] 2.501 | 53 | 29562 | 29306 | 23334
[18:49:39] 0.050 | 78 | 29567 | 29329 | 23351
[18:49:39] 0.100 | 60 | 29562 | 29310 | 23338
[18:49:39] 0.150 | 85 | 29560 | 29322 | 23341
[18:49:39] 0.200 | 73 | 29557 | 29317 | 23354
[18:49:39] 0.250 | 90 | 29560 | 29311 | 23322
[18:49:39] 0.300 | 58 | 29558 | 29327 | 23323
[18:49:39] 0.350 | 67 | 29568 | 29346 | 23343
[18:49:39] 0.400 | 66 | 29551 | 29321 | 23326
[18:49:39] 0.450 | 72 | 29559 | 29306 | 23338
[18:49:39] 0.500 | 65 | 29570 | 29324 | 23315
[18:49:40] 0.550 | 65 | 29553 | 29314 | 23332
[18:49:40] 0.600 | 86 | 29562 | 29323 | 23351
[18:49:40] 0.650 | 62 | 29561 | 29295 | 23350
[18:49:40] 0.700 | 80 | 29556 | 29317 | 23344
[18:49:40] 0.750 | 62 | 29564 | 29312 | 23358
[18:49:40] 0.800 | 73 | 29563 | 29272 | 23368
[18:49:40] 0.850 | 58 | 29553 | 29293 | 23389
[18:49:40] 0.900 | 72 | 29565 | 29275 | 23384
[18:49:40] 0.950 | 72 | 29567 | 29264 | 23374
[18:49:40] 1.000 | 64 | 29558 | 29264 | 23362
[18:49:40] 1.050 | 65 | 29558 | 29237 | 23382
[18:49:40] 1.100 | 72 | 29558 | 29239 | 23367
[18:49:40] 1.150 | 56 | 29551 | 29232 | 23362
[18:49:40] 1.200 | 65 | 29579 | 29268 | 23349
[18:49:40] 1.250 | 68 | 29568 | 29257 | 23359
[18:49:40] 1.300 | 57 | 29563 | 29260 | 23368
[18:49:40] 1.350 | 72 | 29553 | 29266 | 23374
[18:49:40] 1.400 | 57 | 29562 | 29248 | 23330
[18:49:40] 1.450 | 71 | 29566 | 29256 | 23371
[18:49:40] 1.500 | 74 | 29566 | 29240 | 23380
[18:49:41] 1.550 | 85 | 29554 | 29245 | 23388
[18:49:41] 1.600 | 68 | 29578 | 29241 | 23383
[18:49:41] 1.650 | 88 | 29566 | 29252 | 23386
[18:49:41] 1.700 | 81 | 29573 | 29265 | 23354
[18:49:41] 1.750 | 62 | 29577 | 29237 | 23376
[18:49:41] 1.800 | 69 | 29565 | 29246 | 23375
[18:49:41] 1.850 | 81 | 29561 | 29226 | 23396
[18:49:41] 1.900 | 74 | 29581 | 29220 | 23363
[18:49:41] 1.950 | 71 | 29576 | 29230 | 23357
[18:49:41] 2.000 | 64 | 29571 | 29249 | 23356
[18:49:41] 2.050 | 80 | 29562 | 29238 | 23358
[18:49:41] 2.100 | 70 | 29576 | 29234 | 23357
[18:49:41] 2.150 | 73 | 29570 | 29238 | 23366
[18:49:41] 2.200 | 64 | 29564 | 29239 | 23375
[18:49:41] 2.250 | 64 | 29570 | 29218 | 23357
[18:49:41] 2.300 | 69 | 29563 | 29216 | 23390
[18:49:41] 2.350 | 71 | 29573 | 29198 | 23378
[18:49:41] 2.400 | 59 | 29567 | 29186 | 23357
[18:49:41] 2.450 | 73 | 29572 | 29203 | 23353
[18:49:41] 2.500 | 62 | 29568 | 29201 | 23350
[18:49:42] 2.550 | 69 | 29578 | 29208 | 23331
[18:49:42] 2.600 | 74 | 29564 | 29171 | 23358
[18:49:42] 2.650 | 51 | 29556 | 29189 | 23356
[18:49:42] 2.700 | 65 | 29565 | 29176 | 23338
[18:49:42] 2.750 | 56 | 29547 | 29178 | 23349
[18:49:42] 2.800 | 77 | 29566 | 29185 | 23310
[18:49:42] 2.850 | 67 | 29560 | 29176 | 23360
[18:49:42] 2.900 | 67 | 29572 | 29189 | 23328
[18:49:42] 2.950 | 68 | 29561 | 29145 | 23300
[18:49:42] 3.000 | 59 | 29558 | 29169 | 23327
[18:49:42] 3.050 | 69 | 29567 | 29183 | 23331
[18:49:42] 3.100 | 75 | 29560 | 29180 | 23316
[18:49:42] 3.150 | 77 | 29570 | 29213 | 23321
[18:49:42] 3.200 | 67 | 29565 | 29229 | 23340
[18:49:42] 3.250 | 64 | 29561 | 29197 | 23328
[18:49:42] 3.300 | 61 | 29561 | 29201 | 23320
[18:49:42] 3.350 | 66 | 29573 | 29207 | 23329
[18:49:42] 3.400 | 68 | 29570 | 29192 | 23328
[18:49:42] 3.450 | 52 | 29576 | 29177 | 23302
[18:49:42] 3.500 | 69 | 29561 | 29175 | 23294
[18:49:43] 3.550 | 77 | 29568 | 29188 | 23362
[18:49:43] 3.600 | 62 | 29566 | 29172 | 23335
[18:49:43] 3.650 | 72 | 29562 | 29163 | 23323
[18:49:43] 3.700 | 72 | 29559 | 29178 | 23343
[18:49:43] 3.750 | 68 | 29574 | 29177 | 23329
[18:49:43] 3.800 | 73 | 29572 | 29203 | 23332
[18:49:43] 3.850 | 69 | 29566 | 29178 | 23343
[18:49:43] 3.900 | 67 | 29575 | 29154 | 23371
[18:49:43] 3.950 | 66 | 29572 | 29171 | 23367
[18:49:43] 4.000 | 72 | 29563 | 29165 | 23358
[18:49:43] 4.050 | 61 | 29560 | 29162 | 23355
[18:49:43] 4.100 | 61 | 29566 | 29169 | 23331
[18:49:43] 4.150 | 57 | 29567 | 29160 | 23320
[18:49:43] 4.200 | 53 | 29568 | 29156 | 23324
[18:49:43] 4.250 | 70 | 29569 | 29161 | 23343
[18:49:43] 4.300 | 57 | 29571 | 29177 | 23302
[18:49:43] 4.350 | 71 | 29567 | 29185 | 23329
[18:49:43] 4.400 | 67 | 29565 | 29186 | 23334
[18:49:43] 4.450 | 67 | 29569 | 29188 | 23316
[18:49:43] 4.500 | 70 | 29573 | 29191 | 23346
[18:49:44] 4.550 | 59 | 29568 | 29157 | 23335
[18:49:44] 4.600 | 65 | 29567 | 29195 | 23323
[18:49:44] 4.650 | 56 | 29570 | 29180 | 23349
[18:49:44] 4.700 | 58 | 29561 | 29163 | 23340
[18:49:44] 4.750 | 60 | 29574 | 29187 | 23354
[18:49:44] 4.800 | 64 | 29559 | 29155 | 23361
[18:49:44] 4.850 | 64 | 29568 | 29152 | 23390
[18:49:44] 4.900 | 70 | 29560 | 29175 | 23399
[18:49:44] 4.950 | 51 | 29560 | 29136 | 23372
[18:49:44] 5.000 | 51 | 29559 | 29153 | 23364
[18:49:44] 5.050 | 64 | 29551 | 29128 | 23381
[18:49:44] 5.100 | 48 | 29560 | 29120 | 23439
[18:49:44] 5.150 | 60 | 29561 | 29145 | 23419
[18:49:44] 5.200 | 62 | 29562 | 29153 | 23400
[18:49:44] 5.250 | 62 | 29557 | 29128 | 23395
[18:49:44] 5.300 | 72 | 29560 | 29142 | 23381
[18:49:44] 5.350 | 66 | 29566 | 29158 | 23373
[18:49:44] 5.400 | 74 | 29571 | 29130 | 23409
[18:49:44] 5.450 | 66 | 29556 | 29153 | 23371
[18:49:44] 5.500 | 68 | 29567 | 29131 | 23404
[18:49:45] 5.550 | 70 | 29568 | 29138 | 23427
[18:49:45] 5.600 | 50 | 29557 | 29115 | 23394
[18:49:45] 5.650 | 54 | 29558 | 29125 | 23380
[18:49:45] 5.700 | 50 | 29566 | 29145 | 23367
[18:49:45] 5.750 | 57 | 29562 | 29166 | 23378
[18:49:45] 5.800 | 68 | 29560 | 29165 | 23359
[18:49:45] 5.850 | 46 | 29561 | 29168 | 23347
[18:49:45] 5.900 | 69 | 29558 | 29161 | 23366
[18:49:45] 5.950 | 47 | 29554 | 29142 | 23361
[18:49:45] 6.000 | 52 | 29555 | 29152 | 23346
[18:49:45] 6.050 | 44 | 29554 | 29155 | 23337
[18:49:45] 6.100 | 47 | 29568 | 29159 | 23386
[18:49:45] 6.150 | 57 | 29556 | 29161 | 23352
[18:49:45] 6.200 | 67 | 29562 | 29171 | 23408
[18:49:45] 6.250 | 44 | 29566 | 29155 | 23405
[18:49:45] 6.300 | 47 | 29557 | 29126 | 23359
[18:49:45] 6.350 | 51 | 29567 | 29119 | 23377
[18:49:45] 6.400 | 45 | 29567 | 29140 | 23362
[18:49:45] 6.450 | 49 | 29556 | 29144 | 23363
[18:49:45] 6.500 | 65 | 29556 | 29125 | 23365
[18:49:46] 6.550 | 52 | 29554 | 29106 | 23369
[18:49:46] 6.600 | 54 | 29556 | 29117 | 23357
[18:49:46] 6.650 | 45 | 29561 | 29132 | 23358
[18:49:46] 6.700 | 50 | 29558 | 29123 | 23387
[18:49:46] 6.750 | 54 | 29560 | 29126 | 23385
[18:49:46] 6.800 | 49 | 29565 | 29112 | 23356
[18:49:46] 6.850 | 48 | 29562 | 29120 | 23357
[18:49:46] 6.900 | 56 | 29558 | 29158 | 23370
[18:49:46] 6.950 | 58 | 29561 | 29151 | 23369
[18:49:46] 7.000 | 53 | 29566 | 29153 | 23364
[18:49:46] 7.050 | 42 | 29561 | 29135 | 23343
[18:49:46] 7.100 | 51 | 29559 | 29136 | 23380
[18:49:46] 7.150 | 50 | 29563 | 29155 | 23377
[18:49:46] 7.200 | 46 | 29557 | 29154 | 23396
[18:49:46] 7.250 | 55 | 29560 | 29165 | 23367
[18:49:46] 7.300 | 47 | 29566 | 29170 | 23378
[18:49:46] 7.350 | 48 | 29559 | 29144 | 23447
[18:49:46] 7.400 | 56 | 29576 | 29139 | 23457
[18:49:46] 7.450 | 55 | 29562 | 29144 | 23474
