timestamped_line
[18:52:21] ▶ Starting baseline phase for 2.5 seconds...
[18:52:21] t (s) | A | B | C | D
[18:52:21] 0.050 | 40 | 48325 | 46576 | 48586
[18:52:21] 0.100 | 57 | 48320 | 46564 | 48585
[18:52:21] 0.150 | 43 | 48323 | 46560 | 48579
[18:52:21] 0.200 | 59 | 48323 | 46566 | 48567
[18:52:22] 0.250 | 50 | 48319 | 46566 | 48575
[18:52:22] 0.300 | 52 | 48325 | 46568 | 48560
[18:52:22] 0.350 | 59 | 48323 | 46572 | 48561
[18:52:22] 0.400 | 52 | 48324 | 46576 | 48561
[18:52:22] 0.450 | 55 | 48329 | 46572 | 48565
[18:52:22] 0.500 | 46 | 48312 | 46577 | 48559
[18:52:22] 0.550 | 64 | 48320 | 46569 | 48560
[18:52:22] 0.600 | 65 | 48320 | 46575 | 48567
[18:52:22] 0.650 | 46 | 48326 | 46575 | 48560
[18:52:22] 0.700 | 53 | 48323 | 46572 | 48554
[18:52:22] 0.750 | 48 | 48320 | 46560 | 48543
[18:52:22] 0.800 | 66 | 48320 | 46552 | 48566
[18:52:22] 0.850 | 58 | 48317 | 46571 | 48560
[18:52:22] 0.900 | 48 | 48326 | 46560 | 48554
[18:52:22] 0.950 | 32 | 48326 | 46569 | 48555
[18:52:22] 1.000 | 66 | 48324 | 46551 | 48565
[18:52:22] 1.050 | 55 | 48328 | 46555 | 48559
[18:52:22] 1.100 | 76 | 48327 | 46543 | 48551
[18:52:22] 1.150 | 57 | 48314 | 46550 | 48556
[18:52:22] 1.200 | 60 | 48318 | 46551 | 48548
[18:52:23] 1.250 | 28 | 48311 | 46535 | 48558
[18:52:23] 1.300 | 48 | 48318 | 46539 | 48557
[18:52:23] 1.350 | 72 | 48324 | 46541 | 48557
[18:52:23] 1.400 | 44 | 48323 | 46536 | 48558
[18:52:23] 1.450 | 59 | 48322 | 46513 | 48560
[18:52:23] 1.500 | 62 | 48317 | 46539 | 48554
[18:52:23] 1.550 | 50 | 48319 | 46522 | 48568
[18:52:23] 1.600 | 64 | 48326 | 46542 | 48559
[18:52:23] 1.650 | 52 | 48337 | 46544 | 48552
[18:52:23] 1.700 | 51 | 48326 | 46548 | 48553
[18:52:23] 1.750 | 63 | 48317 | 46551 | 48558
[18:52:23] 1.800 | 54 | 48315 | 46539 | 48556
[18:52:23] 1.850 | 54 | 48316 | 46546 | 48564
[18:52:23] 1.900 | 66 | 48316 | 46541 | 48562
[18:52:23] 1.950 | 55 | 48319 | 46528 | 48559
[18:52:23] 2.000 | 68 | 48327 | 46528 | 48566
[18:52:23] 2.050 | 48 | 48323 | 46516 | 48567
[18:52:23] 2.100 | 61 | 48321 | 46517 | 48560
[18:52:23] 2.150 | 58 | 48313 | 46521 | 48551
[18:52:23] 2.200 | 54 | 48319 | 46531 | 48566
[18:52:24] 2.250 | 57 | 48321 | 46520 | 48564
[18:52:24] 2.300 | 61 | 48314 | 46537 | 48566
[18:52:24] 2.350 | 67 | 48327 | 46521 | 48567
[18:52:24] 2.400 | 56 | 48331 | 46530 | 48563
[18:52:24] 2.450 | 62 | 48319 | 46547 | 48563
[18:52:24] 2.500 | 57 | 48323 | 46542 | 48551
[18:52:24] ✅ Baseline complete. Starting main recording for 10 seconds...
[18:52:24] 2.550 | 60 | 48307 | 46536 | 48568
[18:52:24] 0.050 | 67 | 48326 | 46522 | 48565
[18:52:24] 0.100 | 62 | 48311 | 46517 | 48557
[18:52:24] 0.150 | 67 | 48314 | 46524 | 48570
[18:52:24] 0.200 | 71 | 48327 | 46529 | 48564
[18:52:24] 0.250 | 62 | 48323 | 46526 | 48567
[18:52:24] 0.300 | 62 | 48322 | 46524 | 48558
[18:52:24] 0.350 | 54 | 48324 | 46517 | 48562
[18:52:24] 0.400 | 64 | 48323 | 46522 | 48563
[18:52:24] 0.450 | 59 | 48327 | 46517 | 48562
[18:52:24] 0.500 | 61 | 48327 | 46507 | 48559
[18:52:24] 0.550 | 65 | 48312 | 46517 | 48560
[18:52:24] 0.600 | 58 | 48335 | 46498 | 48559
[18:52:24] 0.650 | 62 | 48331 | 46501 | 48561
[18:52:25] 0.700 | 69 | 48318 | 46499 | 48557
[18:52:25] 0.750 | 58 | 48320 | 46498 | 48563
[18:52:25] 0.800 | 64 | 48327 | 46504 | 48561
[18:52:25] 0.850 | 64 | 48312 | 46510 | 48567
[18:52:25] 0.900 | 67 | 48328 | 46507 | 48555
[18:52:25] 0.950 | 47 | 48333 | 46506 | 48561
[18:52:25] 1.000 | 60 | 48336 | 46498 | 48558
[18:52:25] 1.050 | 53 | 48334 | 46508 | 48563
[18:52:25] 1.100 | 63 | 48326 | 46495 | 48555
[18:52:25] 1.150 | 67 | 48337 | 46502 | 48558
[18:52:25] 1.200 | 62 | 48347 | 46498 | 48569
[18:52:25] 1.250 | 62 | 48345 | 46492 | 48569
[18:52:25] 1.300 | 61 | 48337 | 46495 | 48572
[18:52:25] 1.350 | 60 | 48331 | 46473 | 48565
[18:52:25] 1.400 | 65 | 48339 | 46502 | 48571
[18:52:25] 1.450 | 56 | 48334 | 46493 | 48569
[18:52:25] 1.500 | 43 | 48345 | 46506 | 48572
[18:52:25] 1.550 | 65 | 48329 | 46501 | 48562
[18:52:25] 1.600 | 60 | 48339 | 46499 | 48563
[18:52:25] 1.650 | 56 | 48327 | 46497 | 48567
[18:52:26] 1.700 | 69 | 48322 | 46477 | 48572
[18:52:26] 1.750 | 60 | 48332 | 46484 | 48585
[18:52:26] 1.800 | 59 | 48336 | 46485 | 48563
[18:52:26] 1.850 | 46 | 48340 | 46475 | 48568
[18:52:26] 1.900 | 72 | 48343 | 46487 | 48575
[18:52:26] 1.950 | 62 | 48342 | 46497 | 48579
[18:52:26] 2.000 | 50 | 48333 | 46514 | 48573
[18:52:26] 2.050 | 73 | 48341 | 46492 | 48562
[18:52:26] 2.100 | 65 | 48338 | 46493 | 48570
[18:52:26] 2.150 | 48 | 48341 | 46507 | 48576
[18:52:26] 2.200 | 62 | 48346 | 46520 | 48569
[18:52:26] 2.250 | 57 | 48342 | 46493 | 48568
[18:52:26] 2.300 | 63 | 48346 | 46508 | 48579
[18:52:26] 2.350 | 66 | 48345 | 46502 | 48579
[18:52:26] 2.400 | 71 | 48342 | 46510 | 48572
[18:52:26] 2.450 | 66 | 48349 | 46508 | 48580
[18:52:26] 2.500 | 69 | 48333 | 46517 | 48577
[18:52:26] 2.550 | 60 | 48335 | 46495 | 48588
[18:52:26] 2.600 | 49 | 48338 | 46510 | 48576
[18:52:26] 2.650 | 56 | 48344 | 46526 | 48578
[18:52:27] 2.700 | 45 | 48338 | 46511 | 48592
[18:52:27] 2.750 | 53 | 48346 | 46518 | 48580
[18:52:27] 2.800 | 71 | 48337 | 46521 | 48585
[18:52:27] 2.850 | 49 | 48339 | 46519 | 48583
[18:52:27] 2.900 | 51 | 48343 | 46519 | 48583
[18:52:27] 2.950 | 49 | 48330 | 46532 | 48578
[18:52:27] 3.000 | 56 | 48346 | 46548 | 48586
[18:52:27] 3.050 | 56 | 48347 | 46555 | 48581
[18:52:27] 3.100 | 49 | 48346 | 46553 | 48573
[18:52:27] 3.150 | 67 | 48336 | 46537 | 48581
[18:52:27] 3.200 | 53 | 48344 | 46534 | 48573
[18:52:27] 3.250 | 64 | 48345 | 46550 | 48567
[18:52:27] 3.300 | 65 | 48335 | 46550 | 48571
[18:52:27] 3.350 | 67 | 48345 | 46547 | 48584
[18:52:27] 3.400 | 67 | 48336 | 46536 | 48570
[18:52:27] 3.450 | 70 | 48335 | 46530 | 48573
[18:52:27] 3.500 | 59 | 48344 | 46540 | 48573
[18:52:27] 3.550 | 54 | 48338 | 46549 | 48575
[18:52:27] 3.600 | 33 | 48341 | 46543 | 48574
[18:52:27] 3.650 | 61 | 48330 | 46539 | 48568
[18:52:28] 3.700 | 59 | 48335 | 46549 | 48575
[18:52:28] 3.750 | 40 | 48339 | 46551 | 48572
[18:52:28] 3.800 | 59 | 48336 | 46549 | 48570
[18:52:28] 3.850 | 73 | 48332 | 46545 | 48565
[18:52:28] 3.900 | 40 | 48331 | 46546 | 48575
[18:52:28] 3.950 | 55 | 48334 | 46548 | 48571
[18:52:28] 4.000 | 59 | 48333 | 46551 | 48576
[18:52:28] 4.050 | 45 | 48347 | 46561 | 48573
[18:52:28] 4.100 | 46 | 48333 | 46568 | 48573
[18:52:28] 4.150 | 55 | 48337 | 46568 | 48575
[18:52:28] 4.200 | 68 | 48355 | 46561 | 48571
[18:52:28] 4.250 | 60 | 48340 | 46569 | 48572
[18:52:28] 4.300 | 54 | 48353 | 46563 | 48562
[18:52:28] 4.350 | 44 | 48358 | 46576 | 48583
[18:52:28] 4.400 | 60 | 48357 | 46559 | 48578
[18:52:28] 4.450 | 55 | 48356 | 46557 | 48577
[18:52:28] 4.500 | 51 | 48351 | 46547 | 48575
[18:52:28] 4.550 | 51 | 48358 | 46537 | 48582
[18:52:28] 4.600 | 53 | 48354 | 46528 | 48577
[18:52:28] 4.650 | 65 | 48347 | 46537 | 48578
[18:52:29] 4.700 | 56 | 48353 | 46535 | 48577
[18:52:29] 4.750 | 59 | 48350 | 46542 | 48583
[18:52:29] 4.800 | 53 | 48346 | 46548 | 48576
[18:52:29] 4.850 | 34 | 48350 | 46543 | 48575
[18:52:29] 4.900 | 52 | 48349 | 46535 | 48581
[18:52:29] 4.950 | 55 | 48344 | 46531 | 48576
[18:52:29] 5.000 | 58 | 48346 | 46541 | 48575
[18:52:29] 5.050 | 53 | 48351 | 46526 | 48582
[18:52:29] 5.100 | 57 | 48366 | 46536 | 48573
[18:52:29] 5.150 | 53 | 48353 | 46550 | 48587
[18:52:29] 5.200 | 62 | 48364 | 46523 | 48577
[18:52:29] 5.250 | 58 | 48350 | 46549 | 48575
[18:52:29] 5.300 | 47 | 48352 | 46549 | 48573
[18:52:29] 5.350 | 55 | 48350 | 46545 | 48570
[18:52:29] 5.400 | 46 | 48346 | 46541 | 48568
[18:52:29] 5.450 | 59 | 48351 | 46544 | 48576
[18:52:29] 5.500 | 67 | 48353 | 46539 | 48577
[18:52:29] 5.550 | 49 | 48346 | 46546 | 48572
[18:52:29] 5.600 | 64 | 48353 | 46549 | 48575
[18:52:29] 5.650 | 58 | 48357 | 46560 | 48565
[18:52:30] 5.700 | 48 | 48353 | 46554 | 48586
[18:52:30] 5.750 | 61 | 48358 | 46537 | 48574
[18:52:30] 5.800 | 38 | 48361 | 46545 | 48579
[18:52:30] 5.850 | 75 | 48367 | 46543 | 48573
[18:52:30] 5.900 | 53 | 48345 | 46542 | 48584
[18:52:30] 5.950 | 43 | 48369 | 46549 | 48576
[18:52:30] 6.000 | 64 | 48361 | 46546 | 48583
[18:52:30] 6.050 | 59 | 48358 | 46554 | 48580
[18:52:30] 6.100 | 53 | 48341 | 46556 | 48574
[18:52:30] 6.150 | 58 | 48367 | 46555 | 48576
