timestamped_line
[16:48:40] ▶ Starting baseline phase for 2.5 seconds...
[16:48:40] t (s) | A | B | C | D
[16:48:40] 0.050 | 40758 | 38359 | 5 | 31194
[16:48:40] 0.100 | 36606 | 38936 | 9 | 31155
[16:48:40] 0.150 | 37611 | 32107 | 13 | 31150
[16:48:40] 0.200 | 31248 | 34080 | 16 | 31177
[16:48:40] 0.250 | 38342 | 38614 | 13 | 31185
[16:48:40] 0.300 | 37032 | 37555 | 16 | 31220
[16:48:40] 0.350 | 34946 | 38051 | 11 | 31264
[16:48:40] 0.400 | 36706 | 35631 | 10 | 31308
[16:48:40] 0.450 | 36839 | 34618 | 10 | 31321
[16:48:40] 0.500 | 36211 | 35656 | 5 | 31290
[16:48:40] 0.550 | 39530 | 36887 | 7 | 31250
[16:48:40] 0.600 | 33918 | 36439 | 7 | 31247
[16:48:40] 0.650 | 37057 | 35143 | 12 | 31211
[16:48:40] 0.700 | 36517 | 35650 | 6 | 31270
[16:48:40] 0.750 | 31784 | 33785 | 6 | 31242
[16:48:40] 0.800 | 35191 | 36526 | 12 | 31183
[16:48:41] 0.850 | 35713 | 35890 | 7 | 31177
[16:48:41] 0.900 | 33267 | 34551 | 8 | 31157
[16:48:41] 0.950 | 36318 | 33882 | 11 | 31137
[16:48:41] 1.000 | 33224 | 39123 | 13 | 31126
[16:48:41] 1.050 | 33158 | 35258 | 12 | 31155
[16:48:41] 1.100 | 35883 | 38881 | 12 | 31146
[16:48:41] 1.150 | 41845 | 37506 | 8 | 31125
[16:48:41] 1.200 | 38248 | 35139 | 10 | 31147
[16:48:41] 1.250 | 36068 | 34896 | 9 | 31185
[16:48:41] 1.300 | 32099 | 34607 | 5 | 31214
[16:48:41] 1.350 | 32413 | 38628 | 9 | 31194
[16:48:41] 1.400 | 32066 | 39633 | 13 | 31186
[16:48:41] 1.450 | 34520 | 35396 | 9 | 31253
[16:48:41] 1.500 | 35874 | 35754 | 15 | 31244
[16:48:41] 1.550 | 36567 | 35605 | 11 | 31232
[16:48:41] 1.600 | 37759 | 36900 | 8 | 31225
[16:48:41] 1.650 | 35950 | 37117 | 9 | 31237
[16:48:41] 1.700 | 36553 | 34223 | 10 | 31238
[16:48:41] 1.750 | 33839 | 33694 | 9 | 31229
[16:48:41] 1.800 | 30750 | 36855 | 10 | 31271
[16:48:42] 1.850 | 33027 | 37338 | 16 | 31267
[16:48:42] 1.900 | 36493 | 39938 | 11 | 31248
[16:48:42] 1.950 | 38386 | 35693 | 12 | 31226
[16:48:42] 2.000 | 33747 | 36370 | 14 | 31213
[16:48:42] 2.050 | 36900 | 37985 | 11 | 31199
[16:48:42] 2.100 | 34249 | 31725 | 15 | 31250
[16:48:42] 2.150 | 32696 | 33730 | 9 | 31241
[16:48:42] 2.200 | 34863 | 36335 | 11 | 31275
[16:48:42] 2.250 | 37824 | 38172 | 13 | 31243
[16:48:42] 2.300 | 42602 | 38727 | 12 | 31245
[16:48:42] 2.350 | 34118 | 40773 | 12 | 31309
[16:48:42] 2.400 | 39532 | 36387 | 13 | 31343
[16:48:42] 2.450 | 35802 | 36618 | 11 | 31350
[16:48:42] 2.500 | 33670 | 35983 | 13 | 31348
[16:48:42] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:48:42] 2.550 | 39326 | 38023 | 6 | 31286
