timestamped_line
[11:10:52] ▶ Starting baseline phase for 2.5 seconds...
[11:10:52] t (s) | A | B | C | D
[11:10:52] 0.050 | 31079 | 37672 | 61 | 9823
[11:10:52] 0.100 | 32199 | 33691 | 71 | 9834
[11:10:52] 0.150 | 33799 | 30898 | 72 | 9845
[11:10:52] 0.200 | 30678 | 29276 | 79 | 9809
[11:10:52] 0.250 | 29041 | 32291 | 69 | 9801
[11:10:52] 0.300 | 26642 | 32268 | 75 | 9856
[11:10:52] 0.350 | 26269 | 34663 | 87 | 9833
[11:10:52] 0.400 | 28923 | 29710 | 69 | 9842
[11:10:52] 0.450 | 29523 | 31262 | 81 | 9811
[11:10:52] 0.500 | 28410 | 35316 | 69 | 9826
[11:10:52] 0.550 | 26659 | 31989 | 73 | 9816
[11:10:53] 0.600 | 33151 | 32415 | 68 | 9840
[11:10:53] 0.650 | 27565 | 31496 | 68 | 9823
[11:10:53] 0.700 | 28286 | 28607 | 93 | 9807
[11:10:53] 0.750 | 26658 | 31300 | 68 | 9809
[11:10:53] 0.800 | 29349 | 31874 | 80 | 9804
[11:10:53] 0.850 | 24640 | 28853 | 58 | 9800
[11:10:53] 0.900 | 27656 | 30830 | 76 | 9786
[11:10:53] 0.950 | 28025 | 36052 | 67 | 9786
[11:10:53] 1.000 | 26014 | 25869 | 61 | 9788
[11:10:53] 1.050 | 26854 | 32809 | 75 | 9792
[11:10:53] 1.100 | 32153 | 32990 | 71 | 9775
[11:10:53] 1.150 | 32372 | 33783 | 76 | 9777
[11:10:53] 1.200 | 27308 | 32184 | 86 | 9769
[11:10:53] 1.250 | 28730 | 28929 | 73 | 9782
[11:10:53] 1.300 | 30693 | 31176 | 76 | 9775
[11:10:53] 1.350 | 27222 | 35751 | 74 | 9770
[11:10:53] 1.400 | 36859 | 35277 | 84 | 9762
[11:10:53] 1.450 | 33870 | 34069 | 71 | 9760
[11:10:53] 1.500 | 26073 | 31091 | 83 | 9743
[11:10:53] 1.550 | 31648 | 27448 | 67 | 9757
[11:10:54] 1.600 | 30575 | 28249 | 77 | 9773
[11:10:54] 1.650 | 28157 | 33209 | 75 | 9736
[11:10:54] 1.700 | 33098 | 33959 | 76 | 9760
[11:10:54] 1.750 | 28866 | 24664 | 70 | 9747
[11:10:54] 1.800 | 32400 | 29101 | 69 | 9735
[11:10:54] 1.850 | 26706 | 27958 | 70 | 9730
[11:10:54] 1.900 | 22354 | 27235 | 66 | 9742
[11:10:54] 1.950 | 31826 | 29554 | 82 | 9764
[11:10:54] 2.000 | 29190 | 30386 | 81 | 9748
[11:10:54] 2.050 | 28558 | 32163 | 61 | 9747
[11:10:54] 2.100 | 28888 | 33714 | 74 | 9741
[11:10:54] 2.150 | 30726 | 35008 | 77 | 9714
[11:10:54] 2.200 | 33673 | 33028 | 88 | 9724
[11:10:54] 2.250 | 27541 | 30812 | 87 | 9742
[11:10:54] 2.300 | 31684 | 35100 | 66 | 9731
[11:10:54] 2.350 | 26485 | 26766 | 75 | 9755
[11:10:54] 2.400 | 29885 | 31157 | 87 | 9727
[11:10:54] 2.450 | 28637 | 31062 | 87 | 9711
[11:10:54] 2.500 | 31794 | 31831 | 82 | 9726
[11:10:54] ✅ Baseline complete. Starting main recording for 10 seconds...
[11:10:54] 2.550 | 34295 | 34204 | 72 | 9738
[11:10:55] 0.050 | 27475 | 31979 | 87 | 9722
[11:10:55] 0.100 | 30338 | 31687 | 78 | 9713
[11:10:55] 0.150 | 27228 | 36566 | 64 | 9710
[11:10:55] 0.200 | 32393 | 32936 | 62 | 9714
[11:10:55] 0.250 | 29806 | 31402 | 81 | 9733
[11:10:55] 0.300 | 35604 | 33224 | 88 | 9728
[11:10:55] 0.350 | 33537 | 34387 | 79 | 9696
[11:10:55] 0.400 | 32087 | 32500 | 62 | 9728
[11:10:55] 0.450 | 32339 | 33696 | 68 | 9740
[11:10:55] 0.500 | 32489 | 31365 | 54 | 9725
[11:10:55] 0.550 | 31413 | 31648 | 89 | 9719
[11:10:55] 0.600 | 32070 | 31301 | 73 | 9733
[11:10:55] 0.650 | 29108 | 31004 | 76 | 9707
[11:10:55] 0.700 | 26763 | 30966 | 59 | 9715
[11:10:55] 0.750 | 29523 | 30291 | 76 | 9710
[11:10:55] 0.800 | 31198 | 27248 | 57 | 9725
[11:10:55] 0.850 | 28798 | 34689 | 80 | 9701
[11:10:55] 0.900 | 28417 | 29513 | 63 | 9699
[11:10:55] 0.950 | 30267 | 30491 | 80 | 9715
[11:10:55] 1.000 | 27992 | 32382 | 69 | 9708
[11:10:56] 1.050 | 29304 | 34452 | 66 | 9699
[11:10:56] 1.100 | 30948 | 33789 | 84 | 9717
[11:10:56] 1.150 | 29150 | 28812 | 67 | 9675
[11:10:56] 1.200 | 31311 | 36252 | 77 | 9681
[11:10:56] 1.250 | 26508 | 30215 | 78 | 9681
[11:10:56] 1.300 | 26005 | 34170 | 65 | 9670
[11:10:56] 1.350 | 29040 | 31816 | 70 | 9648
[11:10:56] 1.400 | 26071 | 34474 | 65 | 9674
[11:10:56] 1.450 | 29590 | 34803 | 87 | 9638
[11:10:56] 1.500 | 32028 | 35266 | 81 | 9657
[11:10:56] 1.550 | 34770 | 33381 | 74 | 9654
[11:10:56] 1.600 | 33506 | 33468 | 65 | 9669
[11:10:56] 1.650 | 28457 | 34710 | 75 | 9653
[11:10:56] 1.700 | 30607 | 33074 | 81 | 9669
[11:10:56] 1.750 | 29439 | 32510 | 96 | 9662
[11:10:56] 1.800 | 29107 | 31708 | 75 | 9682
[11:10:56] 1.850 | 30940 | 29532 | 71 | 9682
[11:10:56] 1.900 | 31684 | 29795 | 75 | 9697
[11:10:56] 1.950 | 28337 | 30147 | 61 | 9683
[11:10:56] 2.000 | 28210 | 32489 | 70 | 9691
[11:10:57] 2.050 | 31549 | 30858 | 67 | 9656
[11:10:57] 2.100 | 29414 | 29088 | 71 | 9675
[11:10:57] 2.150 | 29082 | 33435 | 72 | 9660
[11:10:57] 2.200 | 27169 | 34273 | 84 | 9632
[11:10:57] 2.250 | 27649 | 31714 | 68 | 9654
[11:10:57] 2.300 | 26420 | 30611 | 85 | 9666
[11:10:57] 2.350 | 30693 | 34096 | 90 | 9684
[11:10:57] 2.400 | 32678 | 32459 | 65 | 9655
[11:10:57] 2.450 | 27848 | 28508 | 80 | 9640
[11:10:57] 2.500 | 33845 | 35600 | 55 | 9693
[11:10:57] 2.550 | 30966 | 30333 | 76 | 9664
[11:10:57] 2.600 | 31301 | 31692 | 58 | 9662
[11:10:57] 2.650 | 31493 | 29040 | 78 | 9661
[11:10:57] 2.700 | 30503 | 32040 | 75 | 9652
[11:10:57] 2.750 | 30678 | 29846 | 49 | 9653
[11:10:57] 2.800 | 30511 | 34144 | 61 | 9650
[11:10:57] 2.850 | 29631 | 30500 | 67 | 9632
[11:10:57] 2.900 | 31092 | 27507 | 89 | 9631
[11:10:57] 2.950 | 31098 | 33666 | 78 | 9654
[11:10:57] 3.000 | 27374 | 37992 | 80 | 9639
[11:10:58] 3.050 | 30136 | 29480 | 71 | 9633
[11:10:58] 3.100 | 30651 | 28594 | 88 | 9628
[11:10:58] 3.150 | 33571 | 31290 | 60 | 9657
[11:10:58] 3.200 | 31541 | 34009 | 63 | 9650
[11:10:58] 3.250 | 26585 | 31050 | 77 | 9648
[11:10:58] 3.300 | 28159 | 33285 | 69 | 9629
[11:10:58] 3.350 | 33161 | 25389 | 75 | 9632
[11:10:58] 3.400 | 29080 | 34895 | 66 | 9623
[11:10:58] 3.450 | 33579 | 37463 | 83 | 9649
[11:10:58] 3.500 | 28566 | 30651 | 91 | 9659
[11:10:58] 3.550 | 30641 | 32487 | 76 | 9653
[11:10:58] 3.600 | 30441 | 36012 | 71 | 9653
[11:10:58] 3.650 | 30459 | 32272 | 72 | 9647
[11:10:58] 3.700 | 35668 | 32608 | 73 | 9643
[11:10:58] 3.750 | 29747 | 30238 | 63 | 9665
[11:10:58] 3.800 | 30710 | 31192 | 80 | 9654
[11:10:58] 3.850 | 29132 | 34045 | 83 | 9655
[11:10:58] 3.900 | 28678 | 32519 | 101 | 9646
[11:10:58] 3.950 | 29307 | 33694 | 74 | 9653
[11:10:58] 4.000 | 31308 | 29209 | 64 | 9632
[11:10:59] 4.050 | 30438 | 29622 | 73 | 9655
[11:10:59] 4.100 | 29065 | 28619 | 84 | 9644
[11:10:59] 4.150 | 28799 | 31398 | 67 | 9645
[11:10:59] 4.200 | 27403 | 33936 | 98 | 9630
[11:10:59] 4.250 | 24080 | 27486 | 60 | 9644
[11:10:59] 4.300 | 29874 | 31265 | 69 | 9651
[11:10:59] 4.350 | 26045 | 26471 | 80 | 9632
[11:10:59] 4.400 | 30631 | 30824 | 79 | 9629
[11:10:59] 4.450 | 32408 | 30705 | 69 | 9624
