timestamped_line
[18:02:58] ▶ Starting baseline phase for 2.5 seconds...
[18:02:58] t (s) | A | B | C | D
[18:02:59] 0.050 | 35354 | 36353 | 4 | 22102
[18:02:59] 0.100 | 33946 | 31993 | 7 | 22098
[18:02:59] 0.150 | 30545 | 32355 | 4 | 22088
[18:02:59] 0.200 | 34968 | 33474 | 7 | 22099
[18:02:59] 0.250 | 36359 | 37143 | 7 | 22085
[18:02:59] 0.300 | 36698 | 35802 | 11 | 22166
[18:02:59] 0.350 | 32853 | 33349 | 7 | 22189
[18:02:59] 0.400 | 30429 | 34010 | 8 | 22203
[18:02:59] 0.450 | 32835 | 39005 | 8 | 22205
[18:02:59] 0.500 | 34325 | 37165 | 6 | 22089
[18:02:59] 0.550 | 34625 | 30220 | 10 | 22041
[18:02:59] 0.600 | 32509 | 36227 | 5 | 22060
[18:02:59] 0.650 | 33922 | 35793 | 7 | 22073
[18:02:59] 0.700 | 35393 | 38843 | 10 | 22083
[18:02:59] 0.750 | 34798 | 37999 | 4 | 22088
[18:02:59] 0.800 | 34555 | 35163 | 11 | 22198
[18:02:59] 0.850 | 34190 | 35403 | 5 | 22067
[18:02:59] 0.900 | 32331 | 38501 | 10 | 22249
[18:02:59] 0.950 | 34782 | 36963 | 8 | 22234
[18:02:59] 1.000 | 33522 | 33572 | 12 | 22149
[18:03:00] 1.050 | 35316 | 38973 | 7 | 22091
[18:03:00] 1.100 | 33060 | 39195 | 11 | 22039
[18:03:00] 1.150 | 32538 | 35981 | 11 | 22053
[18:03:00] 1.200 | 35820 | 34271 | 9 | 22064
[18:03:00] 1.250 | 34667 | 33289 | 13 | 22064
[18:03:00] 1.300 | 34993 | 38798 | 13 | 22063
[18:03:00] 1.350 | 34554 | 39866 | 11 | 22068
[18:03:00] 1.400 | 37437 | 38216 | 9 | 22050
[18:03:00] 1.450 | 32132 | 38086 | 6 | 22046
[18:03:00] 1.500 | 34950 | 37025 | 10 | 22233
[18:03:00] 1.550 | 35346 | 36657 | 7 | 22276
[18:03:00] 1.600 | 34445 | 35631 | 9 | 22301
[18:03:00] 1.650 | 33399 | 36763 | 10 | 22329
[18:03:00] 1.700 | 34658 | 35014 | 7 | 22325
[18:03:00] 1.750 | 32288 | 37199 | 14 | 22097
[18:03:00] 1.800 | 32750 | 37843 | 7 | 22075
[18:03:00] 1.850 | 36738 | 36094 | 5 | 22081
[18:03:00] 1.900 | 34780 | 34397 | 9 | 22068
[18:03:00] 1.950 | 34763 | 33844 | 9 | 22081
[18:03:00] 2.000 | 36975 | 36880 | 11 | 22079
[18:03:01] 2.050 | 34321 | 31856 | 7 | 22070
[18:03:01] 2.100 | 34520 | 35818 | 6 | 22055
[18:03:01] 2.150 | 34935 | 32511 | 8 | 22084
[18:03:01] 2.200 | 35304 | 32781 | 9 | 22156
[18:03:01] 2.250 | 33807 | 41705 | 7 | 22114
[18:03:01] 2.300 | 33631 | 36830 | 6 | 22063
[18:03:01] 2.350 | 33937 | 36632 | 7 | 22094
[18:03:01] 2.400 | 34316 | 35316 | 8 | 22085
[18:03:01] 2.450 | 33447 | 33445 | 9 | 22113
[18:03:01] 2.500 | 34614 | 35602 | 9 | 22128
[18:03:01] ✅ Baseline complete. Starting main recording for 10 seconds...
[18:03:01] 2.550 | 32177 | 34625 | 7 | 22136
[18:03:01] 0.050 | 34384 | 38231 | 10 | 22126
[18:03:01] 0.100 | 37791 | 37207 | 7 | 22108
[18:03:01] 0.150 | 32483 | 33364 | 8 | 22112
[18:03:01] 0.200 | 33009 | 36832 | 8 | 22162
[18:03:01] 0.250 | 32019 | 40897 | 7 | 22207
[18:03:01] 0.300 | 30179 | 35844 | 6 | 22276
[18:03:01] 0.350 | 33553 | 32294 | 10 | 22211
[18:03:01] 0.400 | 31228 | 38262 | 8 | 22241
[18:03:01] 0.450 | 35554 | 33653 | 10 | 22175
[18:03:02] 0.500 | 35040 | 36512 | 13 | 22163
[18:03:02] 0.550 | 33287 | 33691 | 11 | 22185
[18:03:02] 0.600 | 35901 | 38825 | 10 | 22346
[18:03:02] 0.650 | 35205 | 37617 | 11 | 22326
[18:03:02] 0.700 | 34575 | 36019 | 12 | 22326
[18:03:02] 0.750 | 30993 | 35317 | 12 | 22336
[18:03:02] 0.800 | 34809 | 35557 | 11 | 22270
[18:03:02] 0.850 | 38500 | 33512 | 11 | 22169
[18:03:02] 0.900 | 38344 | 37119 | 10 | 22243
[18:03:02] 0.950 | 34104 | 35836 | 12 | 22414
[18:03:02] 1.000 | 34197 | 39688 | 7 | 22459
[18:03:02] 1.050 | 30593 | 37110 | 9 | 22376
[18:03:02] 1.100 | 39277 | 32491 | 10 | 22347
[18:03:02] 1.150 | 34131 | 32926 | 11 | 22292
[18:03:02] 1.200 | 32080 | 36423 | 7 | 22342
[18:03:02] 1.250 | 33324 | 34099 | 11 | 22313
[18:03:02] 1.300 | 33531 | 34630 | 9 | 22311
[18:03:02] 1.350 | 35641 | 40646 | 10 | 22206
[18:03:02] 1.400 | 33737 | 41600 | 7 | 22221
[18:03:02] 1.450 | 31468 | 32706 | 9 | 22217
[18:03:03] 1.500 | 32190 | 33937 | 8 | 22287
[18:03:03] 1.550 | 33296 | 36118 | 8 | 22282
[18:03:03] 1.600 | 41093 | 33707 | 7 | 22240
[18:03:03] 1.650 | 31990 | 31902 | 9 | 22317
[18:03:03] 1.700 | 35244 | 35972 | 13 | 22257
[18:03:03] 1.750 | 36640 | 38442 | 9 | 22226
[18:03:03] 1.800 | 32657 | 37729 | 10 | 22140
[18:03:03] 1.850 | 35930 | 36177 | 12 | 22182
[18:03:03] 1.900 | 31479 | 37810 | 7 | 22163
[18:03:03] 1.950 | 38532 | 36030 | 8 | 22148
[18:03:03] 2.000 | 33326 | 38059 | 12 | 22133
[18:03:03] 2.050 | 34100 | 34707 | 11 | 22119
[18:03:03] 2.100 | 41250 | 37301 | 10 | 22124
[18:03:03] 2.150 | 34938 | 41200 | 12 | 22114
[18:03:03] 2.200 | 35567 | 37244 | 8 | 22127
[18:03:03] 2.250 | 35056 | 34338 | 11 | 22332
[18:03:03] 2.300 | 35076 | 37014 | 12 | 22296
[18:03:03] 2.350 | 36761 | 41978 | 6 | 22285
[18:03:03] 2.400 | 32932 | 35743 | 10 | 22286
[18:03:03] 2.450 | 33566 | 38459 | 8 | 22264
[18:03:04] 2.500 | 35100 | 39120 | 13 | 22268
[18:03:04] 2.550 | 33758 | 36475 | 7 | 22265
[18:03:04] 2.600 | 35286 | 33939 | 9 | 22266
[18:03:04] 2.650 | 35785 | 37692 | 10 | 22301
[18:03:04] 2.700 | 32709 | 36970 | 5 | 22266
[18:03:04] 2.750 | 33551 | 37944 | 5 | 22273
[18:03:04] 2.800 | 33291 | 31962 | 5 | 22309
[18:03:04] 2.850 | 31926 | 40498 | 11 | 22295
[18:03:04] 2.900 | 34425 | 32732 | 10 | 22270
[18:03:04] 2.950 | 35677 | 34155 | 12 | 22236
[18:03:04] 3.000 | 36208 | 35366 | 8 | 22261
[18:03:04] 3.050 | 35748 | 36161 | 5 | 22153
[18:03:04] 3.100 | 37753 | 35802 | 8 | 22182
[18:03:04] 3.150 | 32998 | 37906 | 12 | 22148
[18:03:04] 3.200 | 34394 | 33124 | 9 | 22089
[18:03:04] 3.250 | 36296 | 32070 | 7 | 22112
[18:03:04] 3.300 | 38320 | 31773 | 13 | 22099
[18:03:04] 3.350 | 32192 | 37144 | 9 | 22094
[18:03:04] 3.400 | 33053 | 32789 | 13 | 22080
[18:03:04] 3.450 | 34873 | 36130 | 8 | 22111
[18:03:05] 3.500 | 35528 | 38240 | 10 | 22091
[18:03:05] 3.550 | 34460 | 37768 | 6 | 22031
[18:03:05] 3.600 | 30933 | 33583 | 9 | 22020
[18:03:05] 3.650 | 34468 | 41473 | 8 | 22008
[18:03:05] 3.700 | 32282 | 32337 | 9 | 22058
[18:03:05] 3.750 | 33926 | 36188 | 7 | 22058
[18:03:05] 3.800 | 33747 | 36960 | 11 | 22055
[18:03:05] 3.850 | 34225 | 34366 | 9 | 22049
[18:03:05] 3.900 | 32108 | 39000 | 10 | 22056
[18:03:05] 3.950 | 34588 | 37116 | 12 | 22069
[18:03:05] 4.000 | 34664 | 33071 | 7 | 22069
[18:03:05] 4.050 | 36606 | 37183 | 7 | 22024
[18:03:05] 4.100 | 29208 | 30968 | 9 | 22029
[18:03:05] 4.150 | 33471 | 38387 | 8 | 22050
[18:03:05] 4.200 | 33168 | 33157 | 6 | 22039
[18:03:05] 4.250 | 31291 | 32013 | 8 | 22096
[18:03:05] 4.300 | 37812 | 41052 | 11 | 22118
[18:03:05] 4.350 | 35618 | 35858 | 9 | 22095
[18:03:05] 4.400 | 35000 | 36213 | 9 | 22038
[18:03:05] 4.450 | 33095 | 38372 | 5 | 22042
[18:03:06] 4.500 | 34392 | 35375 | 9 | 22107
[18:03:06] 4.550 | 33989 | 39135 | 8 | 22328
[18:03:06] 4.600 | 39583 | 33578 | 11 | 22294
[18:03:06] 4.650 | 38710 | 34939 | 6 | 22270
[18:03:06] 4.700 | 37874 | 35764 | 11 | 22126
[18:03:06] 4.750 | 37048 | 37885 | 5 | 22091
[18:03:06] 4.800 | 31587 | 31546 | 8 | 22071
[18:03:06] 4.850 | 35310 | 34961 | 9 | 22042
[18:03:06] 4.900 | 32859 | 32208 | 5 | 22041
[18:03:06] 4.950 | 34157 | 36455 | 11 | 22038
[18:03:06] 5.000 | 36146 | 32594 | 8 | 22040
[18:03:06] 5.050 | 35239 | 36248 | 13 | 22204
[18:03:06] 5.100 | 32639 | 40519 | 17 | 22453
[18:03:06] 5.150 | 33437 | 37945 | 8 | 22485
[18:03:06] 5.200 | 35459 | 39181 | 10 | 22504
[18:03:06] 5.250 | 33854 | 35919 | 5 | 22488
[18:03:06] 5.300 | 34512 | 34234 | 5 | 22462
[18:03:06] 5.350 | 33255 | 34626 | 7 | 22474
[18:03:06] 5.400 | 35301 | 36361 | 13 | 22466
[18:03:06] 5.450 | 34701 | 41945 | 10 | 22419
[18:03:07] 5.500 | 35073 | 36665 | 10 | 22426
[18:03:07] 5.550 | 32127 | 37976 | 9 | 22418
[18:03:07] 5.600 | 32945 | 36500 | 9 | 22420
[18:03:07] 5.650 | 40031 | 38491 | 8 | 22426
[18:03:07] 5.700 | 39915 | 33840 | 6 | 22418
[18:03:07] 5.750 | 32908 | 39162 | 7 | 22442
[18:03:07] 5.800 | 35154 | 38948 | 5 | 22456
[18:03:07] 5.850 | 38268 | 38769 | 15 | 22477
[18:03:07] 5.900 | 36344 | 34443 | 11 | 22464
[18:03:07] 5.950 | 35249 | 38542 | 10 | 22477
[18:03:07] 6.000 | 34480 | 33695 | 9 | 22467
[18:03:07] 6.050 | 37981 | 36208 | 10 | 22473
[18:03:07] 6.100 | 35558 | 34383 | 11 | 22445
[18:03:07] 6.150 | 33724 | 39060 | 8 | 22460
[18:03:07] 6.200 | 38828 | 38788 | 10 | 22450
[18:03:07] 6.250 | 32537 | 31425 | 7 | 22498
[18:03:07] 6.300 | 33646 | 31909 | 8 | 22514
[18:03:07] 6.350 | 31447 | 34586 | 11 | 22496
[18:03:07] 6.400 | 32789 | 33692 | 6 | 22501
[18:03:07] 6.450 | 37853 | 38902 | 9 | 22493
[18:03:08] 6.500 | 34340 | 33636 | 10 | 22519
[18:03:08] 6.550 | 32910 | 39188 | 6 | 22456
[18:03:08] 6.600 | 35764 | 34201 | 10 | 22463
[18:03:08] 6.650 | 37025 | 38164 | 6 | 22431
[18:03:08] 6.700 | 36437 | 36197 | 11 | 22370
[18:03:08] 6.750 | 33613 | 37219 | 8 | 22414
[18:03:08] 6.800 | 38609 | 33271 | 9 | 22359
[18:03:08] 6.850 | 37651 | 38094 | 6 | 22348
[18:03:08] 6.900 | 32693 | 35031 | 9 | 22348
[18:03:08] 6.950 | 34102 | 33553 | 9 | 22319
[18:03:08] 7.000 | 33199 | 30040 | 5 | 22302
[18:03:08] 7.050 | 34553 | 35771 | 12 | 22344
[18:03:08] 7.100 | 34279 | 34651 | 10 | 22312
[18:03:08] 7.150 | 32150 | 31708 | 12 | 22303
[18:03:08] 7.200 | 31540 | 38428 | 10 | 22350
[18:03:08] 7.250 | 36864 | 35718 | 7 | 22369
[18:03:08] 7.300 | 36474 | 32015 | 6 | 22448
[18:03:08] 7.350 | 34845 | 39628 | 9 | 22488
[18:03:08] 7.400 | 35495 | 38273 | 12 | 22481
