timestamped_line
[16:41:28] ▶ Starting baseline phase for 2.5 seconds...
[16:41:28] t (s) | A | B | C | D
[16:41:28] 0.050 | 37758 | 39172 | 7 | 30335
[16:41:29] 0.100 | 32996 | 33159 | 10 | 30321
[16:41:29] 0.150 | 32670 | 36047 | 8 | 30352
[16:41:29] 0.200 | 32832 | 34235 | 9 | 30348
[16:41:29] 0.250 | 35619 | 35682 | 10 | 30350
[16:41:29] 0.300 | 31156 | 33826 | 7 | 30374
[16:41:29] 0.350 | 35003 | 39875 | 9 | 30366
[16:41:29] 0.400 | 37286 | 37418 | 7 | 30342
[16:41:29] 0.450 | 38061 | 34037 | 5 | 30379
[16:41:29] 0.500 | 35363 | 33035 | 11 | 30346
[16:41:29] 0.550 | 31128 | 31193 | 10 | 30365
[16:41:29] 0.600 | 36258 | 36853 | 12 | 30346
[16:41:29] 0.650 | 36784 | 38170 | 8 | 30354
[16:41:29] 0.700 | 36066 | 33320 | 12 | 30379
[16:41:29] 0.750 | 29683 | 35222 | 12 | 30359
[16:41:29] 0.800 | 35846 | 35529 | 7 | 30380
[16:41:29] 0.850 | 35888 | 35403 | 9 | 30395
[16:41:29] 0.900 | 32324 | 31062 | 8 | 30401
[16:41:29] 0.950 | 34235 | 37135 | 13 | 30386
[16:41:29] 1.000 | 33490 | 36692 | 12 | 30378
[16:41:29] 1.050 | 35907 | 34803 | 9 | 30377
[16:41:30] 1.100 | 36376 | 31330 | 14 | 30366
[16:41:30] 1.150 | 34916 | 36153 | 9 | 30368
[16:41:30] 1.200 | 35692 | 36048 | 9 | 30358
[16:41:30] 1.250 | 34326 | 32391 | 7 | 30355
[16:41:30] 1.300 | 40179 | 32163 | 9 | 30358
[16:41:30] 1.350 | 36502 | 38225 | 15 | 30352
[16:41:30] 1.400 | 32289 | 36590 | 11 | 30367
[16:41:30] 1.450 | 36191 | 36589 | 10 | 30344
[16:41:30] 1.500 | 34475 | 36557 | 9 | 30355
[16:41:30] 1.550 | 37215 | 34069 | 10 | 30356
[16:41:30] 1.600 | 35937 | 35320 | 9 | 30334
[16:41:30] 1.650 | 35259 | 38848 | 9 | 30350
[16:41:30] 1.700 | 35296 | 33902 | 15 | 30341
[16:41:30] 1.750 | 31509 | 38251 | 12 | 30343
[16:41:30] 1.800 | 35475 | 37287 | 15 | 30323
