timestamped_line
[16:40:18] ▶ Starting baseline phase for 2.5 seconds...
[16:40:18] t (s) | A | B | C | D
[16:40:18] 0.051 | 33074 | 38366 | 7 | 29741
[16:40:18] 0.101 | 33920 | 40305 | 11 | 29744
[16:40:18] 0.151 | 35272 | 39282 | 9 | 29732
[16:40:18] 0.201 | 34958 | 38287 | 9 | 29766
[16:40:18] 0.251 | 37230 | 37379 | 12 | 29772
[16:40:18] 0.301 | 34332 | 32746 | 7 | 29797
[16:40:18] 0.351 | 32383 | 35632 | 6 | 29739
[16:40:18] 0.401 | 39246 | 36516 | 5 | 29806
[16:40:18] 0.451 | 34240 | 36395 | 14 | 29801
[16:40:18] 0.501 | 34989 | 37449 | 11 | 29830
[16:40:18] 0.551 | 36218 | 36127 | 10 | 29863
[16:40:18] 0.601 | 36491 | 38599 | 8 | 29817
[16:40:19] 0.651 | 31204 | 37654 | 10 | 29755
[16:40:19] 0.701 | 35649 | 34006 | 8 | 29767
[16:40:19] 0.751 | 32629 | 39235 | 9 | 29784
[16:40:19] 0.801 | 33917 | 36392 | 9 | 29766
[16:40:19] 0.851 | 34746 | 35049 | 8 | 29735
[16:40:19] 0.901 | 33241 | 34953 | 14 | 29583
[16:40:19] 0.951 | 37474 | 40557 | 9 | 29565
[16:40:19] 1.001 | 34312 | 32887 | 11 | 29557
[16:40:19] 1.051 | 34286 | 37366 | 4 | 29563
[16:40:19] 1.101 | 36488 | 38485 | 7 | 29538
[16:40:19] 1.151 | 39169 | 39727 | 8 | 29575
[16:40:19] 1.201 | 39602 | 34834 | 9 | 29565
[16:40:19] 1.251 | 32006 | 37221 | 9 | 29572
[16:40:19] 1.301 | 37042 | 35414 | 10 | 29531
[16:40:19] 1.351 | 35500 | 41557 | 10 | 29499
[16:40:19] 1.401 | 36504 | 33729 | 6 | 29494
[16:40:19] 1.451 | 29634 | 39632 | 13 | 29473
[16:40:19] 1.501 | 36392 | 33293 | 11 | 29479
[16:40:19] 1.551 | 33811 | 35820 | 8 | 29516
[16:40:19] 1.601 | 36389 | 33274 | 8 | 29556
[16:40:20] 1.651 | 35609 | 32780 | 7 | 29553
[16:40:20] 1.701 | 34334 | 34572 | 10 | 29587
[16:40:20] 1.751 | 31971 | 39668 | 12 | 29489
[16:40:20] 1.801 | 35582 | 36484 | 6 | 29541
[16:40:20] 1.851 | 37848 | 38923 | 8 | 29535
[16:40:20] 1.901 | 32537 | 33545 | 9 | 29432
[16:40:20] 1.951 | 36873 | 34968 | 8 | 29407
[16:40:20] 2.001 | 32490 | 35662 | 11 | 29449
[16:40:20] 2.051 | 35840 | 36095 | 12 | 29364
[16:40:20] 2.101 | 41139 | 34548 | 11 | 29370
[16:40:20] 2.151 | 36548 | 35834 | 6 | 29416
[16:40:20] 2.201 | 34848 | 37092 | 8 | 29436
[16:40:20] 2.251 | 32511 | 35204 | 11 | 29371
[16:40:20] 2.301 | 37455 | 38393 | 11 | 29427
[16:40:20] 2.351 | 37356 | 42947 | 9 | 29365
[16:40:20] 2.401 | 35594 | 38530 | 8 | 29367
[16:40:20] 2.451 | 35967 | 40125 | 8 | 29399
[16:40:20] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:40:20] 2.501 | 32923 | 37539 | 11 | 29407
[16:40:20] 0.050 | 36620 | 39343 | 10 | 29407
[16:40:20] 0.100 | 38161 | 38296 | 8 | 29411
[16:40:21] 0.150 | 33788 | 38691 | 11 | 29429
[16:40:21] 0.200 | 37041 | 35022 | 13 | 29433
[16:40:21] 0.250 | 34651 | 34181 | 9 | 29423
[16:40:21] 0.300 | 34013 | 36722 | 10 | 29450
[16:40:21] 0.350 | 36731 | 37549 | 12 | 29460
[16:40:21] 0.400 | 35377 | 35789 | 10 | 29501
[16:40:21] 0.450 | 34018 | 34768 | 11 | 29531
[16:40:21] 0.500 | 34608 | 40721 | 13 | 29490
[16:40:21] 0.550 | 34966 | 36968 | 12 | 29508
[16:40:21] 0.600 | 34573 | 37371 | 11 | 29556
[16:40:21] 0.650 | 36712 | 32470 | 10 | 29576
[16:40:21] 0.700 | 35080 | 34281 | 4 | 29667
[16:40:21] 0.750 | 34085 | 37357 | 7 | 29729
[16:40:21] 0.800 | 33511 | 33194 | 8 | 29732
[16:40:21] 0.850 | 34945 | 33277 | 8 | 29777
[16:40:21] 0.900 | 34178 | 37221 | 12 | 29818
