timestamped_line
[15:02:49] ▶ Starting baseline phase for 2.5 seconds...
[15:02:49] t (s) | A | B | C | D
[15:02:50] 0.050 | 38177 | 45400 | 42 | 25920
[15:02:50] 0.100 | 37143 | 35158 | 35 | 25924
[15:02:50] 0.150 | 35765 | 38153 | 37 | 25952
[15:02:50] 0.200 | 33895 | 41017 | 44 | 25790
[15:02:50] 0.250 | 38003 | 44068 | 38 | 25959
[15:02:50] 0.300 | 36945 | 39692 | 42 | 25930
[15:02:50] 0.350 | 38051 | 36684 | 39 | 26079
[15:02:50] 0.400 | 38618 | 41188 | 38 | 26001
[15:02:50] 0.450 | 40195 | 40474 | 40 | 25920
[15:02:50] 0.500 | 37189 | 33282 | 42 | 25959
[15:02:50] 0.550 | 40964 | 43430 | 41 | 26016
[15:02:50] 0.600 | 34859 | 32040 | 38 | 26030
[15:02:50] 0.650 | 35519 | 41102 | 43 | 25997
[15:02:50] 0.700 | 33085 | 35473 | 32 | 25978
[15:02:50] 0.750 | 36096 | 38247 | 37 | 25987
[15:02:50] 0.800 | 32095 | 39427 | 41 | 25867
[15:02:50] 0.850 | 36441 | 41866 | 38 | 26015
[15:02:50] 0.900 | 32871 | 39627 | 39 | 26124
[15:02:50] 0.950 | 37093 | 40141 | 41 | 26062
[15:02:50] 1.000 | 36541 | 36114 | 37 | 26133
[15:02:51] 1.050 | 35667 | 36595 | 36 | 25994
[15:02:51] 1.100 | 37188 | 32202 | 38 | 25973
[15:02:51] 1.150 | 36957 | 39019 | 40 | 26002
[15:02:51] 1.200 | 34373 | 37163 | 34 | 26129
[15:02:51] 1.250 | 37549 | 39146 | 41 | 26178
[15:02:51] 1.300 | 38802 | 40806 | 42 | 26174
[15:02:51] 1.350 | 34100 | 42643 | 39 | 26287
[15:02:51] 1.400 | 37407 | 39803 | 43 | 26231
[15:02:51] 1.450 | 33472 | 39253 | 39 | 26337
[15:02:51] 1.500 | 37943 | 42182 | 37 | 26434
[15:02:51] 1.550 | 41444 | 42813 | 45 | 26426
[15:02:51] 1.600 | 43098 | 39591 | 39 | 26610
[15:02:51] 1.650 | 35089 | 38145 | 35 | 26595
[15:02:51] 1.700 | 37440 | 42993 | 37 | 26443
[15:02:51] 1.750 | 33674 | 38965 | 35 | 26332
[15:02:51] 1.800 | 38327 | 36724 | 44 | 26265
[15:02:51] 1.850 | 36266 | 41262 | 39 | 26268
[15:02:51] 1.900 | 41428 | 36378 | 40 | 26087
[15:02:51] 1.950 | 34559 | 39487 | 43 | 26163
[15:02:51] 2.000 | 38451 | 34868 | 40 | 26077
