timestamped_line
[15:01:43] ▶ Starting baseline phase for 2.5 seconds...
[15:01:43] t (s) | A | B | C | D
[15:01:43] 0.050 | 33274 | 40429 | 36 | 20598
[15:01:43] 0.100 | 37246 | 40206 | 34 | 20601
[15:01:43] 0.150 | 35951 | 36630 | 35 | 20658
[15:01:43] 0.200 | 33135 | 35873 | 37 | 20643
[15:01:43] 0.250 | 39124 | 35581 | 41 | 20650
[15:01:43] 0.300 | 37367 | 34489 | 41 | 20642
[15:01:43] 0.350 | 36990 | 41424 | 39 | 20650
[15:01:43] 0.400 | 33392 | 34204 | 34 | 20633
[15:01:43] 0.450 | 36719 | 39170 | 38 | 20703
[15:01:44] 0.500 | 38129 | 35645 | 37 | 20689
[15:01:44] 0.550 | 39522 | 36596 | 42 | 20674
[15:01:44] 0.600 | 33462 | 42679 | 40 | 20677
[15:01:44] 0.650 | 38012 | 41106 | 39 | 20639
[15:01:44] 0.700 | 37634 | 42339 | 38 | 20665
[15:01:44] 0.750 | 37618 | 35337 | 38 | 20708
[15:01:44] 0.800 | 33003 | 34991 | 32 | 20727
[15:01:44] 0.850 | 38712 | 34912 | 44 | 20708
[15:01:44] 0.900 | 30798 | 35203 | 42 | 20697
[15:01:44] 0.950 | 35384 | 39852 | 38 | 20692
[15:01:44] 1.000 | 35313 | 35430 | 41 | 20726
[15:01:44] 1.050 | 35264 | 36009 | 42 | 20722
[15:01:44] 1.100 | 36967 | 38970 | 37 | 20716
[15:01:44] 1.150 | 37209 | 37947 | 39 | 20712
[15:01:44] 1.200 | 31619 | 38665 | 40 | 20719
[15:01:44] 1.250 | 33758 | 41797 | 45 | 20754
[15:01:44] 1.300 | 32456 | 36877 | 38 | 20739
[15:01:44] 1.350 | 34218 | 37003 | 38 | 20723
[15:01:44] 1.400 | 39384 | 36802 | 41 | 20720
[15:01:44] 1.450 | 39722 | 40239 | 46 | 20709
[15:01:45] 1.500 | 37974 | 35689 | 37 | 20694
[15:01:45] 1.550 | 35062 | 38530 | 47 | 20756
[15:01:45] 1.600 | 34026 | 40133 | 37 | 20739
[15:01:45] 1.650 | 36721 | 41473 | 42 | 20759
[15:01:45] 1.700 | 34326 | 40449 | 40 | 20749
[15:01:45] 1.750 | 36951 | 38094 | 40 | 20728
[15:01:45] 1.800 | 39416 | 42859 | 35 | 20742
[15:01:45] 1.850 | 35634 | 38442 | 36 | 20789
[15:01:45] 1.900 | 38515 | 40646 | 40 | 20770
[15:01:45] 1.950 | 35196 | 39776 | 44 | 20774
[15:01:45] 2.000 | 30602 | 33449 | 43 | 20760
[15:01:45] 2.050 | 34088 | 36939 | 44 | 20731
[15:01:45] 2.100 | 33112 | 38931 | 50 | 20780
[15:01:45] 2.150 | 36440 | 39094 | 38 | 20791
[15:01:45] 2.200 | 35482 | 34176 | 44 | 20817
[15:01:45] 2.250 | 36167 | 34396 | 40 | 20770
[15:01:45] 2.300 | 29866 | 40903 | 45 | 20759
[15:01:45] 2.350 | 40808 | 40760 | 46 | 20727
[15:01:45] 2.400 | 37025 | 33857 | 38 | 20816
[15:01:45] 2.450 | 36817 | 36488 | 37 | 20799
[15:01:46] 2.500 | 34287 | 39423 | 39 | 20814
[15:01:46] ✅ Baseline complete. Starting main recording for 10 seconds...
[15:01:46] 2.550 | 38858 | 37635 | 40 | 20796
[15:01:46] 0.050 | 33503 | 40116 | 43 | 20785
[15:01:46] 0.100 | 34028 | 37866 | 38 | 20791
[15:01:46] 0.150 | 37307 | 35342 | 33 | 20835
[15:01:46] 0.200 | 35559 | 39553 | 37 | 20855
[15:01:46] 0.250 | 36151 | 40882 | 44 | 20847
[15:01:46] 0.300 | 38258 | 38471 | 49 | 20824
[15:01:46] 0.350 | 35054 | 39415 | 37 | 20829
[15:01:46] 0.400 | 29844 | 36502 | 37 | 20888
[15:01:46] 0.450 | 32742 | 37819 | 43 | 20869
[15:01:46] 0.500 | 37669 | 38290 | 43 | 20841
[15:01:46] 0.550 | 36533 | 43048 | 49 | 20839
[15:01:46] 0.600 | 37170 | 39238 | 42 | 20882
[15:01:46] 0.650 | 38207 | 37539 | 38 | 20867
[15:01:46] 0.700 | 34547 | 38985 | 42 | 20863
[15:01:46] 0.750 | 37653 | 37215 | 37 | 20862
[15:01:46] 0.800 | 39082 | 38078 | 39 | 20856
[15:01:46] 0.850 | 36138 | 36408 | 42 | 20828
[15:01:46] 0.900 | 39093 | 35527 | 39 | 20921
[15:01:47] 0.950 | 37216 | 34567 | 38 | 20929
[15:01:47] 1.000 | 35751 | 38486 | 42 | 20888
[15:01:47] 1.050 | 32030 | 40746 | 42 | 20871
[15:01:47] 1.100 | 38259 | 38071 | 38 | 20864
[15:01:47] 1.150 | 39371 | 42828 | 43 | 20840
[15:01:47] 1.200 | 35571 | 39726 | 50 | 20879
[15:01:47] 1.250 | 40879 | 33780 | 42 | 20878
[15:01:47] 1.300 | 35784 | 38941 | 40 | 20852
[15:01:47] 1.350 | 34328 | 38563 | 41 | 20850
[15:01:47] 1.400 | 35611 | 39310 | 38 | 20831
[15:01:47] 1.450 | 33280 | 40766 | 40 | 20870
[15:01:47] 1.500 | 37978 | 40147 | 33 | 20888
[15:01:47] 1.550 | 35007 | 37529 | 40 | 20854
[15:01:47] 1.600 | 34409 | 32371 | 42 | 20847
[15:01:47] 1.650 | 37377 | 38109 | 47 | 20843
[15:01:47] 1.700 | 39131 | 39740 | 39 | 20871
[15:01:47] 1.750 | 38012 | 40680 | 36 | 20893
[15:01:47] 1.800 | 33918 | 39008 | 36 | 20878
[15:01:47] 1.850 | 32450 | 38406 | 42 | 20881
[15:01:47] 1.900 | 34737 | 37664 | 39 | 20889
[15:01:48] 1.950 | 42591 | 36219 | 51 | 20839
[15:01:48] 2.000 | 36417 | 35269 | 38 | 20893
[15:01:48] 2.050 | 32557 | 38777 | 36 | 20906
[15:01:48] 2.100 | 33292 | 36985 | 41 | 20890
[15:01:48] 2.150 | 39130 | 33921 | 46 | 20876
