timestamped_line
[11:05:27] ▶ Starting baseline phase for 2.5 seconds...
[11:05:27] t (s) | A | B | C | D
[11:05:27] 0.050 | 33706 | 34358 | 79 | 34889
[11:05:27] 0.100 | 26497 | 32879 | 78 | 34904
[11:05:27] 0.150 | 32912 | 34704 | 92 | 34847
[11:05:27] 0.200 | 32361 | 33648 | 84 | 34946
[11:05:27] 0.250 | 36000 | 35090 | 71 | 34961
[11:05:27] 0.300 | 34302 | 33673 | 101 | 35069
[11:05:27] 0.350 | 36035 | 34794 | 92 | 34967
[11:05:27] 0.400 | 32217 | 35750 | 91 | 34930
[11:05:27] 0.450 | 32988 | 35384 | 87 | 34978
[11:05:28] 0.500 | 28288 | 33038 | 95 | 35005
[11:05:28] 0.550 | 31623 | 35812 | 86 | 34999
[11:05:28] 0.600 | 34681 | 30806 | 81 | 34980
[11:05:28] 0.650 | 34571 | 30807 | 77 | 35001
[11:05:28] 0.700 | 31271 | 32444 | 77 | 34999
[11:05:28] 0.750 | 30485 | 32810 | 83 | 34939
[11:05:28] 0.800 | 36578 | 32618 | 90 | 34940
[11:05:28] 0.850 | 32642 | 28328 | 72 | 34932
[11:05:28] 0.900 | 32879 | 27764 | 95 | 34931
[11:05:28] 0.950 | 36164 | 33895 | 96 | 34890
[11:05:28] 1.000 | 34164 | 36161 | 74 | 34947
[11:05:28] 1.050 | 32151 | 32022 | 77 | 34913
[11:05:28] 1.100 | 32982 | 29952 | 72 | 34897
[11:05:28] 1.150 | 34327 | 26870 | 80 | 34926
[11:05:28] 1.200 | 31467 | 31112 | 74 | 34893
[11:05:28] 1.250 | 34098 | 29189 | 89 | 34930
[11:05:28] 1.300 | 33180 | 34585 | 72 | 34908
[11:05:28] 1.350 | 33985 | 32708 | 76 | 34940
[11:05:28] 1.400 | 28989 | 32236 | 84 | 34976
[11:05:28] 1.450 | 32613 | 32660 | 97 | 34965
[11:05:29] 1.500 | 31973 | 33892 | 72 | 35000
[11:05:29] 1.550 | 29281 | 27582 | 84 | 35038
[11:05:29] 1.600 | 32925 | 34849 | 66 | 35081
[11:05:29] 1.650 | 35117 | 31779 | 87 | 35054
[11:05:29] 1.700 | 33345 | 32079 | 83 | 35113
[11:05:29] 1.750 | 31309 | 33697 | 100 | 35047
[11:05:29] 1.800 | 37597 | 31468 | 96 | 35043
[11:05:29] 1.850 | 33588 | 30618 | 69 | 35070
[11:05:29] 1.900 | 35019 | 30871 | 86 | 35067
[11:05:29] 1.950 | 31784 | 34509 | 82 | 35061
[11:05:29] 2.000 | 34438 | 36180 | 66 | 35070
[11:05:29] 2.050 | 33967 | 35017 | 92 | 35006
[11:05:29] 2.100 | 29068 | 32984 | 82 | 34975
[11:05:29] 2.150 | 33837 | 33817 | 76 | 34941
[11:05:29] 2.200 | 29934 | 34709 | 83 | 34928
[11:05:29] 2.250 | 32495 | 33807 | 69 | 34933
[11:05:29] 2.300 | 30203 | 33643 | 96 | 34968
[11:05:29] 2.350 | 28380 | 29209 | 85 | 34937
[11:05:29] 2.400 | 33521 | 30710 | 77 | 34959
[11:05:29] 2.450 | 32180 | 35154 | 82 | 34950
[11:05:30] 2.500 | 34236 | 32488 | 99 | 34953
[11:05:30] ✅ Baseline complete. Starting main recording for 10 seconds...
[11:05:30] 2.550 | 34347 | 37899 | 92 | 34975
[11:05:30] 0.050 | 31854 | 31309 | 63 | 34996
[11:05:30] 0.100 | 30581 | 29516 | 78 | 34954
[11:05:30] 0.150 | 30142 | 31324 | 83 | 34941
[11:05:30] 0.200 | 32655 | 33690 | 100 | 34947
[11:05:30] 0.250 | 27822 | 35636 | 75 | 34992
[11:05:30] 0.300 | 29672 | 30639 | 73 | 34986
[11:05:30] 0.350 | 30470 | 32911 | 90 | 34945
[11:05:30] 0.400 | 30999 | 32655 | 84 | 34962
[11:05:30] 0.450 | 31415 | 26779 | 76 | 34998
[11:05:30] 0.500 | 29854 | 33195 | 85 | 34985
[11:05:30] 0.550 | 36280 | 29341 | 68 | 34979
[11:05:30] 0.600 | 31039 | 30418 | 73 | 34984
[11:05:30] 0.650 | 29644 | 29895 | 96 | 34990
[11:05:30] 0.700 | 28010 | 33332 | 95 | 34942
[11:05:30] 0.750 | 33910 | 37142 | 76 | 34960
[11:05:30] 0.800 | 29235 | 28780 | 74 | 34987
[11:05:30] 0.850 | 37318 | 35723 | 83 | 34981
[11:05:30] 0.900 | 32436 | 32409 | 67 | 35052
[11:05:31] 0.950 | 36239 | 35400 | 80 | 35075
[11:05:31] 1.000 | 32167 | 35204 | 83 | 35069
[11:05:31] 1.050 | 33991 | 30359 | 93 | 35047
[11:05:31] 1.100 | 29348 | 32118 | 85 | 35059
[11:05:31] 1.150 | 33895 | 32362 | 76 | 35068
[11:05:31] 1.200 | 33532 | 38300 | 87 | 35046
[11:05:31] 1.250 | 28986 | 32330 | 64 | 35112
[11:05:31] 1.300 | 35057 | 31347 | 70 | 35094
[11:05:31] 1.350 | 32627 | 31255 | 79 | 35116
[11:05:31] 1.400 | 32217 | 33929 | 72 | 35121
[11:05:31] 1.450 | 31874 | 34316 | 80 | 35119
[11:05:31] 1.500 | 36976 | 33435 | 70 | 35086
[11:05:31] 1.550 | 32917 | 35324 | 95 | 35016
[11:05:31] 1.600 | 31638 | 36289 | 93 | 34959
[11:05:31] 1.650 | 35614 | 33073 | 81 | 34960
[11:05:31] 1.700 | 30877 | 35068 | 85 | 34942
[11:05:31] 1.750 | 32744 | 33423 | 79 | 34943
[11:05:31] 1.800 | 37029 | 34115 | 82 | 34956
[11:05:31] 1.850 | 32747 | 35323 | 101 | 34967
[11:05:31] 1.900 | 34108 | 36519 | 76 | 34993
[11:05:32] 1.950 | 33666 | 34062 | 68 | 34967
[11:05:32] 2.000 | 26718 | 32057 | 95 | 34973
[11:05:32] 2.050 | 34229 | 35082 | 88 | 34962
[11:05:32] 2.100 | 33390 | 33956 | 79 | 34939
[11:05:32] 2.150 | 32522 | 33878 | 87 | 34943
[11:05:32] 2.200 | 31285 | 32033 | 95 | 34919
[11:05:32] 2.250 | 31963 | 33226 | 77 | 34943
[11:05:32] 2.300 | 29531 | 27902 | 81 | 34955
[11:05:32] 2.350 | 30751 | 34976 | 71 | 34952
[11:05:32] 2.400 | 34199 | 29736 | 75 | 34984
[11:05:32] 2.450 | 32029 | 33754 | 57 | 35012
[11:05:32] 2.500 | 29403 | 30571 | 87 | 35031
[11:05:32] 2.550 | 30670 | 33097 | 64 | 35022
[11:05:32] 2.600 | 30312 | 31733 | 82 | 35089
[11:05:32] 2.650 | 34696 | 34855 | 94 | 35088
[11:05:32] 2.700 | 30298 | 31140 | 91 | 35080
[11:05:32] 2.750 | 34965 | 37440 | 84 | 35133
[11:05:32] 2.800 | 33358 | 29943 | 84 | 35092
[11:05:32] 2.850 | 30164 | 33679 | 62 | 35095
[11:05:32] 2.900 | 35053 | 29750 | 68 | 35094
