timestamped_line
[16:43:34] ▶ Starting baseline phase for 2.5 seconds...
[16:43:34] t (s) | A | B | C | D
[16:43:34] 0.051 | 36789 | 39481 | 10 | 33369
[16:43:34] 0.101 | 38062 | 37865 | 9 | 33332
[16:43:34] 0.151 | 34247 | 38728 | 12 | 33328
[16:43:34] 0.201 | 39187 | 34864 | 7 | 33327
[16:43:34] 0.251 | 37390 | 36409 | 10 | 33344
[16:43:34] 0.301 | 39635 | 36165 | 7 | 33356
[16:43:34] 0.351 | 34766 | 38896 | 10 | 33313
[16:43:34] 0.401 | 39068 | 38231 | 10 | 33310
[16:43:34] 0.451 | 37669 | 40316 | 7 | 33284
[16:43:34] 0.501 | 35665 | 36780 | 12 | 33316
[16:43:34] 0.551 | 35066 | 35968 | 11 | 33285
[16:43:34] 0.601 | 37956 | 36208 | 12 | 33305
[16:43:34] 0.651 | 37565 | 32625 | 8 | 33279
[16:43:34] 0.701 | 36960 | 33962 | 14 | 33309
[16:43:34] 0.751 | 37856 | 39071 | 10 | 33314
[16:43:34] 0.801 | 40499 | 35481 | 8 | 33306
[16:43:34] 0.851 | 39200 | 33008 | 10 | 33304
[16:43:34] 0.901 | 36986 | 36856 | 12 | 33353
[16:43:35] 0.951 | 35936 | 35523 | 8 | 33360
[16:43:35] 1.001 | 35341 | 41789 | 8 | 33352
[16:43:35] 1.051 | 39637 | 40920 | 11 | 33355
[16:43:35] 1.101 | 35965 | 37117 | 11 | 33391
[16:43:35] 1.151 | 38281 | 32106 | 10 | 33419
[16:43:35] 1.201 | 34818 | 36101 | 7 | 33382
[16:43:35] 1.251 | 34183 | 37013 | 10 | 33390
[16:43:35] 1.301 | 38512 | 33909 | 12 | 33372
[16:43:35] 1.351 | 35622 | 41926 | 12 | 33360
[16:43:35] 1.401 | 33239 | 36656 | 10 | 33357
[16:43:35] 1.451 | 36180 | 34804 | 10 | 33364
[16:43:35] 1.501 | 33885 | 33811 | 11 | 33421
[16:43:35] 1.551 | 35200 | 34340 | 10 | 33412
[16:43:35] 1.601 | 37213 | 36231 | 14 | 33414
[16:43:35] 1.651 | 36660 | 39619 | 11 | 33403
[16:43:35] 1.701 | 31963 | 31590 | 11 | 33357
[16:43:35] 1.751 | 36393 | 35527 | 10 | 33384
[16:43:35] 1.801 | 33916 | 39864 | 10 | 33338
[16:43:35] 1.851 | 37936 | 34969 | 16 | 33288
[16:43:35] 1.901 | 38922 | 39795 | 13 | 33335
[16:43:36] 1.951 | 32607 | 36934 | 10 | 33282
[16:43:36] 2.001 | 34086 | 38182 | 11 | 33305
[16:43:36] 2.051 | 34832 | 37564 | 12 | 33236
[16:43:36] 2.101 | 33120 | 35231 | 12 | 33210
[16:43:36] 2.151 | 34757 | 32432 | 9 | 33158
[16:43:36] 2.201 | 32114 | 34408 | 7 | 33170
[16:43:36] 2.251 | 35268 | 36648 | 5 | 33162
[16:43:36] 2.301 | 38554 | 33579 | 14 | 33182
[16:43:36] 2.351 | 38435 | 39231 | 10 | 33195
[16:43:36] 2.401 | 35985 | 30508 | 8 | 33192
[16:43:36] 2.451 | 32851 | 34067 | 9 | 33164
[16:43:36] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:43:36] 2.501 | 39926 | 40438 | 11 | 33097
[16:43:36] 0.050 | 37901 | 36585 | 12 | 33124
[16:43:36] 0.100 | 35980 | 41405 | 5 | 33203
[16:43:36] 0.150 | 35076 | 37238 | 15 | 33230
[16:43:36] 0.200 | 34362 | 38771 | 12 | 33255
[16:43:36] 0.250 | 35575 | 40130 | 17 | 33248
[16:43:36] 0.300 | 34520 | 42914 | 13 | 33285
[16:43:36] 0.350 | 34598 | 33074 | 8 | 33267
[16:43:36] 0.400 | 35738 | 36553 | 10 | 33233
[16:43:37] 0.450 | 35878 | 37345 | 7 | 33216
[16:43:37] 0.500 | 32703 | 31784 | 8 | 33183
[16:43:37] 0.550 | 32440 | 36019 | 7 | 33209
[16:43:37] 0.600 | 35941 | 36366 | 11 | 33179
[16:43:37] 0.650 | 31170 | 31864 | 12 | 33193
[16:43:37] 0.700 | 35965 | 32747 | 9 | 33127
[16:43:37] 0.750 | 31784 | 38553 | 12 | 33136
[16:43:37] 0.800 | 33306 | 36490 | 14 | 33120
[16:43:37] 0.850 | 40924 | 35412 | 11 | 33116
[16:43:37] 0.900 | 33646 | 33296 | 10 | 33160
[16:43:37] 0.950 | 38366 | 36109 | 7 | 33114
[16:43:37] 1.000 | 38477 | 36050 | 13 | 33134
[16:43:37] 1.050 | 35818 | 33853 | 10 | 33137
[16:43:37] 1.100 | 32066 | 41839 | 11 | 33153
[16:43:37] 1.150 | 33481 | 33930 | 10 | 33147
[16:43:37] 1.200 | 34653 | 36099 | 9 | 33175
[16:43:37] 1.250 | 36536 | 40010 | 12 | 33181
[16:43:37] 1.300 | 35729 | 36418 | 8 | 33149
[16:43:37] 1.350 | 33037 | 35226 | 12 | 33165
[16:43:37] 1.400 | 32988 | 38371 | 11 | 33168
[16:43:38] 1.450 | 33748 | 37290 | 12 | 33170
[16:43:38] 1.500 | 35120 | 34692 | 9 | 33162
[16:43:38] 1.550 | 34488 | 40509 | 9 | 33143
[16:43:38] 1.600 | 31440 | 37469 | 9 | 33185
[16:43:38] 1.650 | 34682 | 35171 | 11 | 33187
[16:43:38] 1.700 | 36592 | 37573 | 7 | 33184
[16:43:38] 1.750 | 35265 | 37098 | 8 | 33212
[16:43:38] 1.800 | 33301 | 37716 | 8 | 33194
[16:43:38] 1.850 | 34413 | 36714 | 10 | 33137
[16:43:38] 1.900 | 36515 | 35270 | 7 | 33243
[16:43:38] 1.950 | 33959 | 34156 | 8 | 33178
[16:43:38] 2.000 | 32664 | 37087 | 9 | 33118
[16:43:38] 2.050 | 35819 | 34861 | 9 | 33093
[16:43:38] 2.100 | 33256 | 35671 | 6 | 33114
[16:43:38] 2.150 | 36066 | 39082 | 11 | 33070
[16:43:38] 2.200 | 38049 | 37418 | 9 | 33072
[16:43:38] 2.250 | 38596 | 38594 | 14 | 33031
[16:43:38] 2.300 | 37679 | 36120 | 14 | 33030
[16:43:38] 2.350 | 34369 | 37486 | 10 | 33086
[16:43:38] 2.400 | 37403 | 37230 | 13 | 33019
[16:43:39] 2.450 | 31874 | 34881 | 9 | 32957
[16:43:39] 2.500 | 33421 | 44312 | 8 | 32935
[16:43:39] 2.550 | 31761 | 37114 | 7 | 32942
[16:43:39] 2.600 | 33437 | 34058 | 5 | 32918
[16:43:39] 2.650 | 35871 | 38129 | 10 | 32902
[16:43:39] 2.700 | 32722 | 34711 | 11 | 32915
[16:43:39] 2.750 | 31861 | 41016 | 11 | 32963
[16:43:39] 2.800 | 36542 | 36671 | 11 | 32978
[16:43:39] 2.850 | 33699 | 37646 | 9 | 32973
[16:43:39] 2.900 | 32126 | 34995 | 10 | 33011
[16:43:39] 2.950 | 35284 | 36764 | 10 | 32987
[16:43:39] 3.000 | 34070 | 33519 | 11 | 33013
[16:43:39] 3.050 | 36907 | 37513 | 11 | 33055
[16:43:39] 3.100 | 31325 | 33600 | 12 | 33050
[16:43:39] 3.150 | 33972 | 36422 | 9 | 33031
[16:43:39] 3.200 | 36067 | 33722 | 12 | 33048
[16:43:39] 3.250 | 38008 | 34454 | 13 | 33051
[16:43:39] 3.300 | 40646 | 33156 | 10 | 32514
[16:43:39] 3.350 | 35929 | 40382 | 12 | 32039
[16:43:39] 3.400 | 33965 | 36628 | 12 | 31963
[16:43:40] 3.450 | 31501 | 36207 | 10 | 32004
[16:43:40] 3.500 | 32616 | 35081 | 8 | 31919
[16:43:40] 3.550 | 39390 | 33806 | 9 | 31910
[16:43:40] 3.600 | 38028 | 33393 | 11 | 31805
[16:43:40] 3.650 | 38142 | 34329 | 12 | 31862
[16:43:40] 3.700 | 36607 | 38356 | 10 | 31932
[16:43:40] 3.750 | 35315 | 32901 | 12 | 32037
[16:43:40] 3.800 | 39624 | 37905 | 4 | 32034
[16:43:40] 3.850 | 36443 | 42605 | 11 | 32094
[16:43:40] 3.900 | 36939 | 34499 | 12 | 32074
[16:43:40] 3.950 | 34830 | 34038 | 12 | 32133
[16:43:40] 4.000 | 38626 | 36205 | 7 | 32121
[16:43:40] 4.050 | 36408 | 38232 | 13 | 32029
[16:43:40] 4.100 | 41334 | 36449 | 9 | 32036
[16:43:40] 4.150 | 37678 | 34356 | 7 | 32042
[16:43:40] 4.200 | 35094 | 39397 | 11 | 32054
[16:43:40] 4.250 | 33077 | 38441 | 8 | 32059
[16:43:40] 4.300 | 36184 | 36515 | 5 | 32031
[16:43:40] 4.350 | 33648 | 38602 | 10 | 32039
[16:43:40] 4.400 | 30923 | 38641 | 10 | 32038
[16:43:41] 4.450 | 35454 | 37753 | 13 | 31968
[16:43:41] 4.500 | 34990 | 38683 | 8 | 31900
[16:43:41] 4.550 | 34152 | 40450 | 8 | 31928
[16:43:41] 4.600 | 36609 | 36368 | 9 | 31948
[16:43:41] 4.650 | 38497 | 38473 | 7 | 31910
[16:43:41] 4.700 | 37357 | 37092 | 9 | 31891
[16:43:41] 4.750 | 35181 | 34525 | 8 | 31923
[16:43:41] 4.800 | 33422 | 36493 | 6 | 31898
[16:43:41] 4.850 | 34066 | 35514 | 14 | 31900
[16:43:41] 4.900 | 35219 | 37254 | 12 | 31918
[16:43:41] 4.950 | 35906 | 36391 | 12 | 31895
[16:43:41] 5.000 | 34220 | 37222 | 12 | 31896
[16:43:41] 5.050 | 35893 | 33341 | 13 | 31903
[16:43:41] 5.100 | 36358 | 34067 | 11 | 31875
[16:43:41] 5.150 | 33001 | 34314 | 9 | 31858
[16:43:41] 5.200 | 30947 | 35453 | 7 | 31917
[16:43:41] 5.250 | 35719 | 34619 | 8 | 31907
[16:43:41] 5.300 | 38271 | 35468 | 11 | 31880
[16:43:41] 5.350 | 35385 | 38221 | 7 | 31981
[16:43:41] 5.400 | 36569 | 36054 | 11 | 31944
[16:43:42] 5.450 | 34224 | 37831 | 6 | 31960
[16:43:42] 5.500 | 31022 | 34606 | 6 | 31942
[16:43:42] 5.550 | 33826 | 34431 | 8 | 32006
[16:43:42] 5.600 | 36044 | 38760 | 4 | 32062
[16:43:42] 5.650 | 38270 | 38878 | 11 | 32070
[16:43:42] 5.700 | 38733 | 33521 | 6 | 32088
[16:43:42] 5.750 | 33346 | 33996 | 6 | 32105
[16:43:42] 5.800 | 31852 | 33236 | 9 | 32098
[16:43:42] 5.850 | 32204 | 37023 | 7 | 32121
[16:43:42] 5.900 | 35164 | 32209 | 8 | 32131
[16:43:42] 5.950 | 32760 | 37579 | 9 | 32131
[16:43:42] 6.000 | 37792 | 42579 | 10 | 32110
[16:43:42] 6.050 | 33792 | 36558 | 12 | 32095
[16:43:42] 6.100 | 36457 | 34680 | 9 | 32116
[16:43:42] 6.150 | 37125 | 35524 | 13 | 32100
[16:43:42] 6.200 | 34703 | 36704 | 9 | 32137
[16:43:42] 6.250 | 37059 | 35974 | 9 | 32109
[16:43:42] 6.300 | 35635 | 40925 | 13 | 32102
[16:43:42] 6.350 | 32467 | 34618 | 4 | 32049
[16:43:42] 6.400 | 34612 | 34883 | 9 | 32019
[16:43:43] 6.450 | 36591 | 31841 | 10 | 32029
[16:43:43] 6.500 | 30516 | 33970 | 14 | 32025
[16:43:43] 6.550 | 37809 | 40527 | 17 | 31997
[16:43:43] 6.600 | 38954 | 38204 | 11 | 32018
[16:43:43] 6.650 | 35191 | 36172 | 11 | 32053
[16:43:43] 6.700 | 37061 | 38745 | 7 | 32111
[16:43:43] 6.750 | 33452 | 35018 | 11 | 32019
[16:43:43] 6.800 | 33684 | 36328 | 10 | 31937
[16:43:43] 6.850 | 35968 | 33722 | 14 | 31852
[16:43:43] 6.900 | 32791 | 37560 | 10 | 31893
[16:43:43] 6.950 | 34275 | 38472 | 11 | 31900
[16:43:43] 7.000 | 36094 | 39733 | 10 | 31873
[16:43:43] 7.050 | 34231 | 37960 | 12 | 31886
[16:43:43] 7.100 | 34497 | 36215 | 7 | 31899
[16:43:43] 7.150 | 42638 | 39023 | 9 | 31892
[16:43:43] 7.200 | 38231 | 32676 | 13 | 31923
[16:43:43] 7.250 | 39095 | 32896 | 8 | 31984
[16:43:43] 7.300 | 36306 | 33700 | 9 | 32005
[16:43:43] 7.350 | 34195 | 36167 | 11 | 31921
[16:43:43] 7.400 | 38815 | 39853 | 9 | 31914
[16:43:44] 7.450 | 35801 | 33668 | 8 | 31821
