timestamped_line
[14:12:40] ▶ Starting baseline phase for 2.5 seconds...
[14:12:40] t (s) | A | B | C | D
[14:12:40] 0.050 | 49 | 33652 | 35358 | 92
[14:12:40] 0.100 | 46 | 33666 | 35342 | 86
[14:12:40] 0.150 | 41 | 33666 | 35337 | 109
[14:12:40] 0.200 | 42 | 33644 | 35292 | 89
[14:12:41] 0.250 | 49 | 33664 | 35292 | 99
[14:12:41] 0.300 | 49 | 33687 | 35305 | 90
[14:12:41] 0.350 | 44 | 33686 | 35294 | 81
[14:12:41] 0.400 | 43 | 33697 | 35282 | 89
[14:12:41] 0.450 | 49 | 33682 | 35287 | 103
[14:12:41] 0.500 | 38 | 33699 | 35283 | 86
[14:12:41] 0.550 | 43 | 33663 | 35267 | 86
[14:12:41] 0.600 | 53 | 33682 | 35256 | 94
[14:12:41] 0.650 | 46 | 33671 | 35259 | 103
[14:12:41] 0.700 | 41 | 33712 | 35265 | 86
[14:12:41] 0.750 | 42 | 33707 | 35251 | 69
[14:12:41] 0.800 | 46 | 33700 | 35241 | 93
[14:12:41] 0.850 | 50 | 33696 | 35241 | 97
[14:12:41] 0.900 | 34 | 33697 | 35230 | 93
[14:12:41] 0.950 | 41 | 33694 | 35221 | 94
[14:12:41] 1.000 | 51 | 33724 | 35232 | 98
[14:12:41] 1.050 | 43 | 33712 | 35222 | 86
[14:12:41] 1.100 | 58 | 33732 | 35224 | 101
[14:12:41] 1.150 | 39 | 33765 | 35221 | 82
[14:12:41] 1.200 | 46 | 33725 | 35208 | 91
[14:12:42] 1.250 | 31 | 33735 | 35217 | 96
[14:12:42] 1.300 | 34 | 33718 | 35205 | 81
[14:12:42] 1.350 | 42 | 33668 | 35193 | 89
[14:12:42] 1.400 | 48 | 33740 | 35201 | 92
[14:12:42] 1.450 | 48 | 33714 | 35013 | 91
[14:12:42] 1.500 | 43 | 33200 | 33832 | 97
[14:12:42] 1.550 | 38 | 31866 | 32897 | 83
[14:12:42] 1.600 | 34 | 29665 | 32694 | 104
[14:12:42] 1.650 | 50 | 28764 | 32719 | 89
[14:12:42] 1.700 | 37 | 28290 | 32623 | 100
[14:12:42] 1.750 | 33 | 27975 | 32328 | 89
[14:12:42] 1.800 | 33 | 26832 | 30741 | 70
[14:12:42] 1.850 | 49 | 25909 | 29499 | 90
[14:12:42] 1.900 | 48 | 25205 | 28486 | 73
[14:12:42] 1.950 | 39 | 25087 | 27717 | 83
[14:12:42] 2.000 | 38 | 25049 | 27772 | 93
[14:12:42] 2.050 | 42 | 24974 | 27486 | 98
[14:12:42] 2.100 | 40 | 24682 | 27247 | 79
[14:12:42] 2.150 | 36 | 24463 | 26659 | 84
[14:12:42] 2.200 | 56 | 24112 | 25584 | 91
[14:12:43] 2.250 | 51 | 23596 | 24826 | 93
[14:12:43] 2.300 | 39 | 23114 | 24486 | 80
[14:12:43] 2.350 | 36 | 22711 | 24278 | 96
[14:12:43] 2.400 | 47 | 22091 | 23991 | 91
[14:12:43] 2.450 | 33 | 21603 | 23589 | 90
[14:12:43] 2.500 | 38 | 20884 | 23038 | 86
[14:12:43] ✅ Baseline complete. Starting main recording for 10 seconds...
[14:12:43] 2.550 | 47 | 20518 | 18455 | 83
[14:12:43] 0.050 | 34 | 19835 | 18169 | 89
[14:12:43] 0.100 | 35 | 19215 | 18087 | 83
[14:12:43] 0.150 | 46 | 19146 | 18097 | 90
[14:12:43] 0.200 | 39 | 19012 | 18025 | 83
[14:12:43] 0.250 | 25 | 18933 | 18016 | 65
[14:12:43] 0.300 | 28 | 18914 | 18026 | 101
[14:12:43] 0.350 | 35 | 18747 | 18009 | 76
[14:12:43] 0.400 | 45 | 18548 | 18015 | 86
[14:12:43] 0.450 | 35 | 18525 | 18030 | 70
[14:12:43] 0.500 | 38 | 18505 | 18077 | 94
[14:12:43] 0.550 | 45 | 18476 | 18091 | 80
[14:12:43] 0.600 | 31 | 18270 | 18080 | 80
[14:12:43] 0.650 | 36 | 17826 | 18093 | 71
[14:12:44] 0.700 | 29 | 17494 | 18088 | 90
[14:12:44] 0.750 | 36 | 17111 | 18171 | 80
[14:12:44] 0.800 | 32 | 16424 | 18356 | 77
[14:12:44] 0.850 | 31 | 16531 | 18383 | 86
[14:12:44] 0.900 | 30 | 19102 | 28605 | 80
[14:12:44] 0.950 | 37 | 22981 | 34429 | 85
[14:12:44] 1.000 | 37 | 26339 | 35733 | 97
[14:12:44] 1.050 | 51 | 30193 | 36122 | 97
[14:12:44] 1.100 | 44 | 30576 | 36223 | 105
[14:12:44] 1.150 | 47 | 31544 | 36214 | 88
[14:12:44] 1.200 | 46 | 33171 | 36353 | 106
[14:12:44] 1.250 | 39 | 33278 | 36430 | 94
[14:12:44] 1.300 | 41 | 33437 | 36171 | 101
[14:12:44] 1.350 | 46 | 33796 | 36673 | 107
[14:12:44] 1.400 | 41 | 34029 | 37111 | 103
[14:12:44] 1.450 | 32 | 34137 | 37008 | 90
[14:12:44] 1.500 | 45 | 34238 | 37025 | 104
[14:12:44] 1.550 | 39 | 34173 | 36954 | 88
[14:12:44] 1.600 | 45 | 34335 | 36956 | 103
[14:12:44] 1.650 | 51 | 34459 | 36949 | 83
[14:12:45] 1.700 | 42 | 34576 | 36985 | 92
[14:12:45] 1.750 | 37 | 34760 | 36968 | 98
[14:12:45] 1.800 | 48 | 34824 | 36955 | 92
[14:12:45] 1.850 | 39 | 34872 | 36906 | 95
[14:12:45] 1.900 | 42 | 34982 | 36996 | 96
[14:12:45] 1.950 | 42 | 35403 | 37148 | 108
[14:12:45] 2.000 | 40 | 35688 | 37203 | 94
[14:12:45] 2.050 | 45 | 36310 | 37299 | 72
[14:12:45] 2.100 | 45 | 36870 | 37375 | 96
[14:12:45] 2.150 | 42 | 36951 | 37395 | 96
[14:12:45] 2.200 | 52 | 37038 | 37442 | 92
[14:12:45] 2.250 | 48 | 37163 | 37509 | 98
[14:12:45] 2.300 | 46 | 37291 | 37648 | 105
[14:12:45] 2.350 | 43 | 37535 | 37730 | 99
[14:12:45] 2.400 | 33 | 37563 | 37751 | 90
[14:12:45] 2.450 | 36 | 37648 | 37741 | 99
[14:12:45] 2.500 | 43 | 37778 | 37816 | 93
[14:12:45] 2.550 | 38 | 37855 | 37934 | 91
[14:12:45] 2.600 | 39 | 37975 | 38139 | 106
[14:12:45] 2.650 | 45 | 38058 | 38322 | 89
[14:12:46] 2.700 | 42 | 38260 | 38588 | 91
[14:12:46] 2.750 | 49 | 38455 | 38829 | 95
[14:12:46] 2.800 | 50 | 38551 | 38922 | 101
[14:12:46] 2.850 | 48 | 38752 | 39109 | 85
[14:12:46] 2.900 | 38 | 38844 | 39166 | 96
[14:12:46] 2.950 | 40 | 39018 | 39588 | 89
[14:12:46] 3.000 | 45 | 39121 | 39741 | 91
[14:12:46] 3.050 | 46 | 39269 | 39994 | 93
[14:12:46] 3.100 | 43 | 39373 | 40139 | 89
[14:12:46] 3.150 | 50 | 39365 | 40169 | 101
[14:12:46] 3.200 | 47 | 39410 | 40210 | 95
[14:12:46] 3.250 | 47 | 39477 | 40251 | 103
[14:12:46] 3.300 | 47 | 39563 | 40316 | 100
[14:12:46] 3.350 | 45 | 39765 | 40393 | 101
[14:12:46] 3.400 | 45 | 39706 | 40466 | 96
[14:12:46] 3.450 | 47 | 39770 | 40545 | 84
[14:12:46] 3.500 | 44 | 39789 | 40559 | 98
[14:12:46] 3.550 | 50 | 39883 | 40597 | 99
[14:12:46] 3.600 | 46 | 39900 | 40597 | 98
[14:12:46] 3.650 | 41 | 39996 | 40621 | 101
[14:12:47] 3.700 | 42 | 39978 | 40607 | 103
[14:12:47] 3.750 | 49 | 39901 | 40599 | 95
[14:12:47] 3.800 | 48 | 39916 | 40594 | 95
[14:12:47] 3.850 | 48 | 39924 | 40634 | 100
[14:12:47] 3.900 | 48 | 39976 | 40725 | 104
[14:12:47] 3.950 | 36 | 40041 | 40747 | 92
[14:12:47] 4.000 | 47 | 40114 | 40771 | 108
[14:12:47] 4.050 | 34 | 40094 | 40769 | 96
[14:12:47] 4.100 | 47 | 40092 | 40779 | 112
[14:12:47] 4.150 | 43 | 40102 | 40813 | 91
[14:12:47] 4.200 | 57 | 40115 | 40809 | 96
[14:12:47] 4.250 | 50 | 40125 | 40796 | 96
[14:12:47] 4.300 | 46 | 40181 | 40815 | 95
[14:12:47] 4.350 | 43 | 40192 | 40799 | 97
[14:12:47] 4.400 | 37 | 40194 | 40807 | 102
[14:12:47] 4.450 | 45 | 40197 | 40824 | 95
[14:12:47] 4.500 | 38 | 40211 | 40833 | 85
[14:12:47] 4.550 | 44 | 40187 | 40813 | 101
