timestamped_line
[23:21:57] ▶ Starting baseline phase for 2.5 seconds...
[23:21:57] t (s) | A | B | C | D
[23:21:57] 0.051 | 33335 | 35976 | 81 | 10647
[23:21:58] 0.101 | 30731 | 33056 | 74 | 10636
[23:21:58] 0.151 | 32868 | 37376 | 75 | 10649
[23:21:58] 0.201 | 34269 | 39562 | 82 | 10641
[23:21:58] 0.251 | 34237 | 35056 | 77 | 10629
[23:21:58] 0.301 | 34578 | 35936 | 73 | 10635
[23:21:58] 0.351 | 30881 | 39204 | 78 | 10627
[23:21:58] 0.401 | 34068 | 34657 | 82 | 10636
[23:21:58] 0.451 | 34028 | 30795 | 77 | 10630
[23:21:58] 0.501 | 34418 | 37019 | 70 | 10613
[23:21:58] 0.551 | 30616 | 38158 | 82 | 10615
[23:21:58] 0.601 | 34781 | 38674 | 75 | 10610
[23:21:58] 0.651 | 35638 | 34342 | 69 | 10601
[23:21:58] 0.701 | 33271 | 34392 | 71 | 10598
[23:21:58] 0.751 | 30825 | 34019 | 79 | 10587
[23:21:58] 0.801 | 33473 | 33188 | 81 | 10600
[23:21:58] 0.851 | 32538 | 35122 | 81 | 10595
[23:21:58] 0.901 | 28885 | 38218 | 80 | 10601
[23:21:58] 0.951 | 35896 | 34744 | 79 | 10602
[23:21:58] 1.001 | 31996 | 36298 | 86 | 10597
[23:21:58] 1.051 | 32053 | 37656 | 87 | 10605
[23:21:59] 1.101 | 31057 | 39140 | 72 | 10605
[23:21:59] 1.151 | 33883 | 34411 | 80 | 10603
[23:21:59] 1.201 | 31427 | 34675 | 83 | 10613
[23:21:59] 1.251 | 31331 | 31872 | 89 | 10599
[23:21:59] 1.301 | 31746 | 38622 | 88 | 10607
[23:21:59] 1.351 | 38364 | 37580 | 63 | 10611
[23:21:59] 1.401 | 33971 | 34411 | 80 | 10604
[23:21:59] 1.451 | 35205 | 33596 | 85 | 10604
[23:21:59] 1.501 | 32063 | 33031 | 72 | 10601
[23:21:59] 1.551 | 32662 | 32692 | 84 | 10605
[23:21:59] 1.601 | 39463 | 31538 | 82 | 10603
[23:21:59] 1.651 | 32120 | 33980 | 75 | 10599
[23:21:59] 1.701 | 31989 | 32875 | 77 | 10621
[23:21:59] 1.751 | 37069 | 37166 | 83 | 10606
[23:21:59] 1.801 | 34751 | 34494 | 79 | 10611
[23:21:59] 1.851 | 34551 | 33739 | 74 | 10617
[23:21:59] 1.901 | 32737 | 34584 | 75 | 10621
[23:21:59] 1.951 | 37616 | 37418 | 84 | 10617
[23:21:59] 2.001 | 31050 | 34105 | 81 | 10624
[23:21:59] 2.051 | 30793 | 36844 | 91 | 10628
[23:22:00] 2.101 | 37350 | 33398 | 84 | 10628
[23:22:00] 2.151 | 36210 | 40318 | 88 | 10617
[23:22:00] 2.201 | 36699 | 36312 | 67 | 10627
[23:22:00] 2.251 | 32724 | 33557 | 83 | 10636
[23:22:00] 2.301 | 38867 | 40663 | 92 | 10637
[23:22:00] 2.351 | 34394 | 37091 | 88 | 10622
[23:22:00] 2.401 | 32106 | 38080 | 69 | 10619
[23:22:00] 2.451 | 30940 | 39254 | 92 | 10623
[23:22:00] ✅ Baseline complete. Starting main recording for 10 seconds...
[23:22:00] 2.501 | 36091 | 36522 | 86 | 10625
[23:22:00] 0.050 | 34824 | 40580 | 76 | 10661
[23:22:00] 0.100 | 32280 | 33817 | 64 | 10621
[23:22:00] 0.150 | 37316 | 33534 | 71 | 10684
[23:22:00] 0.200 | 34615 | 37035 | 80 | 9781
[23:22:00] 0.250 | 31889 | 35547 | 77 | 7445
[23:22:00] 0.300 | 26294 | 39417 | 88 | 5958
[23:22:00] 0.350 | 31295 | 34654 | 77 | 3995
[23:22:00] 0.400 | 30338 | 34688 | 85 | 6874
[23:22:00] 0.450 | 32048 | 31361 | 88 | 3968
[23:22:00] 0.500 | 32063 | 35278 | 82 | 3904
[23:22:00] 0.550 | 32519 | 33201 | 80 | 4095
[23:22:01] 0.600 | 36149 | 35417 | 88 | 3721
[23:22:01] 0.650 | 34561 | 38581 | 76 | 3887
[23:22:01] 0.700 | 31442 | 35329 | 70 | 3869
[23:22:01] 0.750 | 28551 | 33775 | 80 | 3623
[23:22:01] 0.800 | 32929 | 34595 | 82 | 3875
[23:22:01] 0.850 | 31018 | 36513 | 80 | 3603
[23:22:01] 0.900 | 34089 | 37473 | 82 | 3668
[23:22:01] 0.950 | 35303 | 34630 | 93 | 3723
[23:22:01] 1.000 | 30800 | 35493 | 97 | 3572
[23:22:01] 1.050 | 35556 | 33700 | 76 | 3710
[23:22:01] 1.100 | 36716 | 35402 | 76 | 3656
[23:22:01] 1.150 | 33754 | 34831 | 77 | 3588
[23:22:01] 1.200 | 30247 | 32147 | 83 | 3601
[23:22:01] 1.250 | 33679 | 33143 | 74 | 3624
[23:22:01] 1.300 | 33181 | 38643 | 85 | 54
[23:22:01] 1.350 | 35346 | 32733 | 80 | 57
[23:22:01] 1.400 | 31742 | 34758 | 80 | 52
[23:22:01] 1.450 | 29913 | 36841 | 73 | 46
[23:22:01] 1.500 | 32910 | 35945 | 84 | 45
[23:22:01] 1.550 | 32411 | 32174 | 67 | 25
[23:22:02] 1.600 | 34779 | 35137 | 73 | 36
[23:22:02] 1.650 | 34409 | 33109 | 97 | 29
[23:22:02] 1.700 | 34611 | 42975 | 81 | 27
[23:22:02] 1.750 | 30001 | 36898 | 72 | 27
[23:22:02] 1.800 | 35744 | 36179 | 78 | 34
[23:22:02] 1.850 | 33649 | 40483 | 88 | 25
[23:22:02] 1.900 | 36261 | 37365 | 85 | 28
[23:22:02] 1.950 | 36245 | 36309 | 88 | 30
[23:22:02] 2.000 | 30775 | 35253 | 79 | 23
[23:22:02] 2.050 | 32571 | 32670 | 81 | 28
[23:22:02] 2.100 | 29981 | 37014 | 75 | 31
[23:22:02] 2.150 | 37461 | 36581 | 69 | 39
[23:22:02] 2.200 | 32980 | 35007 | 76 | 38
[23:22:02] 2.250 | 33770 | 36947 | 85 | 45
[23:22:02] 2.300 | 35197 | 36054 | 87 | 213
[23:22:02] 2.350 | 35297 | 34795 | 84 | 36
[23:22:02] 2.400 | 33643 | 33860 | 86 | 31
[23:22:02] 2.450 | 34075 | 36802 | 77 | 28
[23:22:02] 2.500 | 31895 | 34829 | 87 | 19
[23:22:02] 2.550 | 34157 | 35031 | 86 | 29
[23:22:03] 2.600 | 33569 | 37258 | 71 | 27
[23:22:03] 2.650 | 33707 | 35888 | 83 | 29
[23:22:03] 2.700 | 37189 | 35197 | 75 | 22
[23:22:03] 2.750 | 33541 | 35147 | 82 | 25
[23:22:03] 2.800 | 31071 | 36478 | 69 | 34
[23:22:03] 2.850 | 33451 | 31462 | 80 | 16
[23:22:03] 2.900 | 31750 | 33825 | 70 | 33
[23:22:03] 2.950 | 32164 | 33651 | 73 | 33
[23:22:03] 3.000 | 32857 | 35498 | 70 | 20
[23:22:03] 3.050 | 30592 | 40279 | 86 | 21
[23:22:03] 3.100 | 29658 | 35555 | 69 | 22
[23:22:03] 3.150 | 33222 | 32555 | 84 | 29
[23:22:03] 3.200 | 35454 | 32898 | 90 | 19
[23:22:03] 3.250 | 29592 | 35957 | 81 | 28
[23:22:03] 3.300 | 32709 | 35865 | 91 | 39
[23:22:03] 3.350 | 35349 | 34203 | 77 | 19
[23:22:03] 3.400 | 31059 | 33250 | 89 | 34
[23:22:03] 3.450 | 31347 | 37632 | 86 | 30
[23:22:03] 3.500 | 33134 | 33661 | 79 | 16
[23:22:03] 3.550 | 33226 | 33842 | 83 | 30
[23:22:04] 3.600 | 30143 | 33874 | 82 | 20
[23:22:04] 3.650 | 33917 | 36733 | 78 | 18
[23:22:04] 3.700 | 37457 | 35419 | 81 | 31
[23:22:04] 3.750 | 35363 | 35945 | 79 | 24
[23:22:04] 3.800 | 30030 | 39617 | 78 | 32
[23:22:04] 3.850 | 35805 | 35915 | 83 | 32
[23:22:04] 3.900 | 33329 | 36201 | 64 | 19
[23:22:04] 3.950 | 30927 | 32535 | 66 | 18
[23:22:04] 4.000 | 31591 | 39381 | 79 | 21
[23:22:04] 4.050 | 32534 | 34478 | 85 | 29
[23:22:04] 4.100 | 31225 | 31321 | 88 | 20
[23:22:04] 4.150 | 34711 | 36373 | 74 | 18
[23:22:04] 4.200 | 32962 | 33943 | 83 | 24
[23:22:04] 4.250 | 32981 | 32437 | 82 | 20
[23:22:04] 4.300 | 32066 | 37381 | 95 | 22
[23:22:04] 4.350 | 32003 | 31496 | 73 | 25
[23:22:04] 4.400 | 32885 | 37542 | 75 | 33
[23:22:04] 4.450 | 33488 | 33241 | 76 | 35
[23:22:04] 4.500 | 31747 | 33376 | 82 | 38
[23:22:04] 4.550 | 32545 | 33828 | 78 | 32
[23:22:05] 4.600 | 32117 | 32940 | 83 | 29
[23:22:05] 4.650 | 34601 | 35518 | 82 | 25
[23:22:05] 4.700 | 34169 | 34809 | 73 | 42
[23:22:05] 4.750 | 32989 | 34248 | 53 | 21
[23:22:05] 4.800 | 38391 | 36704 | 74 | 32
[23:22:05] 4.850 | 32162 | 39206 | 69 | 33
[23:22:05] 4.900 | 32358 | 37101 | 77 | 29
[23:22:05] 4.950 | 28747 | 35612 | 84 | 28
[23:22:05] 5.000 | 31167 | 34329 | 90 | 11
[23:22:05] 5.050 | 29422 | 33902 | 87 | 23
[23:22:05] 5.100 | 34862 | 34590 | 74 | 19
[23:22:05] 5.150 | 35273 | 39603 | 80 | 20
[23:22:05] 5.200 | 31402 | 35778 | 82 | 35
[23:22:05] 5.250 | 30203 | 41275 | 81 | 23
[23:22:05] 5.300 | 32576 | 35161 | 70 | 19
[23:22:05] 5.350 | 31326 | 37336 | 71 | 22
[23:22:05] 5.400 | 31270 | 34170 | 90 | 36
[23:22:05] 5.450 | 34683 | 33447 | 85 | 15
[23:22:05] 5.500 | 30588 | 32716 | 91 | 18
[23:22:05] 5.550 | 42885 | 35588 | 81 | 16
[23:22:06] 5.600 | 32450 | 37363 | 86 | 21
[23:22:06] 5.650 | 32172 | 37680 | 76 | 21
[23:22:06] 5.700 | 29057 | 32417 | 76 | 23
[23:22:06] 5.750 | 36194 | 34597 | 82 | 18
[23:22:06] 5.800 | 33826 | 36656 | 76 | 28
[23:22:06] 5.850 | 33744 | 35511 | 68 | 21
[23:22:06] 5.900 | 34468 | 35618 | 83 | 20
[23:22:06] 5.950 | 32796 | 36224 | 89 | 20
[23:22:06] 6.000 | 33283 | 37937 | 87 | 15
[23:22:06] 6.050 | 33721 | 34204 | 78 | 28
[23:22:06] 6.100 | 32395 | 33960 | 73 | 28
[23:22:06] 6.150 | 31528 | 36304 | 87 | 21
[23:22:06] 6.200 | 28612 | 37180 | 70 | 27
[23:22:06] 6.250 | 32440 | 34458 | 74 | 20
[23:22:06] 6.300 | 33847 | 36553 | 89 | 17
[23:22:06] 6.350 | 29710 | 41754 | 92 | 21
[23:22:06] 6.400 | 36267 | 35733 | 87 | 26
[23:22:06] 6.450 | 33376 | 35336 | 62 | 18
[23:22:06] 6.500 | 33317 | 34291 | 89 | 32
[23:22:06] 6.550 | 31659 | 36195 | 80 | 28
[23:22:07] 6.600 | 31239 | 34798 | 73 | 16
[23:22:07] 6.650 | 33022 | 35292 | 77 | 15
[23:22:07] 6.700 | 32441 | 35997 | 87 | 26
[23:22:07] 6.750 | 31308 | 33391 | 82 | 32
[23:22:07] 6.800 | 33985 | 33999 | 90 | 22
[23:22:07] 6.850 | 29352 | 37908 | 72 | 15
[23:22:07] 6.900 | 35477 | 34574 | 78 | 9
[23:22:07] 6.950 | 35445 | 34874 | 85 | 11
[23:22:07] 7.000 | 35508 | 40514 | 77 | 28
[23:22:07] 7.050 | 36933 | 34342 | 69 | 17
[23:22:07] 7.100 | 34412 | 31502 | 85 | 19
[23:22:07] 7.150 | 33141 | 35645 | 86 | 12
[23:22:07] 7.200 | 33938 | 34328 | 83 | 20
[23:22:07] 7.250 | 31406 | 36720 | 82 | 11
[23:22:07] 7.300 | 34529 | 35045 | 87 | 15
[23:22:07] 7.350 | 36424 | 31448 | 87 | 8
[23:22:07] 7.400 | 30067 | 33299 | 69 | 19
[23:22:07] 7.450 | 33125 | 35958 | 75 | 16
