timestamped_line
[22:50:41] ▶ Starting baseline phase for 2.5 seconds...
[22:50:41] t (s) | A | B | C | D
[22:50:41] 0.050 | 33648 | 41696 | 94 | 55
[22:50:41] 0.100 | 35849 | 39160 | 100 | 54
[22:50:41] 0.150 | 32481 | 35081 | 86 | 57
[22:50:41] 0.200 | 28843 | 32874 | 89 | 58
[22:50:41] 0.250 | 33713 | 37424 | 105 | 51
[22:50:41] 0.300 | 32397 | 37831 | 107 | 69
[22:50:41] 0.350 | 34881 | 38930 | 101 | 56
[22:50:41] 0.400 | 30984 | 34551 | 103 | 58
[22:50:41] 0.450 | 35316 | 33405 | 98 | 41
[22:50:41] 0.500 | 29649 | 37564 | 109 | 49
[22:50:41] 0.550 | 29797 | 39065 | 107 | 62
[22:50:41] 0.600 | 32827 | 37218 | 99 | 48
[22:50:42] 0.650 | 36703 | 36711 | 121 | 57
[22:50:42] 0.700 | 31842 | 39325 | 95 | 57
[22:50:42] 0.750 | 35179 | 34649 | 106 | 57
[22:50:42] 0.800 | 34751 | 33849 | 105 | 60
[22:50:42] 0.850 | 32742 | 35753 | 106 | 46
[22:50:42] 0.900 | 31622 | 35327 | 95 | 50
[22:50:42] 0.950 | 32394 | 43427 | 110 | 49
[22:50:42] 1.000 | 29092 | 30228 | 95 | 53
[22:50:42] 1.050 | 31694 | 37755 | 98 | 53
[22:50:42] 1.100 | 33424 | 36410 | 119 | 47
[22:50:42] 1.150 | 34691 | 35098 | 109 | 56
[22:50:42] 1.200 | 35683 | 34714 | 99 | 63
[22:50:42] 1.250 | 35953 | 38762 | 106 | 59
[22:50:42] 1.300 | 29516 | 38507 | 93 | 58
[22:50:42] 1.350 | 34391 | 38091 | 96 | 56
[22:50:42] 1.400 | 33941 | 34669 | 86 | 54
[22:50:42] 1.450 | 35538 | 40536 | 99 | 58
[22:50:42] 1.500 | 33766 | 36948 | 88 | 58
[22:50:42] 1.550 | 31773 | 32785 | 99 | 61
[22:50:42] 1.600 | 32907 | 37561 | 91 | 59
[22:50:43] 1.650 | 32317 | 34322 | 97 | 56
[22:50:43] 1.700 | 39016 | 34461 | 94 | 58
[22:50:43] 1.750 | 27351 | 33113 | 92 | 49
[22:50:43] 1.800 | 31233 | 34551 | 117 | 57
[22:50:43] 1.850 | 32725 | 37652 | 109 | 54
[22:50:43] 1.900 | 33723 | 32926 | 79 | 51
[22:50:43] 1.950 | 34909 | 36621 | 96 | 53
[22:50:43] 2.000 | 34252 | 34946 | 92 | 55
[22:50:43] 2.050 | 33337 | 36658 | 103 | 60
[22:50:43] 2.100 | 33272 | 39054 | 107 | 49
[22:50:43] 2.150 | 33585 | 33925 | 86 | 72
[22:50:43] 2.200 | 32905 | 33687 | 89 | 52
[22:50:43] 2.250 | 33379 | 33003 | 92 | 50
[22:50:43] 2.300 | 34316 | 37586 | 89 | 57
[22:50:43] 2.350 | 33981 | 35717 | 108 | 60
[22:50:43] 2.400 | 32266 | 33390 | 93 | 64
[22:50:43] 2.450 | 35791 | 32304 | 106 | 58
[22:50:43] 2.500 | 32815 | 37667 | 93 | 72
[22:50:43] ✅ Baseline complete. Starting main recording for 10 seconds...
[22:50:43] 2.550 | 33229 | 34603 | 102 | 59
[22:50:43] 0.050 | 32524 | 33788 | 87 | 61
[22:50:44] 0.100 | 32362 | 36351 | 101 | 53
[22:50:44] 0.150 | 34080 | 37731 | 97 | 58
[22:50:44] 0.200 | 27931 | 36921 | 93 | 52
[22:50:44] 0.250 | 31628 | 36482 | 110 | 55
[22:50:44] 0.300 | 30626 | 35842 | 98 | 51
[22:50:44] 0.350 | 30674 | 34276 | 84 | 55
[22:50:44] 0.400 | 35535 | 39700 | 100 | 52
[22:50:44] 0.450 | 33325 | 38066 | 89 | 61
[22:50:44] 0.500 | 32819 | 35278 | 92 | 50
[22:50:44] 0.550 | 31527 | 33472 | 104 | 54
[22:50:44] 0.600 | 30719 | 34708 | 105 | 47
[22:50:44] 0.650 | 32699 | 37599 | 110 | 54
[22:50:44] 0.700 | 34039 | 36504 | 93 | 54
[22:50:44] 0.750 | 33453 | 34586 | 95 | 52
[22:50:44] 0.800 | 30481 | 35546 | 102 | 60
[22:50:44] 0.850 | 31906 | 35537 | 107 | 58
[22:50:44] 0.900 | 33773 | 37169 | 96 | 41
[22:50:44] 0.950 | 35098 | 35033 | 103 | 68
[22:50:44] 1.000 | 35399 | 38550 | 88 | 52
[22:50:44] 1.050 | 33339 | 35778 | 94 | 63
[22:50:45] 1.100 | 32458 | 30787 | 79 | 52
[22:50:45] 1.150 | 33616 | 31918 | 100 | 55
[22:50:45] 1.200 | 35893 | 35203 | 92 | 56
[22:50:45] 1.250 | 31926 | 33573 | 92 | 50
[22:50:45] 1.300 | 31808 | 35061 | 103 | 69
[22:50:45] 1.350 | 31979 | 35904 | 98 | 47
[22:50:45] 1.400 | 30401 | 37931 | 103 | 57
[22:50:45] 1.450 | 31349 | 33769 | 98 | 62
[22:50:45] 1.500 | 32354 | 35776 | 88 | 58
[22:50:45] 1.550 | 30562 | 34269 | 96 | 53
[22:50:45] 1.600 | 31369 | 37336 | 106 | 49
[22:50:45] 1.650 | 33893 | 36028 | 96 | 61
[22:50:45] 1.700 | 31832 | 34096 | 95 | 64
[22:50:45] 1.750 | 33190 | 32971 | 93 | 62
[22:50:45] 1.800 | 35841 | 32625 | 107 | 62
[22:50:45] 1.850 | 33904 | 35651 | 101 | 58
[22:50:45] 1.900 | 33065 | 40024 | 115 | 52
[22:50:45] 1.950 | 33334 | 36531 | 95 | 72
[22:50:45] 2.000 | 36454 | 35029 | 106 | 55
[22:50:45] 2.050 | 32603 | 36976 | 91 | 58
[22:50:46] 2.100 | 35522 | 36142 | 99 | 57
[22:50:46] 2.150 | 28697 | 36368 | 104 | 52
[22:50:46] 2.200 | 31164 | 36867 | 111 | 71
[22:50:46] 2.250 | 32856 | 38971 | 102 | 66
