timestamped_line
[17:14:31] ▶ Starting baseline phase for 2.5 seconds...
[17:14:31] t (s) | A | B | C | D
[17:14:31] 0.051 | 38 | 22893 | 74 | 14673
[17:14:31] 0.101 | 34 | 22888 | 90 | 14551
[17:14:31] 0.151 | 40 | 22910 | 79 | 14547
[17:14:31] 0.201 | 43 | 22897 | 82 | 14635
[17:14:31] 0.251 | 44 | 22906 | 71 | 14656
[17:14:31] 0.301 | 49 | 22898 | 96 | 14563
[17:14:31] 0.351 | 47 | 22895 | 85 | 14484
[17:14:31] 0.401 | 34 | 22900 | 83 | 14566
[17:14:31] 0.451 | 35 | 22889 | 92 | 14575
[17:14:31] 0.501 | 38 | 22884 | 94 | 14550
[17:14:31] 0.551 | 40 | 22904 | 86 | 14517
[17:14:31] 0.601 | 31 | 22899 | 92 | 14568
[17:14:32] 0.651 | 43 | 22916 | 85 | 14561
[17:14:32] 0.701 | 40 | 22909 | 83 | 14564
[17:14:32] 0.751 | 45 | 22917 | 103 | 14533
[17:14:32] 0.801 | 47 | 22909 | 84 | 14610
[17:14:32] 0.851 | 33 | 22906 | 82 | 14661
[17:14:32] 0.901 | 31 | 22910 | 107 | 14607
[17:14:32] 0.951 | 43 | 22905 | 96 | 14602
[17:14:32] 1.001 | 48 | 22903 | 92 | 14537
[17:14:32] 1.051 | 52 | 22911 | 78 | 14599
[17:14:32] 1.101 | 34 | 22904 | 88 | 14516
[17:14:32] 1.151 | 33 | 22907 | 71 | 14421
[17:14:32] 1.201 | 42 | 22914 | 83 | 14501
[17:14:32] 1.251 | 44 | 22912 | 95 | 14517
[17:14:32] 1.301 | 32 | 22911 | 93 | 14563
[17:14:32] 1.351 | 28 | 22924 | 70 | 14571
[17:14:32] 1.401 | 49 | 22912 | 96 | 14622
[17:14:32] 1.451 | 39 | 22915 | 81 | 14527
[17:14:32] 1.501 | 29 | 22908 | 63 | 14516
[17:14:32] 1.551 | 45 | 22904 | 81 | 14527
[17:14:32] 1.601 | 44 | 22909 | 84 | 14525
[17:14:33] 1.651 | 38 | 22917 | 89 | 14534
[17:14:33] 1.701 | 42 | 22906 | 90 | 14526
[17:14:33] 1.751 | 27 | 22903 | 80 | 14563
[17:14:33] 1.801 | 34 | 22902 | 91 | 14577
[17:14:33] 1.851 | 31 | 22921 | 77 | 14521
[17:14:33] 1.901 | 54 | 22919 | 95 | 14675
[17:14:33] 1.951 | 33 | 22911 | 81 | 14679
[17:14:33] 2.001 | 36 | 22917 | 89 | 14642
[17:14:33] 2.051 | 40 | 22926 | 86 | 14538
[17:14:33] 2.101 | 36 | 22906 | 88 | 14510
[17:14:33] 2.151 | 37 | 22911 | 81 | 14619
[17:14:33] 2.201 | 41 | 22919 | 70 | 14450
[17:14:33] 2.251 | 46 | 22911 | 95 | 14517
[17:14:33] 2.301 | 37 | 22909 | 90 | 14521
[17:14:33] 2.351 | 29 | 22895 | 91 | 14530
[17:14:33] 2.401 | 43 | 22894 | 88 | 14583
[17:14:33] 2.451 | 38 | 22906 | 91 | 14882
[17:14:33] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:14:33] 2.501 | 45 | 22913 | 88 | 14857
[17:14:33] 0.050 | 30 | 22901 | 91 | 14446
[17:14:33] 0.100 | 40 | 22892 | 79 | 16047
[17:14:34] 0.150 | 36 | 22903 | 70 | 16700
[17:14:34] 0.200 | 37 | 22913 | 88 | 14962
[17:14:34] 0.250 | 34 | 22909 | 82 | 16878
[17:14:34] 0.300 | 29 | 22903 | 77 | 18193
[17:14:34] 0.350 | 33 | 22912 | 84 | 20474
[17:14:34] 0.400 | 45 | 22901 | 71 | 23529
[17:14:34] 0.450 | 34 | 22908 | 79 | 26260
[17:14:34] 0.500 | 41 | 22916 | 105 | 27459
[17:14:34] 0.550 | 43 | 22917 | 85 | 28993
[17:14:34] 0.600 | 47 | 22915 | 91 | 33100
[17:14:34] 0.650 | 45 | 22905 | 93 | 33272
[17:14:34] 0.700 | 45 | 22917 | 76 | 34112
[17:14:34] 0.750 | 43 | 22902 | 94 | 33583
[17:14:34] 0.800 | 34 | 22920 | 77 | 32365
[17:14:34] 0.850 | 40 | 22909 | 88 | 31571
[17:14:34] 0.900 | 53 | 22914 | 82 | 31973
[17:14:34] 0.950 | 45 | 22903 | 99 | 32730
[17:14:34] 1.000 | 42 | 22915 | 91 | 28650
[17:14:34] 1.050 | 46 | 22914 | 98 | 27025
[17:14:34] 1.100 | 43 | 22919 | 86 | 27734
[17:14:35] 1.150 | 46 | 22899 | 81 | 26685
[17:14:35] 1.200 | 39 | 22909 | 87 | 26635
[17:14:35] 1.250 | 50 | 22902 | 98 | 28040
[17:14:35] 1.300 | 44 | 22910 | 92 | 29236
[17:14:35] 1.350 | 37 | 22907 | 74 | 30701
[17:14:35] 1.400 | 38 | 22916 | 75 | 31804
[17:14:35] 1.450 | 37 | 22898 | 90 | 32552
[17:14:35] 1.500 | 38 | 22910 | 90 | 33526
[17:14:35] 1.550 | 40 | 22908 | 95 | 33921
[17:14:35] 1.600 | 48 | 22907 | 86 | 33948
[17:14:35] 1.650 | 47 | 22912 | 89 | 33990
[17:14:35] 1.700 | 48 | 22903 | 83 | 34144
[17:14:35] 1.750 | 42 | 22917 | 77 | 33233
[17:14:35] 1.800 | 42 | 22904 | 84 | 32425
[17:14:35] 1.850 | 55 | 22906 | 78 | 32864
[17:14:35] 1.900 | 41 | 22913 | 96 | 33566
[17:14:35] 1.950 | 49 | 22912 | 90 | 31854
[17:14:35] 2.000 | 49 | 22903 | 102 | 22406
[17:14:35] 2.050 | 38 | 22905 | 88 | 21945
[17:14:35] 2.100 | 43 | 22911 | 88 | 20846
[17:14:36] 2.150 | 45 | 22902 | 85 | 17400
[17:14:36] 2.200 | 46 | 22899 | 89 | 15189
[17:14:36] 2.250 | 45 | 22905 | 88 | 13410
[17:14:36] 2.300 | 41 | 22904 | 89 | 14397
[17:14:36] 2.350 | 43 | 22914 | 87 | 11871
[17:14:36] 2.400 | 34 | 22918 | 99 | 4557
[17:14:36] 2.450 | 33 | 22907 | 90 | 5970
[17:14:36] 2.500 | 34 | 22909 | 68 | 7132
[17:14:36] 2.550 | 35 | 22907 | 74 | 3611
[17:14:36] 2.600 | 35 | 22899 | 73 | 3545
[17:14:36] 2.650 | 29 | 22900 | 91 | 4761
[17:14:36] 2.700 | 30 | 22921 | 68 | 4941
[17:14:36] 2.750 | 39 | 22900 | 89 | 10707
[17:14:36] 2.800 | 43 | 22895 | 72 | 5912
[17:14:36] 2.850 | 33 | 22914 | 88 | 3088
[17:14:36] 2.900 | 29 | 22904 | 95 | 2944
[17:14:36] 2.950 | 36 | 22917 | 97 | 2827
[17:14:36] 3.000 | 30 | 22915 | 86 | 2669
[17:14:36] 3.050 | 31 | 22908 | 80 | 2725
[17:14:36] 3.100 | 38 | 22908 | 86 | 2575
[17:14:37] 3.150 | 40 | 22910 | 92 | 2420
[17:14:37] 3.200 | 36 | 22901 | 84 | 2639
[17:14:37] 3.250 | 38 | 22914 | 76 | 2639
[17:14:37] 3.300 | 37 | 22915 | 76 | 2562
[17:14:37] 3.350 | 36 | 22905 | 81 | 1925
[17:14:37] 3.400 | 35 | 22913 | 93 | 1159
[17:14:37] 3.450 | 36 | 22911 | 93 | 276
[17:14:37] 3.500 | 33 | 22911 | 81 | 247
[17:14:37] 3.550 | 39 | 22898 | 68 | 280
[17:14:37] 3.600 | 31 | 22903 | 89 | 251
[17:14:37] 3.650 | 39 | 22891 | 83 | 268
[17:14:37] 3.700 | 36 | 22901 | 77 | 270
[17:14:37] 3.750 | 29 | 22907 | 89 | 253
[17:14:37] 3.800 | 36 | 22900 | 88 | 267
[17:14:37] 3.850 | 28 | 22909 | 83 | 250
[17:14:37] 3.900 | 40 | 22919 | 76 | 258
[17:14:37] 3.950 | 35 | 22915 | 85 | 250
[17:14:37] 4.000 | 35 | 22915 | 86 | 250
[17:14:37] 4.050 | 25 | 22914 | 93 | 255
[17:14:37] 4.100 | 36 | 22919 | 78 | 262
[17:14:38] 4.150 | 46 | 22930 | 77 | 247
[17:14:38] 4.200 | 25 | 22920 | 87 | 264
[17:14:38] 4.250 | 36 | 22900 | 85 | 261
[17:14:38] 4.300 | 41 | 22912 | 86 | 265
[17:14:38] 4.350 | 27 | 22919 | 80 | 284
[17:14:38] 4.400 | 31 | 22909 | 83 | 283
[17:14:38] 4.450 | 38 | 22918 | 90 | 279
[17:14:38] 4.500 | 36 | 22920 | 68 | 275
[17:14:38] 4.550 | 44 | 22910 | 91 | 273
[17:14:38] 4.600 | 32 | 22911 | 85 | 269
[17:14:38] 4.650 | 28 | 22909 | 97 | 256
[17:14:38] 4.700 | 39 | 22908 | 76 | 281
[17:14:38] 4.750 | 26 | 22913 | 91 | 269
[17:14:38] 4.800 | 41 | 22919 | 87 | 252
[17:14:38] 4.850 | 39 | 22924 | 70 | 287
[17:14:38] 4.900 | 40 | 22926 | 87 | 263
[17:14:38] 4.950 | 33 | 22937 | 82 | 272
[17:14:38] 5.000 | 28 | 22909 | 76 | 260
[17:14:38] 5.050 | 35 | 22907 | 85 | 275
[17:14:38] 5.100 | 24 | 22925 | 87 | 281
[17:14:39] 5.150 | 41 | 22925 | 83 | 285
[17:14:39] 5.200 | 37 | 22940 | 74 | 283
[17:14:39] 5.250 | 45 | 22933 | 79 | 280
[17:14:39] 5.300 | 34 | 22925 | 88 | 254
[17:14:39] 5.350 | 42 | 22927 | 86 | 281
[17:14:39] 5.400 | 32 | 22931 | 76 | 275
[17:14:39] 5.450 | 47 | 22910 | 85 | 275
[17:14:39] 5.500 | 22 | 22919 | 91 | 285
[17:14:39] 5.550 | 41 | 22937 | 97 | 244
[17:14:39] 5.600 | 27 | 22935 | 57 | 264
[17:14:39] 5.650 | 24 | 22931 | 87 | 268
