timestamped_line
[22:09:16] ▶ Starting baseline phase for 2.5 seconds...
[22:09:16] t (s) | A | B | C | D
[22:09:16] 0.050 | 40105 | 41419 | 104 | 41612
[22:09:16] 0.100 | 43534 | 35514 | 96 | 41614
[22:09:16] 0.150 | 39394 | 37561 | 101 | 41611
[22:09:16] 0.200 | 34588 | 32476 | 94 | 41610
[22:09:16] 0.250 | 37046 | 35304 | 102 | 41620
[22:09:16] 0.300 | 40354 | 32376 | 96 | 41627
[22:09:16] 0.350 | 36790 | 34519 | 94 | 41625
[22:09:16] 0.400 | 34488 | 33321 | 101 | 41622
[22:09:16] 0.450 | 36240 | 38371 | 91 | 41619
[22:09:16] 0.500 | 35092 | 36239 | 97 | 41617
[22:09:16] 0.550 | 37393 | 32941 | 99 | 41632
[22:09:16] 0.600 | 38593 | 32615 | 100 | 41628
[22:09:16] 0.650 | 39839 | 39140 | 99 | 41625
[22:09:16] 0.700 | 37518 | 33666 | 92 | 41635
[22:09:16] 0.750 | 36380 | 33159 | 95 | 41632
[22:09:16] 0.800 | 37087 | 35472 | 107 | 41635
[22:09:16] 0.850 | 37470 | 39105 | 92 | 41636
[22:09:17] 0.900 | 39048 | 39515 | 93 | 41638
[22:09:17] 0.950 | 36938 | 34143 | 105 | 41638
[22:09:17] 1.000 | 39787 | 34932 | 89 | 41637
[22:09:17] 1.050 | 35305 | 41079 | 107 | 41645
[22:09:17] 1.100 | 37658 | 38953 | 92 | 41648
[22:09:17] 1.150 | 36249 | 36386 | 79 | 41653
[22:09:17] 1.200 | 38674 | 33854 | 96 | 41658
[22:09:17] 1.250 | 38239 | 36531 | 88 | 41653
[22:09:17] 1.300 | 37270 | 34541 | 92 | 41661
[22:09:17] 1.350 | 35423 | 39385 | 101 | 41665
[22:09:17] 1.400 | 35333 | 35989 | 87 | 41663
[22:09:17] 1.450 | 38336 | 40668 | 102 | 41670
[22:09:17] 1.500 | 32902 | 40495 | 109 | 41663
[22:09:17] 1.550 | 37871 | 34663 | 97 | 41676
[22:09:17] 1.600 | 43815 | 36731 | 91 | 41676
[22:09:17] 1.650 | 34959 | 34053 | 88 | 41674
[22:09:17] 1.700 | 36456 | 33369 | 92 | 41679
[22:09:17] 1.750 | 35638 | 36432 | 72 | 41682
[22:09:17] 1.800 | 35741 | 35473 | 109 | 41671
[22:09:17] 1.850 | 35551 | 40166 | 107 | 41679
[22:09:18] 1.900 | 36267 | 38423 | 111 | 41686
[22:09:18] 1.950 | 34070 | 36492 | 99 | 41691
[22:09:18] 2.000 | 40005 | 36846 | 96 | 41692
[22:09:18] 2.050 | 37636 | 38174 | 87 | 41683
[22:09:18] 2.100 | 33841 | 38824 | 98 | 41678
[22:09:18] 2.150 | 38438 | 38865 | 100 | 41673
[22:09:18] 2.200 | 37018 | 37550 | 104 | 41691
[22:09:18] 2.250 | 39511 | 34153 | 97 | 41680
[22:09:18] 2.300 | 37479 | 38852 | 84 | 41685
[22:09:18] 2.350 | 37223 | 36186 | 101 | 41682
[22:09:18] 2.400 | 36363 | 38119 | 104 | 41675
[22:09:18] 2.450 | 34939 | 34236 | 96 | 41692
[22:09:18] 2.500 | 35332 | 40887 | 109 | 41693
[22:09:18] ✅ Baseline complete. Starting main recording for 10 seconds...
[22:09:18] 2.550 | 40564 | 37465 | 96 | 41703
[22:09:18] 0.050 | 40153 | 38900 | 97 | 41702
[22:09:18] 0.100 | 40678 | 38229 | 91 | 41705
[22:09:18] 0.150 | 35582 | 33900 | 99 | 41699
[22:09:18] 0.200 | 36652 | 40332 | 96 | 41698
[22:09:18] 0.250 | 36511 | 36994 | 99 | 41693
[22:09:18] 0.300 | 38775 | 39821 | 103 | 41693
[22:09:19] 0.350 | 43206 | 40598 | 99 | 41703
[22:09:19] 0.400 | 35523 | 38959 | 99 | 41709
[22:09:19] 0.450 | 40496 | 39639 | 96 | 41702
[22:09:19] 0.500 | 34187 | 34637 | 105 | 41706
[22:09:19] 0.550 | 33909 | 35556 | 93 | 41711
[22:09:19] 0.600 | 42012 | 34105 | 105 | 41703
[22:09:19] 0.650 | 35699 | 37425 | 98 | 41706
[22:09:19] 0.700 | 36846 | 36917 | 89 | 41705
[22:09:19] 0.750 | 34604 | 36222 | 93 | 41707
[22:09:19] 0.800 | 35955 | 36846 | 95 | 41705
[22:09:19] 0.850 | 35584 | 34566 | 94 | 41716
[22:09:19] 0.900 | 33604 | 40409 | 98 | 41729
[22:09:19] 0.950 | 33744 | 33376 | 92 | 41725
[22:09:19] 1.000 | 37529 | 36496 | 88 | 41719
[22:09:19] 1.050 | 33071 | 36868 | 99 | 41715
[22:09:19] 1.100 | 37193 | 35622 | 95 | 41725
[22:09:19] 1.150 | 39642 | 39541 | 92 | 41717
[22:09:19] 1.200 | 35593 | 34425 | 117 | 41726
[22:09:19] 1.250 | 34897 | 33708 | 87 | 41720
