timestamped_line
[21:44:01] ▶ Starting baseline phase for 2.5 seconds...
[21:44:01] t (s) | A | B | C | D
[21:44:01] 0.050 | 35959 | 42143 | 16238 | 34487
[21:44:01] 0.100 | 35249 | 38946 | 16237 | 34510
[21:44:01] 0.150 | 36755 | 39970 | 16256 | 34480
[21:44:01] 0.200 | 36697 | 36193 | 16185 | 34495
[21:44:01] 0.250 | 32177 | 35540 | 16244 | 34492
[21:44:01] 0.300 | 35264 | 32093 | 16256 | 34481
[21:44:01] 0.350 | 36005 | 32172 | 16214 | 34487
[21:44:01] 0.400 | 33068 | 40834 | 16287 | 34504
[21:44:01] 0.450 | 33462 | 35125 | 16281 | 34509
[21:44:01] 0.500 | 35218 | 37470 | 16272 | 34508
[21:44:01] 0.550 | 34744 | 36116 | 16236 | 34513
[21:44:01] 0.600 | 36924 | 32791 | 16249 | 34518
[21:44:01] 0.650 | 33058 | 34743 | 16307 | 34522
[21:44:01] 0.700 | 34917 | 32905 | 16239 | 34520
[21:44:01] 0.750 | 36220 | 34797 | 16253 | 34539
[21:44:01] 0.800 | 36284 | 32582 | 16294 | 34511
[21:44:01] 0.850 | 36699 | 33738 | 16297 | 34513
[21:44:01] 0.900 | 38591 | 35717 | 16322 | 34521
[21:44:01] 0.950 | 41137 | 37234 | 16348 | 34518
[21:44:02] 1.000 | 40672 | 40326 | 16330 | 34515
[21:44:02] 1.050 | 34427 | 35266 | 16328 | 34496
[21:44:02] 1.100 | 34182 | 38660 | 16300 | 34507
[21:44:02] 1.150 | 38330 | 36046 | 16281 | 34508
[21:44:02] 1.200 | 36162 | 35944 | 16308 | 34518
[21:44:02] 1.250 | 36766 | 37913 | 16298 | 34512
[21:44:02] 1.300 | 33956 | 37466 | 16321 | 34513
[21:44:02] 1.350 | 34876 | 34218 | 16257 | 34521
[21:44:02] 1.400 | 35530 | 39120 | 16287 | 34515
[21:44:02] 1.450 | 37445 | 41061 | 16223 | 34496
[21:44:02] 1.500 | 39474 | 40643 | 16314 | 34513
[21:44:02] 1.550 | 36055 | 41508 | 16327 | 34524
[21:44:02] 1.600 | 34956 | 38661 | 16266 | 34518
[21:44:02] 1.650 | 36330 | 38523 | 16271 | 34519
[21:44:02] 1.700 | 40678 | 32200 | 16355 | 34527
[21:44:02] 1.750 | 35446 | 35958 | 16301 | 34528
[21:44:02] 1.800 | 36233 | 32996 | 16339 | 34537
[21:44:02] 1.850 | 37646 | 34662 | 16273 | 34533
[21:44:02] 1.900 | 35457 | 36675 | 16382 | 34525
[21:44:02] 1.950 | 37948 | 36385 | 16379 | 34534
[21:44:03] 2.000 | 35710 | 33922 | 16426 | 34521
[21:44:03] 2.050 | 37883 | 40340 | 16410 | 34531
[21:44:03] 2.100 | 36974 | 36891 | 16414 | 34536
[21:44:03] 2.150 | 40137 | 34508 | 16398 | 34530
[21:44:03] 2.200 | 38803 | 36175 | 16333 | 34528
[21:44:03] 2.250 | 37255 | 40302 | 16389 | 34532
[21:44:03] 2.300 | 37090 | 36105 | 16441 | 34534
[21:44:03] 2.350 | 39748 | 36905 | 16421 | 34531
[21:44:03] 2.400 | 33603 | 37321 | 16407 | 34544
[21:44:03] 2.450 | 36307 | 34591 | 16412 | 34549
[21:44:03] 2.500 | 42347 | 36952 | 16424 | 34545
[21:44:03] ✅ Baseline complete. Starting main recording for 10 seconds...
[21:44:03] 2.550 | 32521 | 36717 | 16432 | 34536
[21:44:03] 0.050 | 36538 | 34594 | 16337 | 34545
[21:44:03] 0.100 | 38638 | 34337 | 16282 | 34554
[21:44:03] 0.150 | 33287 | 34674 | 16326 | 34558
[21:44:03] 0.200 | 37609 | 36209 | 16284 | 34565
[21:44:03] 0.250 | 37781 | 33551 | 16294 | 34554
[21:44:03] 0.300 | 38982 | 37056 | 16283 | 34554
[21:44:03] 0.350 | 35457 | 36046 | 16490 | 34542
[21:44:03] 0.400 | 37880 | 35772 | 16479 | 34521
[21:44:04] 0.450 | 35778 | 39285 | 16456 | 34516
[21:44:04] 0.500 | 34252 | 32757 | 16481 | 34520
[21:44:04] 0.550 | 31257 | 36962 | 16436 | 34536
[21:44:04] 0.600 | 38141 | 37382 | 16500 | 34510
[21:44:04] 0.650 | 35744 | 40036 | 16467 | 34533
[21:44:04] 0.700 | 31276 | 37423 | 16517 | 34538
[21:44:04] 0.750 | 35633 | 36131 | 16528 | 34543
[21:44:04] 0.800 | 36692 | 36287 | 16459 | 34538
[21:44:04] 0.850 | 36534 | 37290 | 16452 | 34542
[21:44:04] 0.900 | 40160 | 39540 | 16499 | 34545
[21:44:04] 0.950 | 38079 | 34686 | 16538 | 34551
[21:44:04] 1.000 | 36592 | 37872 | 16462 | 34557
[21:44:04] 1.050 | 35782 | 35988 | 16441 | 34546
[21:44:04] 1.100 | 37157 | 32090 | 16473 | 34565
[21:44:04] 1.150 | 34041 | 34597 | 16449 | 34559
[21:44:04] 1.200 | 34111 | 36699 | 16466 | 34560
[21:44:04] 1.250 | 36687 | 39998 | 16528 | 34535
[21:44:04] 1.300 | 36835 | 38824 | 16480 | 34576
[21:44:04] 1.350 | 35064 | 40267 | 16481 | 34563
[21:44:04] 1.400 | 34072 | 38706 | 16472 | 34569
[21:44:05] 1.450 | 36547 | 34978 | 16518 | 34567
[21:44:05] 1.500 | 33708 | 34605 | 16455 | 34526
[21:44:05] 1.550 | 36754 | 34479 | 16551 | 34554
[21:44:05] 1.600 | 36541 | 37521 | 16520 | 34551
[21:44:05] 1.650 | 38323 | 35506 | 16516 | 34569
[21:44:05] 1.700 | 37678 | 33380 | 16484 | 34574
[21:44:05] 1.750 | 36085 | 36940 | 16418 | 34574
[21:44:05] 1.800 | 37493 | 36571 | 16482 | 34572
[21:44:05] 1.850 | 35284 | 40227 | 16440 | 34577
[21:44:05] 1.900 | 33605 | 34907 | 16448 | 34569
[21:44:05] 1.950 | 33857 | 40171 | 16437 | 34574
[21:44:05] 2.000 | 36421 | 35994 | 16445 | 34572
[21:44:05] 2.050 | 37731 | 36662 | 16481 | 34585
[21:44:05] 2.100 | 34929 | 35344 | 16488 | 34575
[21:44:05] 2.150 | 37519 | 33063 | 16443 | 34607
[21:44:05] 2.200 | 40162 | 38800 | 16404 | 33866
[21:44:05] 2.250 | 33701 | 35419 | 16437 | 33362
[21:44:05] 2.300 | 33203 | 32805 | 16361 | 33236
[21:44:05] 2.350 | 35262 | 39943 | 16338 | 33148
[21:44:05] 2.400 | 39235 | 35926 | 16407 | 33431
[21:44:06] 2.450 | 33715 | 38996 | 16428 | 33695
[21:44:06] 2.500 | 31778 | 38885 | 23293 | 35325
[21:44:06] 2.550 | 38477 | 33388 | 23625 | 34757
[21:44:06] 2.600 | 36860 | 39229 | 23794 | 34569
[21:44:06] 2.650 | 36020 | 34408 | 23736 | 34585
[21:44:06] 2.700 | 34703 | 36477 | 23623 | 34737
[21:44:06] 2.750 | 35291 | 39687 | 20950 | 34898
[21:44:06] 2.800 | 38907 | 37670 | 16427 | 33211
[21:44:06] 2.850 | 35780 | 40579 | 21452 | 35164
[21:44:06] 2.900 | 32146 | 38388 | 22819 | 35145
[21:44:06] 2.950 | 34862 | 38914 | 22423 | 34404
[21:44:06] 3.000 | 35107 | 37041 | 23519 | 34554
[21:44:06] 3.050 | 41770 | 36779 | 23160 | 33242
[21:44:06] 3.100 | 35303 | 36546 | 23561 | 32734
[21:44:06] 3.150 | 39024 | 38228 | 23273 | 32515
[21:44:06] 3.200 | 39345 | 36267 | 24430 | 33113
[21:44:06] 3.250 | 35315 | 33380 | 24279 | 33025
[21:44:06] 3.300 | 37147 | 37481 | 26456 | 32694
[21:44:06] 3.350 | 36725 | 38953 | 26698 | 33227
[21:44:06] 3.400 | 35285 | 38848 | 26754 | 33429
[21:44:07] 3.450 | 33418 | 34210 | 26852 | 33511
[21:44:07] 3.500 | 33637 | 36706 | 26590 | 33587
[21:44:07] 3.550 | 40060 | 39424 | 25864 | 33836
[21:44:07] 3.600 | 32688 | 35313 | 24036 | 34218
[21:44:07] 3.650 | 36060 | 38369 | 23604 | 34208
[21:44:07] 3.700 | 32965 | 35598 | 24036 | 34362
[21:44:07] 3.750 | 32820 | 36164 | 30017 | 32415
[21:44:07] 3.800 | 37123 | 35281 | 27000 | 32263
[21:44:07] 3.850 | 36190 | 36562 | 27183 | 32438
[21:44:07] 3.900 | 37438 | 39320 | 27540 | 32490
[21:44:07] 3.950 | 40787 | 36736 | 27567 | 33360
[21:44:07] 4.000 | 33777 | 36112 | 27733 | 33203
[21:44:07] 4.050 | 36243 | 32894 | 27568 | 33723
[21:44:07] 4.100 | 34422 | 38263 | 27944 | 33626
[21:44:07] 4.150 | 35905 | 38291 | 28086 | 33684
[21:44:07] 4.200 | 36999 | 37120 | 28194 | 33533
[21:44:07] 4.250 | 35023 | 37086 | 27132 | 33209
[21:44:07] 4.300 | 33376 | 35135 | 27272 | 33564
[21:44:07] 4.350 | 34661 | 33776 | 27021 | 33877
[21:44:07] 4.400 | 37252 | 38423 | 26807 | 33991
[21:44:08] 4.450 | 38288 | 34114 | 24906 | 33883
[21:44:08] 4.500 | 38452 | 35108 | 24523 | 34157
[21:44:08] 4.550 | 36785 | 38323 | 24049 | 34087
[21:44:08] 4.600 | 34958 | 35550 | 24297 | 34232
[21:44:08] 4.650 | 34453 | 31183 | 24569 | 34263
[21:44:08] 4.700 | 35351 | 37897 | 24625 | 34297
[21:44:08] 4.750 | 35457 | 32694 | 24019 | 34390
[21:44:08] 4.800 | 34424 | 35151 | 23890 | 34405
[21:44:08] 4.850 | 33246 | 31769 | 23644 | 34539
[21:44:08] 4.900 | 36982 | 35238 | 23666 | 34561
[21:44:08] 4.950 | 33715 | 31234 | 23681 | 34639
[21:44:08] 5.000 | 34217 | 37336 | 23708 | 34711
[21:44:08] 5.050 | 35616 | 43277 | 23742 | 34704
[21:44:08] 5.100 | 36034 | 38677 | 23729 | 34725
[21:44:08] 5.150 | 33174 | 37202 | 23809 | 34745
[21:44:08] 5.200 | 36321 | 34212 | 23868 | 34751
[21:44:08] 5.250 | 39051 | 37385 | 23833 | 34771
[21:44:08] 5.300 | 35108 | 35410 | 23873 | 34813
[21:44:08] 5.350 | 37244 | 36217 | 23852 | 34864
[21:44:08] 5.400 | 34328 | 36763 | 23895 | 34891
[21:44:09] 5.450 | 34160 | 40164 | 23893 | 34872
[21:44:09] 5.500 | 34586 | 33150 | 23886 | 34880
[21:44:09] 5.550 | 38808 | 38057 | 23856 | 34902
[21:44:09] 5.600 | 38352 | 43203 | 23838 | 34925
[21:44:09] 5.650 | 40315 | 32774 | 23867 | 34966
[21:44:09] 5.700 | 35771 | 39291 | 23880 | 34971
[21:44:09] 5.750 | 32768 | 37805 | 23821 | 34966
[21:44:09] 5.800 | 36936 | 37652 | 23836 | 34995
[21:44:09] 5.850 | 38742 | 37931 | 23947 | 35049
[21:44:09] 5.900 | 33562 | 40079 | 23988 | 35142
[21:44:09] 5.950 | 32748 | 34714 | 23996 | 35141
[21:44:09] 6.000 | 35969 | 33914 | 23927 | 35149
[21:44:09] 6.050 | 35503 | 31925 | 23892 | 35165
[21:44:09] 6.100 | 34182 | 33832 | 23911 | 35171
[21:44:09] 6.150 | 37686 | 34983 | 23984 | 35251
[21:44:09] 6.200 | 34512 | 37659 | 24059 | 35281
[21:44:09] 6.250 | 38364 | 41827 | 24082 | 35280
[21:44:09] 6.300 | 34206 | 32540 | 24116 | 35228
[21:44:09] 6.350 | 38980 | 40717 | 24184 | 35280
[21:44:09] 6.400 | 38787 | 36638 | 24169 | 35307
[21:44:10] 6.450 | 34197 | 37068 | 24163 | 35343
[21:44:10] 6.500 | 33502 | 32100 | 24200 | 35357
[21:44:10] 6.550 | 36611 | 40564 | 24219 | 35360
[21:44:10] 6.600 | 35327 | 37176 | 24231 | 35384
[21:44:10] 6.650 | 38557 | 35807 | 24242 | 35399
[21:44:10] 6.700 | 35802 | 35747 | 24236 | 35413
[21:44:10] 6.750 | 36917 | 34852 | 24243 | 35417
[21:44:10] 6.800 | 34991 | 34673 | 24236 | 35420
[21:44:10] 6.850 | 36646 | 33831 | 24238 | 35424
[21:44:10] 6.900 | 35083 | 36590 | 24222 | 35424
[21:44:10] 6.950 | 38729 | 37163 | 24224 | 35431
[21:44:10] 7.000 | 34118 | 33413 | 24230 | 35426
[21:44:10] 7.050 | 39053 | 37761 | 24253 | 35442
[21:44:10] 7.100 | 36044 | 39611 | 24224 | 35443
[21:44:10] 7.150 | 38398 | 38739 | 24201 | 35452
[21:44:10] 7.200 | 40745 | 35632 | 24251 | 35445
[21:44:10] 7.250 | 35438 | 38598 | 24217 | 35448
[21:44:10] 7.300 | 37450 | 34880 | 24231 | 35443
[21:44:10] 7.350 | 35745 | 34737 | 24227 | 35455
[21:44:10] 7.400 | 34987 | 33322 | 24225 | 35452
