timestamped_line
[19:42:11] ▶ Starting baseline phase for 2.5 seconds...
[19:42:11] t (s) | A | B | C | D
[19:42:12] 0.050 | 24 | 51 | 31052 | 40566
[19:42:12] 0.100 | 28 | 79 | 32571 | 32828
[19:42:12] 0.150 | 21 | 67 | 31912 | 35227
[19:42:12] 0.200 | 19 | 61 | 32227 | 33408
[19:42:12] 0.250 | 23 | 54 | 31251 | 34594
[19:42:12] 0.300 | 27 | 53 | 29926 | 35931
[19:42:12] 0.350 | 25 | 60 | 31739 | 34422
[19:42:12] 0.400 | 21 | 63 | 30532 | 31537
[19:42:12] 0.450 | 8 | 64 | 30446 | 34361
[19:42:12] 0.500 | 33 | 52 | 31931 | 40825
[19:42:12] 0.550 | 24 | 59 | 32062 | 35074
[19:42:12] 0.600 | 28 | 61 | 28554 | 34523
[19:42:12] 0.650 | 22 | 58 | 24458 | 36329
[19:42:12] 0.700 | 31 | 52 | 30237 | 38496
[19:42:12] 0.750 | 19 | 67 | 33220 | 36255
[19:42:12] 0.800 | 22 | 51 | 33956 | 37899
[19:42:12] 0.850 | 21 | 53 | 30427 | 31695
[19:42:12] 0.900 | 22 | 52 | 31080 | 38506
[19:42:12] 0.950 | 13 | 73 | 29071 | 36503
[19:42:12] 1.000 | 17 | 70 | 28948 | 35543
[19:42:13] 1.050 | 27 | 60 | 31790 | 32445
[19:42:13] 1.100 | 18 | 58 | 27340 | 34810
[19:42:13] 1.150 | 26 | 52 | 28183 | 34683
[19:42:13] 1.200 | 26 | 59 | 30417 | 36732
[19:42:13] 1.250 | 26 | 77 | 25822 | 30205
[19:42:13] 1.300 | 26 | 70 | 28415 | 37821
[19:42:13] 1.350 | 15 | 72 | 31229 | 37481
[19:42:13] 1.400 | 30 | 57 | 28331 | 34107
[19:42:13] 1.450 | 21 | 62 | 34045 | 35740
[19:42:13] 1.500 | 16 | 66 | 32190 | 34619
[19:42:13] 1.550 | 24 | 69 | 36107 | 38267
[19:42:13] 1.600 | 22 | 60 | 30609 | 36064
[19:42:13] 1.650 | 17 | 58 | 30258 | 37665
[19:42:13] 1.700 | 28 | 56 | 28913 | 35697
[19:42:13] 1.750 | 25 | 62 | 30376 | 37593
[19:42:13] 1.800 | 23 | 63 | 31327 | 35433
[19:42:13] 1.850 | 21 | 61 | 30196 | 33951
[19:42:13] 1.900 | 23 | 71 | 30953 | 30214
[19:42:13] 1.950 | 30 | 70 | 27907 | 37502
[19:42:13] 2.000 | 26 | 69 | 35237 | 36542
[19:42:14] 2.050 | 22 | 63 | 28545 | 36313
[19:42:14] 2.100 | 17 | 63 | 31505 | 33730
[19:42:14] 2.150 | 16 | 67 | 30312 | 34177
[19:42:14] 2.200 | 23 | 60 | 27729 | 35034
[19:42:14] 2.250 | 24 | 65 | 32937 | 37478
[19:42:14] 2.300 | 29 | 61 | 30571 | 39410
[19:42:14] 2.350 | 26 | 67 | 31494 | 34082
[19:42:14] 2.400 | 19 | 60 | 26565 | 35411
[19:42:14] 2.450 | 23 | 67 | 30538 | 38687
[19:42:14] 2.500 | 30 | 62 | 31489 | 35663
[19:42:14] ✅ Baseline complete. Starting main recording for 10 seconds...
[19:42:14] 2.550 | 18 | 68 | 31112 | 35454
[19:42:14] 0.050 | 16 | 57 | 29100 | 37348
[19:42:14] 0.100 | 23 | 56 | 29064 | 35818
[19:42:14] 0.150 | 23 | 56 | 26168 | 35880
[19:42:14] 0.200 | 21 | 62 | 31502 | 37114
[19:42:14] 0.250 | 25 | 64 | 29961 | 37894
[19:42:14] 0.300 | 25 | 72 | 30281 | 34074
[19:42:14] 0.350 | 19 | 64 | 26575 | 35774
[19:42:14] 0.400 | 18 | 51 | 29885 | 37297
[19:42:14] 0.450 | 28 | 59 | 31118 | 33269
[19:42:15] 0.500 | 19 | 64 | 31107 | 36325
[19:42:15] 0.550 | 20 | 83 | 30903 | 36906
[19:42:15] 0.600 | 16 | 59 | 29683 | 38304
[19:42:15] 0.650 | 23 | 60 | 27125 | 37720
[19:42:15] 0.700 | 32 | 66 | 30596 | 35990
[19:42:15] 0.750 | 27 | 64 | 27831 | 33615
[19:42:15] 0.800 | 26 | 63 | 31479 | 36426
[19:42:15] 0.850 | 32 | 57 | 26413 | 35477
[19:42:15] 0.900 | 21 | 66 | 27349 | 39436
[19:42:15] 0.950 | 35 | 56 | 28046 | 34337
[19:42:15] 1.000 | 19 | 49 | 29923 | 33379
[19:42:15] 1.050 | 29 | 58 | 29431 | 36283
[19:42:15] 1.100 | 28 | 64 | 32449 | 37378
[19:42:15] 1.150 | 27 | 58 | 30956 | 36731
[19:42:15] 1.200 | 23 | 67 | 30664 | 33456
[19:42:15] 1.250 | 29 | 78 | 32167 | 33881
[19:42:15] 1.300 | 27 | 62 | 31353 | 36259
[19:42:15] 1.350 | 15 | 73 | 28450 | 34064
[19:42:15] 1.400 | 16 | 77 | 32184 | 36656
[19:42:15] 1.450 | 29 | 5679 | 28876 | 32836
[19:42:16] 1.500 | 25 | 92 | 30566 | 34271
[19:42:16] 1.550 | 24 | 80 | 29897 | 36016
[19:42:16] 1.600 | 23 | 5317 | 32043 | 34833
[19:42:16] 1.650 | 23 | 97 | 32794 | 35363
[19:42:16] 1.700 | 20 | 85 | 29327 | 35758
[19:42:16] 1.750 | 19 | 1470 | 30524 | 35690
[19:42:16] 1.800 | 17 | 80 | 28072 | 31380
[19:42:16] 1.850 | 19 | 74 | 31757 | 31490
[19:42:16] 1.900 | 22 | 61 | 31363 | 32820
[19:42:16] 1.950 | 30 | 71 | 28121 | 33429
[19:42:16] 2.000 | 22 | 62 | 32530 | 37153
[19:42:16] 2.050 | 27 | 71 | 30004 | 37885
[19:42:16] 2.100 | 26 | 59 | 27277 | 35215
[19:42:16] 2.150 | 25 | 76 | 29151 | 34303
[19:42:16] 2.200 | 23 | 74 | 34134 | 36225
[19:42:16] 2.250 | 19 | 75 | 32910 | 35964
[19:42:16] 2.300 | 25 | 63 | 30280 | 41781
[19:42:16] 2.350 | 28 | 74 | 28942 | 33624
[19:42:16] 2.400 | 30 | 70 | 29081 | 34604
[19:42:16] 2.450 | 28 | 59 | 31189 | 34711
[19:42:17] 2.500 | 26 | 77 | 26004 | 37947
[19:42:17] 2.550 | 19 | 77 | 30699 | 37181
[19:42:17] 2.600 | 24 | 83 | 32868 | 35869
[19:42:17] 2.650 | 24 | 71 | 29465 | 37566
[19:42:17] 2.700 | 20 | 68 | 34257 | 32220
[19:42:17] 2.750 | 24 | 69 | 32454 | 36601
[19:42:17] 2.800 | 30 | 78 | 29047 | 33665
[19:42:17] 2.850 | 24 | 78 | 28731 | 33841
[19:42:17] 2.900 | 12 | 60 | 31008 | 34384
[19:42:17] 2.950 | 25 | 66 | 29655 | 32867
[19:42:17] 3.000 | 24 | 54 | 29839 | 33905
[19:42:17] 3.050 | 21 | 62 | 29833 | 27496
[19:42:17] 3.100 | 18 | 69 | 29391 | 41590
[19:42:17] 3.150 | 14 | 68 | 29584 | 35114
[19:42:17] 3.200 | 31 | 65 | 32372 | 32011
[19:42:17] 3.250 | 20 | 59 | 31225 | 36350
[19:42:17] 3.300 | 20 | 59 | 27286 | 39690
[19:42:17] 3.350 | 25 | 68 | 31957 | 34436
[19:42:17] 3.400 | 23 | 72 | 30349 | 32788
[19:42:17] 3.450 | 17 | 73 | 31058 | 36981
[19:42:18] 3.500 | 18 | 55 | 33122 | 40607
[19:42:18] 3.550 | 27 | 59 | 33365 | 36462
[19:42:18] 3.600 | 26 | 70 | 31337 | 34951
[19:42:18] 3.650 | 27 | 64 | 31374 | 34070
[19:42:18] 3.700 | 27 | 63 | 25925 | 41036
[19:42:18] 3.750 | 20 | 74 | 27086 | 38450
[19:42:18] 3.800 | 22 | 66 | 31072 | 34079
[19:42:18] 3.850 | 24 | 62 | 28922 | 34541
[19:42:18] 3.900 | 31 | 66 | 31933 | 32009
[19:42:18] 3.950 | 23 | 51 | 30314 | 32176
[19:42:18] 4.000 | 21 | 63 | 28934 | 36245
[19:42:18] 4.050 | 26 | 81 | 30948 | 37420
[19:42:18] 4.100 | 32 | 70 | 34197 | 35751
[19:42:18] 4.150 | 32 | 71 | 32186 | 32077
[19:42:18] 4.200 | 23 | 58 | 28522 | 38095
[19:42:18] 4.250 | 33 | 45 | 30715 | 32610
[19:42:18] 4.300 | 30 | 44 | 26722 | 31382
[19:42:18] 4.350 | 30 | 41 | 35142 | 35725
[19:42:18] 4.400 | 29 | 70 | 31955 | 34421
[19:42:18] 4.450 | 31 | 58 | 35095 | 40064
[19:42:19] 4.500 | 20 | 65 | 34105 | 36987
[19:42:19] 4.550 | 32 | 67 | 29007 | 34793
[19:42:19] 4.600 | 26 | 73 | 32548 | 39519
[19:42:19] 4.650 | 38 | 54 | 33465 | 35330
[19:42:19] 4.700 | 20 | 53 | 27992 | 37688
[19:42:19] 4.750 | 18 | 68 | 29460 | 35042
[19:42:19] 4.800 | 39 | 67 | 28610 | 34783
[19:42:19] 4.850 | 20 | 77 | 31121 | 32672
[19:42:19] 4.900 | 37 | 59 | 29759 | 34544
[19:42:19] 4.950 | 30 | 58 | 30298 | 37405
[19:42:19] 5.000 | 26 | 66 | 30493 | 35111
[19:42:19] 5.050 | 31 | 53 | 29397 | 38963
[19:42:19] 5.100 | 35 | 58 | 32033 | 41556
[19:42:19] 5.150 | 26 | 51 | 30059 | 36206
[19:42:19] 5.200 | 41 | 61 | 31247 | 35770
[19:42:19] 5.250 | 30 | 67 | 30365 | 36970
[19:42:19] 5.300 | 23 | 62 | 33854 | 37662
