timestamped_line
[22:03:14] ▶ Starting baseline phase for 2.5 seconds...
[22:03:14] t (s) | A | B | C | D
[22:03:14] 0.050 | 33616 | 42879 | 91 | 35020
[22:03:14] 0.100 | 41476 | 41179 | 89 | 35025
[22:03:14] 0.150 | 35471 | 34882 | 102 | 35016
[22:03:14] 0.200 | 34408 | 37582 | 85 | 35011
[22:03:14] 0.250 | 40638 | 35561 | 96 | 35016
[22:03:14] 0.300 | 40035 | 38700 | 98 | 35031
[22:03:14] 0.350 | 34447 | 34069 | 89 | 35010
[22:03:14] 0.400 | 35463 | 32908 | 88 | 35019
[22:03:14] 0.450 | 35617 | 35279 | 92 | 35007
[22:03:14] 0.500 | 34321 | 39125 | 93 | 34999
[22:03:14] 0.550 | 37421 | 39453 | 93 | 34999
[22:03:14] 0.600 | 34257 | 33109 | 92 | 35001
[22:03:14] 0.650 | 32062 | 34845 | 105 | 35016
[22:03:14] 0.700 | 36133 | 36142 | 92 | 34999
[22:03:14] 0.750 | 37170 | 38123 | 99 | 35008
[22:03:14] 0.800 | 36962 | 35678 | 90 | 34991
[22:03:14] 0.850 | 36391 | 37581 | 108 | 34989
[22:03:14] 0.900 | 40158 | 36567 | 91 | 35000
[22:03:14] 0.950 | 32884 | 40090 | 94 | 34998
[22:03:15] 1.000 | 34962 | 40289 | 99 | 34989
[22:03:15] 1.050 | 35512 | 34914 | 85 | 34992
[22:03:15] 1.100 | 34822 | 35713 | 105 | 34985
[22:03:15] 1.150 | 37977 | 35362 | 92 | 34970
[22:03:15] 1.200 | 37464 | 36731 | 102 | 34975
[22:03:15] 1.250 | 34825 | 40205 | 94 | 34990
[22:03:15] 1.300 | 40002 | 38860 | 97 | 34988
[22:03:15] 1.350 | 37507 | 33450 | 105 | 34971
[22:03:15] 1.400 | 32478 | 35571 | 90 | 34976
[22:03:15] 1.450 | 40608 | 37480 | 100 | 34967
[22:03:15] 1.500 | 38423 | 39778 | 93 | 34974
[22:03:15] 1.550 | 38036 | 35033 | 92 | 34974
[22:03:15] 1.600 | 35382 | 38447 | 79 | 34976
[22:03:15] 1.650 | 37105 | 39569 | 101 | 34971
[22:03:15] 1.700 | 37671 | 41342 | 102 | 34969
[22:03:15] 1.750 | 32891 | 35372 | 97 | 34965
[22:03:15] 1.800 | 34220 | 35073 | 91 | 34954
[22:03:15] 1.850 | 37711 | 35939 | 82 | 34964
[22:03:15] 1.900 | 37851 | 32900 | 92 | 34958
[22:03:15] 1.950 | 34224 | 36011 | 96 | 34958
[22:03:16] 2.000 | 33809 | 39677 | 99 | 34946
[22:03:16] 2.050 | 36858 | 37864 | 105 | 34954
[22:03:16] 2.100 | 32731 | 36249 | 97 | 34946
[22:03:16] 2.150 | 34437 | 38584 | 88 | 34932
[22:03:16] 2.200 | 37602 | 36166 | 92 | 34935
[22:03:16] 2.250 | 35308 | 37345 | 100 | 34934
[22:03:16] 2.300 | 34587 | 38976 | 91 | 34934
[22:03:16] 2.350 | 36246 | 34985 | 86 | 34932
[22:03:16] 2.400 | 36804 | 35138 | 92 | 34932
[22:03:16] 2.450 | 38097 | 32810 | 107 | 34922
[22:03:16] 2.500 | 41905 | 40466 | 108 | 34929
[22:03:16] ✅ Baseline complete. Starting main recording for 10 seconds...
[22:03:16] 2.550 | 33189 | 35772 | 95 | 34909
[22:03:16] 0.050 | 34551 | 33530 | 109 | 34915
[22:03:16] 0.100 | 34352 | 34053 | 103 | 34925
[22:03:16] 0.150 | 33285 | 30646 | 90 | 34931
[22:03:16] 0.200 | 34348 | 40566 | 114 | 34907
[22:03:16] 0.250 | 34277 | 39006 | 94 | 34916
[22:03:16] 0.300 | 34548 | 34055 | 86 | 34902
[22:03:16] 0.350 | 34547 | 34580 | 110 | 34899
[22:03:16] 0.400 | 36479 | 33142 | 95 | 34918
[22:03:17] 0.450 | 35955 | 38547 | 92 | 34909
[22:03:17] 0.500 | 34743 | 31956 | 94 | 34911
[22:03:17] 0.550 | 35679 | 38232 | 98 | 34904
[22:03:17] 0.600 | 37448 | 36329 | 92 | 34907
[22:03:17] 0.650 | 34455 | 35520 | 108 | 34909
[22:03:17] 0.700 | 36454 | 37649 | 99 | 34906
[22:03:17] 0.750 | 34600 | 36287 | 91 | 34905
[22:03:17] 0.800 | 34650 | 36773 | 85 | 34914
[22:03:17] 0.850 | 39910 | 36081 | 92 | 34897
[22:03:17] 0.900 | 34203 | 37803 | 84 | 34891
[22:03:17] 0.950 | 34388 | 36596 | 81 | 34896
[22:03:17] 1.000 | 39767 | 33204 | 91 | 34886
[22:03:17] 1.050 | 37337 | 36310 | 97 | 34899
[22:03:17] 1.100 | 35856 | 35941 | 97 | 34876
[22:03:17] 1.150 | 35216 | 41236 | 116 | 34876
[22:03:17] 1.200 | 34858 | 37858 | 103 | 34891
[22:03:17] 1.250 | 37514 | 35616 | 98 | 34886
[22:03:17] 1.300 | 34878 | 35310 | 95 | 34884
[22:03:17] 1.350 | 34368 | 34770 | 105 | 34877
[22:03:17] 1.400 | 37148 | 39233 | 94 | 34882
[22:03:18] 1.450 | 38894 | 38231 | 102 | 34871
[22:03:18] 1.500 | 34229 | 39228 | 96 | 34872
[22:03:18] 1.550 | 36098 | 37406 | 84 | 34870
[22:03:18] 1.600 | 34126 | 42666 | 97 | 34872
[22:03:18] 1.650 | 41789 | 39417 | 97 | 34874
[22:03:18] 1.700 | 35654 | 36223 | 102 | 34855
[22:03:18] 1.750 | 39243 | 37645 | 84 | 34867
[22:03:18] 1.800 | 40566 | 38501 | 102 | 34853
[22:03:18] 1.850 | 37511 | 35850 | 93 | 34881
[22:03:18] 1.900 | 35625 | 42320 | 92 | 34876
[22:03:18] 1.950 | 31633 | 39888 | 106 | 34865
[22:03:18] 2.000 | 34382 | 39624 | 83 | 34860
