timestamped_line
[18:58:17] ▶ Starting baseline phase for 2.5 seconds...
[18:58:17] t (s) | A | B | C | D
[18:58:17] 0.051 | 155 | 81 | 31247 | 38394
[18:58:17] 0.101 | 160 | 82 | 30171 | 39762
[18:58:17] 0.151 | 187 | 79 | 36652 | 39044
[18:58:17] 0.201 | 166 | 85 | 29011 | 36469
[18:58:17] 0.251 | 185 | 76 | 36913 | 35871
[18:58:17] 0.301 | 178 | 84 | 32405 | 36945
[18:58:17] 0.351 | 176 | 77 | 30208 | 35497
[18:58:17] 0.401 | 174 | 77 | 34459 | 37313
[18:58:17] 0.451 | 176 | 94 | 26607 | 34706
[18:58:18] 0.501 | 194 | 84 | 30619 | 37694
[18:58:18] 0.551 | 180 | 87 | 34113 | 34888
[18:58:18] 0.601 | 192 | 82 | 31186 | 39587
[18:58:18] 0.651 | 166 | 82 | 31453 | 36825
[18:58:18] 0.701 | 176 | 90 | 30548 | 35653
[18:58:18] 0.751 | 154 | 79 | 28820 | 34629
[18:58:18] 0.801 | 166 | 63 | 30124 | 36650
[18:58:18] 0.851 | 171 | 87 | 33560 | 40639
[18:58:18] 0.901 | 191 | 82 | 28177 | 31579
[18:58:18] 0.951 | 155 | 80 | 29069 | 34849
[18:58:18] 1.001 | 178 | 80 | 29905 | 35279
[18:58:18] 1.051 | 182 | 67 | 32956 | 37008
[18:58:18] 1.101 | 178 | 82 | 29326 | 32491
[18:58:18] 1.151 | 161 | 73 | 30190 | 32146
[18:58:18] 1.201 | 170 | 95 | 28503 | 30960
[18:58:18] 1.251 | 161 | 80 | 27609 | 32668
[18:58:18] 1.301 | 170 | 72 | 27646 | 34603
[18:58:18] 1.351 | 189 | 74 | 31717 | 35096
[18:58:18] 1.401 | 189 | 80 | 30537 | 36022
[18:58:18] 1.451 | 175 | 100 | 30475 | 31710
[18:58:19] 1.501 | 185 | 81 | 29212 | 39478
[18:58:19] 1.551 | 168 | 88 | 32257 | 34848
[18:58:19] 1.601 | 173 | 91 | 31211 | 34408
[18:58:19] 1.651 | 182 | 74 | 30468 | 37000
[18:58:19] 1.701 | 181 | 88 | 30990 | 34761
[18:58:19] 1.751 | 170 | 83 | 28072 | 31447
[18:58:19] 1.801 | 170 | 85 | 32342 | 40881
[18:58:19] 1.851 | 178 | 81 | 26903 | 35248
[18:58:19] 1.901 | 160 | 72 | 28955 | 31811
[18:58:19] 1.951 | 188 | 76 | 31134 | 34917
[18:58:19] 2.001 | 155 | 83 | 32144 | 34841
