timestamped_line
[22:16:57] ▶ Starting baseline phase for 2.5 seconds...
[22:16:57] t (s) | A | B | C | D
[22:16:57] 0.051 | 38098 | 42112 | 89 | 36167
[22:16:57] 0.101 | 35066 | 34835 | 100 | 36155
[22:16:57] 0.151 | 37448 | 35373 | 93 | 36154
[22:16:57] 0.201 | 36746 | 40096 | 102 | 36150
[22:16:57] 0.251 | 35425 | 37551 | 95 | 36152
[22:16:57] 0.301 | 40084 | 39675 | 85 | 36140
[22:16:57] 0.351 | 37461 | 37784 | 91 | 36140
[22:16:57] 0.401 | 34355 | 35036 | 87 | 36146
[22:16:57] 0.451 | 36457 | 34195 | 90 | 36140
[22:16:57] 0.501 | 35419 | 38530 | 108 | 36133
[22:16:58] 0.551 | 35338 | 33922 | 107 | 36130
[22:16:58] 0.601 | 33098 | 29609 | 102 | 36131
[22:16:58] 0.651 | 35861 | 37238 | 106 | 36128
[22:16:58] 0.701 | 35712 | 38958 | 107 | 36126
[22:16:58] 0.751 | 37526 | 37749 | 98 | 36124
[22:16:58] 0.801 | 39190 | 33497 | 92 | 36120
[22:16:58] 0.851 | 37785 | 41299 | 106 | 36113
[22:16:58] 0.901 | 33470 | 39144 | 101 | 36118
[22:16:58] 0.951 | 39209 | 36786 | 91 | 36117
[22:16:58] 1.001 | 37543 | 35501 | 98 | 36101
[22:16:58] 1.051 | 32622 | 37456 | 105 | 36103
[22:16:58] 1.101 | 37750 | 38266 | 97 | 36108
[22:16:58] 1.151 | 39853 | 35965 | 90 | 36104
[22:16:58] 1.201 | 33872 | 41344 | 98 | 36102
[22:16:58] 1.251 | 31859 | 35380 | 99 | 36094
[22:16:58] 1.301 | 35201 | 37093 | 92 | 36093
[22:16:58] 1.351 | 39506 | 35190 | 89 | 36088
[22:16:58] 1.401 | 40407 | 35878 | 95 | 36080
[22:16:58] 1.451 | 35514 | 35327 | 92 | 36080
[22:16:58] 1.501 | 37064 | 34350 | 94 | 36077
[22:16:59] 1.551 | 34053 | 35130 | 106 | 36088
[22:16:59] 1.601 | 36801 | 36635 | 105 | 36084
[22:16:59] 1.651 | 36660 | 39256 | 102 | 36082
[22:16:59] 1.701 | 34514 | 35526 | 98 | 36075
[22:16:59] 1.751 | 38477 | 40497 | 97 | 36071
[22:16:59] 1.801 | 40501 | 33566 | 92 | 36070
[22:16:59] 1.851 | 39253 | 36142 | 101 | 36070
[22:16:59] 1.901 | 34926 | 35373 | 94 | 36071
[22:16:59] 1.951 | 34382 | 37561 | 100 | 36064
[22:16:59] 2.001 | 34304 | 36765 | 100 | 36065
[22:16:59] 2.051 | 36317 | 42267 | 101 | 36058
[22:16:59] 2.101 | 37210 | 38026 | 103 | 36050
[22:16:59] 2.151 | 40608 | 35149 | 91 | 36053
[22:16:59] 2.201 | 32626 | 37273 | 89 | 36056
[22:16:59] 2.251 | 37679 | 32003 | 94 | 36051
[22:16:59] 2.301 | 34018 | 34487 | 102 | 36041
[22:16:59] 2.351 | 35172 | 35361 | 106 | 36047
[22:16:59] 2.401 | 37926 | 36443 | 118 | 36039
[22:16:59] 2.451 | 36769 | 36449 | 103 | 36034
[22:16:59] ✅ Baseline complete. Starting main recording for 10 seconds...
[22:16:59] 2.501 | 40530 | 37892 | 93 | 36035
[22:17:00] 0.050 | 39634 | 36554 | 87 | 36026
[22:17:00] 0.100 | 39609 | 35078 | 104 | 36047
[22:17:00] 0.150 | 36819 | 33817 | 103 | 36039
[22:17:00] 0.200 | 34722 | 38015 | 89 | 36026
[22:17:00] 0.250 | 35959 | 31978 | 110 | 36027
[22:17:00] 0.300 | 36215 | 36202 | 100 | 36025
[22:17:00] 0.350 | 37106 | 34962 | 99 | 36024
[22:17:00] 0.400 | 36734 | 39217 | 109 | 36013
[22:17:00] 0.450 | 40169 | 34085 | 91 | 36015
[22:17:00] 0.500 | 38383 | 35111 | 106 | 36011
[22:17:00] 0.550 | 36591 | 36343 | 96 | 36007
