timestamped_line
[14:02:42] ▶ Starting baseline phase for 2.5 seconds...
[14:02:42] t (s) | A | B | C | D
[14:02:42] 0.050 | 42 | 348 | 34656 | 91
[14:02:42] 0.100 | 44 | 356 | 34664 | 84
[14:02:42] 0.150 | 42 | 354 | 34676 | 82
[14:02:42] 0.200 | 41 | 349 | 34715 | 92
[14:02:42] 0.250 | 34 | 358 | 34720 | 80
[14:02:42] 0.300 | 36 | 371 | 34723 | 91
[14:02:42] 0.350 | 27 | 370 | 34701 | 98
[14:02:42] 0.400 | 34 | 390 | 34687 | 80
[14:02:42] 0.450 | 31 | 380 | 34714 | 72
[14:02:42] 0.500 | 29 | 394 | 34723 | 77
[14:02:42] 0.550 | 44 | 405 | 34699 | 70
[14:02:42] 0.600 | 47 | 409 | 34723 | 95
[14:02:42] 0.650 | 39 | 410 | 34742 | 76
[14:02:43] 0.700 | 39 | 407 | 34695 | 87
[14:02:43] 0.750 | 39 | 419 | 34710 | 76
[14:02:43] 0.800 | 29 | 434 | 34721 | 78
[14:02:43] 0.850 | 42 | 432 | 34691 | 81
[14:02:43] 0.900 | 34 | 435 | 34704 | 85
[14:02:43] 0.950 | 26 | 439 | 34700 | 88
[14:02:43] 1.000 | 32 | 448 | 34690 | 75
[14:02:43] 1.050 | 36 | 453 | 34712 | 87
[14:02:43] 1.100 | 39 | 453 | 34716 | 83
[14:02:43] 1.150 | 48 | 459 | 34721 | 90
[14:02:43] 1.200 | 43 | 470 | 34719 | 79
[14:02:43] 1.250 | 33 | 462 | 34717 | 94
[14:02:43] 1.300 | 36 | 469 | 34729 | 79
[14:02:43] 1.350 | 42 | 471 | 34739 | 76
[14:02:43] 1.400 | 34 | 485 | 34715 | 76
[14:02:43] 1.450 | 36 | 464 | 34719 | 93
[14:02:43] 1.500 | 41 | 475 | 34724 | 87
[14:02:43] 1.550 | 33 | 484 | 34717 | 90
[14:02:43] 1.600 | 33 | 489 | 34736 | 83
[14:02:43] 1.650 | 38 | 486 | 34724 | 88
[14:02:44] 1.700 | 45 | 497 | 34733 | 92
[14:02:44] 1.750 | 27 | 492 | 34741 | 79
[14:02:44] 1.800 | 31 | 493 | 34750 | 81
[14:02:44] 1.850 | 48 | 489 | 34751 | 94
[14:02:44] 1.900 | 30 | 486 | 34762 | 91
[14:02:44] 1.950 | 33 | 480 | 34748 | 66
[14:02:44] 2.000 | 39 | 509 | 34746 | 86
[14:02:44] 2.050 | 44 | 501 | 34751 | 88
[14:02:44] 2.100 | 43 | 500 | 34767 | 95
[14:02:44] 2.150 | 36 | 508 | 34770 | 73
[14:02:44] 2.200 | 35 | 502 | 34777 | 87
[14:02:44] 2.250 | 29 | 524 | 34786 | 96
[14:02:44] 2.300 | 44 | 511 | 34805 | 86
[14:02:44] 2.350 | 38 | 508 | 34784 | 81
[14:02:44] 2.400 | 31 | 517 | 34811 | 80
[14:02:44] 2.450 | 50 | 521 | 34851 | 78
[14:02:44] 2.500 | 50 | 519 | 34793 | 81
[14:02:44] ✅ Baseline complete. Starting main recording for 10 seconds...
[14:02:44] 2.550 | 42 | 527 | 34864 | 87
[14:02:44] 0.050 | 27 | 517 | 34954 | 83
[14:02:44] 0.100 | 34 | 525 | 34811 | 73
[14:02:45] 0.150 | 39 | 520 | 34848 | 76
[14:02:45] 0.200 | 38 | 512 | 34836 | 93
[14:02:45] 0.250 | 42 | 508 | 34822 | 80
[14:02:45] 0.300 | 45 | 529 | 34843 | 81
[14:02:45] 0.350 | 33 | 514 | 34900 | 82
[14:02:45] 0.400 | 31 | 511 | 34908 | 94
[14:02:45] 0.450 | 39 | 519 | 34889 | 85
[14:02:45] 0.500 | 38 | 517 | 34892 | 100
[14:02:45] 0.550 | 34 | 503 | 34936 | 97
[14:02:45] 0.600 | 45 | 515 | 34873 | 83
[14:02:45] 0.650 | 55 | 526 | 34890 | 81
[14:02:45] 0.700 | 40 | 505 | 34913 | 76
[14:02:45] 0.750 | 33 | 515 | 34923 | 86
[14:02:45] 0.800 | 46 | 514 | 34896 | 91
[14:02:45] 0.850 | 31 | 522 | 34974 | 105
[14:02:45] 0.900 | 40 | 519 | 34968 | 97
[14:02:45] 0.950 | 40 | 527 | 34966 | 85
[14:02:45] 1.000 | 37 | 514 | 34978 | 87
[14:02:45] 1.050 | 42 | 539 | 34981 | 80
[14:02:45] 1.100 | 46 | 531 | 34987 | 69
[14:02:46] 1.150 | 29 | 546 | 34966 | 81
[14:02:46] 1.200 | 37 | 521 | 34978 | 95
[14:02:46] 1.250 | 25 | 523 | 34983 | 82
[14:02:46] 1.300 | 33 | 523 | 34990 | 93
[14:02:46] 1.350 | 40 | 532 | 34992 | 88
[14:02:46] 1.400 | 31 | 519 | 35007 | 87
[14:02:46] 1.450 | 37 | 527 | 35008 | 83
[14:02:46] 1.500 | 38 | 514 | 34999 | 88
[14:02:46] 1.550 | 43 | 519 | 35007 | 77
[14:02:46] 1.600 | 33 | 515 | 35007 | 82
[14:02:46] 1.650 | 40 | 501 | 35026 | 80
[14:02:46] 1.700 | 43 | 516 | 34994 | 95
[14:02:46] 1.750 | 46 | 509 | 35021 | 97
[14:02:46] 1.800 | 34 | 501 | 34989 | 91
[14:02:46] 1.850 | 41 | 516 | 34980 | 89
[14:02:46] 1.900 | 49 | 505 | 34988 | 69
[14:02:46] 1.950 | 43 | 516 | 34988 | 80
[14:02:46] 2.000 | 42 | 497 | 34975 | 66
[14:02:46] 2.050 | 32 | 516 | 34990 | 88
[14:02:46] 2.100 | 37 | 503 | 34985 | 91
[14:02:47] 2.150 | 33 | 499 | 34993 | 92
[14:02:47] 2.200 | 41 | 507 | 35004 | 91
[14:02:47] 2.250 | 40 | 511 | 35002 | 85
[14:02:47] 2.300 | 42 | 511 | 34990 | 73
[14:02:47] 2.350 | 35 | 526 | 34982 | 71
[14:02:47] 2.400 | 36 | 507 | 35011 | 92
[14:02:47] 2.450 | 32 | 518 | 34995 | 83
[14:02:47] 2.500 | 37 | 505 | 35007 | 86
[14:02:47] 2.550 | 34 | 503 | 35002 | 98
[14:02:47] 2.600 | 33 | 524 | 35022 | 82
[14:02:47] 2.650 | 43 | 509 | 35019 | 78
[14:02:47] 2.700 | 35 | 505 | 35019 | 85
[14:02:47] 2.750 | 32 | 517 | 35015 | 87
[14:02:47] 2.800 | 34 | 508 | 35050 | 87
[14:02:47] 2.850 | 38 | 504 | 35079 | 73
[14:02:47] 2.900 | 43 | 521 | 35078 | 83
[14:02:47] 2.950 | 42 | 514 | 34996 | 78
[14:02:47] 3.000 | 40 | 523 | 34996 | 81
[14:02:47] 3.050 | 39 | 527 | 35010 | 88
[14:02:47] 3.100 | 34 | 532 | 35040 | 90
[14:02:48] 3.150 | 36 | 512 | 35027 | 86
[14:02:48] 3.200 | 38 | 514 | 35037 | 94
[14:02:48] 3.250 | 39 | 516 | 35029 | 85
[14:02:48] 3.300 | 40 | 510 | 35027 | 90
[14:02:48] 3.350 | 28 | 513 | 35017 | 83
[14:02:48] 3.400 | 36 | 517 | 35044 | 83
[14:02:48] 3.450 | 31 | 522 | 35064 | 76
[14:02:48] 3.500 | 40 | 522 | 35040 | 84
[14:02:48] 3.550 | 39 | 526 | 35016 | 76
[14:02:48] 3.600 | 37 | 543 | 35017 | 76
[14:02:48] 3.650 | 41 | 534 | 35029 | 84
[14:02:48] 3.700 | 50 | 543 | 35028 | 74
[14:02:48] 3.750 | 39 | 542 | 35025 | 94
[14:02:48] 3.800 | 40 | 537 | 35045 | 91
[14:02:48] 3.850 | 35 | 543 | 35061 | 84
[14:02:48] 3.900 | 32 | 544 | 35034 | 91
[14:02:48] 3.950 | 42 | 526 | 35098 | 72
[14:02:48] 4.000 | 43 | 529 | 35127 | 77
[14:02:48] 4.050 | 38 | 530 | 35118 | 94
[14:02:48] 4.100 | 47 | 545 | 35122 | 78
[14:02:49] 4.150 | 37 | 537 | 35140 | 93
[14:02:49] 4.200 | 34 | 529 | 35142 | 91
[14:02:49] 4.250 | 48 | 530 | 35148 | 77
[14:02:49] 4.300 | 40 | 536 | 35142 | 87
[14:02:49] 4.350 | 33 | 538 | 35160 | 88
[14:02:49] 4.400 | 40 | 544 | 35161 | 84
[14:02:49] 4.450 | 41 | 531 | 35159 | 79
[14:02:49] 4.500 | 47 | 540 | 35151 | 91
[14:02:49] 4.550 | 46 | 529 | 35166 | 87
[14:02:49] 4.600 | 41 | 533 | 35132 | 76
[14:02:49] 4.650 | 41 | 541 | 35157 | 77
[14:02:49] 4.700 | 45 | 532 | 35155 | 74
[14:02:49] 4.750 | 38 | 533 | 35137 | 85
[14:02:49] 4.800 | 40 | 529 | 35156 | 100
[14:02:49] 4.850 | 33 | 533 | 35159 | 83
[14:02:49] 4.900 | 48 | 539 | 35159 | 90
[14:02:49] 4.950 | 35 | 537 | 35167 | 88
[14:02:49] 5.000 | 36 | 522 | 35170 | 95
[14:02:49] 5.050 | 45 | 523 | 35164 | 97
[14:02:49] 5.100 | 27 | 525 | 35172 | 89
[14:02:50] 5.150 | 30 | 539 | 35164 | 74
[14:02:50] 5.200 | 49 | 524 | 35144 | 87
[14:02:50] 5.250 | 45 | 518 | 35131 | 98
[14:02:50] 5.300 | 35 | 514 | 35133 | 88
[14:02:50] 5.350 | 38 | 503 | 35137 | 80
[14:02:50] 5.400 | 34 | 498 | 35134 | 83
[14:02:50] 5.450 | 39 | 495 | 35132 | 93
[14:02:50] 5.500 | 32 | 491 | 35149 | 93
[14:02:50] 5.550 | 40 | 505 | 35153 | 89
[14:02:50] 5.600 | 38 | 497 | 35150 | 79
[14:02:50] 5.650 | 29 | 508 | 35166 | 84
[14:02:50] 5.700 | 39 | 503 | 35169 | 89
[14:02:50] 5.750 | 34 | 497 | 35200 | 80
[14:02:50] 5.800 | 43 | 475 | 35191 | 77
[14:02:50] 5.850 | 39 | 489 | 35183 | 77
[14:02:50] 5.900 | 36 | 491 | 35180 | 83
[14:02:50] 5.950 | 39 | 505 | 35178 | 84
[14:02:50] 6.000 | 36 | 486 | 35204 | 94
[14:02:50] 6.050 | 41 | 479 | 35174 | 90
[14:02:50] 6.100 | 42 | 495 | 35210 | 97
[14:02:51] 6.150 | 36 | 493 | 35219 | 76
[14:02:51] 6.200 | 48 | 483 | 35201 | 74
[14:02:51] 6.250 | 43 | 494 | 35200 | 92
[14:02:51] 6.300 | 33 | 499 | 35203 | 94
[14:02:51] 6.350 | 41 | 488 | 35212 | 83
[14:02:51] 6.400 | 48 | 491 | 35210 | 91
[14:02:51] 6.450 | 45 | 494 | 35224 | 81
[14:02:51] 6.500 | 34 | 491 | 35211 | 90
[14:02:51] 6.550 | 43 | 491 | 35212 | 70
[14:02:51] 6.600 | 38 | 482 | 35212 | 98
[14:02:51] 6.650 | 34 | 482 | 35228 | 79
[14:02:51] 6.700 | 41 | 499 | 35230 | 76
[14:02:51] 6.750 | 46 | 492 | 35225 | 84
[14:02:51] 6.800 | 38 | 487 | 35224 | 81
[14:02:51] 6.850 | 35 | 473 | 35241 | 96
