timestamped_line
[22:22:58] ▶ Starting baseline phase for 2.5 seconds...
[22:22:58] t (s) | A | B | C | D
[22:22:58] 0.051 | 40767 | 38123 | 102 | 20782
[22:22:58] 0.101 | 33238 | 38292 | 86 | 20768
[22:22:58] 0.151 | 31708 | 34528 | 87 | 20761
[22:22:58] 0.201 | 36003 | 36993 | 101 | 20731
[22:22:58] 0.251 | 36708 | 35726 | 111 | 20719
[22:22:58] 0.301 | 36575 | 39843 | 100 | 20710
[22:22:58] 0.351 | 36642 | 38524 | 106 | 20694
[22:22:58] 0.401 | 33857 | 39927 | 109 | 20662
[22:22:59] 0.451 | 33979 | 33153 | 103 | 20664
[22:22:59] 0.501 | 32397 | 36351 | 101 | 20640
[22:22:59] 0.551 | 33098 | 37520 | 98 | 20617
[22:22:59] 0.601 | 29740 | 35603 | 94 | 20593
[22:22:59] 0.651 | 32732 | 33864 | 94 | 20603
[22:22:59] 0.701 | 35028 | 34171 | 107 | 20580
[22:22:59] 0.751 | 35768 | 32590 | 88 | 20579
[22:22:59] 0.801 | 35676 | 32338 | 102 | 20584
[22:22:59] 0.851 | 30416 | 32538 | 96 | 20570
[22:22:59] 0.901 | 34915 | 34965 | 102 | 20545
[22:22:59] 0.951 | 30655 | 34897 | 102 | 20536
[22:22:59] 1.001 | 34634 | 32923 | 99 | 20518
[22:22:59] 1.051 | 35786 | 31297 | 107 | 20515
[22:22:59] 1.101 | 36132 | 35506 | 94 | 20500
[22:22:59] 1.151 | 33910 | 39478 | 94 | 20487
[22:22:59] 1.201 | 34553 | 38332 | 101 | 20475
[22:22:59] 1.251 | 34155 | 37875 | 91 | 20454
[22:22:59] 1.301 | 34337 | 36314 | 95 | 20443
[22:22:59] 1.351 | 36772 | 40018 | 100 | 20431
[22:22:59] 1.401 | 37391 | 38075 | 87 | 20414
[22:23:00] 1.451 | 39968 | 41525 | 94 | 20416
[22:23:00] 1.501 | 35277 | 41079 | 106 | 20395
[22:23:00] 1.551 | 35965 | 33600 | 99 | 20378
[22:23:00] 1.601 | 36881 | 36931 | 106 | 20367
[22:23:00] 1.651 | 36571 | 35895 | 94 | 20348
[22:23:00] 1.701 | 34205 | 34877 | 103 | 20328
[22:23:00] 1.751 | 32589 | 34400 | 112 | 20321
[22:23:00] 1.801 | 32400 | 40507 | 107 | 20307
[22:23:00] 1.851 | 32861 | 33365 | 107 | 20271
[22:23:00] 1.901 | 36156 | 37552 | 92 | 20264
[22:23:00] 1.951 | 33647 | 33236 | 86 | 20273
[22:23:00] 2.001 | 32614 | 33308 | 109 | 20250
[22:23:00] 2.051 | 34391 | 37646 | 110 | 20223
