timestamped_line
[17:28:12] ▶ Starting baseline phase for 2.5 seconds...
[17:28:12] t (s) | A | B | C | D
[17:28:12] 0.051 | 40 | 23782 | 73 | 20175
[17:28:12] 0.101 | 47 | 23790 | 86 | 20253
[17:28:13] 0.151 | 45 | 23774 | 80 | 20344
[17:28:13] 0.201 | 42 | 23782 | 102 | 20471
[17:28:13] 0.251 | 42 | 23788 | 87 | 20566
[17:28:13] 0.301 | 37 | 23774 | 88 | 20798
[17:28:13] 0.351 | 43 | 23778 | 93 | 20287
[17:28:13] 0.401 | 52 | 23777 | 96 | 19967
[17:28:13] 0.451 | 50 | 23777 | 92 | 19766
[17:28:13] 0.501 | 44 | 23778 | 98 | 19618
[17:28:13] 0.551 | 56 | 23770 | 103 | 19539
[17:28:13] 0.601 | 45 | 23771 | 102 | 19553
[17:28:13] 0.651 | 50 | 23770 | 96 | 19653
[17:28:13] 0.701 | 41 | 23779 | 85 | 19662
[17:28:13] 0.751 | 49 | 23782 | 99 | 20104
[17:28:13] 0.801 | 60 | 23779 | 99 | 20436
[17:28:13] 0.851 | 44 | 23775 | 87 | 20376
[17:28:13] 0.901 | 44 | 23774 | 82 | 20634
[17:28:13] 0.951 | 44 | 23768 | 83 | 20721
[17:28:13] 1.001 | 47 | 23759 | 87 | 21212
[17:28:13] 1.051 | 41 | 23784 | 104 | 20395
[17:28:13] 1.101 | 41 | 23786 | 79 | 20390
[17:28:14] 1.151 | 37 | 23773 | 84 | 20169
[17:28:14] 1.201 | 47 | 23772 | 108 | 20182
[17:28:14] 1.251 | 43 | 23784 | 97 | 20163
[17:28:14] 1.301 | 45 | 23771 | 94 | 20009
[17:28:14] 1.351 | 53 | 23748 | 94 | 20039
[17:28:14] 1.401 | 46 | 23756 | 99 | 19990
[17:28:14] 1.451 | 43 | 23763 | 83 | 20444
[17:28:14] 1.501 | 46 | 23761 | 104 | 20405
[17:28:14] 1.551 | 22 | 23764 | 101 | 20245
[17:28:14] 1.601 | 50 | 23758 | 85 | 20689
[17:28:14] 1.651 | 38 | 23771 | 91 | 20802
[17:28:14] 1.701 | 50 | 23761 | 79 | 20950
[17:28:14] 1.751 | 41 | 23756 | 94 | 20821
[17:28:14] 1.801 | 37 | 23757 | 87 | 20578
[17:28:14] 1.851 | 35 | 23766 | 89 | 20551
[17:28:14] 1.901 | 37 | 23768 | 98 | 20215
[17:28:14] 1.951 | 42 | 23775 | 91 | 20135
[17:28:14] 2.001 | 49 | 23759 | 98 | 19997
[17:28:14] 2.051 | 49 | 23770 | 105 | 20085
[17:28:14] 2.101 | 43 | 23766 | 92 | 20013
[17:28:15] 2.151 | 47 | 23760 | 97 | 20001
[17:28:15] 2.201 | 40 | 23761 | 99 | 20299
[17:28:15] 2.251 | 45 | 23772 | 98 | 20500
[17:28:15] 2.301 | 46 | 23774 | 82 | 20667
[17:28:15] 2.351 | 48 | 23783 | 90 | 20665
[17:28:15] 2.401 | 36 | 23781 | 101 | 16653
[17:28:15] 2.451 | 26 | 23774 | 87 | 15285
[17:28:15] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:28:15] 2.501 | 34 | 23776 | 98 | 18985
[17:28:15] 0.050 | 41 | 23770 | 82 | 16224
[17:28:15] 0.100 | 41 | 23768 | 85 | 15872
[17:28:15] 0.150 | 44 | 23766 | 93 | 18511
[17:28:15] 0.200 | 51 | 23758 | 74 | 18402
[17:28:15] 0.250 | 36 | 23753 | 89 | 16089
[17:28:15] 0.300 | 23 | 23757 | 99 | 18475
[17:28:15] 0.350 | 42 | 23756 | 103 | 24707
[17:28:15] 0.400 | 46 | 23759 | 83 | 26354
[17:28:15] 0.450 | 48 | 23762 | 95 | 26878
[17:28:15] 0.500 | 34 | 23762 | 90 | 29709
[17:28:15] 0.550 | 60 | 23761 | 101 | 30333
[17:28:15] 0.600 | 55 | 23757 | 97 | 30124
[17:28:16] 0.650 | 42 | 23760 | 92 | 30328
[17:28:16] 0.700 | 44 | 23753 | 85 | 29973
[17:28:16] 0.750 | 49 | 23749 | 95 | 29541
[17:28:16] 0.800 | 46 | 23761 | 93 | 29078
[17:28:16] 0.850 | 50 | 23750 | 90 | 28473
[17:28:16] 0.900 | 38 | 23745 | 106 | 27203
[17:28:16] 0.950 | 39 | 23759 | 81 | 25273
[17:28:16] 1.000 | 38 | 23759 | 103 | 26097
[17:28:16] 1.050 | 48 | 23759 | 99 | 26603
[17:28:16] 1.100 | 61 | 23766 | 96 | 27490
