timestamped_line
[19:44:34] ▶ Starting baseline phase for 2.5 seconds...
[19:44:34] t (s) | A | B | C | D
[19:44:34] 0.051 | 30 | 32065 | 38951 | 38941
[19:44:34] 0.101 | 29 | 33559 | 34044 | 34170
[19:44:34] 0.151 | 22 | 32922 | 31379 | 35796
[19:44:34] 0.201 | 24 | 32608 | 36502 | 37568
[19:44:34] 0.251 | 31 | 32478 | 37975 | 37021
[19:44:34] 0.301 | 34 | 32493 | 35973 | 35346
[19:44:34] 0.351 | 23 | 31823 | 34939 | 32594
[19:44:34] 0.401 | 24 | 32032 | 36410 | 34203
[19:44:34] 0.451 | 36 | 31213 | 33992 | 35158
[19:44:34] 0.501 | 33 | 31007 | 38187 | 38859
[19:44:34] 0.551 | 24 | 30972 | 36383 | 33332
[19:44:34] 0.601 | 22 | 30842 | 34418 | 36989
[19:44:34] 0.651 | 33 | 30351 | 34599 | 35586
[19:44:35] 0.701 | 28 | 29783 | 35474 | 41205
[19:44:35] 0.751 | 42 | 28953 | 33695 | 35202
[19:44:35] 0.801 | 31 | 28549 | 33166 | 32520
[19:44:35] 0.851 | 28 | 27957 | 37527 | 38310
[19:44:35] 0.901 | 27 | 27799 | 40629 | 35807
[19:44:35] 0.951 | 30 | 27284 | 39387 | 43245
[19:44:35] 1.001 | 28 | 27035 | 32319 | 33253
[19:44:35] 1.051 | 20 | 26946 | 35616 | 32695
[19:44:35] 1.101 | 29 | 26732 | 35101 | 38349
[19:44:35] 1.151 | 25 | 26316 | 34479 | 38616
[19:44:35] 1.201 | 31 | 26503 | 34641 | 37516
[19:44:35] 1.251 | 21 | 26767 | 36733 | 35487
[19:44:35] 1.301 | 33 | 26786 | 39017 | 36757
[19:44:35] 1.351 | 25 | 27544 | 33442 | 33713
[19:44:35] 1.401 | 35 | 29462 | 38056 | 33499
[19:44:35] 1.451 | 30 | 30385 | 36464 | 37158
[19:44:35] 1.501 | 17 | 31478 | 33814 | 35661
[19:44:35] 1.551 | 32 | 31654 | 32481 | 36266
[19:44:35] 1.601 | 24 | 31110 | 35609 | 38004
[19:44:35] 1.651 | 25 | 30873 | 38882 | 36333
[19:44:36] 1.701 | 34 | 30655 | 32268 | 32395
[19:44:36] 1.751 | 37 | 30018 | 37465 | 34320
[19:44:36] 1.801 | 18 | 29981 | 35158 | 33493
[19:44:36] 1.851 | 24 | 29710 | 34440 | 30070
[19:44:36] 1.901 | 19 | 29839 | 32728 | 35605
[19:44:36] 1.951 | 27 | 31792 | 36346 | 37322
[19:44:36] 2.001 | 30 | 32866 | 34973 | 34379
[19:44:36] 2.051 | 29 | 33107 | 38467 | 36130
[19:44:36] 2.101 | 22 | 32797 | 32888 | 34602
[19:44:36] 2.151 | 16 | 32408 | 34747 | 35553
[19:44:36] 2.201 | 35 | 31567 | 37770 | 33618
[19:44:36] 2.251 | 27 | 30495 | 32586 | 36044
[19:44:36] 2.301 | 23 | 28837 | 32977 | 34372
[19:44:36] 2.351 | 25 | 29075 | 32531 | 33518
[19:44:36] 2.401 | 35 | 29084 | 40186 | 37381
[19:44:36] 2.451 | 32 | 30209 | 38064 | 37261
[19:44:36] ✅ Baseline complete. Starting main recording for 10 seconds...
[19:44:36] 2.501 | 25 | 33277 | 34334 | 33349
[19:44:36] 0.050 | 28 | 34294 | 34359 | 34937
[19:44:36] 0.100 | 29 | 34663 | 38386 | 33213
[19:44:36] 0.150 | 30 | 34699 | 34533 | 36265
[19:44:37] 0.200 | 22 | 34407 | 34812 | 36019
[19:44:37] 0.250 | 31 | 34250 | 37286 | 34520
[19:44:37] 0.300 | 30 | 33905 | 32037 | 32651
[19:44:37] 0.350 | 22 | 34330 | 36388 | 35583
[19:44:37] 0.400 | 27 | 34353 | 39344 | 32845
[19:44:37] 0.450 | 24 | 34062 | 36316 | 30553
[19:44:37] 0.500 | 29 | 34752 | 37986 | 38181
[19:44:37] 0.550 | 32 | 35882 | 35116 | 38113
[19:44:37] 0.600 | 29 | 36854 | 37466 | 35686
[19:44:37] 0.650 | 34 | 37092 | 38669 | 35005
[19:44:37] 0.700 | 27 | 36921 | 37812 | 36349
[19:44:37] 0.750 | 21 | 36694 | 32114 | 35963
[19:44:37] 0.800 | 26 | 36451 | 36068 | 39803
[19:44:37] 0.850 | 24 | 36289 | 38470 | 37546
[19:44:37] 0.900 | 32 | 36251 | 38341 | 35090
[19:44:37] 0.950 | 29 | 36203 | 41859 | 38694
[19:44:37] 1.000 | 32 | 36550 | 37646 | 36915
[19:44:37] 1.050 | 31 | 36734 | 36498 | 30406
[19:44:37] 1.100 | 16 | 36534 | 35217 | 36254
[19:44:37] 1.150 | 30 | 37185 | 34891 | 32912
[19:44:38] 1.200 | 28 | 37201 | 36811 | 34029
[19:44:38] 1.250 | 21 | 37075 | 31931 | 32330
[19:44:38] 1.300 | 39 | 37230 | 33471 | 38253
[19:44:38] 1.350 | 32 | 37133 | 35231 | 34897
[19:44:38] 1.400 | 28 | 37051 | 37662 | 33167
[19:44:38] 1.450 | 27 | 36919 | 37780 | 35555
[19:44:38] 1.500 | 21 | 37002 | 35366 | 36830
[19:44:38] 1.550 | 26 | 37469 | 36173 | 38511
[19:44:38] 1.600 | 34 | 37169 | 35615 | 34119
[19:44:38] 1.650 | 35 | 35910 | 37982 | 34871
[19:44:38] 1.700 | 28 | 36974 | 30845 | 33267
[19:44:38] 1.750 | 29 | 36604 | 38914 | 39927
[19:44:38] 1.800 | 21 | 36579 | 35440 | 33552
[19:44:38] 1.850 | 44 | 36319 | 38853 | 35321
[19:44:38] 1.900 | 28 | 36267 | 32686 | 39237
[19:44:38] 1.950 | 27 | 36068 | 34725 | 38641
[19:44:38] 2.000 | 26 | 35956 | 35866 | 35850
[19:44:38] 2.050 | 21 | 36005 | 34621 | 38572
[19:44:38] 2.100 | 29 | 36976 | 34368 | 34119
[19:44:38] 2.150 | 38 | 37089 | 42289 | 32632
[19:44:39] 2.200 | 19 | 36636 | 35909 | 37146
[19:44:39] 2.250 | 25 | 35964 | 42596 | 35264
[19:44:39] 2.300 | 17 | 35354 | 31411 | 36283
[19:44:39] 2.350 | 27 | 35245 | 33256 | 36337
[19:44:39] 2.400 | 21 | 35114 | 33338 | 37138
[19:44:39] 2.450 | 25 | 34958 | 33440 | 33691
[19:44:39] 2.500 | 19 | 34714 | 35909 | 32316
[19:44:39] 2.550 | 28 | 34557 | 35119 | 39240
[19:44:39] 2.600 | 29 | 35003 | 36759 | 34434
[19:44:39] 2.650 | 20 | 33375 | 33011 | 30789
[19:44:39] 2.700 | 31 | 33190 | 33618 | 34536
[19:44:39] 2.750 | 22 | 33224 | 37826 | 33353
[19:44:39] 2.800 | 30 | 33185 | 40713 | 38623
[19:44:39] 2.850 | 30 | 33532 | 33156 | 37887
[19:44:39] 2.900 | 21 | 32796 | 36566 | 36788
[19:44:39] 2.950 | 32 | 32594 | 36344 | 33479
[19:44:39] 3.000 | 24 | 32598 | 36369 | 32815
