timestamped_line
[17:21:52] ▶ Starting baseline phase for 2.5 seconds...
[17:21:52] t (s) | A | B | C | D
[17:21:52] 0.050 | 38 | 23368 | 86 | 22664
[17:21:52] 0.100 | 41 | 23382 | 88 | 22548
[17:21:52] 0.150 | 46 | 23370 | 83 | 22629
[17:21:52] 0.200 | 38 | 23375 | 88 | 22593
[17:21:52] 0.250 | 36 | 23369 | 77 | 22564
[17:21:52] 0.300 | 45 | 23372 | 93 | 22513
[17:21:52] 0.350 | 44 | 23379 | 88 | 22570
[17:21:52] 0.400 | 39 | 23373 | 85 | 22535
[17:21:52] 0.450 | 41 | 23367 | 87 | 22274
[17:21:53] 0.500 | 46 | 23364 | 81 | 22240
[17:21:53] 0.550 | 36 | 23374 | 90 | 22332
[17:21:53] 0.600 | 41 | 23376 | 96 | 22244
[17:21:53] 0.650 | 41 | 23360 | 86 | 22298
[17:21:53] 0.700 | 31 | 23390 | 85 | 22420
[17:21:53] 0.750 | 58 | 23384 | 84 | 22525
[17:21:53] 0.800 | 41 | 23384 | 82 | 22526
[17:21:53] 0.850 | 54 | 23384 | 85 | 22454
[17:21:53] 0.900 | 41 | 23377 | 86 | 22450
[17:21:53] 0.950 | 42 | 23367 | 98 | 22421
[17:21:53] 1.000 | 39 | 23378 | 86 | 22457
[17:21:53] 1.050 | 30 | 23369 | 80 | 22541
[17:21:53] 1.100 | 47 | 23375 | 98 | 22559
[17:21:53] 1.150 | 39 | 23364 | 85 | 22567
[17:21:53] 1.200 | 39 | 23378 | 87 | 22483
[17:21:53] 1.250 | 33 | 23381 | 83 | 22551
[17:21:53] 1.300 | 36 | 23383 | 95 | 22547
[17:21:53] 1.350 | 39 | 23364 | 88 | 22606
[17:21:53] 1.400 | 40 | 23376 | 91 | 22474
[17:21:53] 1.450 | 45 | 23372 | 89 | 22789
[17:21:54] 1.500 | 63 | 23379 | 98 | 22774
[17:21:54] 1.550 | 46 | 23376 | 86 | 22885
[17:21:54] 1.600 | 55 | 23367 | 100 | 22896
[17:21:54] 1.650 | 44 | 23377 | 78 | 22876
[17:21:54] 1.700 | 45 | 23368 | 94 | 22882
[17:21:54] 1.750 | 43 | 23378 | 85 | 22769
[17:21:54] 1.800 | 45 | 23373 | 75 | 22698
[17:21:54] 1.850 | 38 | 23373 | 90 | 22673
[17:21:54] 1.900 | 48 | 23380 | 96 | 22717
[17:21:54] 1.950 | 50 | 23364 | 73 | 22809
[17:21:54] 2.000 | 46 | 23368 | 95 | 22879
[17:21:54] 2.050 | 39 | 23368 | 78 | 22806
[17:21:54] 2.100 | 43 | 23370 | 81 | 22738
[17:21:54] 2.150 | 42 | 23357 | 89 | 22752
[17:21:54] 2.200 | 53 | 23366 | 83 | 22721
[17:21:54] 2.250 | 44 | 23365 | 82 | 22686
[17:21:54] 2.300 | 43 | 23366 | 87 | 22613
[17:21:54] 2.350 | 44 | 23376 | 86 | 22626
[17:21:54] 2.400 | 35 | 23374 | 86 | 22729
