timestamped_line
[17:30:40] ▶ Starting baseline phase for 2.5 seconds...
[17:30:40] t (s) | A | B | C | D
[17:30:40] 0.050 | 44 | 23840 | 108 | 40992
[17:30:40] 0.100 | 47 | 23827 | 102 | 40948
[17:30:40] 0.150 | 50 | 23860 | 92 | 40970
[17:30:40] 0.200 | 44 | 23851 | 93 | 40992
[17:30:40] 0.250 | 51 | 23856 | 99 | 41002
[17:30:41] 0.300 | 41 | 23856 | 84 | 41027
[17:30:41] 0.350 | 49 | 23863 | 78 | 41047
[17:30:41] 0.400 | 42 | 23872 | 88 | 41066
[17:30:41] 0.450 | 51 | 23864 | 62 | 41024
[17:30:41] 0.500 | 49 | 23857 | 94 | 41063
[17:30:41] 0.550 | 46 | 23869 | 86 | 41059
[17:30:41] 0.600 | 50 | 23866 | 87 | 41158
[17:30:41] 0.650 | 50 | 23852 | 92 | 41179
[17:30:41] 0.700 | 47 | 23859 | 91 | 41132
[17:30:41] 0.750 | 48 | 23859 | 88 | 41144
[17:30:41] 0.800 | 48 | 23848 | 95 | 40947
[17:30:41] 0.850 | 42 | 23867 | 98 | 40927
[17:30:41] 0.900 | 54 | 23837 | 88 | 40948
[17:30:41] 0.950 | 55 | 23845 | 81 | 40959
[17:30:41] 1.000 | 46 | 23840 | 92 | 40975
[17:30:41] 1.050 | 63 | 23837 | 88 | 40985
[17:30:41] 1.100 | 64 | 23848 | 76 | 40998
[17:30:41] 1.150 | 48 | 23834 | 90 | 40993
[17:30:41] 1.200 | 59 | 23847 | 93 | 41000
[17:30:41] 1.250 | 45 | 23838 | 112 | 41023
[17:30:42] 1.300 | 57 | 23855 | 101 | 41012
[17:30:42] 1.350 | 48 | 23829 | 106 | 41117
[17:30:42] 1.400 | 47 | 23840 | 71 | 41149
[17:30:42] 1.450 | 41 | 23835 | 85 | 41102
[17:30:42] 1.500 | 46 | 23855 | 89 | 41042
[17:30:42] 1.550 | 51 | 23845 | 98 | 40941
[17:30:42] 1.600 | 35 | 23851 | 100 | 40924
[17:30:42] 1.650 | 52 | 23846 | 85 | 40963
[17:30:42] 1.700 | 41 | 23841 | 90 | 40956
[17:30:42] 1.750 | 53 | 23852 | 92 | 40978
[17:30:42] 1.800 | 50 | 23838 | 90 | 40984
[17:30:42] 1.850 | 38 | 23840 | 84 | 40983
[17:30:42] 1.900 | 52 | 23837 | 99 | 41000
[17:30:42] 1.950 | 55 | 23844 | 106 | 41017
[17:30:42] 2.000 | 47 | 23835 | 92 | 41013
[17:30:42] 2.050 | 52 | 23849 | 90 | 41015
[17:30:42] 2.100 | 45 | 23838 | 91 | 41076
[17:30:42] 2.150 | 41 | 23838 | 86 | 41106
[17:30:42] 2.200 | 40 | 23834 | 92 | 41088
[17:30:42] 2.250 | 50 | 23833 | 97 | 40974
[17:30:43] 2.300 | 49 | 23835 | 85 | 40954
[17:30:43] 2.350 | 48 | 23840 | 93 | 40935
[17:30:43] 2.400 | 35 | 23838 | 92 | 40953
[17:30:43] 2.450 | 51 | 23837 | 92 | 40962
[17:30:43] 2.500 | 45 | 23829 | 103 | 40960
[17:30:43] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:30:43] 2.550 | 45 | 23860 | 92 | 40973
[17:30:43] 0.050 | 43 | 23841 | 91 | 40972
[17:30:43] 0.100 | 47 | 23850 | 101 | 40996
[17:30:43] 0.150 | 51 | 23852 | 93 | 41037
[17:30:43] 0.200 | 48 | 23855 | 93 | 41027
[17:30:43] 0.250 | 40 | 23841 | 111 | 41026
[17:30:43] 0.300 | 46 | 23858 | 93 | 41007
[17:30:43] 0.350 | 48 | 23835 | 100 | 40989
[17:30:43] 0.400 | 45 | 23848 | 106 | 40963
[17:30:43] 0.450 | 43 | 23838 | 96 | 40962
[17:30:43] 0.500 | 54 | 23839 | 90 | 40930
[17:30:43] 0.550 | 37 | 23837 | 97 | 40935
[17:30:43] 0.600 | 49 | 23840 | 96 | 40942
[17:30:43] 0.650 | 56 | 23844 | 94 | 40969
[17:30:43] 0.700 | 44 | 23842 | 98 | 40967
[17:30:44] 0.750 | 57 | 23844 | 98 | 40978
[17:30:44] 0.800 | 50 | 23829 | 106 | 40977
[17:30:44] 0.850 | 42 | 23847 | 94 | 40987
[17:30:44] 0.900 | 46 | 23832 | 105 | 40994
[17:30:44] 0.950 | 43 | 23843 | 86 | 40965
[17:30:44] 1.000 | 46 | 23842 | 109 | 40969
[17:30:44] 1.050 | 47 | 23839 | 102 | 40950
[17:30:44] 1.100 | 39 | 23839 | 94 | 40940
[17:30:44] 1.150 | 43 | 23836 | 90 | 40912
[17:30:44] 1.200 | 49 | 23839 | 98 | 40929
[17:30:44] 1.250 | 48 | 23837 | 99 | 40901
[17:30:44] 1.300 | 56 | 23842 | 110 | 40893
[17:30:44] 1.350 | 54 | 23831 | 91 | 40918
[17:30:44] 1.400 | 54 | 23839 | 94 | 40919
[17:30:44] 1.450 | 40 | 23839 | 88 | 40912
[17:30:44] 1.500 | 53 | 23838 | 96 | 40929
[17:30:44] 1.550 | 44 | 23840 | 101 | 40933
[17:30:44] 1.600 | 38 | 23845 | 101 | 40915
[17:30:44] 1.650 | 60 | 23860 | 97 | 40920
[17:30:44] 1.700 | 57 | 23848 | 98 | 40933
[17:30:45] 1.750 | 46 | 23846 | 102 | 40944
[17:30:45] 1.800 | 54 | 23848 | 99 | 40928
[17:30:45] 1.850 | 61 | 23841 | 100 | 40924
[17:30:45] 1.900 | 57 | 23824 | 98 | 40913
[17:30:45] 1.950 | 37 | 23845 | 101 | 40911
[17:30:45] 2.000 | 46 | 23840 | 98 | 40919
[17:30:45] 2.050 | 51 | 23848 | 85 | 40917
[17:30:45] 2.100 | 41 | 23844 | 96 | 40931
[17:30:45] 2.150 | 47 | 23839 | 97 | 40922
[17:30:45] 2.200 | 43 | 23841 | 96 | 40946
[17:30:45] 2.250 | 41 | 23843 | 92 | 40928
[17:30:45] 2.300 | 35 | 23847 | 90 | 40939
[17:30:45] 2.350 | 55 | 23855 | 93 | 40935
[17:30:45] 2.400 | 45 | 23851 | 107 | 40912
[17:30:45] 2.450 | 45 | 23845 | 103 | 40925
[17:30:45] 2.500 | 47 | 23850 | 93 | 40916
[17:30:45] 2.550 | 46 | 23871 | 89 | 40926
