timestamped_line
[19:33:31] ▶ Starting baseline phase for 2.5 seconds...
[19:33:31] t (s) | A | B | C | D
[19:33:31] 0.051 | 67 | 2618 | 91 | 97
[19:33:31] 0.101 | 63 | 2618 | 85 | 81
[19:33:31] 0.151 | 67 | 2597 | 85 | 85
[19:33:31] 0.201 | 58 | 2697 | 95 | 93
[19:33:31] 0.251 | 76 | 2653 | 89 | 81
[19:33:31] 0.301 | 79 | 2643 | 106 | 91
[19:33:31] 0.351 | 72 | 2486 | 93 | 101
[19:33:31] 0.401 | 72 | 2794 | 85 | 93
[19:33:31] 0.451 | 63 | 2718 | 99 | 81
[19:33:31] 0.501 | 73 | 2740 | 99 | 90
[19:33:32] 0.551 | 75 | 2759 | 98 | 100
[19:33:32] 0.601 | 73 | 2761 | 98 | 90
[19:33:32] 0.651 | 69 | 2743 | 95 | 88
[19:33:32] 0.701 | 72 | 2671 | 96 | 90
[19:33:32] 0.751 | 69 | 2672 | 97 | 95
[19:33:32] 0.801 | 63 | 2703 | 94 | 93
[19:33:32] 0.851 | 64 | 2598 | 95 | 92
[19:33:32] 0.901 | 71 | 2706 | 101 | 102
[19:33:32] 0.951 | 71 | 2655 | 102 | 111
[19:33:32] 1.001 | 73 | 2683 | 113 | 95
[19:33:32] 1.051 | 78 | 2736 | 92 | 98
[19:33:32] 1.101 | 71 | 2695 | 82 | 103
[19:33:32] 1.151 | 76 | 2699 | 108 | 107
[19:33:32] 1.201 | 75 | 2648 | 116 | 79
[19:33:32] 1.251 | 78 | 2691 | 92 | 95
[19:33:32] 1.301 | 64 | 2545 | 81 | 106
[19:33:32] 1.351 | 85 | 2632 | 88 | 94
[19:33:32] 1.401 | 71 | 2597 | 96 | 98
[19:33:32] 1.451 | 87 | 2528 | 100 | 91
[19:33:32] 1.501 | 68 | 2621 | 108 | 107
[19:33:33] 1.551 | 75 | 2624 | 113 | 110
[19:33:33] 1.601 | 84 | 2600 | 103 | 100
[19:33:33] 1.651 | 62 | 2613 | 117 | 93
[19:33:33] 1.701 | 73 | 2692 | 117 | 105
[19:33:33] 1.751 | 77 | 2709 | 106 | 103
[19:33:33] 1.801 | 78 | 2683 | 109 | 103
[19:33:33] 1.851 | 70 | 2707 | 106 | 108
[19:33:33] 1.901 | 75 | 2592 | 102 | 92
[19:33:33] 1.951 | 69 | 2711 | 110 | 102
[19:33:33] 2.001 | 78 | 2720 | 114 | 111
[19:33:33] 2.051 | 74 | 2720 | 107 | 114
[19:33:33] 2.101 | 77 | 2749 | 116 | 111
[19:33:33] 2.151 | 79 | 2700 | 118 | 89
[19:33:33] 2.201 | 83 | 2719 | 100 | 105
[19:33:33] 2.251 | 73 | 2580 | 122 | 103
[19:33:33] 2.301 | 72 | 2353 | 107 | 101
[19:33:33] 2.351 | 69 | 2599 | 104 | 99
[19:33:33] 2.401 | 86 | 2575 | 112 | 100
[19:33:33] 2.451 | 72 | 2539 | 114 | 105
[19:33:33] ✅ Baseline complete. Starting main recording for 10 seconds...
[19:33:33] 2.501 | 83 | 2614 | 113 | 102
[19:33:34] 0.050 | 79 | 2563 | 109 | 105
[19:33:34] 0.100 | 82 | 2624 | 119 | 95
[19:33:34] 0.150 | 82 | 2596 | 113 | 107
[19:33:34] 0.200 | 97 | 2548 | 107 | 90
[19:33:34] 0.250 | 72 | 2660 | 106 | 110
[19:33:34] 0.300 | 92 | 2614 | 102 | 103
[19:33:34] 0.350 | 85 | 2529 | 114 | 95
[19:33:34] 0.400 | 91 | 2534 | 113 | 106
[19:33:34] 0.450 | 87 | 2567 | 118 | 90
[19:33:34] 0.500 | 84 | 2419 | 110 | 100
[19:33:34] 0.550 | 72 | 2567 | 112 | 112
[19:33:34] 0.600 | 67 | 2478 | 107 | 98
[19:33:34] 0.650 | 77 | 2551 | 109 | 104
[19:33:34] 0.700 | 87 | 2624 | 100 | 117
[19:33:34] 0.750 | 83 | 2521 | 106 | 104
[19:33:34] 0.800 | 77 | 2499 | 107 | 92
[19:33:34] 0.850 | 77 | 2529 | 105 | 101
[19:33:34] 0.900 | 83 | 2468 | 101 | 107
[19:33:34] 0.950 | 73 | 2391 | 115 | 101
[19:33:34] 1.000 | 80 | 2499 | 121 | 98
[19:33:35] 1.050 | 75 | 2587 | 113 | 102
[19:33:35] 1.100 | 68 | 2552 | 108 | 106
[19:33:35] 1.150 | 78 | 2490 | 107 | 106
[19:33:35] 1.200 | 68 | 2479 | 109 | 107
[19:33:35] 1.250 | 79 | 2582 | 110 | 109
[19:33:35] 1.300 | 72 | 2515 | 105 | 111
[19:33:35] 1.350 | 73 | 2611 | 114 | 101
[19:33:35] 1.400 | 77 | 2651 | 125 | 113
[19:33:35] 1.450 | 71 | 2674 | 104 | 106
[19:33:35] 1.500 | 86 | 2592 | 112 | 117
[19:33:35] 1.550 | 83 | 2587 | 115 | 110
[19:33:35] 1.600 | 83 | 2559 | 112 | 100
[19:33:35] 1.650 | 82 | 2565 | 133 | 107
[19:33:35] 1.700 | 85 | 2585 | 102 | 133
[19:33:35] 1.750 | 84 | 2577 | 109 | 123
[19:33:35] 1.800 | 74 | 2541 | 100 | 100
[19:33:35] 1.850 | 91 | 2655 | 108 | 110
[19:33:35] 1.900 | 84 | 2701 | 107 | 110
[19:33:35] 1.950 | 96 | 2606 | 110 | 100
[19:33:35] 2.000 | 80 | 2590 | 127 | 90
[19:33:36] 2.050 | 88 | 2551 | 118 | 103
[19:33:36] 2.100 | 87 | 2558 | 136 | 115
[19:33:36] 2.150 | 89 | 2514 | 121 | 112
[19:33:36] 2.200 | 81 | 2525 | 115 | 92
[19:33:36] 2.250 | 78 | 2542 | 111 | 94
[19:33:36] 2.300 | 84 | 2316 | 105 | 119
[19:33:36] 2.350 | 79 | 2448 | 115 | 109
[19:33:36] 2.400 | 83 | 2369 | 116 | 107
[19:33:36] 2.450 | 93 | 2241 | 125 | 96
[19:33:36] 2.500 | 83 | 2273 | 111 | 104
[19:33:36] 2.550 | 83 | 2479 | 122 | 122
[19:33:36] 2.600 | 86 | 2367 | 114 | 107
[19:33:36] 2.650 | 80 | 2410 | 122 | 119
[19:33:36] 2.700 | 81 | 2261 | 107 | 93
[19:33:36] 2.750 | 86 | 2334 | 112 | 113
[19:33:36] 2.800 | 70 | 2251 | 115 | 117
[19:33:36] 2.850 | 87 | 2053 | 108 | 114
[19:33:36] 2.900 | 71 | 2224 | 121 | 104
[19:33:36] 2.950 | 85 | 2222 | 103 | 104
[19:33:36] 3.000 | 75 | 2213 | 121 | 108
