timestamped_line
[19:39:58] ▶ Starting baseline phase for 2.5 seconds...
[19:39:58] t (s) | A | B | C | D
[19:39:58] 0.051 | 35 | 8071 | 65 | 77
[19:39:59] 0.101 | 32 | 10460 | 52 | 66
[19:39:59] 0.151 | 37 | 16806 | 62 | 62
[19:39:59] 0.201 | 36 | 18128 | 67 | 62
[19:39:59] 0.251 | 29 | 17980 | 56 | 64
[19:39:59] 0.301 | 39 | 17972 | 63 | 74
[19:39:59] 0.351 | 38 | 18107 | 71 | 74
[19:39:59] 0.401 | 32 | 17028 | 55 | 74
[19:39:59] 0.451 | 28 | 18047 | 72 | 72
[19:39:59] 0.501 | 25 | 22371 | 59 | 70
[19:39:59] 0.551 | 46 | 24147 | 58 | 66
[19:39:59] 0.601 | 29 | 24627 | 63 | 73
[19:39:59] 0.651 | 31 | 23316 | 60 | 63
[19:39:59] 0.701 | 33 | 22893 | 71 | 66
[19:39:59] 0.751 | 27 | 22259 | 65 | 89
[19:39:59] 0.801 | 32 | 26326 | 67 | 83
[19:39:59] 0.851 | 40 | 26146 | 77 | 71
[19:39:59] 0.901 | 33 | 26413 | 60 | 72
[19:39:59] 0.951 | 32 | 26072 | 73 | 69
[19:39:59] 1.001 | 32 | 26194 | 58 | 77
[19:39:59] 1.051 | 43 | 26267 | 55 | 70
[19:40:00] 1.101 | 31 | 27260 | 80 | 83
[19:40:00] 1.151 | 46 | 25318 | 82 | 61
[19:40:00] 1.201 | 30 | 26454 | 66 | 74
[19:40:00] 1.251 | 31 | 26822 | 65 | 84
[19:40:00] 1.301 | 35 | 27495 | 59 | 77
[19:40:00] 1.351 | 35 | 27851 | 63 | 73
[19:40:00] 1.401 | 33 | 27857 | 59 | 81
[19:40:00] 1.451 | 22 | 27699 | 74 | 91
[19:40:00] 1.501 | 39 | 27223 | 67 | 74
[19:40:00] 1.551 | 32 | 27414 | 74 | 67
[19:40:00] 1.601 | 37 | 26301 | 68 | 78
[19:40:00] 1.651 | 25 | 26263 | 71 | 73
[19:40:00] 1.701 | 26 | 26493 | 72 | 64
