timestamped_line
[15:09:27] ▶ Starting baseline phase for 2.5 seconds...
[15:09:27] t (s) | A | B | C | D
[15:09:27] 0.050 | 48 | 39312 | 95 | 31734
[15:09:27] 0.100 | 51 | 39321 | 106 | 31728
[15:09:27] 0.150 | 51 | 39403 | 97 | 31727
[15:09:27] 0.200 | 45 | 39406 | 99 | 31740
[15:09:27] 0.250 | 42 | 39296 | 96 | 31739
[15:09:27] 0.300 | 50 | 39220 | 102 | 31734
[15:09:27] 0.350 | 47 | 39229 | 98 | 31719
[15:09:27] 0.400 | 50 | 39316 | 102 | 31721
[15:09:27] 0.450 | 51 | 39339 | 107 | 31732
[15:09:27] 0.500 | 50 | 39278 | 102 | 31733
[15:09:27] 0.550 | 47 | 39350 | 106 | 31746
[15:09:28] 0.600 | 43 | 39380 | 103 | 31765
[15:09:28] 0.650 | 50 | 39304 | 95 | 31743
[15:09:28] 0.700 | 46 | 39297 | 107 | 31742
[15:09:28] 0.750 | 50 | 39331 | 106 | 31743
[15:09:28] 0.800 | 56 | 39400 | 103 | 31738
[15:09:28] 0.850 | 51 | 39264 | 112 | 31740
[15:09:28] 0.900 | 63 | 39330 | 102 | 31747
[15:09:28] 0.950 | 45 | 39359 | 100 | 31732
[15:09:28] 1.000 | 52 | 39308 | 98 | 31742
[15:09:28] 1.050 | 46 | 39312 | 101 | 31750
[15:09:28] 1.100 | 45 | 39275 | 98 | 31723
[15:09:28] 1.150 | 53 | 39282 | 103 | 31731
[15:09:28] 1.200 | 51 | 39284 | 93 | 31736
[15:09:28] 1.250 | 52 | 39283 | 104 | 31719
[15:09:28] 1.300 | 46 | 39264 | 103 | 31735
[15:09:28] 1.350 | 59 | 39273 | 97 | 31733
[15:09:28] 1.400 | 54 | 39278 | 114 | 31732
[15:09:28] 1.450 | 50 | 39272 | 103 | 31737
[15:09:28] 1.500 | 47 | 39279 | 102 | 31739
[15:09:28] 1.550 | 52 | 39282 | 109 | 31724
[15:09:29] 1.600 | 54 | 39274 | 100 | 31743
[15:09:29] 1.650 | 54 | 39285 | 115 | 31741
[15:09:29] 1.700 | 40 | 39268 | 96 | 31748
[15:09:29] 1.750 | 49 | 39253 | 108 | 31751
[15:09:29] 1.800 | 58 | 39236 | 101 | 31746
