timestamped_line
[14:19:30] ▶ Starting baseline phase for 2.5 seconds...
[14:19:30] t (s) | A | B | C | D
[14:19:30] 0.050 | 37 | 4502 | 29860 | 74
[14:19:30] 0.100 | 39 | 4492 | 29859 | 86
[14:19:30] 0.150 | 40 | 4484 | 29868 | 89
[14:19:30] 0.200 | 24 | 4490 | 29863 | 72
[14:19:30] 0.250 | 41 | 4481 | 29874 | 74
[14:19:30] 0.300 | 41 | 4488 | 29871 | 79
[14:19:30] 0.350 | 41 | 4472 | 29890 | 90
[14:19:30] 0.400 | 46 | 4486 | 29886 | 61
[14:19:30] 0.450 | 33 | 4479 | 29898 | 78
[14:19:31] 0.500 | 41 | 4477 | 29898 | 82
[14:19:31] 0.550 | 35 | 4494 | 29910 | 97
[14:19:31] 0.600 | 40 | 4486 | 29908 | 93
[14:19:31] 0.650 | 24 | 4495 | 29923 | 77
[14:19:31] 0.700 | 29 | 4485 | 29913 | 84
[14:19:31] 0.750 | 47 | 4468 | 29929 | 95
[14:19:31] 0.800 | 34 | 4477 | 29925 | 84
[14:19:31] 0.850 | 38 | 4472 | 29916 | 86
[14:19:31] 0.900 | 39 | 4467 | 29935 | 88
[14:19:31] 0.950 | 36 | 4455 | 29926 | 94
[14:19:31] 1.000 | 38 | 4453 | 29935 | 85
[14:19:31] 1.050 | 30 | 4475 | 29943 | 81
[14:19:31] 1.100 | 40 | 4461 | 29943 | 77
[14:19:31] 1.150 | 44 | 4441 | 29953 | 87
[14:19:31] 1.200 | 39 | 4445 | 29955 | 84
[14:19:31] 1.250 | 46 | 4429 | 29958 | 93
[14:19:31] 1.300 | 44 | 4427 | 29967 | 90
[14:19:31] 1.350 | 31 | 4445 | 29970 | 95
[14:19:31] 1.400 | 37 | 4447 | 29965 | 79
[14:19:31] 1.450 | 22 | 4468 | 29971 | 84
[14:19:32] 1.500 | 38 | 4456 | 29974 | 86
[14:19:32] 1.550 | 38 | 4465 | 29974 | 72
[14:19:32] 1.600 | 39 | 4462 | 29970 | 94
[14:19:32] 1.650 | 31 | 4424 | 29970 | 89
[14:19:32] 1.700 | 36 | 4416 | 29991 | 91
[14:19:32] 1.750 | 36 | 4400 | 29983 | 83
[14:19:32] 1.800 | 51 | 4428 | 30004 | 85
[14:19:32] 1.850 | 35 | 4411 | 29996 | 79
[14:19:32] 1.900 | 40 | 4447 | 30018 | 94
[14:19:32] 1.950 | 46 | 4442 | 30018 | 77
[14:19:32] 2.000 | 42 | 4456 | 30028 | 91
