timestamped_line
[21:13:10] ▶ Starting baseline phase for 2.5 seconds...
[21:13:10] t (s) | A | B | C | D
[21:13:10] 0.050 | 35157 | 37485 | 8969 | 10230
[21:13:10] 0.100 | 36295 | 37605 | 8945 | 10245
[21:13:10] 0.150 | 33695 | 41558 | 8965 | 10223
[21:13:10] 0.200 | 35892 | 36266 | 8912 | 10253
[21:13:10] 0.250 | 34300 | 35359 | 8849 | 10277
[21:13:10] 0.300 | 36047 | 34067 | 8864 | 10275
[21:13:10] 0.350 | 35032 | 32888 | 8839 | 10300
[21:13:10] 0.400 | 34027 | 38946 | 8827 | 10292
[21:13:10] 0.450 | 34633 | 38289 | 8839 | 10273
[21:13:11] 0.500 | 33848 | 37901 | 8790 | 10283
[21:13:11] 0.550 | 31097 | 35680 | 8790 | 10323
[21:13:11] 0.600 | 29720 | 36384 | 8817 | 10293
[21:13:11] 0.650 | 35628 | 31690 | 8424 | 10337
[21:13:11] 0.700 | 31092 | 34624 | 8435 | 10345
[21:13:11] 0.750 | 32833 | 35441 | 8388 | 10448
[21:13:11] 0.800 | 35643 | 38880 | 8417 | 10442
[21:13:11] 0.850 | 35431 | 39189 | 8379 | 10420
[21:13:11] 0.900 | 32985 | 36328 | 8339 | 10427
[21:13:11] 0.950 | 34111 | 36502 | 8389 | 10413
[21:13:11] 1.000 | 31657 | 39182 | 8392 | 10401
[21:13:11] 1.050 | 32830 | 31295 | 8400 | 10401
[21:13:11] 1.100 | 31541 | 38805 | 8428 | 10403
[21:13:11] 1.150 | 37639 | 37819 | 8272 | 10456
[21:13:11] 1.200 | 33183 | 35427 | 8050 | 10257
[21:13:11] 1.250 | 33394 | 36115 | 8201 | 10257
[21:13:11] 1.300 | 32282 | 36567 | 8092 | 10287
[21:13:11] 1.350 | 37630 | 37859 | 8112 | 10364
[21:13:11] 1.400 | 34621 | 34475 | 8127 | 10357
[21:13:11] 1.450 | 34965 | 36916 | 8103 | 10359
[21:13:12] 1.500 | 30949 | 31655 | 8128 | 10401
[21:13:12] 1.550 | 32596 | 33887 | 8091 | 10402
[21:13:12] 1.600 | 31303 | 35535 | 8109 | 10406
[21:13:12] 1.650 | 33126 | 34073 | 8125 | 10397
[21:13:12] 1.700 | 31944 | 43945 | 8126 | 10399
[21:13:12] 1.750 | 31663 | 35710 | 8157 | 10393
[21:13:12] 1.800 | 33944 | 35633 | 8149 | 10397
[21:13:12] 1.850 | 32192 | 34949 | 8153 | 10375
[21:13:12] 1.900 | 30981 | 34805 | 8178 | 10383
[21:13:12] 1.950 | 34198 | 36704 | 8191 | 10402
[21:13:12] 2.000 | 31954 | 32437 | 8192 | 10403
[21:13:12] 2.050 | 30665 | 31819 | 8220 | 10399
[21:13:12] 2.100 | 34655 | 34813 | 8221 | 10416
[21:13:12] 2.150 | 31923 | 39485 | 8222 | 10425
[21:13:12] 2.200 | 33631 | 36124 | 8227 | 10448
[21:13:12] 2.250 | 33973 | 33922 | 8235 | 10436
[21:13:12] 2.300 | 32761 | 36625 | 8261 | 10450
[21:13:12] 2.350 | 33154 | 34338 | 8271 | 10453
[21:13:12] 2.400 | 35600 | 32558 | 8297 | 10450
[21:13:12] 2.450 | 33833 | 32855 | 8286 | 10441
[21:13:13] 2.500 | 34731 | 37852 | 8269 | 10463
[21:13:13] ✅ Baseline complete. Starting main recording for 10 seconds...
[21:13:13] 2.550 | 32441 | 39813 | 8283 | 10481
[21:13:13] 0.050 | 31854 | 36203 | 8287 | 10464
