timestamped_line
[20:26:09] ▶ Starting baseline phase for 2.5 seconds...
[20:26:09] t (s) | A | B | C | D
[20:26:09] 0.051 | 35372 | 37542 | 59589 | 56867
[20:26:09] 0.101 | 37083 | 35568 | 59587 | 56870
[20:26:09] 0.151 | 39138 | 36679 | 59586 | 56869
[20:26:09] 0.201 | 35068 | 35682 | 59587 | 56873
[20:26:10] 0.251 | 41063 | 41496 | 59592 | 56870
[20:26:10] 0.301 | 41993 | 35865 | 59592 | 56869
[20:26:10] 0.351 | 39848 | 38825 | 59588 | 56865
[20:26:10] 0.401 | 39822 | 36624 | 59583 | 56867
[20:26:10] 0.451 | 40631 | 34197 | 59592 | 56869
[20:26:10] 0.501 | 37061 | 39667 | 59584 | 56870
[20:26:10] 0.551 | 42452 | 41148 | 59580 | 56868
[20:26:10] 0.601 | 40075 | 34549 | 59585 | 56869
[20:26:10] 0.651 | 38108 | 36966 | 59577 | 56877
[20:26:10] 0.701 | 40385 | 38025 | 59580 | 56867
[20:26:10] 0.751 | 35409 | 34069 | 59593 | 56866
[20:26:10] 0.801 | 36834 | 34688 | 59580 | 56872
[20:26:10] 0.851 | 36237 | 37350 | 59580 | 56867
[20:26:10] 0.901 | 39743 | 36886 | 59586 | 56868
[20:26:10] 0.951 | 38030 | 37701 | 59579 | 56866
[20:26:10] 1.001 | 36741 | 40861 | 59578 | 56863
[20:26:10] 1.051 | 41742 | 42185 | 59570 | 56858
[20:26:10] 1.101 | 36880 | 37959 | 59571 | 56868
[20:26:10] 1.151 | 39929 | 35136 | 59574 | 56867
[20:26:10] 1.201 | 40203 | 36096 | 59571 | 56866
[20:26:11] 1.251 | 44010 | 36083 | 59579 | 56870
[20:26:11] 1.301 | 38262 | 34433 | 59573 | 56869
[20:26:11] 1.351 | 40024 | 36753 | 59569 | 56866
[20:26:11] 1.401 | 39622 | 39578 | 59568 | 56869
[20:26:11] 1.451 | 39342 | 34867 | 59565 | 56875
[20:26:11] 1.501 | 35952 | 38212 | 59563 | 56866
[20:26:11] 1.551 | 41514 | 37469 | 59566 | 56866
[20:26:11] 1.601 | 38974 | 40352 | 59560 | 56866
[20:26:11] 1.651 | 42645 | 38973 | 59564 | 56869
[20:26:11] 1.701 | 42068 | 40583 | 59560 | 56879
[20:26:11] 1.751 | 43010 | 37927 | 59564 | 56865
[20:26:11] 1.801 | 43834 | 41430 | 59561 | 56869
[20:26:11] 1.851 | 37159 | 38201 | 59560 | 56871
[20:26:11] 1.901 | 37812 | 44230 | 59560 | 56873
[20:26:11] 1.951 | 37661 | 41020 | 59566 | 56868
[20:26:11] 2.001 | 42283 | 40186 | 59564 | 56872
[20:26:11] 2.051 | 38712 | 36760 | 59553 | 56869
[20:26:11] 2.101 | 45890 | 37426 | 59559 | 56874
[20:26:11] 2.151 | 39218 | 38276 | 59555 | 56877
[20:26:11] 2.201 | 38596 | 42044 | 59557 | 56878
[20:26:12] 2.251 | 41725 | 35864 | 59553 | 56869
