timestamped_line
[19:43:12] ▶ Starting baseline phase for 2.5 seconds...
[19:43:12] t (s) | A | B | C | D
[19:43:12] 0.051 | 31 | 59432 | 43643 | 36145
[19:43:12] 0.101 | 31 | 59423 | 38615 | 35289
[19:43:12] 0.151 | 39 | 59271 | 37233 | 34966
[19:43:12] 0.201 | 39 | 59292 | 39122 | 33993
[19:43:12] 0.251 | 33 | 59205 | 42016 | 33190
[19:43:12] 0.301 | 29 | 59331 | 37880 | 35217
[19:43:12] 0.351 | 38 | 59156 | 41522 | 38446
[19:43:12] 0.401 | 39 | 58351 | 39728 | 34666
[19:43:12] 0.451 | 26 | 57257 | 40559 | 34575
[19:43:12] 0.501 | 37 | 55985 | 36871 | 36361
[19:43:12] 0.551 | 39 | 54837 | 37858 | 35709
[19:43:12] 0.601 | 34 | 54154 | 41766 | 32758
[19:43:12] 0.651 | 24 | 53855 | 39794 | 35379
[19:43:12] 0.701 | 34 | 53723 | 38752 | 36935
[19:43:12] 0.751 | 37 | 53709 | 40303 | 40511
[19:43:13] 0.801 | 34 | 53213 | 39710 | 36654
[19:43:13] 0.851 | 47 | 53006 | 35413 | 34493
[19:43:13] 0.901 | 31 | 52450 | 40398 | 33904
[19:43:13] 0.951 | 37 | 51987 | 43101 | 36297
[19:43:13] 1.001 | 22 | 49442 | 37617 | 37605
[19:43:13] 1.051 | 35 | 46146 | 39880 | 33058
[19:43:13] 1.101 | 28 | 45823 | 39206 | 33145
[19:43:13] 1.151 | 25 | 44611 | 37654 | 37779
[19:43:13] 1.201 | 30 | 41662 | 32962 | 33201
[19:43:13] 1.251 | 34 | 41705 | 38085 | 33905
[19:43:13] 1.301 | 26 | 38736 | 35184 | 35612
[19:43:13] 1.351 | 31 | 39210 | 33814 | 33223
[19:43:13] 1.401 | 29 | 41982 | 36558 | 33718
[19:43:13] 1.451 | 33 | 46597 | 39154 | 35754
[19:43:13] 1.501 | 34 | 51450 | 38702 | 36095
[19:43:13] 1.551 | 24 | 56218 | 40778 | 33796
[19:43:13] 1.601 | 21 | 57475 | 39822 | 37158
[19:43:13] 1.651 | 34 | 59101 | 41957 | 33174
[19:43:13] 1.701 | 24 | 59372 | 39853 | 32767
[19:43:13] 1.751 | 30 | 59518 | 43437 | 39412
[19:43:14] 1.801 | 26 | 59571 | 38288 | 32877
[19:43:14] 1.851 | 25 | 59631 | 35353 | 33739
[19:43:14] 1.901 | 25 | 59651 | 36722 | 35069
[19:43:14] 1.951 | 38 | 59679 | 37211 | 33045
[19:43:14] 2.001 | 38 | 59701 | 39698 | 36628
[19:43:14] 2.051 | 34 | 59692 | 35957 | 40778
[19:43:14] 2.101 | 38 | 59705 | 40715 | 39023
[19:43:14] 2.151 | 30 | 59729 | 35595 | 38662
[19:43:14] 2.201 | 27 | 59430 | 37821 | 38650
[19:43:14] 2.251 | 32 | 57833 | 38772 | 33799
[19:43:14] 2.301 | 30 | 54264 | 40625 | 34062
[19:43:14] 2.351 | 33 | 49399 | 39625 | 37330
[19:43:14] 2.401 | 23 | 31626 | 35171 | 34988
[19:43:14] 2.451 | 23 | 33680 | 36561 | 31745
[19:43:14] ✅ Baseline complete. Starting main recording for 10 seconds...
[19:43:14] 2.501 | 28 | 30596 | 31562 | 38850
[19:43:14] 0.050 | 30 | 29593 | 35210 | 29872
[19:43:14] 0.100 | 30 | 29941 | 33105 | 38656
[19:43:14] 0.150 | 34 | 29176 | 34945 | 38018
[19:43:14] 0.200 | 25 | 29352 | 34826 | 36572
[19:43:14] 0.250 | 24 | 28738 | 30555 | 33031
[19:43:15] 0.300 | 26 | 27812 | 31956 | 34067
[19:43:15] 0.350 | 28 | 27390 | 31502 | 36796
[19:43:15] 0.400 | 28 | 27104 | 31620 | 36796
[19:43:15] 0.450 | 24 | 26980 | 35583 | 35190
[19:43:15] 0.500 | 38 | 26679 | 35768 | 36699
