timestamped_line
[17:12:39] ▶ Starting baseline phase for 2.5 seconds...
[17:12:39] t (s) | A | B | C | D
[17:12:39] 0.050 | 50 | 22650 | 86 | 33773
[17:12:39] 0.100 | 44 | 22655 | 100 | 33785
[17:12:39] 0.150 | 50 | 22647 | 94 | 33773
[17:12:39] 0.200 | 53 | 22660 | 80 | 33813
[17:12:39] 0.250 | 50 | 22664 | 97 | 33836
[17:12:39] 0.300 | 53 | 22668 | 87 | 33811
[17:12:39] 0.350 | 45 | 22661 | 74 | 33763
[17:12:39] 0.400 | 44 | 22659 | 85 | 33689
[17:12:40] 0.450 | 47 | 22652 | 88 | 33578
[17:12:40] 0.500 | 61 | 22658 | 86 | 33605
[17:12:40] 0.550 | 56 | 22652 | 106 | 33591
[17:12:40] 0.600 | 47 | 22646 | 91 | 33595
[17:12:40] 0.650 | 56 | 22646 | 71 | 33593
[17:12:40] 0.700 | 58 | 22651 | 90 | 33594
[17:12:40] 0.750 | 47 | 22644 | 88 | 33567
[17:12:40] 0.800 | 41 | 22657 | 82 | 33577
[17:12:40] 0.850 | 53 | 22653 | 82 | 33585
[17:12:40] 0.900 | 47 | 22644 | 82 | 33623
[17:12:40] 0.950 | 52 | 22639 | 85 | 33601
[17:12:40] 1.000 | 55 | 22650 | 73 | 33594
[17:12:40] 1.050 | 50 | 22644 | 75 | 33550
[17:12:40] 1.100 | 49 | 22663 | 84 | 33484
[17:12:40] 1.150 | 48 | 22656 | 77 | 33494
[17:12:40] 1.200 | 45 | 22656 | 80 | 33494
[17:12:40] 1.250 | 58 | 22657 | 83 | 33499
[17:12:40] 1.300 | 52 | 22663 | 99 | 33464
[17:12:40] 1.350 | 47 | 22658 | 83 | 33455
[17:12:40] 1.400 | 39 | 22657 | 94 | 33453
[17:12:41] 1.450 | 57 | 22664 | 90 | 33450
[17:12:41] 1.500 | 43 | 22667 | 80 | 33456
[17:12:41] 1.550 | 47 | 22655 | 76 | 33479
[17:12:41] 1.600 | 51 | 22660 | 81 | 33483
[17:12:41] 1.650 | 48 | 22657 | 84 | 33475
[17:12:41] 1.700 | 48 | 22644 | 84 | 33431
[17:12:41] 1.750 | 39 | 22660 | 88 | 33395
[17:12:41] 1.800 | 46 | 22665 | 87 | 33351
[17:12:41] 1.850 | 39 | 22656 | 93 | 33324
[17:12:41] 1.900 | 54 | 22658 | 86 | 33299
[17:12:41] 1.950 | 41 | 22659 | 107 | 33299
[17:12:41] 2.000 | 34 | 22662 | 93 | 33279
[17:12:41] 2.050 | 39 | 22658 | 85 | 33263
[17:12:41] 2.100 | 34 | 22661 | 86 | 33308
[17:12:41] 2.150 | 40 | 22647 | 94 | 33306
[17:12:41] 2.200 | 54 | 22661 | 74 | 33345
[17:12:41] 2.250 | 53 | 22664 | 78 | 33356
[17:12:41] 2.300 | 45 | 22658 | 88 | 33364
[17:12:41] 2.350 | 46 | 22655 | 77 | 33322
[17:12:41] 2.400 | 52 | 22654 | 87 | 33308
[17:12:42] 2.450 | 42 | 22658 | 92 | 33289
[17:12:42] 2.500 | 45 | 22660 | 82 | 33216
[17:12:42] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:12:42] 2.550 | 41 | 22653 | 65 | 33148
[17:12:42] 0.050 | 41 | 22655 | 87 | 33124
[17:12:42] 0.100 | 52 | 22670 | 83 | 33068
[17:12:42] 0.150 | 50 | 22675 | 76 | 33050
[17:12:42] 0.200 | 43 | 22668 | 90 | 33105
[17:12:42] 0.250 | 47 | 22663 | 91 | 33130
[17:12:42] 0.300 | 49 | 22666 | 89 | 33141
[17:12:42] 0.350 | 54 | 22666 | 84 | 33173
[17:12:42] 0.400 | 47 | 22672 | 79 | 33184
[17:12:42] 0.450 | 32 | 22665 | 95 | 33137
[17:12:42] 0.500 | 40 | 22653 | 92 | 33160
[17:12:42] 0.550 | 50 | 22671 | 76 | 33124
[17:12:42] 0.600 | 38 | 22669 | 96 | 33094
[17:12:42] 0.650 | 42 | 22666 | 74 | 32984
[17:12:42] 0.700 | 39 | 22679 | 107 | 32916
[17:12:42] 0.750 | 53 | 22669 | 95 | 32898
[17:12:42] 0.800 | 59 | 22672 | 103 | 32938
[17:12:42] 0.850 | 47 | 22681 | 79 | 32965
[17:12:43] 0.900 | 54 | 22663 | 81 | 32946
[17:12:43] 0.950 | 44 | 22662 | 97 | 32958
[17:12:43] 1.000 | 58 | 22677 | 91 | 32966
[17:12:43] 1.050 | 61 | 22678 | 95 | 33001
[17:12:43] 1.100 | 55 | 22677 | 101 | 33009
[17:12:43] 1.150 | 47 | 22672 | 89 | 33012
[17:12:43] 1.200 | 47 | 22661 | 98 | 33015
[17:12:43] 1.250 | 40 | 22672 | 80 | 33011
[17:12:43] 1.300 | 50 | 22664 | 99 | 33003
[17:12:43] 1.350 | 51 | 22662 | 89 | 32942
[17:12:43] 1.400 | 34 | 22653 | 99 | 32950
[17:12:43] 1.450 | 41 | 22650 | 87 | 32900
[17:12:43] 1.500 | 47 | 22671 | 82 | 32888
[17:12:43] 1.550 | 48 | 22658 | 71 | 32892
[17:12:43] 1.600 | 47 | 22672 | 98 | 32890
[17:12:43] 1.650 | 45 | 22670 | 87 | 32946
[17:12:43] 1.700 | 45 | 22672 | 91 | 32917
[17:12:43] 1.750 | 48 | 22669 | 76 | 32958
[17:12:43] 1.800 | 46 | 22675 | 90 | 32971
[17:12:43] 1.850 | 44 | 22663 | 78 | 32999
[17:12:44] 1.900 | 47 | 22663 | 103 | 32980
[17:12:44] 1.950 | 48 | 22665 | 82 | 32959
[17:12:44] 2.000 | 58 | 22666 | 86 | 32903
[17:12:44] 2.050 | 45 | 22672 | 89 | 32834
[17:12:44] 2.100 | 46 | 22660 | 88 | 32748
[17:12:44] 2.150 | 37 | 22666 | 93 | 32713
[17:12:44] 2.200 | 48 | 22665 | 85 | 32751
[17:12:44] 2.250 | 48 | 22662 | 90 | 32744
[17:12:44] 2.300 | 44 | 22661 | 66 | 32752
[17:12:44] 2.350 | 52 | 22665 | 104 | 32754
[17:12:44] 2.400 | 39 | 22668 | 96 | 32767
[17:12:44] 2.450 | 60 | 22664 | 78 | 32765
[17:12:44] 2.500 | 46 | 22666 | 82 | 32749
[17:12:44] 2.550 | 48 | 22664 | 91 | 32752
[17:12:44] 2.600 | 43 | 22662 | 78 | 32729
[17:12:44] 2.650 | 44 | 22670 | 92 | 32731
[17:12:44] 2.700 | 35 | 22669 | 95 | 32717
[17:12:44] 2.750 | 53 | 22671 | 69 | 32695
[17:12:44] 2.800 | 37 | 22670 | 90 | 32682
[17:12:44] 2.850 | 49 | 22674 | 92 | 32682
[17:12:45] 2.900 | 54 | 22662 | 92 | 32678
[17:12:45] 2.950 | 39 | 22669 | 109 | 32666
[17:12:45] 3.000 | 46 | 22664 | 83 | 32665
[17:12:45] 3.050 | 47 | 22662 | 83 | 32653
[17:12:45] 3.100 | 48 | 22657 | 81 | 32694
[17:12:45] 3.150 | 47 | 22665 | 97 | 32704
[17:12:45] 3.200 | 39 | 22667 | 96 | 32695
[17:12:45] 3.250 | 39 | 22666 | 84 | 32695
[17:12:45] 3.300 | 54 | 22668 | 86 | 32680
[17:12:45] 3.350 | 42 | 22659 | 82 | 32634
[17:12:45] 3.400 | 47 | 22665 | 84 | 32642
[17:12:45] 3.450 | 47 | 22666 | 107 | 32614
[17:12:45] 3.500 | 52 | 22661 | 90 | 32598
[17:12:45] 3.550 | 48 | 22655 | 102 | 32574
[17:12:45] 3.600 | 40 | 22663 | 93 | 32542
[17:12:45] 3.650 | 50 | 22665 | 86 | 32518
[17:12:45] 3.700 | 51 | 22665 | 86 | 32500
[17:12:45] 3.750 | 45 | 22664 | 88 | 32519
[17:12:45] 3.800 | 31 | 22671 | 87 | 32523
[17:12:45] 3.850 | 40 | 22667 | 91 | 32537
[17:12:46] 3.900 | 51 | 22657 | 93 | 32550
[17:12:46] 3.950 | 48 | 22661 | 81 | 32559
[17:12:46] 4.000 | 50 | 22659 | 93 | 32560
[17:12:46] 4.050 | 41 | 22665 | 86 | 32544
[17:12:46] 4.100 | 48 | 22669 | 78 | 32499
[17:12:46] 4.150 | 47 | 22668 | 81 | 32451
[17:12:46] 4.200 | 43 | 22666 | 113 | 32443
[17:12:46] 4.250 | 47 | 22666 | 90 | 32486
[17:12:46] 4.300 | 44 | 22650 | 68 | 32514
[17:12:46] 4.350 | 41 | 22670 | 80 | 32501
[17:12:46] 4.400 | 39 | 22662 | 85 | 32521
[17:12:46] 4.450 | 42 | 22663 | 84 | 32512
[17:12:46] 4.500 | 53 | 22659 | 87 | 32518
[17:12:46] 4.550 | 43 | 22654 | 95 | 32512
[17:12:46] 4.600 | 43 | 22655 | 94 | 32497
[17:12:46] 4.650 | 36 | 22659 | 84 | 32494
[17:12:46] 4.700 | 44 | 22660 | 88 | 32480
[17:12:46] 4.750 | 55 | 22652 | 94 | 32462
[17:12:46] 4.800 | 48 | 22666 | 86 | 32425
[17:12:46] 4.850 | 40 | 22658 | 72 | 32401
[17:12:47] 4.900 | 42 | 22659 | 84 | 32347
[17:12:47] 4.950 | 37 | 22661 | 91 | 32342
[17:12:47] 5.000 | 45 | 22669 | 88 | 32312
[17:12:47] 5.050 | 46 | 22666 | 87 | 32336
[17:12:47] 5.100 | 50 | 22667 | 93 | 32322
[17:12:47] 5.150 | 39 | 22664 | 86 | 32350
[17:12:47] 5.200 | 41 | 22659 | 92 | 32371
[17:12:47] 5.250 | 42 | 22670 | 85 | 32374
[17:12:47] 5.300 | 43 | 22669 | 99 | 32383
[17:12:47] 5.350 | 47 | 22667 | 87 | 32395
[17:12:47] 5.400 | 41 | 22671 | 93 | 32352
[17:12:47] 5.450 | 39 | 22664 | 86 | 32341
[17:12:47] 5.500 | 40 | 22666 | 91 | 32302
[17:12:47] 5.550 | 43 | 22672 | 91 | 32275
