timestamped_line
[15:44:16] ▶ Starting baseline phase for 2.5 seconds...
[15:44:16] t (s) | A | B | C | D
[15:44:16] 0.050 | 44 | 22382 | 34671 | 31366
[15:44:16] 0.100 | 51 | 22401 | 34661 | 31364
[15:44:16] 0.150 | 54 | 22400 | 34678 | 31388
[15:44:16] 0.200 | 45 | 22418 | 34692 | 31397
[15:44:16] 0.250 | 51 | 22454 | 34721 | 31397
[15:44:16] 0.300 | 51 | 22414 | 34733 | 31410
[15:44:16] 0.350 | 43 | 22447 | 34711 | 31408
[15:44:16] 0.400 | 48 | 22435 | 34705 | 31416
[15:44:16] 0.450 | 51 | 22414 | 34711 | 31409
[15:44:17] 0.500 | 47 | 22453 | 34710 | 31388
[15:44:17] 0.550 | 51 | 22445 | 34731 | 31361
[15:44:17] 0.600 | 49 | 22467 | 34736 | 31319
[15:44:17] 0.650 | 49 | 22521 | 34720 | 31287
[15:44:17] 0.700 | 53 | 22513 | 34728 | 31256
[15:44:17] 0.750 | 52 | 22533 | 34727 | 31238
[15:44:17] 0.800 | 47 | 22532 | 34725 | 31205
[15:44:17] 0.850 | 58 | 22533 | 34745 | 31187
[15:44:17] 0.900 | 54 | 22543 | 34731 | 31153
[15:44:17] 0.950 | 45 | 22525 | 34739 | 31148
[15:44:17] 1.000 | 47 | 22530 | 34740 | 31139
[15:44:17] 1.050 | 34 | 22497 | 34727 | 31145
[15:44:17] 1.100 | 59 | 22490 | 34724 | 31157
[15:44:17] 1.150 | 55 | 22490 | 34740 | 31156
[15:44:17] 1.200 | 53 | 22496 | 34730 | 31164
[15:44:17] 1.250 | 52 | 22496 | 34746 | 31163
[15:44:17] 1.300 | 48 | 22508 | 34766 | 31173
[15:44:17] 1.350 | 48 | 22537 | 34752 | 31164
[15:44:17] 1.400 | 50 | 22520 | 34731 | 31175
[15:44:17] 1.450 | 52 | 22518 | 34736 | 31162
[15:44:18] 1.500 | 56 | 22512 | 34732 | 31163
[15:44:18] 1.550 | 52 | 22519 | 34750 | 31164
[15:44:18] 1.600 | 46 | 22539 | 34735 | 31173
[15:44:18] 1.650 | 54 | 22536 | 34727 | 31196
[15:44:18] 1.700 | 44 | 22539 | 34736 | 31227
[15:44:18] 1.750 | 52 | 22534 | 34728 | 31226
[15:44:18] 1.800 | 48 | 22571 | 34733 | 31223
[15:44:18] 1.850 | 55 | 22560 | 34756 | 31238
[15:44:18] 1.900 | 47 | 22548 | 34755 | 31240
[15:44:18] 1.950 | 53 | 22538 | 34752 | 31208
[15:44:18] 2.000 | 41 | 22546 | 34738 | 31227
[15:44:18] 2.050 | 52 | 22553 | 34741 | 31257
[15:44:18] 2.100 | 52 | 22536 | 34731 | 31253
[15:44:18] 2.150 | 64 | 22544 | 34735 | 31252
[15:44:18] 2.200 | 42 | 22545 | 34728 | 31254
[15:44:18] 2.250 | 53 | 22546 | 34719 | 31269
[15:44:18] 2.300 | 54 | 22539 | 34714 | 31256
[15:44:18] 2.350 | 48 | 22531 | 34700 | 31258
[15:44:18] 2.400 | 58 | 22533 | 34710 | 31256
[15:44:18] 2.450 | 55 | 22532 | 34706 | 31264
[15:44:19] 2.500 | 45 | 22519 | 34690 | 31274
[15:44:19] ✅ Baseline complete. Starting main recording for 10 seconds...
[15:44:19] 2.550 | 57 | 22517 | 34685 | 31286
[15:44:19] 0.050 | 60 | 22557 | 34669 | 31277
[15:44:19] 0.100 | 53 | 22529 | 34671 | 31275
[15:44:19] 0.150 | 56 | 22516 | 34671 | 31257
[15:44:19] 0.200 | 47 | 22506 | 34669 | 31267
[15:44:19] 0.250 | 53 | 22495 | 34675 | 31262
[15:44:19] 0.300 | 53 | 22485 | 34671 | 31265
[15:44:19] 0.350 | 55 | 22491 | 34657 | 31271
[15:44:19] 0.400 | 49 | 22475 | 34661 | 31274
[15:44:19] 0.450 | 55 | 22446 | 34657 | 31269
[15:44:19] 0.500 | 46 | 22449 | 34634 | 31260
[15:44:19] 0.550 | 50 | 22442 | 34638 | 31257
[15:44:19] 0.600 | 44 | 22425 | 34630 | 31248
[15:44:19] 0.650 | 48 | 22437 | 34648 | 31253
[15:44:19] 0.700 | 59 | 22460 | 34651 | 31269
[15:44:19] 0.750 | 58 | 22475 | 34656 | 31267
[15:44:19] 0.800 | 45 | 22471 | 34685 | 31273
[15:44:19] 0.850 | 63 | 22454 | 34690 | 31294
[15:44:19] 0.900 | 60 | 22426 | 34681 | 31288
[15:44:20] 0.950 | 48 | 22418 | 34703 | 31299
[15:44:20] 1.000 | 59 | 22422 | 34726 | 31311
[15:44:20] 1.050 | 45 | 22426 | 34731 | 31314
[15:44:20] 1.100 | 58 | 22420 | 34722 | 31320
[15:44:20] 1.150 | 44 | 22364 | 34718 | 31326
[15:44:20] 1.200 | 50 | 22371 | 34709 | 31333
[15:44:20] 1.250 | 54 | 22377 | 34709 | 31340
[15:44:20] 1.300 | 52 | 22394 | 34678 | 31341
[15:44:20] 1.350 | 52 | 22388 | 34670 | 31346
[15:44:20] 1.400 | 50 | 22420 | 34661 | 31342
[15:44:20] 1.450 | 50 | 22402 | 34650 | 31378
[15:44:20] 1.500 | 48 | 22391 | 34661 | 31372
[15:44:20] 1.550 | 52 | 22419 | 34643 | 31359
[15:44:20] 1.600 | 46 | 22383 | 34662 | 31370
