timestamped_line
[21:15:23] ▶ Starting baseline phase for 2.5 seconds...
[21:15:23] t (s) | A | B | C | D
[21:15:23] 0.050 | 36823 | 37104 | 21445 | 16233
[21:15:23] 0.100 | 35026 | 34138 | 21442 | 16235
[21:15:23] 0.150 | 32010 | 35565 | 21451 | 16259
[21:15:23] 0.200 | 36068 | 36256 | 21447 | 16243
[21:15:23] 0.250 | 35166 | 38215 | 21438 | 16196
[21:15:24] 0.300 | 32169 | 33507 | 21453 | 16229
[21:15:24] 0.350 | 33146 | 36451 | 21453 | 16246
[21:15:24] 0.400 | 31492 | 33475 | 21469 | 16242
[21:15:24] 0.450 | 31293 | 34073 | 21467 | 16179
[21:15:24] 0.500 | 33447 | 38885 | 21439 | 16278
[21:15:24] 0.550 | 32208 | 36685 | 21442 | 16246
[21:15:24] 0.600 | 32909 | 36230 | 21454 | 16218
[21:15:24] 0.650 | 35841 | 39160 | 21449 | 16204
[21:15:24] 0.700 | 37016 | 36569 | 21444 | 16279
[21:15:24] 0.750 | 34480 | 36422 | 21444 | 16300
[21:15:24] 0.800 | 35035 | 34084 | 21436 | 16303
[21:15:24] 0.850 | 34819 | 36648 | 21428 | 16361
[21:15:24] 0.900 | 33359 | 33521 | 21437 | 16336
[21:15:24] 0.950 | 33701 | 33562 | 21448 | 16289
[21:15:24] 1.000 | 31683 | 37221 | 21453 | 16252
[21:15:24] 1.050 | 34509 | 36532 | 21465 | 16212
[21:15:24] 1.100 | 34761 | 34876 | 21472 | 16310
[21:15:24] 1.150 | 36477 | 32613 | 21489 | 16274
[21:15:24] 1.200 | 34599 | 39606 | 21466 | 16268
[21:15:24] 1.250 | 39115 | 36798 | 21480 | 16256
[21:15:25] 1.300 | 32507 | 34924 | 21475 | 16229
[21:15:25] 1.350 | 36587 | 41653 | 21464 | 16351
[21:15:25] 1.400 | 37602 | 32849 | 21449 | 16446
[21:15:25] 1.450 | 34902 | 36527 | 21443 | 16393
[21:15:25] 1.500 | 30878 | 34250 | 21440 | 16381
[21:15:25] 1.550 | 33622 | 35889 | 21447 | 16343
[21:15:25] 1.600 | 35523 | 35577 | 21447 | 16312
[21:15:25] 1.650 | 36276 | 37354 | 21446 | 16343
[21:15:25] 1.700 | 35313 | 34592 | 21433 | 16383
[21:15:25] 1.750 | 34721 | 37264 | 21443 | 16359
[21:15:25] 1.800 | 35017 | 36557 | 21470 | 16308
[21:15:25] 1.850 | 36998 | 37111 | 21447 | 16292
[21:15:25] 1.900 | 32662 | 33277 | 21451 | 16287
[21:15:25] 1.950 | 33104 | 34802 | 21429 | 16342
[21:15:25] 2.000 | 36658 | 35701 | 21450 | 16353
[21:15:25] 2.050 | 32625 | 41005 | 21447 | 16305
[21:15:25] 2.100 | 36257 | 34823 | 21439 | 16317
[21:15:25] 2.150 | 33854 | 35685 | 21446 | 16375
[21:15:25] 2.200 | 33077 | 32485 | 21443 | 16370
[21:15:25] 2.250 | 35177 | 35544 | 21443 | 16405
