timestamped_line
[15:06:04] ▶ Starting baseline phase for 2.5 seconds...
[15:06:04] t (s) | A | B | C | D
[15:06:04] 0.050 | 55 | 46364 | 105 | 34372
[15:06:04] 0.100 | 42 | 46380 | 100 | 34381
[15:06:05] 0.150 | 48 | 46360 | 112 | 34387
[15:06:05] 0.200 | 44 | 46290 | 107 | 34397
[15:06:05] 0.250 | 66 | 46322 | 113 | 34417
[15:06:05] 0.300 | 48 | 46329 | 101 | 34428
[15:06:05] 0.350 | 60 | 46240 | 105 | 34439
[15:06:05] 0.400 | 63 | 46235 | 106 | 34446
[15:06:05] 0.450 | 50 | 46208 | 113 | 34449
[15:06:05] 0.500 | 55 | 46253 | 106 | 34444
[15:06:05] 0.550 | 63 | 46270 | 130 | 34438
[15:06:05] 0.600 | 53 | 46206 | 94 | 34444
[15:06:05] 0.650 | 51 | 46212 | 117 | 34453
[15:06:05] 0.700 | 59 | 46262 | 111 | 34469
[15:06:05] 0.750 | 50 | 46305 | 112 | 34457
[15:06:05] 0.800 | 51 | 46332 | 107 | 34475
[15:06:05] 0.850 | 48 | 46279 | 106 | 34483
[15:06:05] 0.900 | 65 | 46270 | 102 | 34492
[15:06:05] 0.950 | 55 | 46235 | 104 | 34490
[15:06:05] 1.000 | 52 | 46260 | 106 | 34496
[15:06:05] 1.050 | 50 | 46263 | 102 | 34498
[15:06:05] 1.100 | 52 | 46278 | 105 | 34498
[15:06:06] 1.150 | 58 | 46281 | 117 | 34512
[15:06:06] 1.200 | 61 | 46322 | 108 | 34505
[15:06:06] 1.250 | 55 | 46271 | 110 | 34508
[15:06:06] 1.300 | 59 | 46292 | 99 | 34524
[15:06:06] 1.350 | 59 | 46344 | 95 | 34520
[15:06:06] 1.400 | 63 | 46409 | 97 | 34519
[15:06:06] 1.450 | 55 | 46410 | 100 | 34521
[15:06:06] 1.500 | 63 | 46438 | 93 | 34530
[15:06:06] 1.550 | 55 | 46470 | 100 | 34540
