timestamped_line
[21:24:12] ▶ Starting baseline phase for 2.5 seconds...
[21:24:12] t (s) | A | B | C | D
[21:24:12] 0.051 | 34104 | 37942 | 19451 | 11429
[21:24:12] 0.101 | 33358 | 36601 | 19449 | 11460
[21:24:12] 0.151 | 36164 | 36001 | 19460 | 11469
[21:24:12] 0.201 | 32545 | 35064 | 19464 | 11449
[21:24:12] 0.251 | 31197 | 34743 | 19461 | 11455
[21:24:12] 0.301 | 30955 | 33513 | 19459 | 11460
[21:24:12] 0.351 | 33856 | 32583 | 19454 | 11467
[21:24:12] 0.401 | 33264 | 40290 | 19463 | 11464
[21:24:12] 0.451 | 37287 | 38134 | 19473 | 11454
[21:24:12] 0.501 | 35453 | 30785 | 19447 | 11573
[21:24:12] 0.551 | 35995 | 38344 | 19446 | 11571
[21:24:12] 0.601 | 31881 | 40288 | 19463 | 11550
[21:24:12] 0.651 | 32763 | 34983 | 19458 | 11548
[21:24:12] 0.701 | 35554 | 35625 | 19459 | 11560
[21:24:12] 0.751 | 33338 | 34848 | 19453 | 11528
[21:24:12] 0.801 | 32212 | 38559 | 19460 | 11554
[21:24:12] 0.851 | 31227 | 32608 | 19445 | 11582
[21:24:13] 0.901 | 31455 | 34232 | 19438 | 11610
[21:24:13] 0.951 | 33330 | 33860 | 19439 | 11621
[21:24:13] 1.001 | 36927 | 36980 | 19423 | 11744
[21:24:13] 1.051 | 35119 | 35285 | 19433 | 11751
[21:24:13] 1.101 | 34064 | 35937 | 19437 | 11749
[21:24:13] 1.151 | 36274 | 34551 | 19432 | 11742
[21:24:13] 1.201 | 34415 | 39633 | 19436 | 11732
[21:24:13] 1.251 | 36791 | 35009 | 19454 | 11727
[21:24:13] 1.301 | 33654 | 34682 | 19450 | 11734
[21:24:13] 1.351 | 35204 | 38620 | 19445 | 11742
[21:24:13] 1.401 | 33773 | 36017 | 19442 | 11748
[21:24:13] 1.451 | 33790 | 34584 | 19446 | 11748
[21:24:13] 1.501 | 36897 | 40344 | 19444 | 11750
[21:24:13] 1.551 | 35186 | 35989 | 19450 | 11759
[21:24:13] 1.601 | 33911 | 36127 | 19450 | 11738
[21:24:13] 1.651 | 34278 | 35265 | 19446 | 11775
[21:24:13] 1.701 | 34059 | 34250 | 19448 | 11744
[21:24:13] 1.751 | 28848 | 38743 | 19448 | 11743
[21:24:13] 1.801 | 37366 | 40570 | 19457 | 11735
[21:24:13] 1.851 | 33696 | 32237 | 19453 | 11728
[21:24:14] 1.901 | 34102 | 33676 | 19423 | 11845
[21:24:14] 1.951 | 31094 | 39128 | 19406 | 11840
[21:24:14] 2.001 | 32944 | 35959 | 19384 | 11814
[21:24:14] 2.051 | 31478 | 39392 | 19378 | 11813
[21:24:14] 2.101 | 31698 | 36338 | 19389 | 11824
[21:24:14] 2.151 | 31968 | 38044 | 19380 | 11835
[21:24:14] 2.201 | 34600 | 37789 | 19389 | 11823
[21:24:14] 2.251 | 31061 | 40018 | 19371 | 11844
[21:24:14] 2.301 | 33060 | 36985 | 19371 | 11862
[21:24:14] 2.351 | 38405 | 37803 | 19380 | 11854
[21:24:14] 2.401 | 33606 | 34631 | 19380 | 11817
[21:24:14] 2.451 | 31922 | 36624 | 19399 | 11823
[21:24:14] ✅ Baseline complete. Starting main recording for 10 seconds...
[21:24:14] 2.501 | 36508 | 37851 | 19413 | 11814
[21:24:14] 0.050 | 32713 | 37289 | 19406 | 11800
[21:24:14] 0.100 | 31097 | 37346 | 19410 | 11799
[21:24:14] 0.150 | 31539 | 36198 | 19404 | 11831
[21:24:14] 0.200 | 37091 | 34513 | 19403 | 11872
[21:24:14] 0.250 | 33315 | 33779 | 19413 | 11928
