timestamped_line
[14:15:46] ▶ Starting baseline phase for 2.5 seconds...
[14:15:46] t (s) | A | B | C | D
[14:15:46] 0.050 | 36 | 6199 | 31193 | 75
[14:15:46] 0.100 | 32 | 6174 | 31200 | 74
[14:15:46] 0.150 | 33 | 6151 | 31243 | 79
[14:15:46] 0.200 | 35 | 6156 | 31238 | 84
[14:15:47] 0.250 | 36 | 6127 | 31241 | 88
[14:15:47] 0.300 | 41 | 6097 | 31232 | 72
[14:15:47] 0.350 | 40 | 6102 | 31230 | 91
[14:15:47] 0.400 | 40 | 6094 | 31222 | 86
[14:15:47] 0.450 | 37 | 6061 | 31221 | 79
[14:15:47] 0.500 | 44 | 6020 | 31221 | 79
[14:15:47] 0.550 | 35 | 6022 | 31223 | 90
[14:15:47] 0.600 | 42 | 6016 | 31220 | 81
[14:15:47] 0.650 | 36 | 6001 | 31235 | 81
[14:15:47] 0.700 | 41 | 6003 | 31233 | 69
[14:15:47] 0.750 | 40 | 5998 | 31242 | 68
[14:15:47] 0.800 | 38 | 5961 | 31234 | 82
[14:15:47] 0.850 | 39 | 5969 | 31232 | 87
[14:15:47] 0.900 | 29 | 5940 | 31245 | 98
[14:15:47] 0.950 | 46 | 5928 | 31252 | 85
[14:15:47] 1.000 | 45 | 5891 | 31250 | 89
[14:15:47] 1.050 | 38 | 5839 | 31245 | 85
[14:15:47] 1.100 | 42 | 5788 | 31246 | 93
[14:15:47] 1.150 | 30 | 5786 | 31259 | 82
[14:15:47] 1.200 | 36 | 5772 | 31261 | 95
[14:15:48] 1.250 | 43 | 5754 | 31260 | 84
[14:15:48] 1.300 | 41 | 5746 | 31262 | 80
[14:15:48] 1.350 | 44 | 5712 | 31244 | 96
[14:15:48] 1.400 | 39 | 5613 | 31238 | 75
[14:15:48] 1.450 | 26 | 5664 | 31264 | 80
[14:15:48] 1.500 | 45 | 5701 | 31256 | 76
[14:15:48] 1.550 | 45 | 5713 | 31265 | 91
[14:15:48] 1.600 | 45 | 5723 | 31253 | 82
[14:15:48] 1.650 | 43 | 5712 | 31273 | 79
[14:15:48] 1.700 | 31 | 5689 | 31266 | 82
[14:15:48] 1.750 | 35 | 5662 | 31268 | 82
[14:15:48] 1.800 | 37 | 5653 | 31276 | 86
[14:15:48] 1.850 | 33 | 5644 | 31280 | 93
[14:15:48] 1.900 | 43 | 5627 | 31281 | 81
[14:15:48] 1.950 | 41 | 5642 | 31294 | 86
[14:15:48] 2.000 | 43 | 5616 | 31284 | 82
[14:15:48] 2.050 | 40 | 5615 | 31291 | 72
[14:15:48] 2.100 | 39 | 5609 | 31285 | 88
[14:15:48] 2.150 | 39 | 5606 | 31288 | 77
[14:15:48] 2.200 | 40 | 5594 | 31299 | 84
[14:15:49] 2.250 | 33 | 5592 | 31302 | 90
[14:15:49] 2.300 | 33 | 5593 | 31305 | 76
[14:15:49] 2.350 | 44 | 5583 | 31313 | 77
[14:15:49] 2.400 | 33 | 5595 | 31316 | 85
[14:15:49] 2.450 | 37 | 5563 | 31345 | 86
[14:15:49] 2.500 | 41 | 5573 | 31351 | 86
[14:15:49] ✅ Baseline complete. Starting main recording for 10 seconds...
[14:15:49] 2.550 | 34 | 5585 | 31347 | 85
[14:15:49] 0.050 | 36 | 5567 | 31332 | 86
[14:15:49] 0.100 | 41 | 5589 | 31343 | 88
[14:15:49] 0.150 | 39 | 5567 | 31346 | 73
[14:15:49] 0.200 | 44 | 5601 | 31340 | 85
[14:15:49] 0.250 | 47 | 5591 | 31341 | 91
[14:15:49] 0.300 | 42 | 5585 | 31350 | 89
[14:15:49] 0.350 | 39 | 5587 | 31342 | 87
[14:15:49] 0.400 | 41 | 5601 | 31336 | 91
[14:15:49] 0.450 | 41 | 5589 | 31342 | 94
[14:15:49] 0.500 | 40 | 5598 | 31338 | 81
[14:15:49] 0.550 | 40 | 5572 | 31347 | 87
[14:15:49] 0.600 | 38 | 5594 | 31348 | 73
[14:15:49] 0.650 | 36 | 5580 | 31377 | 71
[14:15:50] 0.700 | 34 | 5594 | 31389 | 84
[14:15:50] 0.750 | 37 | 5573 | 31401 | 96
[14:15:50] 0.800 | 34 | 5552 | 31396 | 81
[14:15:50] 0.850 | 45 | 5546 | 31389 | 71
[14:15:50] 0.900 | 42 | 5559 | 31396 | 73
[14:15:50] 0.950 | 39 | 5561 | 31388 | 83
[14:15:50] 1.000 | 46 | 5554 | 31396 | 89
[14:15:50] 1.050 | 44 | 5563 | 31390 | 92
[14:15:50] 1.100 | 42 | 5598 | 31388 | 84
[14:15:50] 1.150 | 46 | 5602 | 31417 | 88
[14:15:50] 1.200 | 33 | 5607 | 31414 | 87
[14:15:50] 1.250 | 46 | 5602 | 31441 | 67
[14:15:50] 1.300 | 41 | 5603 | 31431 | 90
[14:15:50] 1.350 | 43 | 5612 | 31417 | 67
[14:15:50] 1.400 | 43 | 5596 | 31447 | 82
[14:15:50] 1.450 | 44 | 5568 | 31439 | 81
[14:15:50] 1.500 | 44 | 5590 | 31454 | 92
[14:15:50] 1.550 | 39 | 5588 | 31444 | 92
[14:15:50] 1.600 | 44 | 5606 | 31458 | 68
[14:15:50] 1.650 | 33 | 5611 | 31451 | 93
[14:15:51] 1.700 | 36 | 5615 | 31438 | 93
[14:15:51] 1.750 | 38 | 5600 | 31444 | 88
[14:15:51] 1.800 | 41 | 5586 | 31449 | 82
[14:15:51] 1.850 | 36 | 5503 | 31476 | 90
[14:15:51] 1.900 | 37 | 5530 | 31460 | 83
[14:15:51] 1.950 | 40 | 5517 | 31467 | 84
[14:15:51] 2.000 | 31 | 5507 | 31471 | 84
[14:15:51] 2.050 | 40 | 5536 | 31469 | 75
[14:15:51] 2.100 | 41 | 5538 | 31469 | 81
[14:15:51] 2.150 | 35 | 5529 | 31475 | 90
[14:15:51] 2.200 | 38 | 5513 | 31487 | 77
[14:15:51] 2.250 | 38 | 5520 | 31498 | 75
