timestamped_line
[15:06:51] ▶ Starting baseline phase for 2.5 seconds...
[15:06:51] t (s) | A | B | C | D
[15:06:51] 0.050 | 51 | 47173 | 114 | 35220
[15:06:51] 0.100 | 59 | 47185 | 115 | 35246
[15:06:51] 0.150 | 58 | 47181 | 113 | 35252
[15:06:51] 0.200 | 49 | 47188 | 109 | 35264
[15:06:51] 0.250 | 59 | 47177 | 101 | 35253
[15:06:51] 0.300 | 50 | 47183 | 103 | 35267
[15:06:51] 0.350 | 45 | 47186 | 115 | 35268
[15:06:51] 0.400 | 54 | 47177 | 109 | 35259
[15:06:52] 0.450 | 57 | 47175 | 100 | 35253
[15:06:52] 0.500 | 47 | 47187 | 118 | 35247
[15:06:52] 0.550 | 65 | 47148 | 111 | 35251
[15:06:52] 0.600 | 61 | 47155 | 102 | 35254
[15:06:52] 0.650 | 46 | 47135 | 110 | 35251
[15:06:52] 0.700 | 56 | 47129 | 103 | 35254
[15:06:52] 0.750 | 52 | 47123 | 105 | 35237
[15:06:52] 0.800 | 61 | 47129 | 111 | 35232
[15:06:52] 0.850 | 43 | 47110 | 102 | 35248
[15:06:52] 0.900 | 57 | 47128 | 103 | 35254
[15:06:52] 0.950 | 53 | 47134 | 108 | 35248
[15:06:52] 1.000 | 59 | 47137 | 106 | 35246
[15:06:52] 1.050 | 56 | 47125 | 95 | 35246
[15:06:52] 1.100 | 59 | 47101 | 95 | 35263
[15:06:52] 1.150 | 55 | 47100 | 115 | 35249
[15:06:52] 1.200 | 53 | 47095 | 102 | 35233
[15:06:52] 1.250 | 46 | 47083 | 103 | 35231
[15:06:52] 1.300 | 56 | 47100 | 117 | 35250
[15:06:52] 1.350 | 62 | 47095 | 110 | 35244
[15:06:52] 1.400 | 53 | 47095 | 116 | 35244
[15:06:53] 1.450 | 58 | 47103 | 104 | 35241
[15:06:53] 1.500 | 52 | 47090 | 104 | 35241
[15:06:53] 1.550 | 38 | 47088 | 118 | 35243
[15:06:53] 1.600 | 57 | 47089 | 105 | 35240
[15:06:53] 1.650 | 61 | 47082 | 113 | 35233
[15:06:53] 1.700 | 47 | 47073 | 115 | 35261
[15:06:53] 1.750 | 51 | 47079 | 103 | 35255
[15:06:53] 1.800 | 56 | 47074 | 104 | 35245
[15:06:53] 1.850 | 56 | 47060 | 122 | 35244
[15:06:53] 1.900 | 59 | 47066 | 104 | 35256
[15:06:53] 1.950 | 56 | 47049 | 107 | 35246
[15:06:53] 2.000 | 56 | 47033 | 108 | 35255
[15:06:53] 2.050 | 61 | 47025 | 108 | 35257
[15:06:53] 2.100 | 49 | 47041 | 105 | 35281
[15:06:53] 2.150 | 61 | 47013 | 104 | 35273
[15:06:53] 2.200 | 50 | 47018 | 102 | 35254
[15:06:53] 2.250 | 50 | 47000 | 116 | 35259
[15:06:53] 2.300 | 45 | 46987 | 103 | 35264
[15:06:53] 2.350 | 53 | 46979 | 106 | 35265
[15:06:53] 2.400 | 59 | 46951 | 107 | 35250
[15:06:54] 2.450 | 59 | 46899 | 104 | 35257
[15:06:54] 2.500 | 61 | 46885 | 118 | 35245
[15:06:54] ✅ Baseline complete. Starting main recording for 10 seconds...
[15:06:54] 2.550 | 51 | 46863 | 122 | 35234
[15:06:54] 0.050 | 46 | 46865 | 110 | 35243
[15:06:54] 0.100 | 47 | 46861 | 117 | 35242
[15:06:54] 0.150 | 62 | 46852 | 104 | 35243
[15:06:54] 0.200 | 57 | 46909 | 103 | 35248
[15:06:54] 0.250 | 55 | 46818 | 100 | 35247
[15:06:54] 0.300 | 59 | 46841 | 107 | 35240
[15:06:54] 0.350 | 69 | 46872 | 97 | 35243
[15:06:54] 0.400 | 57 | 46889 | 100 | 35257
[15:06:54] 0.450 | 57 | 46898 | 110 | 35248
[15:06:54] 0.500 | 51 | 46894 | 113 | 35256
[15:06:54] 0.550 | 48 | 46894 | 116 | 35249
[15:06:54] 0.600 | 51 | 46873 | 104 | 35262
[15:06:54] 0.650 | 59 | 46879 | 102 | 35273
[15:06:54] 0.700 | 52 | 46902 | 107 | 35259
[15:06:54] 0.750 | 56 | 46835 | 115 | 35255
[15:06:54] 0.800 | 51 | 46854 | 109 | 35264
[15:06:54] 0.850 | 58 | 46857 | 105 | 35254
[15:06:55] 0.900 | 52 | 46856 | 114 | 35280
[15:06:55] 0.950 | 52 | 46847 | 110 | 35248
