timestamped_line
[19:37:52] ▶ Starting baseline phase for 2.5 seconds...
[19:37:52] t (s) | A | B | C | D
[19:37:52] 0.050 | 50 | 12358 | 83 | 75
[19:37:52] 0.100 | 33 | 12358 | 98 | 97
[19:37:52] 0.150 | 44 | 12341 | 73 | 73
[19:37:52] 0.200 | 48 | 12338 | 83 | 90
[19:37:52] 0.250 | 42 | 12340 | 86 | 85
[19:37:53] 0.300 | 43 | 12336 | 82 | 78
[19:37:53] 0.350 | 37 | 12306 | 92 | 85
[19:37:53] 0.400 | 33 | 12353 | 85 | 74
[19:37:53] 0.450 | 45 | 12336 | 81 | 78
[19:37:53] 0.500 | 44 | 12345 | 82 | 80
[19:37:53] 0.550 | 42 | 12333 | 80 | 68
[19:37:53] 0.600 | 46 | 12342 | 93 | 83
[19:37:53] 0.650 | 50 | 12318 | 84 | 70
[19:37:53] 0.700 | 45 | 12298 | 83 | 86
[19:37:53] 0.750 | 33 | 12311 | 81 | 89
[19:37:53] 0.800 | 45 | 12292 | 84 | 85
[19:37:53] 0.850 | 46 | 12260 | 80 | 88
[19:37:53] 0.900 | 39 | 12277 | 83 | 100
[19:37:53] 0.950 | 43 | 12233 | 75 | 92
[19:37:53] 1.000 | 37 | 12244 | 71 | 111
[19:37:53] 1.050 | 60 | 12250 | 78 | 79
[19:37:53] 1.100 | 42 | 12225 | 90 | 92
[19:37:53] 1.150 | 34 | 12267 | 91 | 76
[19:37:53] 1.200 | 46 | 12230 | 92 | 73
[19:37:53] 1.250 | 47 | 12255 | 84 | 79
[19:37:54] 1.300 | 49 | 12232 | 84 | 89
[19:37:54] 1.350 | 38 | 12226 | 79 | 98
[19:37:54] 1.400 | 47 | 12248 | 84 | 87
[19:37:54] 1.450 | 46 | 12206 | 66 | 83
[19:37:54] 1.500 | 44 | 12219 | 80 | 78
[19:37:54] 1.550 | 41 | 12211 | 58 | 77
[19:37:54] 1.600 | 36 | 12236 | 86 | 86
[19:37:54] 1.650 | 47 | 12250 | 87 | 84
[19:37:54] 1.700 | 44 | 12254 | 74 | 82
[19:37:54] 1.750 | 36 | 12248 | 78 | 81
[19:37:54] 1.800 | 27 | 12250 | 81 | 79
[19:37:54] 1.850 | 39 | 12270 | 78 | 81
[19:37:54] 1.900 | 53 | 12250 | 82 | 95
[19:37:54] 1.950 | 53 | 12238 | 92 | 90
[19:37:54] 2.000 | 46 | 12229 | 80 | 89
[19:37:54] 2.050 | 44 | 12213 | 66 | 95
[19:37:54] 2.100 | 43 | 12185 | 88 | 76
[19:37:54] 2.150 | 36 | 12171 | 80 | 82
[19:37:54] 2.200 | 36 | 12186 | 79 | 85
[19:37:54] 2.250 | 37 | 12189 | 76 | 77
[19:37:55] 2.300 | 39 | 12197 | 80 | 86
[19:37:55] 2.350 | 38 | 12183 | 91 | 79
[19:37:55] 2.400 | 41 | 12188 | 92 | 78
[19:37:55] 2.450 | 39 | 12191 | 71 | 77
[19:37:55] 2.500 | 48 | 12181 | 86 | 72
[19:37:55] ✅ Baseline complete. Starting main recording for 10 seconds...
[19:37:55] ✅ Main recording complete. Stopping timer.
