timestamped_line
[21:14:50] ▶ Starting baseline phase for 2.5 seconds...
[21:14:50] t (s) | A | B | C | D
[21:14:50] 0.050 | 36447 | 39644 | 24550 | 15217
[21:14:50] 0.100 | 32783 | 32040 | 24558 | 15300
[21:14:50] 0.150 | 32601 | 40138 | 24563 | 15257
[21:14:50] 0.200 | 36386 | 36888 | 24540 | 15345
[21:14:50] 0.250 | 34704 | 35602 | 24545 | 15356
[21:14:50] 0.300 | 33176 | 35461 | 24546 | 15335
[21:14:50] 0.350 | 33558 | 35155 | 24549 | 15347
[21:14:50] 0.400 | 33940 | 36340 | 24547 | 15324
[21:14:50] 0.450 | 36032 | 32807 | 24549 | 15262
[21:14:50] 0.500 | 35497 | 37176 | 24545 | 15305
[21:14:50] 0.550 | 34783 | 36535 | 24533 | 15429
[21:14:50] 0.600 | 30509 | 39330 | 24540 | 15392
[21:14:50] 0.650 | 30515 | 38991 | 24557 | 15383
[21:14:50] 0.700 | 32331 | 36778 | 24553 | 15397
[21:14:50] 0.750 | 34313 | 36140 | 24552 | 15388
[21:14:50] 0.800 | 32341 | 31311 | 24549 | 15373
[21:14:50] 0.850 | 33676 | 36600 | 24544 | 15352
[21:14:51] 0.900 | 35473 | 40370 | 24542 | 15363
[21:14:51] 0.950 | 32728 | 35611 | 24547 | 15356
[21:14:51] 1.000 | 36841 | 36333 | 24536 | 15340
[21:14:51] 1.050 | 38653 | 35450 | 24546 | 15352
[21:14:51] 1.100 | 35023 | 35832 | 24538 | 15387
[21:14:51] 1.150 | 34254 | 40384 | 24544 | 15423
[21:14:51] 1.200 | 36076 | 36757 | 24531 | 15381
[21:14:51] 1.250 | 31987 | 35812 | 24544 | 15365
[21:14:51] 1.300 | 36043 | 34424 | 24539 | 15312
[21:14:51] 1.350 | 33291 | 35334 | 24544 | 15269
[21:14:51] 1.400 | 36322 | 39311 | 24544 | 15345
[21:14:51] 1.450 | 36420 | 39965 | 24550 | 15327
[21:14:51] 1.500 | 32951 | 38097 | 24546 | 15342
[21:14:51] 1.550 | 31917 | 38142 | 24530 | 15449
[21:14:51] 1.600 | 34004 | 34886 | 24538 | 15477
[21:14:51] 1.650 | 34875 | 38056 | 24520 | 15493
[21:14:51] 1.700 | 36644 | 35887 | 24564 | 15485
[21:14:51] 1.750 | 32859 | 37693 | 24564 | 15497
[21:14:51] 1.800 | 34188 | 34523 | 24561 | 15469
[21:14:51] 1.850 | 35062 | 37782 | 24565 | 15448
[21:14:52] 1.900 | 32311 | 35919 | 24581 | 15430
[21:14:52] 1.950 | 32509 | 34208 | 24576 | 15476
[21:14:52] 2.000 | 31513 | 34053 | 24563 | 15520
