timestamped_line
[15:09:04] ▶ Starting baseline phase for 2.5 seconds...
[15:09:04] t (s) | A | B | C | D
[15:09:04] 0.050 | 45 | 40870 | 103 | 33100
[15:09:05] 0.100 | 50 | 40864 | 118 | 33096
[15:09:05] 0.150 | 42 | 40844 | 96 | 33098
[15:09:05] 0.200 | 59 | 40830 | 108 | 33097
[15:09:05] 0.250 | 48 | 40817 | 118 | 33101
[15:09:05] 0.300 | 45 | 40808 | 98 | 33098
[15:09:05] 0.350 | 52 | 40818 | 103 | 33118
[15:09:05] 0.400 | 55 | 40818 | 104 | 33101
[15:09:05] 0.450 | 49 | 40806 | 109 | 33111
[15:09:05] 0.500 | 57 | 40814 | 97 | 33105
[15:09:05] 0.550 | 44 | 40814 | 94 | 33102
[15:09:05] 0.600 | 41 | 40843 | 102 | 33119
[15:09:05] 0.650 | 49 | 40831 | 107 | 33125
[15:09:05] 0.700 | 56 | 40836 | 105 | 33114
[15:09:05] 0.750 | 60 | 40812 | 100 | 33120
[15:09:05] 0.800 | 46 | 40810 | 100 | 33116
[15:09:05] 0.850 | 50 | 40735 | 92 | 33103
[15:09:05] 0.900 | 51 | 40768 | 101 | 33103
[15:09:05] 0.950 | 51 | 40715 | 97 | 33106
[15:09:05] 1.000 | 53 | 40699 | 88 | 33123
[15:09:05] 1.050 | 48 | 40690 | 105 | 33141
[15:09:06] 1.100 | 58 | 40661 | 103 | 33120
[15:09:06] 1.150 | 51 | 40669 | 98 | 33127
[15:09:06] 1.200 | 52 | 40635 | 115 | 33128
[15:09:06] 1.250 | 55 | 40653 | 99 | 33152
[15:09:06] 1.300 | 50 | 40652 | 118 | 33149
[15:09:06] 1.350 | 34 | 40661 | 89 | 33144
[15:09:06] 1.400 | 48 | 40599 | 103 | 33162
[15:09:06] 1.450 | 53 | 40582 | 106 | 33171
[15:09:06] 1.500 | 51 | 40650 | 111 | 33186
[15:09:06] 1.550 | 51 | 40610 | 102 | 33195
[15:09:06] 1.600 | 53 | 40459 | 110 | 33199
[15:09:06] 1.650 | 45 | 40551 | 116 | 33209
[15:09:06] 1.700 | 52 | 40554 | 109 | 33210
[15:09:06] 1.750 | 49 | 40563 | 107 | 33237
[15:09:06] 1.800 | 50 | 40562 | 93 | 33238
[15:09:06] 1.850 | 43 | 40573 | 119 | 33238
[15:09:06] 1.900 | 47 | 40548 | 100 | 33248
[15:09:06] 1.950 | 56 | 40577 | 93 | 33287
[15:09:06] 2.000 | 54 | 40537 | 110 | 33291
[15:09:06] 2.050 | 47 | 40523 | 98 | 33304
[15:09:07] 2.100 | 50 | 40529 | 108 | 33307
[15:09:07] 2.150 | 58 | 40557 | 115 | 33318
[15:09:07] 2.200 | 46 | 40518 | 127 | 33331
[15:09:07] 2.250 | 48 | 40497 | 107 | 33339
[15:09:07] 2.300 | 46 | 40495 | 96 | 33349
[15:09:07] 2.350 | 60 | 40512 | 83 | 33350
[15:09:07] 2.400 | 52 | 40444 | 98 | 33368
[15:09:07] 2.450 | 45 | 40501 | 117 | 33357
[15:09:07] 2.500 | 43 | 40501 | 109 | 33377
[15:09:07] ✅ Baseline complete. Starting main recording for 10 seconds...
[15:09:07] 2.550 | 50 | 40500 | 104 | 33383
[15:09:07] 0.050 | 51 | 40440 | 117 | 33376
[15:09:07] 0.100 | 53 | 40407 | 93 | 33383
[15:09:07] 0.150 | 41 | 40422 | 101 | 33381
[15:09:07] 0.200 | 44 | 40404 | 106 | 33402
[15:09:07] 0.250 | 43 | 40410 | 101 | 33415
[15:09:07] 0.300 | 45 | 40433 | 102 | 33413
[15:09:07] 0.350 | 45 | 40452 | 106 | 33409
[15:09:07] 0.400 | 51 | 40436 | 102 | 33409
[15:09:07] 0.450 | 49 | 40434 | 101 | 33358
[15:09:07] 0.500 | 47 | 40432 | 105 | 33361
[15:09:08] 0.550 | 52 | 40367 | 116 | 33316
[15:09:08] 0.600 | 46 | 40367 | 105 | 33297
[15:09:08] 0.650 | 45 | 40372 | 99 | 33261
[15:09:08] 0.700 | 50 | 40381 | 88 | 33239
[15:09:08] 0.750 | 51 | 40398 | 105 | 33252
[15:09:08] 0.800 | 51 | 40397 | 97 | 33228
[15:09:08] 0.850 | 41 | 40414 | 103 | 33207
[15:09:08] 0.900 | 50 | 40429 | 98 | 33209
