timestamped_line
[22:11:31] ▶ Starting baseline phase for 2.5 seconds...
[22:11:31] t (s) | A | B | C | D
[22:11:31] 0.050 | 34112 | 36484 | 110 | 35468
[22:11:31] 0.100 | 34112 | 34261 | 94 | 35488
[22:11:31] 0.150 | 34835 | 37170 | 98 | 35563
[22:11:31] 0.200 | 34379 | 35531 | 106 | 35573
[22:11:31] 0.250 | 39388 | 36837 | 95 | 35583
[22:11:31] 0.300 | 37400 | 33374 | 93 | 35558
[22:11:31] 0.350 | 34602 | 39156 | 94 | 35555
[22:11:31] 0.400 | 37575 | 36253 | 98 | 35560
[22:11:31] 0.450 | 33796 | 36798 | 103 | 35545
[22:11:31] 0.500 | 36724 | 39263 | 108 | 35553
[22:11:31] 0.550 | 33381 | 35449 | 100 | 35553
[22:11:31] 0.600 | 38824 | 41175 | 90 | 35541
[22:11:31] 0.650 | 35790 | 33805 | 107 | 35520
[22:11:31] 0.700 | 33444 | 38343 | 114 | 35517
[22:11:31] 0.750 | 32581 | 35013 | 92 | 35551
[22:11:31] 0.800 | 36094 | 34075 | 97 | 35541
[22:11:31] 0.850 | 31660 | 33163 | 91 | 35537
[22:11:32] 0.900 | 32260 | 36132 | 93 | 35567
[22:11:32] 0.950 | 33313 | 36757 | 98 | 35550
[22:11:32] 1.000 | 36614 | 34782 | 91 | 35519
[22:11:32] 1.050 | 36160 | 37566 | 92 | 35534
[22:11:32] 1.100 | 35521 | 38368 | 102 | 35533
[22:11:32] 1.150 | 34723 | 40964 | 105 | 35533
[22:11:32] 1.200 | 35205 | 33716 | 91 | 35513
[22:11:32] 1.250 | 33552 | 38685 | 111 | 35479
[22:11:32] 1.300 | 37648 | 33425 | 98 | 35529
[22:11:32] 1.350 | 40118 | 33234 | 92 | 35531
[22:11:32] 1.400 | 38725 | 32627 | 105 | 35541
[22:11:32] 1.450 | 35892 | 35524 | 106 | 35544
[22:11:32] 1.500 | 35749 | 38280 | 102 | 35530
[22:11:32] 1.550 | 34811 | 34644 | 113 | 35556
[22:11:32] 1.600 | 41648 | 38840 | 98 | 35518
[22:11:32] 1.650 | 36010 | 34487 | 81 | 35518
[22:11:32] 1.700 | 34552 | 39559 | 99 | 35541
[22:11:32] 1.750 | 36135 | 42563 | 97 | 35530
[22:11:32] 1.800 | 35382 | 33640 | 89 | 35531
[22:11:32] 1.850 | 35505 | 41455 | 94 | 35537
[22:11:33] 1.900 | 37130 | 35929 | 100 | 35515
[22:11:33] 1.950 | 34397 | 35189 | 93 | 35537
[22:11:33] 2.000 | 36825 | 36622 | 101 | 35459
[22:11:33] 2.050 | 37887 | 35762 | 94 | 35442
[22:11:33] 2.100 | 37342 | 35523 | 104 | 35445
[22:11:33] 2.150 | 35557 | 36257 | 86 | 35451
[22:11:33] 2.200 | 37020 | 36468 | 84 | 35434
[22:11:33] 2.250 | 35541 | 37562 | 108 | 35443
[22:11:33] 2.300 | 38771 | 36932 | 94 | 35438
[22:11:33] 2.350 | 37355 | 34083 | 99 | 35452
[22:11:33] 2.400 | 35895 | 35705 | 100 | 35436
[22:11:33] 2.450 | 35067 | 37387 | 93 | 35432
[22:11:33] 2.500 | 40342 | 42355 | 95 | 35441
[22:11:33] ✅ Baseline complete. Starting main recording for 10 seconds...
[22:11:33] 2.550 | 37458 | 35915 | 99 | 35442
[22:11:33] 0.050 | 33008 | 36100 | 93 | 35464
[22:11:33] 0.100 | 34043 | 34471 | 93 | 35469
[22:11:33] 0.150 | 36181 | 36449 | 105 | 35453
[22:11:33] 0.200 | 34758 | 37454 | 92 | 35454
[22:11:33] 0.250 | 33308 | 36183 | 103 | 35464
[22:11:33] 0.300 | 34660 | 34212 | 98 | 35480
[22:11:34] 0.350 | 36347 | 33572 | 87 | 35475
[22:11:34] 0.400 | 35765 | 37320 | 96 | 35484
[22:11:34] 0.450 | 38086 | 33524 | 88 | 35463
[22:11:34] 0.500 | 37658 | 35150 | 105 | 35479
[22:11:34] 0.550 | 40831 | 33036 | 93 | 35493
[22:11:34] 0.600 | 35202 | 35335 | 95 | 35482
