timestamped_line
[13:55:43] ▶ Starting baseline phase for 2.5 seconds...
[13:55:43] t (s) | A | B | C | D
[13:55:43] 0.050 | 43 | 682 | 248 | 67
[13:55:43] 0.100 | 36 | 679 | 255 | 64
[13:55:44] 0.150 | 24 | 681 | 268 | 79
[13:55:44] 0.200 | 44 | 689 | 261 | 58
[13:55:44] 0.250 | 36 | 694 | 263 | 67
[13:55:44] 0.300 | 29 | 682 | 260 | 73
[13:55:44] 0.350 | 39 | 687 | 267 | 67
[13:55:44] 0.400 | 37 | 682 | 268 | 73
[13:55:44] 0.450 | 29 | 697 | 281 | 69
[13:55:44] 0.500 | 43 | 688 | 264 | 68
[13:55:44] 0.550 | 33 | 685 | 262 | 74
[13:55:44] 0.600 | 35 | 700 | 292 | 63
[13:55:44] 0.650 | 29 | 697 | 268 | 72
[13:55:44] 0.700 | 29 | 691 | 261 | 72
[13:55:44] 0.750 | 39 | 671 | 263 | 75
[13:55:44] 0.800 | 29 | 687 | 256 | 59
[13:55:44] 0.850 | 30 | 690 | 269 | 71
[13:55:44] 0.900 | 31 | 685 | 272 | 70
[13:55:44] 0.950 | 30 | 693 | 269 | 65
[13:55:44] 1.000 | 34 | 674 | 274 | 54
[13:55:44] 1.050 | 34 | 687 | 257 | 64
[13:55:44] 1.100 | 48 | 687 | 282 | 74
[13:55:45] 1.150 | 32 | 683 | 263 | 69
[13:55:45] 1.200 | 45 | 681 | 280 | 62
[13:55:45] 1.250 | 27 | 695 | 265 | 75
[13:55:45] 1.300 | 27 | 683 | 256 | 75
[13:55:45] 1.350 | 37 | 688 | 262 | 64
[13:55:45] 1.400 | 36 | 692 | 251 | 63
[13:55:45] 1.450 | 29 | 683 | 264 | 69
[13:55:45] 1.500 | 23 | 684 | 260 | 64
[13:55:45] 1.550 | 35 | 673 | 259 | 66
[13:55:45] 1.600 | 33 | 681 | 275 | 75
[13:55:45] 1.650 | 24 | 678 | 262 | 63
[13:55:45] 1.700 | 41 | 689 | 256 | 55
[13:55:45] 1.750 | 34 | 678 | 252 | 76
[13:55:45] 1.800 | 36 | 683 | 260 | 58
[13:55:45] 1.850 | 33 | 687 | 254 | 64
[13:55:45] 1.900 | 33 | 687 | 272 | 65
[13:55:45] 1.950 | 36 | 690 | 258 | 66
[13:55:45] 2.000 | 27 | 681 | 251 | 63
[13:55:45] 2.050 | 42 | 677 | 264 | 62
[13:55:45] 2.100 | 19 | 671 | 266 | 71
[13:55:46] 2.150 | 45 | 686 | 266 | 67
[13:55:46] 2.200 | 24 | 675 | 270 | 64
[13:55:46] 2.250 | 23 | 671 | 260 | 53
[13:55:46] 2.300 | 42 | 672 | 282 | 67
[13:55:46] 2.350 | 29 | 676 | 279 | 62
[13:55:46] 2.400 | 38 | 679 | 281 | 80
[13:55:46] 2.450 | 31 | 686 | 316 | 58
[13:55:46] 2.500 | 37 | 690 | 27525 | 78
