timestamped_line
[18:55:03] ▶ Starting baseline phase for 2.5 seconds...
[18:55:03] t (s) | A | B | C | D
[18:55:03] 0.050 | 27869 | 80 | 36980 | 37745
[18:55:03] 0.100 | 28075 | 76 | 30340 | 33471
[18:55:03] 0.150 | 28033 | 70 | 29548 | 35266
[18:55:03] 0.200 | 28170 | 68 | 30698 | 33137
[18:55:03] 0.250 | 28213 | 80 | 31701 | 45329
[18:55:03] 0.300 | 28119 | 74 | 31827 | 35655
[18:55:03] 0.350 | 28217 | 77 | 26478 | 36994
[18:55:03] 0.400 | 28239 | 70 | 29145 | 37293
[18:55:03] 0.450 | 30355 | 80 | 30088 | 34218
[18:55:03] 0.500 | 35573 | 81 | 33428 | 31774
[18:55:04] 0.550 | 49699 | 88 | 30722 | 33744
[18:55:04] 0.600 | 52506 | 79 | 32488 | 33427
[18:55:04] 0.650 | 53904 | 81 | 30215 | 40482
[18:55:04] 0.700 | 54482 | 81 | 31168 | 38093
[18:55:04] 0.750 | 55575 | 92 | 31875 | 34246
[18:55:04] 0.800 | 56019 | 85 | 28406 | 32781
[18:55:04] 0.850 | 56266 | 84 | 29271 | 37103
[18:55:04] 0.900 | 56493 | 83 | 29509 | 36126
[18:55:04] 0.950 | 56592 | 82 | 33650 | 36478
[18:55:04] 1.000 | 56728 | 75 | 31438 | 38438
[18:55:04] 1.050 | 56803 | 75 | 35767 | 38640
[18:55:04] 1.100 | 56846 | 84 | 29115 | 31745
[18:55:04] 1.150 | 56810 | 88 | 27698 | 35410
[18:55:04] 1.200 | 56751 | 78 | 29858 | 34256
[18:55:04] 1.250 | 56005 | 73 | 25397 | 33904
[18:55:04] 1.300 | 54330 | 88 | 31460 | 31372
[18:55:04] 1.350 | 48931 | 73 | 32382 | 32881
[18:55:04] 1.400 | 24596 | 74 | 28819 | 34515
[18:55:04] 1.450 | 47 | 64 | 29577 | 35664
[18:55:04] 1.500 | 25 | 61 | 31073 | 37215
[18:55:05] 1.550 | 46 | 51 | 30204 | 34703
[18:55:05] 1.600 | 49 | 53 | 30822 | 33517
[18:55:05] 1.650 | 37 | 64 | 31826 | 35147
[18:55:05] 1.700 | 47 | 57 | 30538 | 34923
[18:55:05] 1.750 | 41 | 59 | 29442 | 37656
[18:55:05] 1.800 | 47 | 67 | 31288 | 36035
[18:55:05] 1.850 | 48 | 59 | 26103 | 29491
[18:55:05] 1.900 | 30 | 48 | 31561 | 36314
[18:55:05] 1.950 | 42 | 66 | 32525 | 36141
[18:55:05] 2.000 | 35 | 60 | 32464 | 35505
[18:55:05] 2.050 | 27 | 67 | 30626 | 38342
[18:55:05] 2.100 | 44 | 60 | 31973 | 33985
[18:55:05] 2.150 | 34 | 58 | 29891 | 34083
[18:55:05] 2.200 | 33 | 77 | 25489 | 40375
[18:55:05] 2.250 | 41 | 64 | 31016 | 37250
[18:55:05] 2.300 | 47 | 41 | 30615 | 35750
[18:55:05] 2.350 | 34 | 58 | 31648 | 36334
[18:55:05] 2.400 | 39 | 66 | 31719 | 34265
[18:55:05] 2.450 | 40 | 68 | 35183 | 32608
[18:55:05] 2.500 | 39 | 59 | 29856 | 35150
[18:55:06] ✅ Baseline complete. Starting main recording for 10 seconds...
[18:55:06] 2.550 | 48 | 59 | 30030 | 34616
[18:55:06] 0.050 | 43 | 53 | 31253 | 34151
[18:55:06] 0.100 | 40 | 67 | 34089 | 32838
[18:55:06] 0.150 | 38 | 69 | 32924 | 34079
[18:55:06] 0.200 | 39 | 61 | 31845 | 32135
[18:55:06] 0.250 | 33 | 59 | 31817 | 33483
[18:55:06] 0.300 | 31 | 70 | 29975 | 37019
[18:55:06] 0.350 | 36 | 60 | 27140 | 38615
[18:55:06] 0.400 | 36 | 58 | 34004 | 31504
[18:55:06] 0.450 | 33 | 57 | 32950 | 33684
[18:55:06] 0.500 | 40 | 63 | 28173 | 34665
[18:55:06] 0.550 | 47 | 61 | 32165 | 35960
[18:55:06] 0.600 | 34 | 65 | 31089 | 34006
[18:55:06] 0.650 | 30 | 63 | 30411 | 34976
[18:55:06] 0.700 | 41 | 64 | 33420 | 33832
[18:55:06] 0.750 | 37 | 63 | 34261 | 38809
[18:55:06] 0.800 | 60 | 66 | 32357 | 37256
[18:55:06] 0.850 | 46 | 64 | 31867 | 36301
[18:55:06] 0.900 | 60 | 61 | 26561 | 35085
[18:55:06] 0.950 | 69 | 55 | 31541 | 39179
[18:55:07] 1.000 | 56 | 63 | 33801 | 33672
[18:55:07] 1.050 | 61 | 55 | 23924 | 34707
[18:55:07] 1.100 | 65 | 66 | 26158 | 34514
[18:55:07] 1.150 | 67 | 64 | 30412 | 35503
[18:55:07] 1.200 | 76 | 69 | 30154 | 34621
[18:55:07] 1.250 | 4299 | 56 | 30002 | 32558
[18:55:07] 1.300 | 9896 | 64 | 32758 | 33259
